ID;Geslacht;Herkomstgroepering;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1332;Mannen;6;2058;3233;2489;744
1333;Mannen;6;2059;3234;2493;741
1334;Mannen;Marokko;2014;1166;946;220
1335;Mannen;Marokko;2015;1254;911;343
1336;Mannen;Marokko;2016;1282;880;402
1337;Mannen;Marokko;2017;1297;850;447
1338;Mannen;Marokko;2018;1297;821;476
1339;Mannen;Marokko;2019;1292;791;501
1340;Mannen;Marokko;2020;1264;761;503
1341;Mannen;Marokko;2021;1253;730;523
1342;Mannen;Marokko;2022;1236;700;536
1343;Mannen;Marokko;2023;1228;673;555
1344;Mannen;Marokko;2024;1221;648;573
1345;Mannen;Marokko;2025;1216;626;590
1346;Mannen;Marokko;2026;1211;607;604
1347;Mannen;Marokko;2027;1205;589;616
1348;Mannen;Marokko;2028;1199;573;626
1349;Mannen;Marokko;2029;1197;558;639
1350;Mannen;Marokko;2030;1195;556;639
1351;Mannen;Marokko;2031;1193;554;638
1352;Mannen;Marokko;2032;1189;553;636
1353;Mannen;Marokko;2033;1185;552;633
1354;Mannen;Marokko;2034;1184;552;632
1355;Mannen;Marokko;2035;1179;553;626
1356;Mannen;Marokko;2036;1177;554;623
1357;Mannen;Marokko;2037;1176;556;620
1358;Mannen;Marokko;2038;1176;558;618
1359;Mannen;Marokko;2039;1176;560;616
1360;Mannen;Marokko;2040;1176;563;613
1361;Mannen;Marokko;2041;1176;565;611
1362;Mannen;Marokko;2042;1176;568;608
1363;Mannen;Marokko;2043;1176;571;605
1364;Mannen;Marokko;2044;1176;573;603
1365;Mannen;Marokko;2045;1176;576;600
1366;Mannen;Marokko;2046;1177;578;599
1367;Mannen;Marokko;2047;1177;580;597
1368;Mannen;Marokko;2048;1178;582;596
1369;Mannen;Marokko;2049;1179;584;595
1370;Mannen;Marokko;2050;1181;586;596
1371;Mannen;Marokko;2051;1183;587;596
1372;Mannen;Marokko;2052;1183;588;594
1373;Mannen;Marokko;2053;1184;590;594
1374;Mannen;Marokko;2054;1184;590;594
1375;Mannen;Marokko;2055;1185;590;595
1376;Mannen;Marokko;2056;1185;590;595
1377;Mannen;Marokko;2057;1185;589;596
1378;Mannen;Marokko;2058;1185;588;597
1379;Mannen;Marokko;2059;1185;587;598
1380;Mannen;Suriname;2014;770;1009;-239
1381;Mannen;Suriname;2015;881;918;-37
1382;Mannen;Suriname;2016;968;841;127
1383;Mannen;Suriname;2017;1036;779;257
1384;Mannen;Suriname;2018;1060;726;334
1385;Mannen;Suriname;2019;1079;681;398
1386;Mannen;Suriname;2020;1047;637;410
1387;Mannen;Suriname;2021;1022;592;430
1388;Mannen;Suriname;2022;995;548;447
1389;Mannen;Suriname;2023;963;504;458
1390;Mannen;Suriname;2024;931;463;468
1391;Mannen;Suriname;2025;900;453;447
1392;Mannen;Suriname;2026;874;445;429
1393;Mannen;Suriname;2027;846;436;410
1394;Mannen;Suriname;2028;815;427;388
1395;Mannen;Suriname;2029;794;418;376
1396;Mannen;Suriname;2030;785;411;374
1397;Mannen;Suriname;2031;771;406;365
1398;Mannen;Suriname;2032;767;402;365
1399;Mannen;Suriname;2033;764;400;364
1400;Mannen;Suriname;2034;760;398;362
1401;Mannen;Suriname;2035;759;398;362
1402;Mannen;Suriname;2036;759;397;362
1403;Mannen;Suriname;2037;758;398;360
1404;Mannen;Suriname;2038;756;398;358
1405;Mannen;Suriname;2039;753;398;356
1406;Mannen;Suriname;2040;753;398;355
1407;Mannen;Suriname;2041;753;398;355
1408;Mannen;Suriname;2042;753;398;354
1409;Mannen;Suriname;2043;753;399;354
1410;Mannen;Suriname;2044;753;400;353
1411;Mannen;Suriname;2045;753;401;352
1412;Mannen;Suriname;2046;753;402;351
1413;Mannen;Suriname;2047;753;403;350
1414;Mannen;Suriname;2048;756;404;352
1415;Mannen;Suriname;2049;757;405;352
1416;Mannen;Suriname;2050;758;406;352
1417;Mannen;Suriname;2051;758;408;350
1418;Mannen;Suriname;2052;759;409;350
1419;Mannen;Suriname;2053;759;410;350
1420;Mannen;Suriname;2054;759;410;349
1421;Mannen;Suriname;2055;759;410;349
1422;Mannen;Suriname;2056;760;410;350
1423;Mannen;Suriname;2057;760;410;350
1424;Mannen;Suriname;2058;760;410;350
1425;Mannen;Suriname;2059;760;410;350
1426;Mannen;Turkije;2014;1954;3160;-1206
1427;Mannen;Turkije;2015;1913;2898;-985
1428;Mannen;Turkije;2016;1943;2678;-735
1429;Mannen;Turkije;2017;2026;2488;-462
1430;Mannen;Turkije;2018;2129;2329;-200
1431;Mannen;Turkije;2019;2203;2194;9
1432;Mannen;Turkije;2020;2231;2073;158
1433;Mannen;Turkije;2021;2230;1960;270
1434;Mannen;Turkije;2022;2198;1855;343
1435;Mannen;Turkije;2023;2157;1756;401
1436;Mannen;Turkije;2024;2127;1660;467
1437;Mannen;Turkije;2025;2097;1571;526
1438;Mannen;Turkije;2026;2072;1485;587
1439;Mannen;Turkije;2027;2041;1401;640
1440;Mannen;Turkije;2028;2017;1321;696
1441;Mannen;Turkije;2029;1989;1245;744
1442;Mannen;Turkije;2030;1960;1235;725
1443;Mannen;Turkije;2031;1938;1225;713
1444;Mannen;Turkije;2032;1919;1215;704
1445;Mannen;Turkije;2033;1905;1206;700
1446;Mannen;Turkije;2034;1901;1198;703
1447;Mannen;Turkije;2035;1890;1194;696
1448;Mannen;Turkije;2036;1885;1193;692
1449;Mannen;Turkije;2037;1884;1192;692
1450;Mannen;Turkije;2038;1883;1194;689
1451;Mannen;Turkije;2039;1883;1194;689
1452;Mannen;Turkije;2040;1883;1196;687
1453;Mannen;Turkije;2041;1883;1197;686
1454;Mannen;Turkije;2042;1883;1200;683
1455;Mannen;Turkije;2043;1884;1203;681
1456;Mannen;Turkije;2044;1884;1207;677
1457;Mannen;Turkije;2045;1885;1211;674
1458;Mannen;Turkije;2046;1886;1215;671
1459;Mannen;Turkije;2047;1888;1219;669
1460;Mannen;Turkije;2048;1888;1222;666
1461;Mannen;Turkije;2049;1889;1224;665
1462;Mannen;Turkije;2050;1889;1226;663
1463;Mannen;Turkije;2051;1890;1226;664
1464;Mannen;Turkije;2052;1892;1226;666
1465;Mannen;Turkije;2053;1892;1226;666
1466;Mannen;Turkije;2054;1893;1227;666
1467;Mannen;Turkije;2055;1895;1227;668
1468;Mannen;Turkije;2056;1895;1226;669
1469;Mannen;Turkije;2057;1895;1224;670
1470;Mannen;Turkije;2058;1897;1223;674
1471;Mannen;Turkije;2059;1898;1221;677
1472;Vrouwen;Totaal herkomstgroeperingen;2014;88179;67713;20466
1473;Vrouwen;Totaal herkomstgroeperingen;2015;90229;69085;21144
1474;Vrouwen;Totaal herkomstgroeperingen;2016;92162;70743;21419
1475;Vrouwen;Totaal herkomstgroeperingen;2017;93928;72562;21366
1476;Vrouwen;Totaal herkomstgroeperingen;2018;93107;74233;18874
1477;Vrouwen;Totaal herkomstgroeperingen;2019;92222;75377;16845
1478;Vrouwen;Totaal herkomstgroeperingen;2020;90660;75835;14825
1479;Vrouwen;Totaal herkomstgroeperingen;2021;90628;76011;14617
1480;Vrouwen;Totaal herkomstgroeperingen;2022;90531;76269;14262
1481;Vrouwen;Totaal herkomstgroeperingen;2023;90546;76525;14021
1482;Vrouwen;Totaal herkomstgroeperingen;2024;90431;76755;13676
1483;Vrouwen;Totaal herkomstgroeperingen;2025;90477;77014;13463
1484;Vrouwen;Totaal herkomstgroeperingen;2026;90459;77247;13212
1485;Vrouwen;Totaal herkomstgroeperingen;2027;90489;77432;13057
1486;Vrouwen;Totaal herkomstgroeperingen;2028;90494;77586;12908
1487;Vrouwen;Totaal herkomstgroeperingen;2029;90498;77690;12808
1488;Vrouwen;Totaal herkomstgroeperingen;2030;90522;77874;12648
1489;Vrouwen;Totaal herkomstgroeperingen;2031;90544;78013;12531
1490;Vrouwen;Totaal herkomstgroeperingen;2032;90555;78130;12425
1491;Vrouwen;Totaal herkomstgroeperingen;2033;90555;78234;12321
1492;Vrouwen;Totaal herkomstgroeperingen;2034;90562;78325;12237
1493;Vrouwen;Totaal herkomstgroeperingen;2035;90567;78396;12171
1494;Vrouwen;Totaal herkomstgroeperingen;2036;90576;78463;12113
1495;Vrouwen;Totaal herkomstgroeperingen;2037;90600;78522;12078
1496;Vrouwen;Totaal herkomstgroeperingen;2038;90608;78573;12035
1497;Vrouwen;Totaal herkomstgroeperingen;2039;90626;78630;11996
1498;Vrouwen;Totaal herkomstgroeperingen;2040;90659;78683;11976
1499;Vrouwen;Totaal herkomstgroeperingen;2041;90673;78743;11930
1500;Vrouwen;Totaal herkomstgroeperingen;2042;90693;78808;11885
1501;Vrouwen;Totaal herkomstgroeperingen;2043;90706;78884;11822
1502;Vrouwen;Totaal herkomstgroeperingen;2044;90741;78955;11786
1503;Vrouwen;Totaal herkomstgroeperingen;2045;90779;79029;11750
1504;Vrouwen;Totaal herkomstgroeperingen;2046;90820;79102;11718
1505;Vrouwen;Totaal herkomstgroeperingen;2047;90849;79181;11668
1506;Vrouwen;Totaal herkomstgroeperingen;2048;90892;79261;11631
1507;Vrouwen;Totaal herkomstgroeperingen;2049;90931;79339;11592
1508;Vrouwen;Totaal herkomstgroeperingen;2050;90981;79427;11554
1509;Vrouwen;Totaal herkomstgroeperingen;2051;91002;79512;11490
1510;Vrouwen;Totaal herkomstgroeperingen;2052;91025;79591;11434
1511;Vrouwen;Totaal herkomstgroeperingen;2053;91057;79674;11383
1512;Vrouwen;Totaal herkomstgroeperingen;2054;91092;79749;11343
1513;Vrouwen;Totaal herkomstgroeperingen;2055;91119;79820;11299
1514;Vrouwen;Totaal herkomstgroeperingen;2056;91150;79890;11260
1515;Vrouwen;Totaal herkomstgroeperingen;2057;91165;79952;11213
1516;Vrouwen;Totaal herkomstgroeperingen;2058;91183;80008;11175
1517;Vrouwen;Totaal herkomstgroeperingen;2059;91198;80061;11137
1518;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2014;14191;21192;-7001
1519;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2015;13951;21191;-7240
1520;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2016;13706;21304;-7598
1521;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2017;13690;21527;-7837
1522;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2018;13768;21781;-8013
1523;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2019;13903;21966;-8063
1524;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2020;14043;22006;-7963
1525;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2021;14125;21987;-7862
1526;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2022;14190;21990;-7800
1527;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2023;14237;21997;-7760
1528;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2024;14276;21997;-7721
1529;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2025;14303;22012;-7709
1530;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2026;14325;22017;-7692
1531;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2027;14351;22008;-7657
1532;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2028;14352;21991;-7639
1533;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2029;14361;21957;-7596
1534;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2030;14378;21965;-7587
1535;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2031;14383;21952;-7570
1536;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2032;14389;21936;-7547
1537;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2033;14384;21926;-7542
1538;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2034;14380;21918;-7538
1539;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2035;14370;21902;-7532
1540;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2036;14367;21898;-7530
1541;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2037;14368;21897;-7529
1542;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2038;14360;21898;-7538
1543;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2039;14359;21917;-7558
1544;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2040;14376;21935;-7559
1545;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2041;14378;21964;-7586
1546;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2042;14389;22000;-7610
1547;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2043;14396;22045;-7649
1548;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2044;14429;22090;-7660
1549;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2045;14460;22141;-7681
1550;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2046;14493;22192;-7699
1551;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2047;14517;22250;-7733
1552;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2048;14553;22310;-7757
1553;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2049;14582;22366;-7784
1554;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2050;14627;22431;-7804
1555;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2051;14648;22492;-7844
1556;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2052;14667;22548;-7882
1557;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2053;14694;22610;-7916
1558;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2054;14722;22664;-7942
1559;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2055;14743;22714;-7970
1560;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2056;14765;22762;-7997
1561;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2057;14775;22803;-8028
1562;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2058;14789;22840;-8051
1563;Vrouwen;Autochtoon / tweedegeneratieallochtoon;2059;14802;22876;-8074
1564;Vrouwen;Eerstegeneratieallochtonen;2014;73988;46521;27467
1565;Vrouwen;Eerstegeneratieallochtonen;2015;76278;47895;28384
1566;Vrouwen;Eerstegeneratieallochtonen;2016;78456;49438;29017
1567;Vrouwen;Eerstegeneratieallochtonen;2017;80238;51034;29204
1568;Vrouwen;Eerstegeneratieallochtonen;2018;79339;52452;26887
1569;Vrouwen;Eerstegeneratieallochtonen;2019;78319;53412;24907
1570;Vrouwen;Eerstegeneratieallochtonen;2020;76617;53828;22788
1571;Vrouwen;Eerstegeneratieallochtonen;2021;76503;54024;22478
1572;Vrouwen;Eerstegeneratieallochtonen;2022;76341;54279;22062
1573;Vrouwen;Eerstegeneratieallochtonen;2023;76309;54527;21781
1574;Vrouwen;Eerstegeneratieallochtonen;2024;76155;54759;21396
1575;Vrouwen;Eerstegeneratieallochtonen;2025;76174;55001;21174
1576;Vrouwen;Eerstegeneratieallochtonen;2026;76134;55228;20906
1577;Vrouwen;Eerstegeneratieallochtonen;2027;76138;55424;20714
1578;Vrouwen;Eerstegeneratieallochtonen;2028;76142;55595;20548
1579;Vrouwen;Eerstegeneratieallochtonen;2029;76137;55734;20403
1580;Vrouwen;Eerstegeneratieallochtonen;2030;76144;55908;20236
1581;Vrouwen;Eerstegeneratieallochtonen;2031;76161;56059;20103
1582;Vrouwen;Eerstegeneratieallochtonen;2032;76166;56193;19975
1583;Vrouwen;Eerstegeneratieallochtonen;2033;76171;56307;19863
1584;Vrouwen;Eerstegeneratieallochtonen;2034;76182;56406;19775
1585;Vrouwen;Eerstegeneratieallochtonen;2035;76197;56492;19705
1586;Vrouwen;Eerstegeneratieallochtonen;2036;76209;56565;19644
1587;Vrouwen;Eerstegeneratieallochtonen;2037;76232;56623;19608
1588;Vrouwen;Eerstegeneratieallochtonen;2038;76248;56675;19573
1589;Vrouwen;Eerstegeneratieallochtonen;2039;76267;56713;19554
1590;Vrouwen;Eerstegeneratieallochtonen;2040;76283;56747;19536
1591;Vrouwen;Eerstegeneratieallochtonen;2041;76295;56778;19517
1592;Vrouwen;Eerstegeneratieallochtonen;2042;76304;56809;19494
1593;Vrouwen;Eerstegeneratieallochtonen;2043;76310;56839;19471
1594;Vrouwen;Eerstegeneratieallochtonen;2044;76312;56866;19447
1595;Vrouwen;Eerstegeneratieallochtonen;2045;76319;56887;19432
1596;Vrouwen;Eerstegeneratieallochtonen;2046;76327;56911;19416
1597;Vrouwen;Eerstegeneratieallochtonen;2047;76332;56930;19401
1598;Vrouwen;Eerstegeneratieallochtonen;2048;76339;56952;19386
1599;Vrouwen;Eerstegeneratieallochtonen;2049;76349;56973;19376
1600;Vrouwen;Eerstegeneratieallochtonen;2050;76354;56998;19357
1601;Vrouwen;Eerstegeneratieallochtonen;2051;76354;57020;19333
1602;Vrouwen;Eerstegeneratieallochtonen;2052;76358;57043;19315
1603;Vrouwen;Eerstegeneratieallochtonen;2053;76363;57064;19298
1604;Vrouwen;Eerstegeneratieallochtonen;2054;76370;57084;19286
1605;Vrouwen;Eerstegeneratieallochtonen;2055;76376;57107;19269
1606;Vrouwen;Eerstegeneratieallochtonen;2056;76385;57128;19257
1607;Vrouwen;Eerstegeneratieallochtonen;2057;76390;57149;19241
1608;Vrouwen;Eerstegeneratieallochtonen;2058;76394;57168;19225
1609;Vrouwen;Eerstegeneratieallochtonen;2059;76396;57185;19211
1610;Vrouwen;Westerse allochtonen;2014;45515;29910;15605
1611;Vrouwen;Westerse allochtonen;2015;45487;30965;14522
1612;Vrouwen;Westerse allochtonen;2016;46662;31987;14675
1613;Vrouwen;Westerse allochtonen;2017;47468;32986;14482
1614;Vrouwen;Westerse allochtonen;2018;48085;33902;14183
1615;Vrouwen;Westerse allochtonen;2019;48484;34715;13769
1616;Vrouwen;Westerse allochtonen;2020;48523;35411;13111
1617;Vrouwen;Westerse allochtonen;2021;48577;35990;12587
1618;Vrouwen;Westerse allochtonen;2022;48523;36468;12055
1619;Vrouwen;Westerse allochtonen;2023;48447;36856;11591
1620;Vrouwen;Westerse allochtonen;2024;48269;37164;11105
1621;Vrouwen;Westerse allochtonen;2025;48287;37421;10867
1622;Vrouwen;Westerse allochtonen;2026;48279;37646;10633
1623;Vrouwen;Westerse allochtonen;2027;48336;37843;10493
1624;Vrouwen;Westerse allochtonen;2028;48368;38015;10353
1625;Vrouwen;Westerse allochtonen;2029;48398;38158;10240
1626;Vrouwen;Westerse allochtonen;2030;48423;38290;10133
1627;Vrouwen;Westerse allochtonen;2031;48445;38402;10043
1628;Vrouwen;Westerse allochtonen;2032;48450;38498;9953
1629;Vrouwen;Westerse allochtonen;2033;48452;38576;9876
1630;Vrouwen;Westerse allochtonen;2034;48458;38640;9818
1631;Vrouwen;Westerse allochtonen;2035;48466;38694;9772
1632;Vrouwen;Westerse allochtonen;2036;48472;38738;9734
1633;Vrouwen;Westerse allochtonen;2037;48482;38775;9706
1634;Vrouwen;Westerse allochtonen;2038;48487;38806;9681
1635;Vrouwen;Westerse allochtonen;2039;48494;38831;9663
1636;Vrouwen;Westerse allochtonen;2040;48500;38853;9647
1637;Vrouwen;Westerse allochtonen;2041;48503;38872;9631
1638;Vrouwen;Westerse allochtonen;2042;48505;38888;9617
1639;Vrouwen;Westerse allochtonen;2043;48507;38903;9605
1640;Vrouwen;Westerse allochtonen;2044;48508;38914;9595
1641;Vrouwen;Westerse allochtonen;2045;48509;38923;9586
1642;Vrouwen;Westerse allochtonen;2046;48512;38933;9579
1643;Vrouwen;Westerse allochtonen;2047;48512;38941;9571
1644;Vrouwen;Westerse allochtonen;2048;48513;38949;9563
1645;Vrouwen;Westerse allochtonen;2049;48515;38956;9559
1646;Vrouwen;Westerse allochtonen;2050;48515;38964;9552
1647;Vrouwen;Westerse allochtonen;2051;48516;38971;9545
1648;Vrouwen;Westerse allochtonen;2052;48516;38978;9538
1649;Vrouwen;Westerse allochtonen;2053;48517;38984;9533
1650;Vrouwen;Westerse allochtonen;2054;48518;38991;9527
1651;Vrouwen;Westerse allochtonen;2055;48518;38998;9520
1652;Vrouwen;Westerse allochtonen;2056;48518;39004;9514
1653;Vrouwen;Westerse allochtonen;2057;48518;39010;9508
1654;Vrouwen;Westerse allochtonen;2058;48518;39016;9502
1655;Vrouwen;Westerse allochtonen;2059;48518;39021;9497
1656;Vrouwen;Niet-westerse allochtonen ;2014;28473;16611;11862
1657;Vrouwen;Niet-westerse allochtonen ;2015;30791;16930;13862
1658;Vrouwen;Niet-westerse allochtonen ;2016;31794;17451;14342
1659;Vrouwen;Niet-westerse allochtonen ;2017;32770;18048;14722
1660;Vrouwen;Niet-westerse allochtonen ;2018;31254;18550;12704
1661;Vrouwen;Niet-westerse allochtonen ;2019;29835;18697;11138
1662;Vrouwen;Niet-westerse allochtonen ;2020;28094;18417;9677
1663;Vrouwen;Niet-westerse allochtonen ;2021;27926;18034;9891
1664;Vrouwen;Niet-westerse allochtonen ;2022;27818;17811;10007
1665;Vrouwen;Niet-westerse allochtonen ;2023;27862;17671;10190
1666;Vrouwen;Niet-westerse allochtonen ;2024;27886;17595;10291
1667;Vrouwen;Niet-westerse allochtonen ;2025;27887;17580;10307
1668;Vrouwen;Niet-westerse allochtonen ;2026;27855;17582;10273
1669;Vrouwen;Niet-westerse allochtonen ;2027;27802;17581;10221
1670;Vrouwen;Niet-westerse allochtonen ;2028;27774;17580;10195
1671;Vrouwen;Niet-westerse allochtonen ;2029;27739;17576;10163
1672;Vrouwen;Niet-westerse allochtonen ;2030;27721;17618;10103
1673;Vrouwen;Niet-westerse allochtonen ;2031;27716;17657;10060
1674;Vrouwen;Niet-westerse allochtonen ;2032;27716;17695;10022
1675;Vrouwen;Niet-westerse allochtonen ;2033;27719;17731;9987
1676;Vrouwen;Niet-westerse allochtonen ;2034;27724;17766;9957
1677;Vrouwen;Niet-westerse allochtonen ;2035;27731;17798;9933
1678;Vrouwen;Niet-westerse allochtonen ;2036;27737;17827;9910
1679;Vrouwen;Niet-westerse allochtonen ;2037;27750;17848;9902
1680;Vrouwen;Niet-westerse allochtonen ;2038;27761;17869;9892
1681;Vrouwen;Niet-westerse allochtonen ;2039;27773;17882;9891
1682;Vrouwen;Niet-westerse allochtonen ;2040;27783;17894;9889
1683;Vrouwen;Niet-westerse allochtonen ;2041;27792;17906;9886
1684;Vrouwen;Niet-westerse allochtonen ;2042;27799;17921;9877
1685;Vrouwen;Niet-westerse allochtonen ;2043;27803;17936;9866
1686;Vrouwen;Niet-westerse allochtonen ;2044;27804;17952;9852
1687;Vrouwen;Niet-westerse allochtonen ;2045;27810;17964;9846
1688;Vrouwen;Niet-westerse allochtonen ;2046;27815;17978;9837
1689;Vrouwen;Niet-westerse allochtonen ;2047;27820;17989;9830
1690;Vrouwen;Niet-westerse allochtonen ;2048;27826;18003;9823
1691;Vrouwen;Niet-westerse allochtonen ;2049;27834;18017;9817
1692;Vrouwen;Niet-westerse allochtonen ;2050;27839;18034;9805
1693;Vrouwen;Niet-westerse allochtonen ;2051;27838;18049;9788
1694;Vrouwen;Niet-westerse allochtonen ;2052;27842;18065;9777
1695;Vrouwen;Niet-westerse allochtonen ;2053;27846;18080;9765
1696;Vrouwen;Niet-westerse allochtonen ;2054;27852;18093;9759
1697;Vrouwen;Niet-westerse allochtonen ;2055;27858;18109;9749
1698;Vrouwen;Niet-westerse allochtonen ;2056;27867;18124;9743
1699;Vrouwen;Niet-westerse allochtonen ;2057;27872;18139;9733
1700;Vrouwen;Niet-westerse allochtonen ;2058;27876;18152;9723
1701;Vrouwen;Niet-westerse allochtonen ;2059;27878;18164;9714
1702;Vrouwen;27 EU-landen;2014;36439;23356;13083
1703;Vrouwen;27 EU-landen;2015;36544;24440;12104
1704;Vrouwen;27 EU-landen;2016;37525;25428;12097
1705;Vrouwen;27 EU-landen;2017;38152;26380;11772
1706;Vrouwen;27 EU-landen;2018;38429;27234;11195
1707;Vrouwen;27 EU-landen;2019;38669;27978;10691
1708;Vrouwen;27 EU-landen;2020;38720;28618;10102
1709;Vrouwen;27 EU-landen;2021;38738;29159;9579
1710;Vrouwen;27 EU-landen;2022;38681;29615;9066
1711;Vrouwen;27 EU-landen;2023;38583;29993;8590
1712;Vrouwen;27 EU-landen;2024;38386;30297;8089
1713;Vrouwen;27 EU-landen;2025;38389;30544;7845
1714;Vrouwen;27 EU-landen;2026;38367;30765;7602
1715;Vrouwen;27 EU-landen;2027;38404;30959;7445
1716;Vrouwen;27 EU-landen;2028;38428;31135;7293
1717;Vrouwen;27 EU-landen;2029;38452;31288;7164
1718;Vrouwen;27 EU-landen;2030;38467;31400;7067
1719;Vrouwen;27 EU-landen;2031;38481;31496;6985
1720;Vrouwen;27 EU-landen;2032;38487;31577;6910
1721;Vrouwen;27 EU-landen;2033;38491;31643;6848
1722;Vrouwen;27 EU-landen;2034;38496;31697;6799
1723;Vrouwen;27 EU-landen;2035;38502;31742;6760
1724;Vrouwen;27 EU-landen;2036;38503;31778;6725
1725;Vrouwen;27 EU-landen;2037;38510;31808;6702
1726;Vrouwen;27 EU-landen;2038;38514;31832;6682
1727;Vrouwen;27 EU-landen;2039;38517;31851;6666
1728;Vrouwen;27 EU-landen;2040;38519;31867;6652
1729;Vrouwen;27 EU-landen;2041;38521;31880;6641
1730;Vrouwen;27 EU-landen;2042;38522;31891;6631
1731;Vrouwen;27 EU-landen;2043;38524;31901;6623
1732;Vrouwen;27 EU-landen;2044;38524;31909;6615
1733;Vrouwen;27 EU-landen;2045;38525;31916;6609
1734;Vrouwen;27 EU-landen;2046;38525;31923;6602
1735;Vrouwen;27 EU-landen;2047;38525;31928;6597
1736;Vrouwen;27 EU-landen;2048;38526;31934;6592
1737;Vrouwen;27 EU-landen;2049;38527;31939;6588
1738;Vrouwen;27 EU-landen;2050;38527;31944;6583
1739;Vrouwen;27 EU-landen;2051;38528;31950;6578
1740;Vrouwen;27 EU-landen;2052;38528;31955;6573
1741;Vrouwen;27 EU-landen;2053;38529;31960;6569
1742;Vrouwen;27 EU-landen;2054;38529;31965;6564
1743;Vrouwen;27 EU-landen;2055;38529;31970;6559
1744;Vrouwen;27 EU-landen;2056;38529;31974;6555
1745;Vrouwen;27 EU-landen;2057;38529;31979;6550
1746;Vrouwen;27 EU-landen;2058;38529;31983;6546
1747;Vrouwen;27 EU-landen;2059;38529;31987;6542
1748;Vrouwen;10;2014;4052;2392;1660
1749;Vrouwen;10;2015;3976;2378;1598
1750;Vrouwen;10;2016;4076;2361;1715
1751;Vrouwen;10;2017;4162;2349;1813
1752;Vrouwen;10;2018;4466;2352;2114
1753;Vrouwen;10;2019;4601;2372;2229
1754;Vrouwen;10;2020;4589;2390;2198
1755;Vrouwen;10;2021;4627;2401;2226
1756;Vrouwen;10;2022;4638;2408;2230
1757;Vrouwen;10;2023;4654;2409;2245
1758;Vrouwen;10;2024;4666;2408;2258
1759;Vrouwen;10;2025;4675;2404;2272
1760;Vrouwen;10;2026;4689;2396;2293
1761;Vrouwen;10;2027;4703;2387;2316
1762;Vrouwen;10;2028;4707;2374;2333
1763;Vrouwen;10;2029;4716;2356;2360
1764;Vrouwen;10;2030;4725;2370;2355
1765;Vrouwen;10;2031;4733;2382;2351
1766;Vrouwen;10;2032;4730;2393;2337
1767;Vrouwen;10;2033;4728;2402;2326
1768;Vrouwen;10;2034;4728;2409;2319
1769;Vrouwen;10;2035;4728;2415;2313
1770;Vrouwen;10;2036;4730;2420;2310
1771;Vrouwen;10;2037;4733;2425;2308
1772;Vrouwen;10;2038;4733;2430;2303
1773;Vrouwen;10;2039;4735;2434;2302
1774;Vrouwen;10;2040;4737;2437;2300
1775;Vrouwen;10;2041;4738;2440;2298
1776;Vrouwen;10;2042;4739;2443;2296
1777;Vrouwen;10;2043;4739;2446;2293
1778;Vrouwen;10;2044;4740;2448;2292
