ID;SamenstellingHuishouden;OverigeKenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;PrimairInkomen_4;BrutoInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdBesteedbaarInkomen_7
6887;26;164;2002;;;;;;;
6888;26;164;2003;;;;;;;
6889;26;164;2004;;;;;;;
6890;26;164;2005;;;;;;;
6891;26;164;2006;;;;;;;
6892;26;164;2007;;;;;;;
6893;26;164;2008;;;;;;;
6894;26;164;2009;;;;;;;
6895;26;164;2010;;;;;;;
6896;26;164;2011;;;;;;;
6897;26;164;2012;;;;;;;
6898;26;164;2013;;;;;;;
6899;26;164;2014;;;;;;;
6900;26;165;2000;;;;;;;
6901;26;165;2001;;;;;;;
6902;26;165;2002;;;;;;;
6903;26;165;2003;;;;;;;
6904;26;165;2004;;;;;;;
6905;26;165;2005;;;;;;;
6906;26;165;2006;;;;;;;
6907;26;165;2007;;;;;;;
6908;26;165;2008;;;;;;;
6909;26;165;2009;;;;;;;
6910;26;165;2010;;;;;;;
6911;26;165;2011;;;;;;;
6912;26;165;2012;;;;;;;
6913;26;165;2013;;;;;;;
6914;26;165;2014;;;;;;;
6915;26;171;2000;1241.0;1.0;1.0;10.0;20.4;13.9;13.9
6916;26;171;2001;1260.0;1.0;1.0;10.9;21.9;15.1;15.1
6917;26;171;2002;1276.0;1.0;1.0;11.6;23.0;15.8;15.8
6918;26;171;2003;1279.0;1.0;1.0;11.5;23.4;16.0;16.0
6919;26;171;2004;1296.0;1.0;1.0;11.7;24.0;16.2;16.2
6920;26;171;2005;1331.0;1.0;1.0;12.2;24.7;16.6;16.6
6921;26;171;2006;1347.0;1.0;1.0;12.7;25.4;17.1;17.1
6922;26;171;2007;1362.0;1.0;1.0;13.2;26.1;17.7;17.7
6923;26;171;2008;1378.0;1.0;1.0;13.4;26.6;18.0;18.0
6924;26;171;2009;1395.0;1.0;1.0;13.3;26.9;18.2;18.2
6925;26;171;2010;1399.0;1.0;1.0;13.5;27.2;18.2;18.2
6926;26;171;2011;1425.0;1.0;1.0;13.5;27.4;18.1;18.1
6927;26;171;2012;1439.0;1.0;1.0;13.8;27.7;18.3;18.3
6928;26;171;2013;1432.0;1.0;1.0;13.8;27.9;18.3;18.3
6929;26;171;2014;1463.0;1.0;1.0;14.1;28.5;18.9;18.9
6930;26;172;2000;;;;;;;
6931;26;172;2001;;;;;;;
6932;26;172;2002;;;;;;;
6933;26;172;2003;;;;;;;
6934;26;172;2004;;;;;;;
6935;26;172;2005;;;;;;;
6936;26;172;2006;;;;;;;
6937;26;172;2007;;;;;;;
6938;26;172;2008;;;;;;;
6939;26;172;2009;;;;;;;
6940;26;172;2010;;;;;;;
6941;26;172;2011;;;;;;;
6942;26;172;2012;;;;;;;
6943;26;172;2013;;;;;;;
6944;26;172;2014;;;;;;;
6945;26;173;2000;;;;;;;
6946;26;173;2001;;;;;;;
6947;26;173;2002;;;;;;;
6948;26;173;2003;;;;;;;
6949;26;173;2004;;;;;;;
6950;26;173;2005;;;;;;;
6951;26;173;2006;;;;;;;
6952;26;173;2007;;;;;;;
6953;26;173;2008;;;;;;;
6954;26;173;2009;;;;;;;
6955;26;173;2010;;;;;;;
6956;26;173;2011;;;;;;;
6957;26;173;2012;;;;;;;
6958;26;173;2013;;;;;;;
6959;26;173;2014;;;;;;;
6960;26;174;2000;;;;;;;
6961;26;174;2001;;;;;;;
6962;26;174;2002;;;;;;;
6963;26;174;2003;;;;;;;
6964;26;174;2004;;;;;;;
6965;26;174;2005;;;;;;;
6966;26;174;2006;;;;;;;
6967;26;174;2007;;;;;;;
6968;26;174;2008;;;;;;;
6969;26;174;2009;;;;;;;
6970;26;174;2010;;;;;;;
6971;26;174;2011;;;;;;;
6972;26;174;2012;;;;;;;
6973;26;174;2013;;;;;;;
6974;26;174;2014;;;;;;;
6975;26;182;2000;411.0;1.0;1.0;25.3;26.4;14.6;14.6
6976;26;182;2001;418.0;1.0;1.0;27.1;28.2;16.3;16.3
6977;26;182;2002;432.0;1.0;1.0;28.3;29.5;16.8;16.8
6978;26;182;2003;422.0;1.0;1.0;28.9;30.2;16.9;16.9
6979;26;182;2004;419.0;1.0;1.0;29.8;31.2;17.2;17.2
6980;26;182;2005;435.0;1.0;1.0;30.3;31.8;17.1;17.1
6981;26;182;2006;447.0;1.0;1.0;31.4;32.8;17.7;17.7
6982;26;182;2007;460.0;1.0;1.0;32.1;33.7;18.5;18.5
6983;26;182;2008;482.0;1.0;1.0;32.2;33.9;18.5;18.5
6984;26;182;2009;473.0;1.0;1.0;33.2;35.0;19.2;19.2
6985;26;182;2010;471.0;1.0;1.0;33.7;35.5;19.1;19.1
6986;26;182;2011;484.0;1.0;1.0;34.2;36.1;19.3;19.3
6987;26;182;2012;492.0;1.0;1.0;34.1;35.9;18.9;18.9
6988;26;182;2013;482.0;1.0;1.0;34.9;36.8;19.4;19.4
6989;26;182;2014;489.0;1.0;1.0;35.5;37.5;20.1;20.1
6990;26;183;2000;369.0;1.0;1.0;24.4;25.5;14.2;14.2
6991;26;183;2001;374.0;1.0;1.0;26.2;27.4;15.9;15.9
6992;26;183;2002;383.0;1.0;1.0;27.4;28.6;16.4;16.4
6993;26;183;2003;376.0;1.0;1.0;27.8;29.1;16.4;16.4
6994;26;183;2004;372.0;1.0;1.0;28.8;30.1;16.8;16.8
6995;26;183;2005;386.0;1.0;1.0;29.0;30.4;16.6;16.6
6996;26;183;2006;396.0;1.0;1.0;30.2;31.7;17.3;17.3
6997;26;183;2007;411.0;1.0;1.0;31.0;32.5;18.1;18.1
6998;26;183;2008;425.0;1.0;1.0;30.8;32.4;17.9;17.9
6999;26;183;2009;414.0;1.0;1.0;31.5;33.3;18.6;18.6
7000;26;183;2010;412.0;1.0;1.0;31.8;33.6;18.4;18.4
7001;26;183;2011;422.0;1.0;1.0;32.4;34.3;18.7;18.7
7002;26;183;2012;424.0;1.0;1.0;32.0;33.8;18.2;18.2
7003;26;183;2013;409.0;1.0;1.0;32.8;34.7;18.7;18.7
7004;26;183;2014;418.0;1.0;1.0;33.2;35.2;19.3;19.3
7005;26;184;2000;39.0;1.0;1.0;32.8;33.4;18.4;18.4
7006;26;184;2001;43.0;1.0;1.0;33.8;34.6;19.4;19.4
7007;26;184;2002;46.0;1.0;1.0;36.0;36.9;20.0;20.0
7008;26;184;2003;44.0;1.0;1.0;38.5;39.4;20.9;20.9
7009;26;184;2004;43.0;1.0;1.0;39.0;40.2;20.7;20.7
7010;26;184;2005;45.0;1.0;1.0;41.8;43.0;21.0;21.0
7011;26;184;2006;46.0;1.0;1.0;42.0;43.0;21.0;21.0
7012;26;184;2007;42.0;1.0;1.0;43.7;45.1;22.1;22.1
7013;26;184;2008;48.0;1.0;1.0;44.9;46.1;22.2;22.2
7014;26;184;2009;50.0;1.0;1.0;46.7;48.0;23.4;23.4
7015;26;184;2010;52.0;1.0;1.0;48.3;50.0;24.1;24.1
7016;26;184;2011;56.0;1.0;1.0;47.9;49.4;23.9;23.9
7017;26;184;2012;64.0;1.0;1.0;48.2;49.8;23.5;23.5
7018;26;184;2013;66.0;1.0;1.0;48.8;50.8;24.0;24.0
7019;26;184;2014;64.0;1.0;1.0;51.1;53.1;25.7;25.7
7020;26;185;2000;3.0;;;;;;
7021;26;185;2001;2.0;;;;;;
7022;26;185;2002;3.0;;;;;;
7023;26;185;2003;3.0;;;;;;
7024;26;185;2004;4.0;;;;;;
7025;26;185;2005;4.0;;;;;;
7026;26;185;2006;6.0;;;;;;
7027;26;185;2007;6.0;;;;;;
7028;26;185;2008;9.0;;;;;;
7029;26;185;2009;8.0;;;;;;
7030;26;185;2010;7.0;;;;;;
7031;26;185;2011;5.0;;;;;;
7032;26;185;2012;4.0;;;;;;
7033;26;185;2013;6.0;;;;;;
7034;26;185;2014;6.0;;;;;;
7035;26;186;2000;37.0;1.0;1.0;28.0;34.1;23.7;23.7
7036;26;186;2001;45.0;1.0;0.9;30.6;39.6;26.6;26.6
7037;26;186;2002;44.0;1.0;1.0;31.8;40.7;28.7;28.7
7038;26;186;2003;44.0;1.0;1.0;31.6;41.0;28.7;28.7
7039;26;186;2004;44.0;1.0;1.0;34.1;42.9;28.5;28.5
7040;26;186;2005;47.0;1.0;1.0;39.3;47.4;34.1;34.1
7041;26;186;2006;45.0;1.0;1.0;39.9;47.7;32.5;32.5
7042;26;186;2007;46.0;1.0;1.0;40.2;49.6;33.1;33.1
7043;26;186;2008;50.0;1.0;1.0;31.6;41.0;28.0;28.0
7044;26;186;2009;49.0;1.0;1.0;27.1;35.8;24.5;24.5
7045;26;186;2010;52.0;1.0;1.0;32.3;42.0;28.4;28.4
7046;26;186;2011;52.0;1.0;1.0;28.1;35.6;23.3;23.3
7047;26;186;2012;57.0;1.0;1.0;30.0;38.6;26.1;26.1
7048;26;186;2013;61.0;1.0;1.0;27.9;35.2;23.0;23.0
7049;26;186;2014;62.0;1.0;1.0;33.1;40.9;27.7;27.7
7050;26;187;2000;793.0;1.0;1.0;1.3;16.6;13.1;13.1
7051;26;187;2001;797.0;1.0;1.0;1.4;17.6;13.8;13.8
7052;26;187;2002;800.0;1.0;1.0;1.5;18.4;14.6;14.6
7053;26;187;2003;813.0;1.0;1.0;1.4;19.0;14.9;14.9
7054;26;187;2004;833.0;1.0;1.0;1.4;19.4;15.1;15.1
7055;26;187;2005;849.0;1.0;1.0;1.5;19.7;15.4;15.4
7056;26;187;2006;855.0;1.0;1.0;1.5;20.3;16.0;16.0
7057;26;187;2007;856.0;1.0;1.0;1.6;20.8;16.5;16.5
7058;26;187;2008;847.0;1.0;1.0;1.7;21.7;17.1;17.1
7059;26;187;2009;873.0;1.0;1.0;1.8;22.0;17.3;17.3
7060;26;187;2010;876.0;1.0;1.0;1.5;21.9;17.1;17.1
7061;26;187;2011;890.0;1.0;1.0;1.4;22.2;17.2;17.2
7062;26;187;2012;889.0;1.0;1.0;1.4;22.4;17.5;17.5
7063;26;187;2013;889.0;1.0;1.0;1.5;22.6;17.4;17.4
7064;26;187;2014;912.0;1.0;1.0;1.3;22.8;17.6;17.6
7065;26;188;2000;666.0;1.0;1.0;1.3;17.6;14.0;14.0
7066;26;188;2001;670.0;1.0;1.0;1.4;18.6;14.7;14.7
7067;26;188;2002;677.0;1.0;1.0;1.5;19.6;15.5;15.5
7068;26;188;2003;681.0;1.0;1.0;1.5;20.3;16.0;16.0
7069;26;188;2004;693.0;1.0;1.0;1.5;20.8;16.3;16.3
7070;26;188;2005;708.0;1.0;1.0;1.6;21.2;16.6;16.6
7071;26;188;2006;705.0;1.0;1.0;1.6;21.9;17.3;17.3
7072;26;188;2007;705.0;1.0;1.0;1.7;22.6;17.9;17.9
7073;26;188;2008;706.0;1.0;1.0;1.8;23.4;18.5;18.5
7074;26;188;2009;721.0;1.0;1.0;1.9;24.0;18.8;18.8
7075;26;188;2010;719.0;1.0;1.0;1.6;23.9;18.7;18.7
7076;26;188;2011;731.0;1.0;1.0;1.5;24.1;18.7;18.7
7077;26;188;2012;739.0;1.0;1.0;1.6;24.4;19.0;19.0
7078;26;188;2013;739.0;1.0;1.0;1.6;24.6;18.9;18.9
7079;26;188;2014;749.0;1.0;1.0;1.5;25.0;19.3;19.3
7080;26;189;2000;8.0;;;;;;
7081;26;189;2001;8.0;;;;;;
7082;26;189;2002;9.0;;;;;;
7083;26;189;2003;12.0;;;;;;
7084;26;189;2004;16.0;;;;;;
7085;26;189;2005;18.0;;;;;;
7086;26;189;2006;14.0;;;;;;
7087;26;189;2007;12.0;;;;;;
7088;26;189;2008;10.0;;;;;;
7089;26;189;2009;13.0;;;;;;
7090;26;189;2010;13.0;;;;;;
7091;26;189;2011;14.0;;;;;;
7092;26;189;2012;13.0;;;;;;
7093;26;189;2013;19.0;;;;;;
7094;26;189;2014;21.0;1.0;1.0;2.1;24.2;14.7;14.7
7095;26;190;2000;39.0;1.0;1.0;0.7;17.0;11.0;11.0
7096;26;190;2001;39.0;1.0;1.0;0.5;17.3;11.3;11.3
7097;26;190;2002;42.0;1.0;1.0;1.0;18.5;12.2;12.2
7098;26;190;2003;43.0;1.0;1.0;0.9;19.2;12.7;12.7
7099;26;190;2004;46.0;1.0;1.0;0.9;19.6;12.9;12.9
7100;26;190;2005;48.0;1.0;1.0;0.9;20.4;13.5;13.5
7101;26;190;2006;45.0;1.0;1.0;0.7;20.0;13.5;13.5
7102;26;190;2007;46.0;1.0;1.0;0.7;21.2;14.2;14.2
7103;26;190;2008;47.0;1.0;1.0;0.9;22.5;15.0;15.0
7104;26;190;2009;52.0;1.0;1.0;1.0;23.0;15.2;15.2
7105;26;190;2010;50.0;1.0;1.0;0.7;22.6;14.9;14.9
7106;26;190;2011;51.0;1.0;1.0;0.6;22.8;14.6;14.6
7107;26;190;2012;54.0;1.0;1.0;0.5;23.2;15.0;15.0
7108;26;190;2013;57.0;1.0;1.0;0.7;23.8;15.0;15.0
7109;26;190;2014;56.0;1.0;1.0;0.6;24.5;15.5;15.5
7110;26;191;2000;620.0;1.0;1.0;1.3;17.6;14.2;14.2
7111;26;191;2001;623.0;1.0;1.0;1.5;18.7;14.9;14.9
7112;26;191;2002;625.0;1.0;1.0;1.6;19.6;15.8;15.8
7113;26;191;2003;626.0;1.0;1.0;1.5;20.4;16.2;16.2
7114;26;191;2004;631.0;1.0;1.0;1.6;20.9;16.6;16.6
7115;26;191;2005;641.0;1.0;1.0;1.6;21.3;16.9;16.9
7116;26;191;2006;646.0;1.0;1.0;1.7;22.0;17.6;17.6
7117;26;191;2007;646.0;1.0;1.0;1.8;22.6;18.2;18.2
7118;26;191;2008;649.0;1.0;1.0;1.9;23.5;18.8;18.8
7119;26;191;2009;657.0;1.0;1.0;1.9;24.0;19.1;19.1
7120;26;191;2010;656.0;1.0;1.0;1.7;24.0;19.1;19.1
7121;26;191;2011;666.0;1.0;1.0;1.6;24.2;19.1;19.1
7122;26;191;2012;672.0;1.0;1.0;1.7;24.5;19.4;19.4
7123;26;191;2013;663.0;1.0;1.0;1.6;24.6;19.4;19.4
7124;26;191;2014;671.0;1.0;1.0;1.5;25.0;19.8;19.8
7125;26;192;2000;79.0;1.0;1.0;0.4;12.9;9.7;9.7
7126;26;192;2001;83.0;1.0;1.0;0.4;13.5;10.2;10.2
7127;26;192;2002;78.0;1.0;1.0;0.5;14.2;10.8;10.8
7128;26;192;2003;78.0;1.0;1.0;0.4;14.8;11.0;11.0
7129;26;192;2004;82.0;1.0;1.0;0.4;14.8;11.1;11.1
7130;26;192;2005;80.0;1.0;1.0;0.3;14.7;11.0;11.0
7131;26;192;2006;84.0;1.0;1.0;0.3;15.0;11.5;11.5
7132;26;192;2007;82.0;1.0;1.0;0.4;15.5;11.9;11.9
7133;26;192;2008;81.0;1.0;1.0;0.2;15.7;12.0;12.0
7134;26;192;2009;81.0;1.0;1.0;0.3;16.1;12.2;12.2
7135;26;192;2010;87.0;1.0;1.0;0.3;16.2;12.1;12.1
7136;26;192;2011;86.0;1.0;1.0;0.2;16.6;12.5;12.5
7137;26;192;2012;91.0;1.0;1.0;0.3;16.4;12.3;12.3
7138;26;192;2013;87.0;1.0;1.0;0.3;16.8;12.4;12.4
7139;26;192;2014;97.0;1.0;1.0;0.3;17.0;12.7;12.7
7140;26;193;2000;64.0;1.0;1.0;0.3;12.3;9.2;9.2
7141;26;193;2001;67.0;1.0;1.0;0.3;12.9;9.8;9.8
7142;26;193;2002;62.0;1.0;1.0;0.4;13.5;10.3;10.3
7143;26;193;2003;62.0;1.0;1.0;0.3;14.1;10.5;10.5
7144;26;193;2004;64.0;1.0;1.0;0.3;14.2;10.7;10.7
7145;26;193;2005;64.0;1.0;1.0;0.2;14.1;10.5;10.5
7146;26;193;2006;65.0;1.0;1.0;0.2;14.3;10.9;10.9
7147;26;193;2007;61.0;1.0;1.0;0.2;14.9;11.4;11.4
7148;26;193;2008;59.0;1.0;1.0;0.1;15.2;11.5;11.5
7149;26;193;2009;59.0;1.0;1.0;0.2;15.6;11.8;11.8
7150;26;193;2010;62.0;1.0;1.0;0.3;15.9;11.8;11.8
7151;26;193;2011;60.0;1.0;1.0;0.1;16.3;12.1;12.1
7152;26;193;2012;63.0;1.0;1.0;0.2;16.0;11.9;11.9
7153;26;193;2013;63.0;1.0;1.0;0.3;16.5;12.1;12.1
7154;26;193;2014;68.0;1.0;1.0;0.2;16.6;12.3;12.3
7155;26;194;2000;14.0;;;;;;
7156;26;194;2001;15.0;;;;;;
7157;26;194;2002;16.0;;;;;;
7158;26;194;2003;16.0;;;;;;
7159;26;194;2004;18.0;;;;;;
7160;26;194;2005;16.0;;;;;;
7161;26;194;2006;19.0;;;;;;
7162;26;194;2007;21.0;1.0;1.0;0.8;17.2;13.5;13.5
7163;26;194;2008;22.0;1.0;1.0;0.5;16.8;13.3;13.3
7164;26;194;2009;22.0;1.0;1.0;0.4;17.4;13.3;13.3
7165;26;194;2010;25.0;1.0;1.0;0.2;16.9;12.9;12.9
7166;26;194;2011;26.0;1.0;1.0;0.4;17.5;13.3;13.3
7167;26;194;2012;28.0;1.0;1.0;0.4;17.1;13.1;13.1
7168;26;194;2013;24.0;1.0;1.0;0.5;17.9;13.3;13.3
7169;26;194;2014;29.0;1.0;1.0;0.4;17.7;13.4;13.4
7170;26;195;2000;48.0;1.0;1.0;2.1;8.8;6.9;6.9
7171;26;195;2001;44.0;1.0;1.0;2.1;8.7;6.8;6.8
7172;26;195;2002;45.0;1.0;1.0;2.1;8.8;6.9;6.9
7173;26;195;2003;54.0;1.0;1.0;1.9;8.3;6.6;6.6
7174;26;195;2004;59.0;1.0;1.0;1.9;9.1;7.0;7.0
7175;26;195;2005;61.0;1.0;1.0;1.8;9.1;7.1;7.1
7176;26;195;2006;66.0;1.0;1.0;2.1;9.8;7.7;7.7
7177;26;195;2007;69.0;1.0;1.0;2.0;9.2;7.4;7.4
7178;26;195;2008;59.0;1.0;1.0;2.0;9.5;7.3;7.3
7179;26;195;2009;71.0;1.0;1.0;2.2;9.4;7.5;7.5
7180;26;195;2010;71.0;1.0;1.0;1.9;8.7;6.9;6.9
7181;26;195;2011;72.0;1.0;1.0;1.8;8.6;7.1;7.1
7182;26;195;2012;58.0;1.0;1.0;1.3;7.4;5.7;5.7
7183;26;195;2013;63.0;1.0;1.0;1.5;7.9;6.1;6.1
7184;26;195;2014;66.0;1.0;1.0;1.3;7.4;5.8;5.8
7185;26;202;2000;299.0;1.0;1.0;16.4;28.9;18.7;18.7
7186;26;202;2001;310.0;1.0;1.0;17.8;30.9;20.0;20.0
7187;26;202;2002;325.0;1.0;1.0;19.3;32.6;21.0;21.0
7188;26;202;2003;337.0;1.0;1.0;19.3;33.2;21.1;21.1
7189;26;202;2004;350.0;1.0;1.0;19.6;34.1;21.4;21.4
7190;26;202;2005;376.0;1.0;1.0;20.5;34.8;21.9;21.9
7191;26;202;2006;397.0;1.0;1.0;21.0;35.4;22.1;22.1
7192;26;202;2007;408.0;1.0;1.0;22.1;36.8;23.1;23.1
7193;26;202;2008;433.0;1.0;1.0;21.5;36.7;23.1;23.1
7194;26;202;2009;440.0;1.0;1.0;21.3;37.0;23.2;23.2
7195;26;202;2010;447.0;1.0;1.0;21.2;37.4;23.2;23.2
7196;26;202;2011;458.0;1.0;1.0;21.1;37.4;22.9;22.9
7197;26;202;2012;465.0;1.0;1.0;21.6;38.4;23.7;23.7
7198;26;202;2013;468.0;1.0;1.0;21.5;38.8;23.7;23.7
7199;26;202;2014;478.0;1.0;1.0;22.3;39.8;24.6;24.6
7200;26;203;2000;942.0;1.0;1.0;8.0;17.6;12.4;12.4
7201;26;203;2001;950.0;1.0;1.0;8.7;18.9;13.5;13.5
7202;26;203;2002;950.0;1.0;1.0;9.0;19.6;14.0;14.0
7203;26;203;2003;942.0;1.0;1.0;8.7;19.9;14.2;14.2
7204;26;203;2004;946.0;1.0;1.0;8.8;20.3;14.3;14.3
7205;26;203;2005;955.0;1.0;1.0;9.0;20.6;14.5;14.5
7206;26;203;2006;951.0;1.0;1.0;9.3;21.2;15.0;15.0
7207;26;203;2007;954.0;1.0;1.0;9.4;21.6;15.4;15.4
7208;26;203;2008;945.0;1.0;1.0;9.7;22.0;15.6;15.6
7209;26;203;2009;955.0;1.0;1.0;9.6;22.3;15.9;15.9
7210;26;203;2010;953.0;1.0;1.0;9.9;22.5;15.9;15.9
7211;26;203;2011;967.0;1.0;1.0;9.9;22.6;15.8;15.8
7212;26;203;2012;973.0;1.0;1.0;10.0;22.5;15.7;15.7
7213;26;203;2013;964.0;1.0;1.0;10.1;22.7;15.7;15.7
7214;26;203;2014;986.0;1.0;1.0;10.1;23.0;16.1;16.1
7215;26;204;2000;381.0;1.0;1.0;2.4;13.8;11.1;11.1
7216;26;204;2001;368.0;1.0;1.0;2.4;14.6;11.9;11.9
7217;26;204;2002;366.0;1.0;1.0;2.3;15.0;12.3;12.3
7218;26;204;2003;373.0;1.0;1.0;2.4;15.7;12.7;12.7
7219;26;204;2004;377.0;1.0;1.0;2.3;15.8;12.9;12.9
7220;26;204;2005;386.0;1.0;1.0;2.3;16.0;12.9;12.9
7221;26;204;2006;383.0;1.0;1.0;1.8;16.0;13.4;13.4
7222;26;204;2007;386.0;1.0;1.0;2.0;16.4;13.7;13.7
7223;26;204;2008;387.0;1.0;1.0;2.1;16.9;14.1;14.1
7224;26;204;2009;396.0;1.0;1.0;2.4;17.3;14.4;14.4
7225;26;204;2010;395.0;1.0;1.0;2.5;17.5;14.4;14.4
7226;26;204;2011;401.0;1.0;1.0;2.6;17.7;14.5;14.5
7227;26;204;2012;411.0;1.0;1.0;2.7;17.7;14.5;14.5
7228;26;204;2013;402.0;1.0;1.0;2.9;18.0;14.6;14.6
7229;26;204;2014;430.0;1.0;1.0;2.9;18.4;15.0;15.0
7230;26;205;2000;561.0;1.0;1.0;11.8;20.2;13.4;13.4
7231;26;205;2001;582.0;1.0;1.0;12.6;21.6;14.5;14.5
7232;26;205;2002;584.0;1.0;1.0;13.2;22.6;15.1;15.1
7233;26;205;2003;569.0;1.0;1.0;12.9;22.7;15.1;15.1
7234;26;205;2004;569.0;1.0;1.0;13.1;23.2;15.3;15.3
7235;26;205;2005;569.0;1.0;1.0;13.5;23.8;15.6;15.6
7236;26;205;2006;568.0;1.0;1.0;14.3;24.7;16.1;16.1
7237;26;205;2007;568.0;1.0;1.0;14.4;25.1;16.6;16.6
7238;26;205;2008;558.0;1.0;1.0;15.1;25.6;16.7;16.7
7239;26;205;2009;559.0;1.0;1.0;14.8;25.8;16.9;16.9
7240;26;205;2010;558.0;1.0;1.0;15.1;26.1;16.9;16.9
7241;26;205;2011;566.0;1.0;1.0;15.0;26.1;16.8;16.8
7242;26;205;2012;562.0;1.0;1.0;15.3;26.1;16.7;16.7
7243;26;205;2013;562.0;1.0;1.0;15.3;26.0;16.5;16.5
7244;26;205;2014;556.0;1.0;1.0;15.7;26.6;17.0;17.0
7245;26;211;2000;370.0;1.0;1.0;12.5;21.1;13.8;13.8
7246;26;211;2001;371.0;1.0;1.0;13.6;22.9;15.2;15.2
7247;26;211;2002;374.0;1.0;1.0;14.4;24.1;16.0;16.0
7248;26;211;2003;370.0;1.0;1.0;14.1;24.3;15.9;15.9
7249;26;211;2004;376.0;1.0;1.0;14.4;24.7;16.1;16.1
7250;26;211;2005;387.0;1.0;1.0;15.2;25.4;16.3;16.3
7251;26;211;2006;388.0;1.0;1.0;15.8;26.2;16.8;16.8
7252;26;211;2007;384.0;1.0;1.0;16.6;27.4;17.6;17.6
7253;26;211;2008;408.0;1.0;1.0;16.4;27.3;17.5;17.5
7254;26;211;2009;419.0;1.0;1.0;16.2;27.3;17.7;17.7
7255;26;211;2010;421.0;1.0;1.0;16.2;27.4;17.5;17.5
7256;26;211;2011;428.0;1.0;1.0;16.9;28.1;17.6;17.6
7257;26;211;2012;425.0;1.0;1.0;16.8;28.0;17.4;17.4
7258;26;211;2013;422.0;1.0;1.0;16.8;28.1;17.4;17.4
7259;26;211;2014;444.0;1.0;1.0;17.5;29.1;18.1;18.1
7260;26;212;2000;350.0;1.0;1.0;9.6;20.0;13.7;13.7
7261;26;212;2001;355.0;1.0;1.0;10.5;21.5;14.8;14.8
7262;26;212;2002;370.0;1.0;1.0;11.4;22.7;15.6;15.6
7263;26;212;2003;378.0;1.0;1.0;11.3;23.1;15.9;15.9
7264;26;212;2004;381.0;1.0;1.0;11.4;23.6;16.0;16.0
7265;26;212;2005;393.0;1.0;1.0;11.6;24.1;16.1;16.1
7266;26;212;2006;418.0;1.0;1.0;12.2;24.7;16.7;16.7
7267;26;212;2007;422.0;1.0;1.0;12.7;25.4;17.4;17.4
7268;26;212;2008;412.0;1.0;1.0;12.9;26.1;17.7;17.7
7269;26;212;2009;407.0;1.0;1.0;12.8;26.4;17.8;17.8
7270;26;212;2010;417.0;1.0;1.0;13.3;26.9;17.9;17.9
7271;26;212;2011;421.0;1.0;1.0;13.1;27.0;17.9;17.9
7272;26;212;2012;429.0;1.0;1.0;13.6;27.4;18.1;18.1
7273;26;212;2013;428.0;1.0;1.0;13.8;27.8;18.2;18.2
7274;26;212;2014;426.0;1.0;1.0;13.4;27.8;18.5;18.5
7275;26;213;2000;228.0;1.0;1.0;9.8;21.4;14.9;14.9
7276;26;213;2001;232.0;1.0;1.0;11.0;23.2;16.2;16.2
7277;26;213;2002;224.0;1.0;1.0;11.0;23.7;16.7;16.7
7278;26;213;2003;230.0;1.0;1.0;11.0;24.3;16.8;16.8
7279;26;213;2004;235.0;1.0;1.0;10.8;24.8;17.0;17.0
7280;26;213;2005;243.0;1.0;1.0;12.1;26.4;18.5;18.5
7281;26;213;2006;228.0;1.0;1.0;12.7;27.3;18.9;18.9
7282;26;213;2007;235.0;1.0;1.0;12.3;27.2;18.7;18.7
7283;26;213;2008;228.0;1.0;1.0;12.8;27.8;19.2;19.2
7284;26;213;2009;235.0;1.0;1.0;12.8;28.2;19.2;19.2
7285;26;213;2010;226.0;1.0;1.0;13.2;28.9;19.7;19.7
7286;26;213;2011;232.0;1.0;1.0;12.5;28.2;19.1;19.1
7287;26;213;2012;243.0;1.0;1.0;13.2;29.0;19.6;19.6
7288;26;213;2013;236.0;1.0;1.0;13.0;29.0;19.4;19.4
7289;26;213;2014;246.0;1.0;1.0;13.0;29.6;20.1;20.1
7290;26;214;2000;181.0;1.0;1.0;7.8;19.5;13.8;13.8
7291;26;214;2001;187.0;1.0;1.0;8.7;20.9;14.9;14.9
7292;26;214;2002;191.0;1.0;1.0;8.9;21.6;15.4;15.4
7293;26;214;2003;190.0;1.0;1.0;8.8;22.3;15.9;15.9
7294;26;214;2004;196.0;1.0;1.0;9.5;23.2;16.2;16.2
7295;26;214;2005;199.0;1.0;1.0;9.2;23.2;16.2;16.2
7296;26;214;2006;206.0;1.0;1.0;9.4;24.0;16.9;16.9
7297;26;214;2007;210.0;1.0;1.0;10.3;25.3;17.9;17.9
7298;26;214;2008;216.0;1.0;1.0;11.0;26.3;18.5;18.5
7299;26;214;2009;222.0;1.0;1.0;10.6;26.4;18.7;18.7
7300;26;214;2010;228.0;1.0;1.0;10.3;26.4;18.5;18.5
7301;26;214;2011;236.0;1.0;1.0;10.4;26.4;18.4;18.4
7302;26;214;2012;231.0;1.0;1.0;10.1;26.7;18.7;18.7
7303;26;214;2013;237.0;1.0;1.0;10.4;27.2;18.9;18.9
7304;26;214;2014;242.0;1.0;1.0;10.9;27.6;19.3;19.3
7305;26;215;2000;112.0;1.0;1.0;6.9;18.4;13.4;13.4
7306;26;215;2001;114.0;1.0;1.0;7.3;19.0;13.8;13.8
7307;26;215;2002;117.0;1.0;1.0;8.9;20.9;15.0;15.0
