ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
338;Totaal gemeentelijke heffingen;Agglomeratie Haarlem (CR);2022;183.0;792.0
339;Totaal gemeentelijke heffingen;Agglomeratie Haarlem (CR);2023;194.0;825.0
340;Totaal gemeentelijke heffingen;Agglomeratie Haarlem (CR);2024;214.0;906.0
341;Totaal gemeentelijke heffingen;Agglomeratie Haarlem (CR);2025;233.0;981.0
342;Totaal gemeentelijke heffingen;Zaanstreek (CR);2017;96.0;565.0
343;Totaal gemeentelijke heffingen;Zaanstreek (CR);2018;101.0;590.0
344;Totaal gemeentelijke heffingen;Zaanstreek (CR);2019;102.0;595.0
345;Totaal gemeentelijke heffingen;Zaanstreek (CR);2020;106.0;610.0
346;Totaal gemeentelijke heffingen;Zaanstreek (CR);2021;109.0;627.0
347;Totaal gemeentelijke heffingen;Zaanstreek (CR);2022;114.0;656.0
348;Totaal gemeentelijke heffingen;Zaanstreek (CR);2023;118.0;672.0
349;Totaal gemeentelijke heffingen;Zaanstreek (CR);2024;126.0;705.0
350;Totaal gemeentelijke heffingen;Zaanstreek (CR);2025;129.0;719.0
351;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2017;985.0;731.0
352;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2018;1067.0;785.0
353;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2019;1195.0;867.0
354;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2020;1386.0;995.0
355;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2021;1379.0;988.0
356;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2022;1424.0;1008.0
357;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2023;1570.0;1076.0
358;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2024;1778.0;1204.0
359;Totaal gemeentelijke heffingen;Groot-Amsterdam (CR);2025;2002.0;1350.0
360;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2017;129.0;516.0
361;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2018;136.0;539.0
362;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2019;137.0;538.0
363;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2020;141.0;547.0
364;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2021;149.0;574.0
365;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2022;151.0;580.0
366;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2023;146.0;598.0
367;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2024;161.0;656.0
368;Totaal gemeentelijke heffingen;Het Gooi en Vechtstreek (CR);2025;170.0;691.0
369;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2017;258.0;612.0
370;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2018;267.0;629.0
371;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2019;276.0;647.0
372;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2020;289.0;671.0
373;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2021;304.0;704.0
374;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2022;303.0;698.0
375;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2023;322.0;731.0
376;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2024;350.0;785.0
377;Totaal gemeentelijke heffingen;Agglomeratie Leiden en Bollenstreek (CR);2025;381.0;852.0
378;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2017;446.0;523.0
379;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2018;456.0;528.0
380;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2019;490.0;562.0
381;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2020;527.0;597.0
382;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2021;575.0;648.0
383;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2022;578.0;645.0
384;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2023;650.0;714.0
385;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2024;692.0;754.0
386;Totaal gemeentelijke heffingen;Agglomeratie 's-Gravenhage (CR);2025;749.0;811.0
387;Totaal gemeentelijke heffingen;Delft en Westland (CR);2017;127.0;563.0
388;Totaal gemeentelijke heffingen;Delft en Westland (CR);2018;128.0;560.0
389;Totaal gemeentelijke heffingen;Delft en Westland (CR);2019;133.0;577.0
390;Totaal gemeentelijke heffingen;Delft en Westland (CR);2020;142.0;609.0
391;Totaal gemeentelijke heffingen;Delft en Westland (CR);2021;151.0;645.0
392;Totaal gemeentelijke heffingen;Delft en Westland (CR);2022;155.0;656.0
393;Totaal gemeentelijke heffingen;Delft en Westland (CR);2023;161.0;671.0
394;Totaal gemeentelijke heffingen;Delft en Westland (CR);2024;175.0;714.0
395;Totaal gemeentelijke heffingen;Delft en Westland (CR);2025;183.0;741.0
396;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2017;179.0;551.0
397;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2018;179.0;547.0
398;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2019;182.0;550.0
399;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2020;190.0;569.0
400;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2021;198.0;586.0
401;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2022;201.0;589.0
402;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2023;214.0;620.0
403;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2024;230.0;659.0
404;Totaal gemeentelijke heffingen;Oost-Zuid-Holland (CR);2025;252.0;718.0
405;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2017;919.0;645.0
406;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2018;946.0;661.0
407;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2019;982.0;681.0
408;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2020;1041.0;715.0
409;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2021;1098.0;751.0
410;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2022;1127.0;766.0
411;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2023;1227.0;824.0
412;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2024;1362.0;906.0
413;Totaal gemeentelijke heffingen;Groot-Rijnmond (CR);2025;1464.0;969.0
414;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2017;220.0;546.0
415;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2018;221.0;546.0
416;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2019;204.0;552.0
417;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2020;212.0;569.0
418;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2021;219.0;586.0
419;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2022;216.0;577.0
420;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2023;230.0;605.0
421;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2024;248.0;651.0
422;Totaal gemeentelijke heffingen;Zuidoost-Zuid-Holland (CR);2025;268.0;701.0
423;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2017;75.0;707.0
424;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2018;74.0;706.0
425;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2019;74.0;699.0
426;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2020;77.0;733.0
427;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2021;79.0;746.0
428;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2022;81.0;768.0
429;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2023;87.0;825.0
430;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2024;94.0;886.0
431;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2025;101.0;953.0
432;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2017;191.0;691.0
433;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2018;197.0;712.0
434;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2019;204.0;735.0
435;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2020;211.0;760.0
436;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2021;226.0;807.0
437;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2022;231.0;819.0
438;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2023;242.0;847.0
439;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2024;254.0;888.0
440;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2025;265.0;925.0
441;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2017;316.0;503.0
442;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2018;325.0;514.0
443;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2019;334.0;527.0
444;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2020;353.0;555.0
445;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2021;374.0;587.0
446;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2022;381.0;595.0
447;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2023;386.0;596.0
448;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2024;416.0;638.0
449;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2025;451.0;690.0
450;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2017;218.0;462.0
451;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2018;222.0;468.0
452;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2019;230.0;479.0
453;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2020;244.0;504.0
454;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2021;255.0;517.0
455;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2022;271.0;544.0
456;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2023;282.0;559.0
457;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2024;307.0;604.0
458;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2025;330.0;644.0
459;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2017;318.0;489.0
460;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2018;321.0;490.0
461;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2019;326.0;496.0
462;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2020;344.0;518.0
463;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2021;354.0;537.0
464;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2022;367.0;552.0
465;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2023;384.0;571.0
466;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2024;416.0;615.0
467;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2025;441.0;647.0
468;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2017;363.0;477.0
469;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2018;374.0;487.0
470;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2019;397.0;513.0
471;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2020;422.0;540.0
472;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2021;441.0;562.0
473;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2022;460.0;582.0
474;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2023;478.0;595.0
475;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2024;513.0;634.0
476;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2025;550.0;673.0
477;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2017;151.0;535.0
478;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2018;154.0;547.0
479;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2019;153.0;544.0
480;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2020;161.0;571.0
481;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2021;168.0;594.0
482;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2022;172.0;605.0
483;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2023;178.0;616.0
484;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2024;190.0;655.0
485;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2025;198.0;677.0
486;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2017;115.0;489.0
487;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2018;116.0;490.0
488;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2019;118.0;496.0
489;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2020;119.0;503.0
490;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2021;129.0;542.0
491;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2022;135.0;565.0
492;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2023;142.0;587.0
493;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2024;150.0;618.0
494;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2025;159.0;652.0
495;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2017;354.0;590.0
496;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2018;359.0;599.0
497;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2019;373.0;625.0
498;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2020;395.0;661.0
499;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2021;406.0;683.0
500;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2022;418.0;704.0
501;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2023;433.0;725.0
502;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2024;457.0;761.0
503;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2025;481.0;800.0
504;Totaal gemeentelijke heffingen;Flevoland (CR);2017;210.0;515.0
505;Totaal gemeentelijke heffingen;Flevoland (CR);2018;219.0;531.0
506;Totaal gemeentelijke heffingen;Flevoland (CR);2019;230.0;552.0
507;Totaal gemeentelijke heffingen;Flevoland (CR);2020;236.0;559.0
508;Totaal gemeentelijke heffingen;Flevoland (CR);2021;247.0;576.0
509;Totaal gemeentelijke heffingen;Flevoland (CR);2022;255.0;585.0
510;Totaal gemeentelijke heffingen;Flevoland (CR);2023;275.0;617.0
511;Totaal gemeentelijke heffingen;Flevoland (CR);2024;303.0;672.0
512;Totaal gemeentelijke heffingen;Flevoland (CR);2025;343.0;752.0
513;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2017;21.0;1737.0
514;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2018;21.0;1753.0
515;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2019;22.0;1780.0
516;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2020;24.0;1933.0
517;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2021;25.0;1979.0
518;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2022;25.0;1979.0
519;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2023;27.0;2105.0
520;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2024;30.0;2367.0
521;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2025;31.0;2429.0
522;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2017;74.0;533.0
523;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2018;73.0;551.0
524;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2019;70.0;604.0
525;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2020;48.0;644.0
526;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2021;40.0;717.0
527;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2022;40.0;699.0
528;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2023;41.0;711.0
529;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2024;44.0;760.0
530;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2025;38.0;786.0
531;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2017;696.0;493.0
532;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2018;665.0;504.0
533;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2019;538.0;512.0
534;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2020;555.0;546.0
535;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2021;565.0;573.0
536;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2022;555.0;597.0
537;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2023;523.0;632.0
538;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2024;550.0;680.0
539;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2025;599.0;728.0
540;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2017;2903.0;485.0
541;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2018;2976.0;493.0
542;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2019;3061.0;504.0
543;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2020;3156.0;528.0
544;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2021;3346.0;552.0
545;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2022;3299.0;553.0
546;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2023;3430.0;572.0
547;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2024;3574.0;607.0
548;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2025;3819.0;646.0
549;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2017;1710.0;522.0
550;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2018;1762.0;525.0
551;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2019;1929.0;532.0
552;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2020;2076.0;552.0
553;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2021;2175.0;576.0
554;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2022;2313.0;580.0
555;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2023;2474.0;595.0
556;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2024;2763.0;637.0
557;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2025;2955.0;677.0
558;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2017;969.0;599.0
559;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2018;998.0;609.0
560;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2019;1032.0;625.0
561;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2020;1002.0;624.0
562;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2021;1044.0;649.0
563;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2022;1053.0;650.0
564;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2023;1100.0;670.0
565;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2024;1186.0;714.0
566;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2025;1262.0;755.0
567;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2017;1345.0;587.0
568;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2018;1395.0;603.0
569;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2019;1472.0;625.0
570;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2020;1680.0;663.0
571;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2021;1759.0;691.0
572;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2022;1806.0;704.0
573;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2023;1890.0;726.0
574;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2024;2056.0;781.0
575;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2025;2200.0;829.0
576;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2017;1757.0;746.0
577;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2018;1857.0;782.0
578;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2019;2040.0;851.0
579;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2020;2283.0;941.0
580;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2021;2359.0;970.0
581;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2022;2453.0;1000.0
582;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2023;2765.0;1099.0
583;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2024;3092.0;1214.0
584;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2025;3450.0;1350.0
585;Totaal onroerendezaakbelasting;Nederland;2017;3854.0;225.0
586;Totaal onroerendezaakbelasting;Nederland;2018;3949.0;230.0
587;Totaal onroerendezaakbelasting;Nederland;2019;4109.0;238.0
588;Totaal onroerendezaakbelasting;Nederland;2020;4309.0;248.0
589;Totaal onroerendezaakbelasting;Nederland;2021;4557.0;261.0
590;Totaal onroerendezaakbelasting;Nederland;2022;4756.0;270.0
591;Totaal onroerendezaakbelasting;Nederland;2023;5109.0;287.0
592;Totaal onroerendezaakbelasting;Nederland;2024;5492.0;306.0
593;Totaal onroerendezaakbelasting;Nederland;2025;5962.0;330.0
594;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2017;396.0;230.0
595;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2018;404.0;234.0
596;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2019;424.0;246.0
597;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2020;447.0;258.0
598;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2021;478.0;276.0
599;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2022;497.0;285.0
600;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2023;521.0;296.0
601;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2024;553.0;313.0
602;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2025;578.0;326.0
603;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2017;831.0;231.0
604;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2018;854.0;236.0
605;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2019;885.0;243.0
606;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2020;934.0;254.0
607;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2021;983.0;266.0
608;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2022;1020.0;274.0
609;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2023;1068.0;284.0
610;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2024;1145.0;302.0
611;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2025;1237.0;324.0
612;Totaal onroerendezaakbelasting;West-Nederland (LD);2017;1828.0;225.0
613;Totaal onroerendezaakbelasting;West-Nederland (LD);2018;1868.0;228.0
614;Totaal onroerendezaakbelasting;West-Nederland (LD);2019;1931.0;234.0
