ID;Geslacht;OnderwijsniveauRichting;Leeftijd;Herkomst;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
7852;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Westerse allochtonen;2005;10.0;3.0;3.0;;6.0;36.3;36.3;
7853;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Westerse allochtonen;2006;10.0;4.0;4.0;;5.0;46.2;41.1;
7854;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;1996;;;;;;;;
7855;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;1997;3.0;;;;3.0;;;
7856;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;1998;2.0;;;;2.0;;;
7857;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;1999;2.0;;;;2.0;;;
7858;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2000;;;;;;;;
7859;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2001;2.0;;;;;;;
7860;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2002;3.0;;;;2.0;;;
7861;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2003;2.0;;;;;;;
7862;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2004;2.0;;;;;;;
7863;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2005;3.0;;;;;;;
7864;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Niet-westerse allochtonen;2006;2.0;2.0;2.0;;;68.5;68.5;
7865;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;1996;;;;;;;;
7866;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;1997;;;;;;;;
7867;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;1998;;;;;;;;
7868;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;1999;;;;;;;;
7869;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2000;;;;;;;;
7870;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2001;;;;;;;;
7871;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2002;;;;;;;;
7872;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2003;;;;;;;;
7873;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2004;;;;;;;;
7874;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2005;;;;;;;;
7875;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Turken;2006;;;;;;;;
7876;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;1996;;;;;;;;
7877;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;1997;;;;;;;;
7878;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;1998;;;;;;;;
7879;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;1999;;;;;;;;
7880;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2000;;;;;;;;
7881;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2001;;;;;;;;
7882;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2002;;;;;;;;
7883;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2003;;;;;;;;
7884;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2004;;;;;;;;
7885;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2005;;;;;;;;
7886;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Marokkanen;2006;;;;;;;;
7887;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;1996;;;;;;;;
7888;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;1997;3.0;;;;2.0;;;
7889;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;1998;;;;;;;;
7890;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;1999;2.0;;;;2.0;;;
7891;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2000;;;;;;;;
7892;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2001;2.0;;;;;;;
7893;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2002;2.0;;;;;;;
7894;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2003;;;;;;;;
7895;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2004;;;;;;;;
7896;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2005;;;;;;;;
7897;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Surinamers;2006;;;;;;;;
7898;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;1996;;;;;;;;
7899;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;1997;;;;;;;;
7900;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;1998;;;;;;;;
7901;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;1999;;;;;;;;
7902;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2000;;;;;;;;
7903;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2001;;;;;;;;
7904;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2002;;;;;;;;
7905;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2003;;;;;;;;
7906;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2004;;;;;;;;
7907;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2005;;;;;;;;
7908;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Antillianen/Arubanen;2006;;;;;;;;
7909;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;1996;;;;;;;;
7910;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;1997;;;;;;;;
7911;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;1998;;;;;;;;
7912;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;1999;;;;;;;;
7913;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2000;;;;;;;;
7914;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2001;;;;;;;;
7915;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2002;;;;;;;;
7916;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2003;;;;;;;;
7917;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2004;;;;;;;;
7918;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2005;;;;;;;;
7919;Mannen en vrouwen;W.o. mbo 2 en 3, verzorgend/sociaal-cult;55-64 jaar;Overige niet-westerse allochtonen;2006;;;;;;;;
7920;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;1996;1379.0;1118.0;1066.0;52.0;260.0;81.1;77.3;4.7
7921;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;1997;1409.0;1144.0;1100.0;44.0;266.0;81.1;78.1;3.8
7922;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;1998;1466.0;1198.0;1163.0;34.0;269.0;81.7;79.3;2.9
7923;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;1999;1463.0;1209.0;1178.0;31.0;254.0;82.6;80.5;2.6
7924;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2000;1545.0;1270.0;1240.0;30.0;276.0;82.2;80.2;2.4
7925;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2001;1600.0;1319.0;1293.0;26.0;281.0;82.4;80.8;2.0
7926;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2002;1594.0;1296.0;1260.0;36.0;298.0;81.3;79.1;2.7
7927;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2003;1688.0;1365.0;1311.0;53.0;323.0;80.8;77.7;3.9
7928;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2004;1795.0;1445.0;1378.0;67.0;350.0;80.5;76.8;4.6
7929;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2005;1793.0;1456.0;1384.0;72.0;337.0;81.2;77.2;4.9
7930;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Totaal herkomst;2006;1801.0;1482.0;1422.0;60.0;320.0;82.2;78.9;4.0
7931;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;1996;1246.0;1010.0;966.0;44.0;236.0;81.1;77.5;4.3
7932;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;1997;1267.0;1032.0;996.0;36.0;235.0;81.4;78.6;3.5
7933;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;1998;1315.0;1076.0;1048.0;29.0;239.0;81.8;79.7;2.7
7934;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;1999;1317.0;1095.0;1069.0;26.0;222.0;83.2;81.2;2.4
7935;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2000;1384.0;1142.0;1117.0;25.0;242.0;82.5;80.7;2.2
7936;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2001;1435.0;1187.0;1166.0;21.0;248.0;82.7;81.2;1.8
7937;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2002;1417.0;1157.0;1129.0;29.0;260.0;81.7;79.6;2.5
7938;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2003;1489.0;1206.0;1164.0;42.0;282.0;81.0;78.2;3.5
7939;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2004;1578.0;1272.0;1220.0;52.0;306.0;80.6;77.3;4.1
7940;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2005;1569.0;1278.0;1224.0;54.0;291.0;81.5;78.0;4.2
7941;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Autochtonen;2006;1566.0;1291.0;1248.0;43.0;275.0;82.5;79.7;3.3
7942;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;1996;132.0;108.0;100.0;8.0;24.0;81.5;75.4;7.6
7943;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;1997;142.0;111.0;104.0;8.0;30.0;78.5;73.2;6.8
7944;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;1998;151.0;121.0;115.0;6.0;30.0;80.2;76.4;4.8
7945;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;1999;146.0;114.0;108.0;6.0;32.0;77.9;74.1;4.9
7946;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2000;161.0;128.0;123.0;5.0;33.0;79.3;76.0;4.1
7947;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2001;165.0;132.0;127.0;5.0;33.0;80.1;77.0;3.8
7948;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2002;176.0;138.0;131.0;7.0;38.0;78.4;74.5;5.0
7949;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2003;200.0;158.0;148.0;11.0;41.0;79.4;73.9;6.9
7950;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2004;217.0;173.0;158.0;15.0;44.0;79.7;72.9;8.5
7951;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2005;224.0;178.0;160.0;18.0;46.0;79.6;71.5;10.2
7952;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Allochtonen;2006;235.0;190.0;173.0;17.0;45.0;80.8;73.7;8.8
7953;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;1996;94.0;77.0;73.0;4.0;17.0;81.8;77.3;5.6
7954;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;1997;100.0;78.0;74.0;4.0;22.0;78.2;73.9;5.5
7955;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;1998;101.0;82.0;78.0;4.0;19.0;80.9;77.3;4.4
7956;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;1999;100.0;77.0;75.0;2.0;23.0;77.4;75.4;2.6
7957;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2000;104.0;82.0;79.0;3.0;23.0;78.3;75.4;3.7
7958;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2001;101.0;80.0;78.0;2.0;21.0;79.1;76.8;2.9
7959;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2002;107.0;83.0;80.0;4.0;24.0;77.6;74.2;4.3
7960;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2003;117.0;93.0;89.0;4.0;24.0;79.6;76.2;4.3
7961;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2004;123.0;99.0;94.0;6.0;23.0;81.1;76.4;5.7
7962;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2005;117.0;92.0;84.0;8.0;25.0;78.7;72.2;8.3
7963;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Westerse allochtonen;2006;128.0;102.0;96.0;6.0;26.0;79.7;74.8;6.1
7964;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;1996;38.0;31.0;27.0;4.0;7.0;80.8;70.7;12.5
7965;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;1997;42.0;33.0;30.0;3.0;9.0;79.4;71.6;9.8
7966;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;1998;50.0;40.0;37.0;2.0;11.0;78.9;74.4;5.7
7967;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;1999;46.0;37.0;33.0;4.0;10.0;79.0;71.3;9.7
7968;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2000;57.0;46.0;44.0;2.0;11.0;81.1;77.2;4.7
7969;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2001;64.0;52.0;49.0;3.0;12.0;81.6;77.3;5.2
7970;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2002;69.0;55.0;52.0;3.0;14.0;79.7;74.9;6.0
7971;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2003;83.0;65.0;58.0;7.0;17.0;79.1;70.7;10.6
7972;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2004;94.0;73.0;64.0;9.0;21.0;77.9;68.3;12.3
7973;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2005;107.0;86.0;76.0;11.0;21.0;80.6;70.8;12.2
7974;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Niet-westerse allochtonen;2006;108.0;88.0;78.0;10.0;19.0;82.0;72.3;11.9
7975;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;1996;6.0;5.0;5.0;;;84.7;70.7;
7976;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;1997;6.0;4.0;4.0;;2.0;69.7;65.5;
7977;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;1998;7.0;5.0;5.0;;2.0;76.8;69.8;
7978;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;1999;6.0;4.0;4.0;;2.0;65.1;60.3;
7979;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2000;9.0;8.0;8.0;;;86.0;83.7;
7980;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2001;11.0;9.0;8.0;;2.0;80.1;73.7;
7981;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2002;10.0;7.0;7.0;;3.0;69.0;68.2;
7982;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2003;13.0;11.0;10.0;;2.0;83.7;76.6;
7983;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2004;17.0;13.0;11.0;2.0;4.0;75.4;61.2;18.8
7984;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2005;20.0;16.0;15.0;2.0;4.0;79.0;70.9;10.3
7985;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Turken;2006;15.0;12.0;10.0;2.0;3.0;83.0;70.0;15.6
7986;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;1996;5.0;4.0;3.0;;;88.7;73.1;
7987;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;1997;5.0;4.0;3.0;;;79.5;66.2;
7988;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;1998;7.0;6.0;5.0;;;81.4;73.1;
7989;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;1999;5.0;4.0;3.0;;;77.9;69.7;
7990;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2000;4.0;3.0;2.0;;;67.3;56.9;
7991;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2001;9.0;8.0;8.0;;;89.4;87.7;
7992;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2002;11.0;9.0;8.0;;2.0;79.2;75.2;
7993;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2003;12.0;9.0;7.0;;4.0;70.4;59.0;
7994;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2004;15.0;11.0;9.0;2.0;4.0;75.4;59.1;21.6
7995;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2005;15.0;12.0;11.0;;4.0;76.4;69.9;
7996;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Marokkanen;2006;19.0;15.0;13.0;2.0;4.0;77.5;67.7;12.6
7997;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;1996;17.0;14.0;13.0;;2.0;85.8;79.5;
7998;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;1997;16.0;13.0;12.0;;3.0;82.7;77.8;
7999;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;1998;21.0;17.0;16.0;;4.0;79.0;75.9;
8000;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;1999;21.0;17.0;15.0;2.0;3.0;83.1;74.4;10.5
8001;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2000;24.0;21.0;20.0;;3.0;86.7;84.6;
8002;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2001;24.0;20.0;20.0;;4.0;82.9;81.0;
8003;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2002;23.0;21.0;20.0;;3.0;89.2;86.8;
8004;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2003;29.0;25.0;24.0;2.0;3.0;88.0;82.2;6.5
8005;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2004;31.0;25.0;24.0;;6.0;80.8;77.2;
8006;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2005;35.0;30.0;26.0;3.0;5.0;84.6;75.5;10.8
8007;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Surinamers;2006;35.0;30.0;27.0;2.0;5.0;84.7;77.6;8.4
8008;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;1996;4.0;2.0;2.0;;2.0;59.6;51.3;
8009;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;1997;6.0;4.0;4.0;;2.0;73.7;60.3;
8010;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;1998;5.0;4.0;4.0;;;81.5;77.2;
8011;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;1999;9.0;8.0;7.0;;;88.8;81.6;
8012;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2000;6.0;5.0;5.0;;2.0;73.5;70.3;
8013;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2001;8.0;7.0;7.0;;2.0;82.1;79.2;
8014;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2002;10.0;7.0;7.0;;2.0;74.4;67.5;
8015;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2003;10.0;8.0;7.0;2.0;2.0;81.1;65.9;18.7
8016;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2004;11.0;9.0;8.0;;2.0;81.8;73.0;
8017;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2005;12.0;10.0;8.0;;2.0;84.4;72.1;
8018;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Antillianen/Arubanen;2006;15.0;12.0;10.0;2.0;3.0;79.1;67.2;15.1
8019;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1996;6.0;4.0;4.0;;2.0;70.8;57.4;
8020;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1997;9.0;7.0;6.0;;;84.3;75.7;
8021;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1998;10.0;7.0;7.0;;2.0;76.9;74.0;
8022;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;1999;6.0;4.0;3.0;;2.0;65.8;58.1;
8023;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2000;13.0;10.0;9.0;;3.0;74.9;68.4;
8024;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2001;11.0;8.0;7.0;;3.0;73.2;62.5;
8025;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2002;15.0;12.0;10.0;2.0;4.0;75.3;65.2;13.4
8026;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2003;18.0;12.0;10.0;;6.0;66.1;58.5;
8027;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2004;20.0;15.0;13.0;2.0;5.0;74.8;64.4;13.9
8028;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2005;24.0;19.0;16.0;3.0;6.0;77.1;63.8;17.2
8029;Mannen en vrouwen;W.o. mbo 4, totaal;Totaal leeftijd;Overige niet-westerse allochtonen;2006;24.0;20.0;17.0;2.0;4.0;82.7;72.6;12.3
8030;Mannen en vrouwen;W.o. mbo 4, totaal;15-24 jaar;Totaal herkomst;1996;243.0;184.0;171.0;13.0;59.0;75.8;70.3;7.2
