ID;HealthAndLifestyle;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
1423;45;Gender: female;2006;11.0;89.0;11.0;89.0
1424;45;Gender: female;2007;11.0;89.0;11.0;89.0
1425;45;Gender: female;2008;9.0;91.0;10.0;90.0
1426;45;Gender: female;2009;11.0;89.0;11.0;89.0
1427;45;Gender: female;2010 old method;;;;
1428;45;Gender: female;2010 new method;;;;
1429;45;Gender: female;2012;;;;
1430;45;Age: 18 to 35 years;2003;;;;
1431;45;Age: 18 to 35 years;2004;;;;
1432;45;Age: 18 to 35 years;2005;9.0;91.0;11.0;89.0
1433;45;Age: 18 to 35 years;2006;8.0;92.0;10.0;90.0
1434;45;Age: 18 to 35 years;2007;8.0;92.0;11.0;89.0
1435;45;Age: 18 to 35 years;2008;7.0;93.0;8.0;92.0
1436;45;Age: 18 to 35 years;2009;9.0;91.0;11.0;89.0
1437;45;Age: 18 to 35 years;2010 old method;;;;
1438;45;Age: 18 to 35 years;2010 new method;;;;
1439;45;Age: 18 to 35 years;2012;;;;
1440;45;Age: 35 to 50 years;2003;;;;
1441;45;Age: 35 to 50 years;2004;;;;
1442;45;Age: 35 to 50 years;2005;9.0;91.0;12.0;88.0
1443;45;Age: 35 to 50 years;2006;9.0;91.0;11.0;89.0
1444;45;Age: 35 to 50 years;2007;8.0;92.0;12.0;88.0
1445;45;Age: 35 to 50 years;2008;9.0;91.0;10.0;90.0
1446;45;Age: 35 to 50 years;2009;9.0;91.0;12.0;88.0
1447;45;Age: 35 to 50 years;2010 old method;;;;
1448;45;Age: 35 to 50 years;2010 new method;;;;
1449;45;Age: 35 to 50 years;2012;;;;
1450;45;Age: 50 to 65 years;2003;;;;
1451;45;Age: 50 to 65 years;2004;;;;
1452;45;Age: 50 to 65 years;2005;12.0;88.0;12.0;88.0
1453;45;Age: 50 to 65 years;2006;11.0;89.0;11.0;89.0
1454;45;Age: 50 to 65 years;2007;11.0;89.0;10.0;90.0
1455;45;Age: 50 to 65 years;2008;11.0;89.0;10.0;90.0
1456;45;Age: 50 to 65 years;2009;10.0;90.0;10.0;90.0
1457;45;Age: 50 to 65 years;2010 old method;;;;
1458;45;Age: 50 to 65 years;2010 new method;;;;
1459;45;Age: 50 to 65 years;2012;;;;
1460;45;Age: 65 years or older;2003;;;;
1461;45;Age: 65 years or older;2004;;;;
1462;45;Age: 65 years or older;2005;11.0;89.0;8.0;92.0
1463;45;Age: 65 years or older;2006;11.0;89.0;8.0;92.0
1464;45;Age: 65 years or older;2007;12.0;88.0;9.0;91.0
1465;45;Age: 65 years or older;2008;10.0;90.0;10.0;90.0
1466;45;Age: 65 years or older;2009;10.0;90.0;8.0;92.0
1467;45;Age: 65 years or older;2010 old method;;;;
1468;45;Age: 65 years or older;2010 new method;;;;
1469;45;Age: 65 years or older;2012;;;;
1470;45;Origin: Dutch background;2003;;;;
1471;45;Origin: Dutch background;2004;;;;
1472;45;Origin: Dutch background;2005;10.0;90.0;11.0;89.0
1473;45;Origin: Dutch background;2006;9.0;91.0;9.0;91.0
1474;45;Origin: Dutch background;2007;8.0;92.0;10.0;90.0
1475;45;Origin: Dutch background;2008;9.0;91.0;9.0;91.0
1476;45;Origin: Dutch background;2009;9.0;91.0;9.0;91.0
1477;45;Origin: Dutch background;2010 old method;;;;
1478;45;Origin: Dutch background;2010 new method;;;;
1479;45;Origin: Dutch background;2012;;;;
1480;45;Origin: Western background;2003;;;;
1481;45;Origin: Western background;2004;;;;
1482;45;Origin: Western background;2005;14.0;86.0;14.0;86.0
1483;45;Origin: Western background;2006;13.0;87.0;11.0;89.0
1484;45;Origin: Western background;2007;15.0;85.0;14.0;86.0
1485;45;Origin: Western background;2008;14.0;86.0;11.0;89.0
1486;45;Origin: Western background;2009;10.0;90.0;15.0;85.0
1487;45;Origin: Western background;2010 old method;;;;
1488;45;Origin: Western background;2010 new method;;;;
1489;45;Origin: Western background;2012;;;;
1490;45;Origin: Non-western background;2003;;;;
1491;45;Origin: Non-western background;2004;;;;
1492;45;Origin: Non-western background;2005;14.0;86.0;13.0;87.0
1493;45;Origin: Non-western background;2006;16.0;84.0;24.0;76.0
1494;45;Origin: Non-western background;2007;20.0;80.0;19.0;81.0
1495;45;Origin: Non-western background;2008;16.0;84.0;14.0;86.0
1496;45;Origin: Non-western background;2009;19.0;81.0;22.0;78.0
1497;45;Origin: Non-western background;2010 old method;;;;
1498;45;Origin: Non-western background;2010 new method;;;;
1499;45;Origin: Non-western background;2012;;;;
