ID;Geslacht;Persoonskenmerken;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
8449;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2008;14.0;1.0;12.0
8450;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2009;13.0;1.0;12.0
8451;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2010;16.0;1.0;14.0
8452;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2011;16.0;2.0;14.0
8453;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2012;14.0;1.0;13.0
8454;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2013;15.0;1.0;13.0
8455;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2014;13.0;1.0;12.0
8456;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2015;13.0;1.0;12.0
8457;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2016;12.0;1.0;11.0
8458;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 maanden na instroom;Jaar van instroom: 2017;;;
8459;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2007;15.0;1.0;14.0
8460;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2008;16.0;2.0;14.0
8461;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2009;16.0;2.0;14.0
8462;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2010;18.0;2.0;16.0
8463;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2011;18.0;2.0;16.0
8464;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2012;17.0;2.0;15.0
8465;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2013;17.0;2.0;15.0
8466;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2014;16.0;2.0;14.0
8467;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2015;15.0;2.0;14.0
8468;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2016;15.0;2.0;13.0
8469;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 maanden na instroom;Jaar van instroom: 2017;;;
8470;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2007;18.0;2.0;16.0
8471;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2008;18.0;2.0;16.0
8472;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2009;18.0;2.0;16.0
8473;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2010;20.0;2.0;18.0
8474;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2011;21.0;2.0;18.0
8475;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2012;19.0;2.0;17.0
8476;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2013;19.0;2.0;17.0
8477;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2014;18.0;2.0;16.0
8478;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2015;18.0;2.0;16.0
8479;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2016;17.0;2.0;15.0
8480;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 maanden na instroom;Jaar van instroom: 2017;;;
8481;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2007;20.0;2.0;17.0
8482;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2008;20.0;2.0;18.0
8483;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2009;20.0;2.0;17.0
8484;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2010;22.0;3.0;20.0
8485;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2011;23.0;3.0;20.0
8486;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2012;22.0;3.0;19.0
8487;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2013;22.0;3.0;19.0
8488;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2014;21.0;3.0;18.0
8489;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2015;20.0;3.0;17.0
8490;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2016;20.0;3.0;17.0
8491;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;6 maanden na instroom;Jaar van instroom: 2017;;;
8492;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2007;21.0;2.0;19.0
8493;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2008;22.0;3.0;19.0
8494;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2009;22.0;3.0;19.0
8495;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2010;24.0;3.0;21.0
8496;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2011;24.0;3.0;21.0
8497;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2012;23.0;3.0;20.0
8498;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2013;24.0;3.0;21.0
8499;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2014;23.0;3.0;20.0
8500;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2015;22.0;3.0;19.0
8501;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2016;22.0;3.0;19.0
8502;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;7 maanden na instroom;Jaar van instroom: 2017;;;
8503;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2007;23.0;3.0;20.0
8504;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2008;23.0;3.0;20.0
8505;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2009;23.0;3.0;20.0
8506;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2010;26.0;3.0;23.0
8507;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2011;26.0;3.0;23.0
8508;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2012;25.0;3.0;22.0
8509;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2013;25.0;3.0;22.0
8510;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2014;24.0;3.0;21.0
8511;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2015;24.0;4.0;20.0
8512;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2016;24.0;4.0;20.0
8513;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;8 maanden na instroom;Jaar van instroom: 2017;;;
8514;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2007;24.0;3.0;21.0
8515;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2008;25.0;3.0;21.0
8516;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2009;24.0;3.0;21.0
8517;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2010;27.0;4.0;24.0
8518;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2011;27.0;4.0;24.0
8519;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2012;26.0;4.0;23.0
8520;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2013;27.0;4.0;23.0
8521;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2014;26.0;4.0;22.0
8522;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2015;25.0;4.0;21.0
8523;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2016;25.0;4.0;21.0
8524;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;9 maanden na instroom;Jaar van instroom: 2017;;;
8525;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2007;25.0;3.0;22.0
8526;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2008;26.0;3.0;22.0
8527;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2009;25.0;3.0;22.0
8528;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2010;28.0;4.0;25.0
8529;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2011;28.0;4.0;25.0
8530;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2012;27.0;4.0;24.0
8531;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2013;28.0;4.0;24.0
8532;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2014;27.0;4.0;23.0
8533;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2015;26.0;4.0;22.0
8534;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2016;26.0;4.0;22.0
8535;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;10 maanden na instroom;Jaar van instroom: 2017;;;
8536;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2007;26.0;3.0;23.0
8537;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2008;27.0;4.0;23.0
8538;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2009;26.0;4.0;23.0
8539;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2010;29.0;4.0;25.0
8540;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2011;29.0;4.0;25.0
8541;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2012;28.0;4.0;24.0
8542;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2013;29.0;4.0;25.0
8543;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2014;28.0;4.0;24.0
8544;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2015;27.0;4.0;23.0
8545;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2016;27.0;4.0;23.0
8546;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;11 maanden na instroom;Jaar van instroom: 2017;;;
8547;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2007;28.0;3.0;24.0
8548;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2008;29.0;4.0;25.0
8549;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2009;28.0;4.0;24.0
8550;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2010;31.0;4.0;27.0
8551;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2011;31.0;4.0;26.0
8552;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2012;30.0;4.0;26.0
8553;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2013;31.0;4.0;27.0
8554;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2014;30.0;4.0;25.0
8555;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2015;29.0;4.0;24.0
8556;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2016;29.0;5.0;25.0
8557;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;1 jaar na instroom;Jaar van instroom: 2017;;;
8558;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2007;36.0;5.0;31.0
8559;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2008;37.0;5.0;31.0
8560;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2009;35.0;5.0;30.0
8561;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2010;39.0;6.0;33.0
8562;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2011;40.0;6.0;34.0
8563;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2012;39.0;6.0;33.0
8564;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2013;39.0;6.0;34.0
8565;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2014;38.0;6.0;32.0
8566;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2015;39.0;6.0;32.0
8567;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2016;;;
8568;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;2 jaar na instroom;Jaar van instroom: 2017;;;
8569;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2007;41.0;6.0;35.0
8570;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2008;41.0;6.0;35.0
8571;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2009;39.0;6.0;33.0
8572;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2010;44.0;7.0;38.0
8573;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2011;45.0;7.0;38.0
8574;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2012;44.0;7.0;37.0
8575;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2013;44.0;7.0;37.0
8576;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2014;43.0;7.0;36.0
8577;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2015;;;
8578;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2016;;;
8579;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;3 jaar na instroom;Jaar van instroom: 2017;;;
8580;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2007;43.0;7.0;37.0
8581;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2008;44.0;7.0;37.0
8582;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2009;42.0;7.0;35.0
8583;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2010;48.0;8.0;40.0
8584;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2011;48.0;8.0;40.0
8585;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2012;47.0;8.0;39.0
8586;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2013;47.0;8.0;39.0
8587;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2014;;;
8588;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2015;;;
8589;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2016;;;
8590;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;4 jaar na instroom;Jaar van instroom: 2017;;;
8591;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2007;45.0;7.0;38.0
8592;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2008;45.0;7.0;38.0
8593;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2009;44.0;7.0;37.0
8594;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2010;50.0;8.0;41.0
8595;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2011;49.0;8.0;41.0
8596;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2012;49.0;8.0;40.0
8597;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2013;;;
8598;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2014;;;
8599;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2015;;;
8600;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2016;;;
8601;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Zelfstandige;5 jaar na instroom;Jaar van instroom: 2017;;;
8602;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2007;;;
8603;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2008;;;
8604;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2009;;;
8605;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2010;;;
8606;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2011;;;
8607;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2012;;;
8608;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2013;;;
8609;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2014;;;
8610;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2015;;;
8611;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2016;;;
8612;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;Op instroommoment;Jaar van instroom: 2017;;;
8613;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2007;41.0;26.0;16.0
8614;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2008;39.0;24.0;14.0
8615;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2009;35.0;22.0;12.0
8616;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2010;36.0;24.0;12.0
8617;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2011;35.0;23.0;12.0
8618;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2012;28.0;18.0;10.0
8619;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2013;34.0;22.0;12.0
8620;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2014;33.0;22.0;11.0
8621;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2015;30.0;20.0;10.0
8622;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2016;29.0;19.0;10.0
8623;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 maand na instroom;Jaar van instroom: 2017;;;
8624;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2007;88.0;57.0;32.0
8625;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2008;94.0;62.0;33.0
8626;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2009;77.0;52.0;26.0
8627;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2010;79.0;53.0;26.0
8628;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2011;76.0;51.0;25.0
8629;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2012;78.0;53.0;25.0
8630;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2013;70.0;47.0;23.0
8631;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2014;68.0;46.0;22.0
8632;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2015;63.0;43.0;20.0
8633;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2016;67.0;46.0;21.0
8634;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 maanden na instroom;Jaar van instroom: 2017;;;
8635;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2007;125.0;82.0;42.0
8636;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2008;118.0;79.0;39.0
