ID;RegioS;Perioden;TotaleInvesteringen_1;Woningen_2;Bedrijfsgebouwen_3;GrondWegEnWaterbouwkundigeWerken_4;Vervoermiddelen_5;MachinesEnInstallaties_6;InCultuurGebrachteActiva_7;OverdrachtskostenOpGrond_8;ComputerprogrammatuurEnDatabanken_9;OnderzoekEnOntwikkeling_10;OverigeInvesteringen_11
988;Alkmaar en omgeving (CR);2011;2156;339;691;77;89;506;0;14;191;89;160
989;Alkmaar en omgeving (CR);2012;1557;405;347;183;80;113;1;14;193;86;135
990;Alkmaar en omgeving (CR);2013;1359;291;189;122;115;181;1;12;196;90;163
991;Alkmaar en omgeving (CR);2014;1423;266;125;290;112;164;3;15;209;91;148
992;Alkmaar en omgeving (CR);2015;1417;226;146;201;142;253;3;19;208;99;119
993;Alkmaar en omgeving (CR);2016;1391;303;148;172;154;110;4;35;219;104;141
994;Alkmaar en omgeving (CR);2017;1513;410;146;174;125;160;0;33;220;103;143
995;Alkmaar en omgeving (CR);2018;1537;388;194;153;130;158;0;33;225;110;146
996;Alkmaar en omgeving (CR);2019;1597;483;156;148;120;142;1;37;236;119;153
997;Alkmaar en omgeving (CR);2020;1814;642;138;146;164;153;1;47;248;130;144
998;Alkmaar en omgeving (CR);2021;2142;723;268;236;137;162;3;57;259;135;162
999;IJmond (CR);1995;609;148;93;57;39;123;0;4;32;45;67
1000;IJmond (CR);1996;705;161;98;85;40;155;0;5;37;46;79
1001;IJmond (CR);1997;756;175;103;56;40;191;0;5;44;53;87
1002;IJmond (CR);1998;834;184;117;65;47;204;0;5;62;51;98
1003;IJmond (CR);1999;894;199;147;55;49;212;0;6;70;55;101
1004;IJmond (CR);2000;977;215;155;58;47;260;0;5;77;57;102
1005;IJmond (CR);2001;923;237;128;81;48;181;0;5;80;63;99
1006;IJmond (CR);2002;956;238;143;91;45;195;0;5;80;62;98
1007;IJmond (CR);2003;988;239;153;83;49;211;0;4;83;63;102
1008;IJmond (CR);2004;936;258;135;70;51;159;0;5;91;63;103
1009;IJmond (CR);2005;999;280;137;78;50;171;0;7;100;64;112
1010;IJmond (CR);2006;1094;308;146;75;53;217;0;7;111;64;113
1011;IJmond (CR);2007;1202;330;162;79;60;234;0;7;123;67;139
1012;IJmond (CR);2008;1272;342;206;113;64;218;0;7;126;72;124
1013;IJmond (CR);2009;1482;316;184;124;66;495;0;5;120;60;111
1014;IJmond (CR);2010;987;217;179;87;67;150;0;7;125;71;84
1015;IJmond (CR);2011;1052;187;147;229;62;133;0;7;128;71;87
1016;IJmond (CR);2012;1079;238;153;155;76;149;0;8;135;67;98
1017;IJmond (CR);2013;1073;243;139;121;99;136;0;8;138;70;120
1018;IJmond (CR);2014;1030;231;137;79;98;126;1;10;158;71;120
1019;IJmond (CR);2015;939;94;122;89;72;189;3;12;164;116;77
1020;IJmond (CR);2016;1048;229;108;81;64;181;8;24;168;115;72
1021;IJmond (CR);2017;1298;344;90;105;76;266;0;22;183;127;85
1022;IJmond (CR);2018;1238;278;52;100;84;292;0;22;190;133;85
1023;IJmond (CR);2019;1212;262;95;76;79;253;0;26;188;138;95
1024;IJmond (CR);2020;1197;304;108;71;55;187;4;32;194;139;103
1025;IJmond (CR);2021;1540;379;116;117;71;332;5;40;203;166;108
1026;Agglomeratie Haarlem (CR);1995;601;121;90;48;35;99;0;8;47;81;73
1027;Agglomeratie Haarlem (CR);1996;650;131;84;54;38;115;0;9;52;85;82
1028;Agglomeratie Haarlem (CR);1997;699;142;98;53;36;121;0;11;56;91;91
1029;Agglomeratie Haarlem (CR);1998;765;150;106;56;41;136;0;11;72;91;100
1030;Agglomeratie Haarlem (CR);1999;862;162;127;65;42;154;0;12;83;102;114
1031;Agglomeratie Haarlem (CR);2000;876;175;129;74;37;132;0;14;89;108;117
1032;Agglomeratie Haarlem (CR);2001;907;193;132;80;40;123;0;13;96;115;116
1033;Agglomeratie Haarlem (CR);2002;914;194;135;87;37;128;0;12;95;113;113
1034;Agglomeratie Haarlem (CR);2003;918;194;131;90;39;125;0;10;95;117;116
1035;Agglomeratie Haarlem (CR);2004;925;210;129;88;41;101;0;12;106;123;115
1036;Agglomeratie Haarlem (CR);2005;967;228;128;93;42;101;0;13;119;128;115
1037;Agglomeratie Haarlem (CR);2006;1048;251;143;102;43;110;0;14;136;134;115
1038;Agglomeratie Haarlem (CR);2007;1107;270;153;112;50;106;0;13;147;131;125
1039;Agglomeratie Haarlem (CR);2008;1185;279;168;123;52;127;0;12;158;138;128
1040;Agglomeratie Haarlem (CR);2009;1274;389;176;107;47;99;0;10;153;151;143
1041;Agglomeratie Haarlem (CR);2010;1493;561;176;172;47;74;0;12;181;144;127
1042;Agglomeratie Haarlem (CR);2011;1400;458;150;111;158;104;0;11;170;98;139
1043;Agglomeratie Haarlem (CR);2012;1370;337;137;164;135;135;0;10;172;130;150
1044;Agglomeratie Haarlem (CR);2013;1306;305;170;148;106;111;0;10;177;122;157
1045;Agglomeratie Haarlem (CR);2014;1289;313;182;108;105;120;0;11;174;118;158
1046;Agglomeratie Haarlem (CR);2015;1366;479;185;160;70;76;0;19;184;83;111
1047;Agglomeratie Haarlem (CR);2016;1370;568;111;137;56;75;0;36;192;86;109
1048;Agglomeratie Haarlem (CR);2017;1556;728;88;147;67;97;0;34;194;88;113
1049;Agglomeratie Haarlem (CR);2018;1700;843;81;189;62;71;0;36;200;93;125
1050;Agglomeratie Haarlem (CR);2019;1764;785;190;155;68;94;0;43;202;93;133
1051;Agglomeratie Haarlem (CR);2020;2013;880;221;171;70;137;1;53;209;99;172
1052;Agglomeratie Haarlem (CR);2021;1970;709;237;270;119;105;0;67;222;102;140
1053;Zaanstreek (CR);1995;593;211;113;88;22;58;0;4;25;34;38
1054;Zaanstreek (CR);1996;646;229;115;99;24;65;0;5;29;37;44
1055;Zaanstreek (CR);1997;676;250;118;92;24;67;0;5;29;41;51
1056;Zaanstreek (CR);1998;736;262;134;99;28;69;0;5;42;42;56
1057;Zaanstreek (CR);1999;806;283;144;109;31;76;0;6;48;46;62
1058;Zaanstreek (CR);2000;865;306;167;125;26;70;0;5;53;48;65
1059;Zaanstreek (CR);2001;947;338;190;142;26;71;0;5;55;51;69
1060;Zaanstreek (CR);2002;992;339;222;159;24;72;0;5;54;53;64
1061;Zaanstreek (CR);2003;1006;340;229;171;25;66;0;4;55;52;62
1062;Zaanstreek (CR);2004;1003;367;197;165;26;65;0;6;61;53;63
1063;Zaanstreek (CR);2005;1068;398;206;176;27;67;0;7;68;56;63
1064;Zaanstreek (CR);2006;1152;437;223;193;28;70;0;8;75;53;66
1065;Zaanstreek (CR);2007;1255;469;252;207;33;80;0;8;82;53;72
1066;Zaanstreek (CR);2008;1357;486;291;232;37;87;0;7;87;55;75
1067;Zaanstreek (CR);2009;1165;415;237;152;62;103;0;6;83;51;56
1068;Zaanstreek (CR);2010;1086;319;157;204;29;133;0;8;101;56;78
1069;Zaanstreek (CR);2011;974;247;99;223;37;114;0;8;101;59;86
1070;Zaanstreek (CR);2012;841;204;89;157;30;115;0;7;106;61;72
1071;Zaanstreek (CR);2013;908;175;84;187;95;105;0;6;109;63;83
1072;Zaanstreek (CR);2014;877;178;52;165;94;116;1;9;116;65;79
1073;Zaanstreek (CR);2015;779;116;185;61;55;95;1;9;114;85;60
1074;Zaanstreek (CR);2016;953;213;205;53;54;136;0;18;123;90;60
1075;Zaanstreek (CR);2017;1069;268;224;72;69;116;0;16;124;93;86
1076;Zaanstreek (CR);2018;838;177;116;71;66;92;0;18;133;99;66
1077;Zaanstreek (CR);2019;960;211;142;76;52;129;0;21;148;104;77
1078;Zaanstreek (CR);2020;1097;335;133;64;39;156;0;26;153;115;76
1079;Zaanstreek (CR);2021;1215;343;147;81;48;181;0;34;167;127;87
1080;Groot-Amsterdam (CR);1995;7050;1504;760;553;1388;899;3;92;493;529;829
1081;Groot-Amsterdam (CR);1996;7464;1632;815;644;1066;1090;2;120;576;545;974
1082;Groot-Amsterdam (CR);1997;8291;1779;834;694;1145;1277;5;111;669;593;1183
1083;Groot-Amsterdam (CR);1998;9492;1867;908;738;1331;1637;2;131;934;595;1349
1084;Groot-Amsterdam (CR);1999;11151;2018;1208;929;1270;2344;3;136;1083;669;1491
1085;Groot-Amsterdam (CR);2000;12488;2184;1343;1059;1956;2318;2;192;1209;695;1529
1086;Groot-Amsterdam (CR);2001;12277;2408;1462;1074;1709;1995;2;162;1204;750;1511
1087;Groot-Amsterdam (CR);2002;10976;2416;1382;930;1453;1364;2;147;1172;759;1352
1088;Groot-Amsterdam (CR);2003;11424;2425;1322;849;2311;1044;2;98;1148;771;1455
1089;Groot-Amsterdam (CR);2004;11222;2617;1245;850;1721;1136;2;128;1287;816;1420
1090;Groot-Amsterdam (CR);2005;11966;2839;1374;981;1715;1132;2;133;1442;822;1526
1091;Groot-Amsterdam (CR);2006;12953;3119;1346;1084;2063;1192;2;143;1597;851;1557
1092;Groot-Amsterdam (CR);2007;13788;3346;1659;1333;1647;1145;2;129;1839;845;1843
1093;Groot-Amsterdam (CR);2008;14796;3466;1928;1143;1961;1364;2;118;1970;868;1976
1094;Groot-Amsterdam (CR);2009;14885;2772;2324;1897;1612;1783;2;111;1895;854;1636
1095;Groot-Amsterdam (CR);2010;13463;2387;2008;875;1274;1512;2;181;2292;1235;1695
1096;Groot-Amsterdam (CR);2011;12710;2196;1498;854;1555;1087;2;182;2360;1318;1658
1097;Groot-Amsterdam (CR);2012;12777;1751;1795;897;1681;939;2;192;2391;1371;1759
1098;Groot-Amsterdam (CR);2013;12349;1738;1866;1115;1039;1066;3;162;2469;1506;1385
1099;Groot-Amsterdam (CR);2014;13089;1790;1686;1534;974;1144;6;200;2789;1580;1385
1100;Groot-Amsterdam (CR);2015;17602;2626;1629;1295;2792;1375;4;202;3305;1714;2658
1101;Groot-Amsterdam (CR);2016;21523;3693;1305;1286;3629;1487;3;326;3613;1769;4412
1102;Groot-Amsterdam (CR);2017;22822;4533;2027;1865;4436;1934;0;393;3792;1851;1991
1103;Groot-Amsterdam (CR);2018;21391;4635;2021;1482;2846;1693;0;435;4026;2022;2229
1104;Groot-Amsterdam (CR);2019;23299;4654;2445;1395;4288;1402;2;548;4321;2065;2179
1105;Groot-Amsterdam (CR);2020;22272;3480;3625;1397;3141;1475;5;622;4392;2047;2087
1106;Groot-Amsterdam (CR);2021;22688;4347;2227;1628;3184;1504;2;642;4591;2058;2505
1107;Het Gooi en Vechtstreek (CR);1995;708;197;78;20;50;100;0;7;60;79;116
1108;Het Gooi en Vechtstreek (CR);1996;763;214;81;23;56;101;0;9;64;82;133
1109;Het Gooi en Vechtstreek (CR);1997;828;233;83;23;58;121;0;10;63;89;147
1110;Het Gooi en Vechtstreek (CR);1998;893;244;97;24;67;106;0;9;90;91;165
1111;Het Gooi en Vechtstreek (CR);1999;992;264;101;27;77;116;0;13;105;101;188
1112;Het Gooi en Vechtstreek (CR);2000;1038;286;111;32;72;106;0;12;120;107;194
1113;Het Gooi en Vechtstreek (CR);2001;1108;315;118;33;76;100;0;10;124;114;216
1114;Het Gooi en Vechtstreek (CR);2002;1119;316;125;36;72;112;0;9;122;113;214
1115;Het Gooi en Vechtstreek (CR);2003;1111;317;131;36;75;102;0;8;123;117;202
1116;Het Gooi en Vechtstreek (CR);2004;1163;342;120;35;80;100;0;11;137;123;214
1117;Het Gooi en Vechtstreek (CR);2005;1220;372;126;37;81;97;0;13;155;128;211
1118;Het Gooi en Vechtstreek (CR);2006;1343;409;137;42;90;110;0;14;172;133;236
1119;Het Gooi en Vechtstreek (CR);2007;1445;440;155;46;99;118;0;14;195;132;247
1120;Het Gooi en Vechtstreek (CR);2008;1530;455;176;50;91;137;0;13;207;138;263
1121;Het Gooi en Vechtstreek (CR);2009;1474;412;198;43;55;123;0;11;201;142;290
1122;Het Gooi en Vechtstreek (CR);2010;1536;472;186;109;41;87;0;17;244;137;243
1123;Het Gooi en Vechtstreek (CR);2011;1525;402;153;128;99;107;0;17;248;135;236
1124;Het Gooi en Vechtstreek (CR);2012;1289;330;95;96;59;85;0;17;242;124;239
1125;Het Gooi en Vechtstreek (CR);2013;1540;258;120;106;161;231;0;16;248;143;257
1126;Het Gooi en Vechtstreek (CR);2014;1627;283;170;95;146;243;1;25;252;150;261
1127;Het Gooi en Vechtstreek (CR);2015;1408;407;97;135;59;87;1;23;246;134;220
1128;Het Gooi en Vechtstreek (CR);2016;1575;507;143;83;61;115;1;44;258;146;218
1129;Het Gooi en Vechtstreek (CR);2017;2058;657;282;148;64;149;0;42;259;156;302
1130;Het Gooi en Vechtstreek (CR);2018;1695;520;142;101;93;124;0;43;272;180;218
1131;Het Gooi en Vechtstreek (CR);2019;1932;673;177;122;65;113;0;49;289;196;248
1132;Het Gooi en Vechtstreek (CR);2020;1963;667;254;105;48;122;0;61;286;208;212
1133;Het Gooi en Vechtstreek (CR);2021;2126;813;225;93;64;127;1;76;300;194;235
1134;Agglomeratie Leiden en Bollenstreek (CR);1995;1360;478;179;56;123;125;0;21;87;134;155
1135;Agglomeratie Leiden en Bollenstreek (CR);1996;1505;519;186;65;137;144;0;26;100;139;190
1136;Agglomeratie Leiden en Bollenstreek (CR);1997;1597;566;190;64;141;151;1;25;99;150;211
1137;Agglomeratie Leiden en Bollenstreek (CR);1998;1732;593;199;65;161;164;0;27;138;153;231
1138;Agglomeratie Leiden en Bollenstreek (CR);1999;1929;641;238;71;187;189;0;30;160;170;243
1139;Agglomeratie Leiden en Bollenstreek (CR);2000;2023;694;253;80;186;171;0;38;175;179;247
1140;Agglomeratie Leiden en Bollenstreek (CR);2001;2186;765;284;95;200;170;0;34;190;192;255
1141;Agglomeratie Leiden en Bollenstreek (CR);2002;2215;764;321;105;191;167;0;26;184;193;264
1142;Agglomeratie Leiden en Bollenstreek (CR);2003;2203;767;309;107;196;162;0;19;185;200;259
1143;Agglomeratie Leiden en Bollenstreek (CR);2004;2291;827;300;98;215;151;0;23;204;210;262
1144;Agglomeratie Leiden en Bollenstreek (CR);2005;2416;897;306;108;224;151;0;24;227;218;259
1145;Agglomeratie Leiden en Bollenstreek (CR);2006;2617;992;324;115;245;171;0;25;253;223;269
1146;Agglomeratie Leiden en Bollenstreek (CR);2007;2879;1064;397;144;266;193;0;25;280;222;289
1147;Agglomeratie Leiden en Bollenstreek (CR);2008;3063;1102;457;160;270;220;0;22;297;230;306
1148;Agglomeratie Leiden en Bollenstreek (CR);2009;2697;849;437;178;155;228;1;21;295;264;270
1149;Agglomeratie Leiden en Bollenstreek (CR);2010;2723;877;530;129;160;173;1;21;310;257;266
1150;Agglomeratie Leiden en Bollenstreek (CR);2011;3088;932;615;188;148;279;1;22;314;289;301
1151;Agglomeratie Leiden en Bollenstreek (CR);2012;2792;816;595;123;154;206;1;23;334;270;269
1152;Agglomeratie Leiden en Bollenstreek (CR);2013;3042;786;664;174;221;268;1;20;363;265;280
1153;Agglomeratie Leiden en Bollenstreek (CR);2014;3062;736;572;200;200;395;3;27;353;274;302
1154;Agglomeratie Leiden en Bollenstreek (CR);2015;2500;649;427;167;180;232;4;32;371;206;233
1155;Agglomeratie Leiden en Bollenstreek (CR);2016;2698;820;323;175;194;285;11;61;385;212;231
1156;Agglomeratie Leiden en Bollenstreek (CR);2017;2577;787;355;152;149;228;1;58;401;214;232
1157;Agglomeratie Leiden en Bollenstreek (CR);2018;2690;857;300;160;131;296;1;60;421;235;231
1158;Agglomeratie Leiden en Bollenstreek (CR);2019;2870;848;377;166;161;282;2;65;445;243;280
1159;Agglomeratie Leiden en Bollenstreek (CR);2020;3557;1526;432;162;95;274;5;83;456;260;263
1160;Agglomeratie Leiden en Bollenstreek (CR);2021;3807;1338;682;216;119;297;11;100;484;274;286
1161;Agglomeratie 's-Gravenhage (CR);1995;3646;1155;932;117;258;337;0;57;208;211;369
1162;Agglomeratie 's-Gravenhage (CR);1996;3943;1254;883;132;288;381;0;76;279;216;433
1163;Agglomeratie 's-Gravenhage (CR);1997;4304;1368;963;113;275;468;1;74;334;230;478
1164;Agglomeratie 's-Gravenhage (CR);1998;4826;1435;1152;123;302;517;0;87;431;231;549
1165;Agglomeratie 's-Gravenhage (CR);1999;5377;1551;1141;134;338;756;0;93;507;259;597
1166;Agglomeratie 's-Gravenhage (CR);2000;5963;1679;1558;147;339;685;0;134;552;271;597
1167;Agglomeratie 's-Gravenhage (CR);2001;6200;1850;1589;161;363;632;0;116;590;294;604
1168;Agglomeratie 's-Gravenhage (CR);2002;6153;1856;1636;182;350;500;0;107;596;308;619
1169;Agglomeratie 's-Gravenhage (CR);2003;5986;1863;1535;192;351;417;0;75;589;325;637
1170;Agglomeratie 's-Gravenhage (CR);2004;6238;2011;1515;175;388;441;0;82;651;341;634
1171;Agglomeratie 's-Gravenhage (CR);2005;6393;2181;1397;190;404;404;0;85;731;344;656
1172;Agglomeratie 's-Gravenhage (CR);2006;6962;2396;1546;200;439;459;0;87;839;346;649
1173;Agglomeratie 's-Gravenhage (CR);2007;17497;2568;1730;234;481;462;0;81;2777;8448;716
1174;Agglomeratie 's-Gravenhage (CR);2008;7892;2661;1838;264;471;534;0;77;974;337;737
1175;Agglomeratie 's-Gravenhage (CR);2009;8500;1968;1589;560;349;795;0;77;958;1526;678
1176;Agglomeratie 's-Gravenhage (CR);2010;6550;1413;1216;454;481;616;0;82;1126;400;761
1177;Agglomeratie 's-Gravenhage (CR);2011;5676;1054;909;411;377;641;0;75;1082;421;708
1178;Agglomeratie 's-Gravenhage (CR);2012;5108;914;686;332;420;478;0;75;1081;406;716
1179;Agglomeratie 's-Gravenhage (CR);2013;10403;764;712;347;383;573;1;61;3094;3824;643
1180;Agglomeratie 's-Gravenhage (CR);2014;6127;930;989;275;342;635;1;72;1179;1023;681
1181;Agglomeratie 's-Gravenhage (CR);2015;39052;2166;1468;2143;671;689;25;71;6353;24756;711
1182;Agglomeratie 's-Gravenhage (CR);2016;9458;2449;1401;1686;756;713;19;127;1202;462;643
1183;Agglomeratie 's-Gravenhage (CR);2017;9425;3004;867;1566;777;785;1;131;1208;460;625
1184;Agglomeratie 's-Gravenhage (CR);2018;9735;3316;618;1630;787;724;4;134;1242;488;792
1185;Agglomeratie 's-Gravenhage (CR);2019;11959;3237;853;1727;2533;809;12;153;1402;521;711
1186;Agglomeratie 's-Gravenhage (CR);2020;10766;3648;854;1597;716;1019;22;190;1436;550;733
1187;Agglomeratie 's-Gravenhage (CR);2021;11133;3467;1106;1823;560;1019;18;214;1501;557;867
1188;Delft en Westland (CR);1995;907;164;158;35;78;200;1;11;53;120;87
1189;Delft en Westland (CR);1996;970;177;162;40;86;202;1;13;63;124;102
1190;Delft en Westland (CR);1997;1060;193;170;36;86;245;1;12;63;134;118
1191;Delft en Westland (CR);1998;1102;203;185;36;103;208;0;13;88;134;132
1192;Delft en Westland (CR);1999;1263;219;227;42;111;242;1;19;104;152;146
1193;Delft en Westland (CR);2000;1311;237;224;43;110;245;0;23;115;159;154
1194;Delft en Westland (CR);2001;1381;262;250;44;115;244;0;20;120;170;155
1195;Delft en Westland (CR);2002;1374;262;285;50;106;210;0;17;119;170;154
1196;Delft en Westland (CR);2003;1372;263;294;52;119;190;0;14;118;170;151
1197;Delft en Westland (CR);2004;1391;284;267;47;125;201;0;18;131;170;147
1198;Delft en Westland (CR);2005;1445;308;282;52;123;187;0;20;146;177;150
1199;Delft en Westland (CR);2006;1577;339;300;58;135;222;0;18;161;182;160
1200;Delft en Westland (CR);2007;1760;364;353;60;147;273;1;21;180;182;181
1201;Delft en Westland (CR);2008;1855;377;405;67;134;294;0;18;195;185;180
1202;Delft en Westland (CR);2009;1758;404;311;113;103;268;0;18;188;182;171
1203;Delft en Westland (CR);2010;1691;490;245;128;84;204;1;20;190;171;157
1204;Delft en Westland (CR);2011;1592;320;188;64;128;316;1;22;195;178;181
1205;Delft en Westland (CR);2012;1630;343;213;134;101;271;1;26;200;183;158
1206;Delft en Westland (CR);2013;2040;447;348;238;133;295;1;20;210;200;149
1207;Delft en Westland (CR);2014;2291;469;429;333;126;312;1;27;229;216;149
1208;Delft en Westland (CR);2015;1941;336;541;150;110;238;11;25;262;129;140
1209;Delft en Westland (CR);2016;2112;342;461;403;111;184;8;37;279;136;152
1210;Delft en Westland (CR);2017;2035;239;553;245;157;205;0;34;302;142;155
1211;Delft en Westland (CR);2018;1784;349;227;139;138;222;1;36;317;153;201
1212;Delft en Westland (CR);2019;2195;498;298;250;122;288;4;38;332;164;202
1213;Delft en Westland (CR);2020;2049;437;331;154;100;254;6;46;351;179;191
1214;Delft en Westland (CR);2021;2170;406;324;164;121;327;4;61;360;188;217
1215;Oost-Zuid-Holland (CR);1995;1134;310;150;134;173;131;4;11;61;62;98
1216;Oost-Zuid-Holland (CR);1996;1259;336;159;158;190;146;4;13;75;65;114
1217;Oost-Zuid-Holland (CR);1997;1296;366;160;126;196;154;9;13;71;71;129
1218;Oost-Zuid-Holland (CR);1998;1434;384;179;136;230;163;3;15;106;71;147
1219;Oost-Zuid-Holland (CR);1999;1620;415;210;146;273;188;4;17;122;80;164
1220;Oost-Zuid-Holland (CR);2000;1723;449;224;191;273;176;3;22;134;83;168
1221;Oost-Zuid-Holland (CR);2001;1843;495;246;192;303;182;3;20;139;89;174
1222;Oost-Zuid-Holland (CR);2002;1857;497;278;213;286;171;3;17;139;91;162
1223;Oost-Zuid-Holland (CR);2003;1861;499;273;229;301;155;3;13;138;91;160
1224;Oost-Zuid-Holland (CR);2004;1926;538;254;217;334;156;3;16;154;95;158
1225;Oost-Zuid-Holland (CR);2005;2039;584;266;234;343;159;3;18;171;98;162
1226;Oost-Zuid-Holland (CR);2006;2231;642;281;265;384;179;3;18;191;99;170
1227;Oost-Zuid-Holland (CR);2007;2457;688;331;292;409;213;4;18;214;99;188
1228;Oost-Zuid-Holland (CR);2008;2591;713;385;307;409;244;3;17;225;100;188
1229;Oost-Zuid-Holland (CR);2009;2296;753;372;314;166;188;2;14;214;94;178
1230;Oost-Zuid-Holland (CR);2010;1929;640;167;305;173;151;2;16;222;107;146
1231;Oost-Zuid-Holland (CR);2011;2159;633;294;276;239;191;2;16;216;111;182
1232;Oost-Zuid-Holland (CR);2012;2069;591;400;267;99;210;2;18;220;110;151
1233;Oost-Zuid-Holland (CR);2013;2168;446;486;293;165;248;2;15;224;122;166
1234;Oost-Zuid-Holland (CR);2014;2479;540;463;334;161;423;8;19;235;125;170
1235;Oost-Zuid-Holland (CR);2015;1571;305;184;206;100;198;6;24;258;143;147
1236;Oost-Zuid-Holland (CR);2016;1877;588;186;131;117;249;6;43;277;153;126
1237;Oost-Zuid-Holland (CR);2017;2031;591;190;161;157;285;16;40;286;159;145
1238;Oost-Zuid-Holland (CR);2018;1949;469;283;163;133;232;1;43;297;173;153
1239;Oost-Zuid-Holland (CR);2019;2497;740;445;152;151;289;2;45;316;182;173
1240;Oost-Zuid-Holland (CR);2020;2768;710;715;178;113;300;12;54;320;193;173
1241;Oost-Zuid-Holland (CR);2021;2672;896;476;139;129;256;10;68;331;198;170
1242;Groot-Rijnmond (CR);1995;6353;1337;763;898;679;1133;7;57;388;562;530
1243;Groot-Rijnmond (CR);1996;6839;1451;777;927;770;1253;6;72;420;546;616
1244;Groot-Rijnmond (CR);1997;7287;1582;853;1011;636;1406;15;70;418;598;699
1245;Groot-Rijnmond (CR);1998;7980;1660;910;1072;869;1417;5;80;604;591;773
1246;Groot-Rijnmond (CR);1999;8892;1794;1103;1266;862;1623;7;89;654;651;842
1247;Groot-Rijnmond (CR);2000;9029;1942;1192;1240;726;1542;5;109;717;669;888
1248;Groot-Rijnmond (CR);2001;9686;2141;1375;1468;711;1506;5;97;744;704;933
1249;Groot-Rijnmond (CR);2002;9718;2147;1408;1572;677;1494;5;86;745;704;878
1250;Groot-Rijnmond (CR);2003;9770;2156;1373;1611;787;1431;4;67;760;722;860
1251;Groot-Rijnmond (CR);2004;9798;2326;1319;1418;754;1363;5;82;837;803;889
1252;Groot-Rijnmond (CR);2005;10398;2524;1418;1532;777;1417;5;92;925;805;904
1253;Groot-Rijnmond (CR);2006;11488;2773;1495;1643;952;1598;4;97;1037;866;1023
1254;Groot-Rijnmond (CR);2007;12486;2973;1755;1629;1137;1788;6;92;1141;904;1060
1255;Groot-Rijnmond (CR);2008;13699;3080;1994;1824;1383;2017;5;85;1208;924;1179
1256;Groot-Rijnmond (CR);2009;11949;2921;1936;1300;1014;1505;5;77;1164;896;1131
1257;Groot-Rijnmond (CR);2010;14024;2541;2110;1860;1389;2474;6;100;1417;916;1210
1258;Groot-Rijnmond (CR);2011;14806;2177;1912;3086;1263;2662;5;105;1398;991;1207
1259;Groot-Rijnmond (CR);2012;12974;1631;2009;1844;951;2768;6;110;1431;1023;1201
1260;Groot-Rijnmond (CR);2013;10255;1061;1235;1990;950;1420;7;85;1455;1099;953
1261;Groot-Rijnmond (CR);2014;10224;1012;891;2078;826;1579;5;107;1500;1118;1106
1262;Groot-Rijnmond (CR);2015;12671;1668;1129;1860;1041;2724;16;109;1743;1212;1169
1263;Groot-Rijnmond (CR);2016;13718;2555;1390;1905;1361;2310;12;191;1876;1184;934
1264;Groot-Rijnmond (CR);2017;15477;3351;1505;2047;1503;2681;25;185;1936;1261;982
1265;Groot-Rijnmond (CR);2018;15663;4104;1581;1859;818;2538;4;194;2026;1418;1121
1266;Groot-Rijnmond (CR);2019;18041;4705;2122;2345;978;2940;6;214;2108;1459;1163
1267;Groot-Rijnmond (CR);2020;18983;5360;2495;2375;918;2814;42;263;2184;1423;1110
1268;Groot-Rijnmond (CR);2021;19824;5659;2374;2589;1117;2598;7;314;2292;1682;1193
1269;Zuidoost-Zuid-Holland (CR);1995;1543;299;152;410;129;224;8;13;88;102;118
1270;Zuidoost-Zuid-Holland (CR);1996;1743;325;173;465;140;273;7;16;104;105;136
1271;Zuidoost-Zuid-Holland (CR);1997;1796;354;182;435;126;304;16;16;96;117;150
1272;Zuidoost-Zuid-Holland (CR);1998;1960;371;199;461;161;310;6;16;149;118;168
1273;Zuidoost-Zuid-Holland (CR);1999;2254;401;242;521;192;375;8;19;175;132;189
1274;Zuidoost-Zuid-Holland (CR);2000;2277;434;252;573;141;331;5;20;189;136;195
1275;Zuidoost-Zuid-Holland (CR);2001;2498;479;286;654;141;338;6;19;219;150;206
1276;Zuidoost-Zuid-Holland (CR);2002;2564;480;336;735;131;327;6;16;197;146;189
1277;Zuidoost-Zuid-Holland (CR);2003;2570;482;301;781;149;300;5;15;198;150;190
1278;Zuidoost-Zuid-Holland (CR);2004;2581;520;289;749;147;282;6;18;216;165;189
1279;Zuidoost-Zuid-Holland (CR);2005;2739;564;297;803;148;308;5;22;235;166;191
1280;Zuidoost-Zuid-Holland (CR);2006;2990;621;314;877;171;351;5;24;259;167;202
1281;Zuidoost-Zuid-Holland (CR);2007;3303;666;391;932;203;406;7;24;286;167;221
1282;Zuidoost-Zuid-Holland (CR);2008;3629;690;454;1043;236;485;6;21;298;162;234
1283;Zuidoost-Zuid-Holland (CR);2009;3686;837;403;1132;224;403;6;16;286;161;217
1284;Zuidoost-Zuid-Holland (CR);2010;3478;727;329;1225;185;286;5;19;315;170;217
1285;Zuidoost-Zuid-Holland (CR);2011;3249;514;421;1034;185;352;4;23;324;174;218
1286;Zuidoost-Zuid-Holland (CR);2012;3109;496;325;1036;211;282;5;19;338;176;220
1287;Zuidoost-Zuid-Holland (CR);2013;3065;364;224;1123;319;257;6;17;347;195;213
1288;Zuidoost-Zuid-Holland (CR);2014;2907;354;241;989;265;252;7;23;364;205;207
1289;Zuidoost-Zuid-Holland (CR);2015;2057;274;219;167;255;288;4;25;382;258;185
1290;Zuidoost-Zuid-Holland (CR);2016;2398;403;221;153;398;297;3;47;409;276;190
