ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1083;Mannen;Westerse migratieachtergrond;2032;83124;64696;18428
1084;Mannen;Westerse migratieachtergrond;2033;82554;64776;17778
1085;Mannen;Westerse migratieachtergrond;2034;81985;64786;17199
1086;Mannen;Westerse migratieachtergrond;2035;81866;64803;17064
1087;Mannen;Westerse migratieachtergrond;2036;81745;64877;16868
1088;Mannen;Westerse migratieachtergrond;2037;81629;64974;16655
1089;Mannen;Westerse migratieachtergrond;2038;81512;65051;16460
1090;Mannen;Westerse migratieachtergrond;2039;81397;65110;16287
1091;Mannen;Westerse migratieachtergrond;2040;81276;65167;16109
1092;Mannen;Westerse migratieachtergrond;2041;81159;65211;15948
1093;Mannen;Westerse migratieachtergrond;2042;81159;65252;15907
1094;Mannen;Westerse migratieachtergrond;2043;81159;65310;15849
1095;Mannen;Westerse migratieachtergrond;2044;81159;65376;15783
1096;Mannen;Westerse migratieachtergrond;2045;81159;65431;15728
1097;Mannen;Westerse migratieachtergrond;2046;81159;65472;15687
1098;Mannen;Westerse migratieachtergrond;2047;81159;65511;15648
1099;Mannen;Westerse migratieachtergrond;2048;81159;65538;15621
1100;Mannen;Westerse migratieachtergrond;2049;81159;65551;15607
1101;Mannen;Westerse migratieachtergrond;2050;81159;65548;15611
1102;Mannen;Westerse migratieachtergrond;2051;81159;65567;15592
1103;Mannen;Westerse migratieachtergrond;2052;81159;65568;15591
1104;Mannen;Westerse migratieachtergrond;2053;81159;65554;15605
1105;Mannen;Westerse migratieachtergrond;2054;81159;65536;15623
1106;Mannen;Westerse migratieachtergrond;2055;81159;65518;15641
1107;Mannen;Westerse migratieachtergrond;2056;81159;65499;15660
1108;Mannen;Westerse migratieachtergrond;2057;81159;65481;15678
1109;Mannen;Westerse migratieachtergrond;2058;81159;65466;15694
1110;Mannen;Westerse migratieachtergrond;2059;81159;65451;15708
1111;Mannen;Westerse migratieachtergrond;2060;81159;65438;15721
1112;Mannen;Westerse migratieachtergrond;2061;81159;65429;15730
1113;Mannen;Westerse migratieachtergrond;2062;81159;65421;15740
1114;Mannen;Westerse migratieachtergrond;2063;81159;65413;15746
1115;Mannen;Westerse migratieachtergrond;2064;81159;65409;15750
1116;Mannen;Westerse migratieachtergrond;2065;81159;65405;15754
1117;Mannen;Westerse migratieachtergrond;2066;81159;65403;15756
1118;Mannen;Westerse migratieachtergrond;2067;81159;65400;15759
1119;Mannen;Westerse migratieachtergrond;2068;81159;65399;15760
1120;Mannen;Westerse migratieachtergrond;2069;81159;65396;15762
1121;Mannen;Westerse migratieachtergrond;2070;81159;65396;15764
1122;Mannen;Niet-westerse migratieachtergrond;2020;31985;17692;14293
1123;Mannen;Niet-westerse migratieachtergrond;2021;39585;19900;19686
1124;Mannen;Niet-westerse migratieachtergrond;2022;48678;20441;28237
1125;Mannen;Niet-westerse migratieachtergrond;2023;51514;23223;28291
1126;Mannen;Niet-westerse migratieachtergrond;2024;51386;25390;25996
1127;Mannen;Niet-westerse migratieachtergrond;2025;52325;27044;25280
1128;Mannen;Niet-westerse migratieachtergrond;2026;52892;28464;24429
1129;Mannen;Niet-westerse migratieachtergrond;2027;53094;29643;23451
1130;Mannen;Niet-westerse migratieachtergrond;2028;53335;30608;22727
1131;Mannen;Niet-westerse migratieachtergrond;2029;53225;31515;21710
1132;Mannen;Niet-westerse migratieachtergrond;2030;53124;32212;20912
1133;Mannen;Niet-westerse migratieachtergrond;2031;53125;32437;20688
1134;Mannen;Niet-westerse migratieachtergrond;2032;53123;32658;20465
1135;Mannen;Niet-westerse migratieachtergrond;2033;53127;32873;20254
1136;Mannen;Niet-westerse migratieachtergrond;2034;53124;33033;20091
1137;Mannen;Niet-westerse migratieachtergrond;2035;53126;33240;19886
1138;Mannen;Niet-westerse migratieachtergrond;2036;53127;33413;19714
1139;Mannen;Niet-westerse migratieachtergrond;2037;53129;33570;19559
1140;Mannen;Niet-westerse migratieachtergrond;2038;53128;33698;19431
1141;Mannen;Niet-westerse migratieachtergrond;2039;53125;33798;19327
1142;Mannen;Niet-westerse migratieachtergrond;2040;53123;33891;19232
1143;Mannen;Niet-westerse migratieachtergrond;2041;53125;33972;19153
1144;Mannen;Niet-westerse migratieachtergrond;2042;53123;34058;19066
1145;Mannen;Niet-westerse migratieachtergrond;2043;53119;34152;18968
1146;Mannen;Niet-westerse migratieachtergrond;2044;53120;34230;18890
1147;Mannen;Niet-westerse migratieachtergrond;2045;53121;34298;18822
1148;Mannen;Niet-westerse migratieachtergrond;2046;53123;34344;18780
1149;Mannen;Niet-westerse migratieachtergrond;2047;53122;34356;18766
1150;Mannen;Niet-westerse migratieachtergrond;2048;53124;34367;18757
1151;Mannen;Niet-westerse migratieachtergrond;2049;53125;34384;18741
1152;Mannen;Niet-westerse migratieachtergrond;2050;53120;34385;18735
1153;Mannen;Niet-westerse migratieachtergrond;2051;53123;34424;18699
1154;Mannen;Niet-westerse migratieachtergrond;2052;53123;34456;18668
1155;Mannen;Niet-westerse migratieachtergrond;2053;53125;34459;18667
1156;Mannen;Niet-westerse migratieachtergrond;2054;53127;34459;18668
1157;Mannen;Niet-westerse migratieachtergrond;2055;53121;34460;18661
1158;Mannen;Niet-westerse migratieachtergrond;2056;53124;34459;18665
1159;Mannen;Niet-westerse migratieachtergrond;2057;53124;34458;18666
1160;Mannen;Niet-westerse migratieachtergrond;2058;53126;34457;18669
1161;Mannen;Niet-westerse migratieachtergrond;2059;53124;34455;18669
1162;Mannen;Niet-westerse migratieachtergrond;2060;53124;34453;18671
1163;Mannen;Niet-westerse migratieachtergrond;2061;53123;34451;18671
1164;Mannen;Niet-westerse migratieachtergrond;2062;53122;34448;18674
1165;Mannen;Niet-westerse migratieachtergrond;2063;53123;34448;18675
1166;Mannen;Niet-westerse migratieachtergrond;2064;53123;34446;18677
1167;Mannen;Niet-westerse migratieachtergrond;2065;53123;34446;18677
1168;Mannen;Niet-westerse migratieachtergrond;2066;53123;34443;18679
1169;Mannen;Niet-westerse migratieachtergrond;2067;53121;34443;18678
1170;Mannen;Niet-westerse migratieachtergrond;2068;53120;34442;18678
1171;Mannen;Niet-westerse migratieachtergrond;2069;53121;34441;18681
1172;Mannen;Niet-westerse migratieachtergrond;2070;53123;34441;18683
1173;Mannen;Afrika;2020;5750;2687;3063
1174;Mannen;Afrika;2021;7677;3448;4230
1175;Mannen;Afrika;2022;9164;3430;5734
1176;Mannen;Afrika;2023;9820;3928;5892
1177;Mannen;Afrika;2024;9783;4308;5475
1178;Mannen;Afrika;2025;9855;4604;5251
1179;Mannen;Afrika;2026;9980;4856;5124
1180;Mannen;Afrika;2027;9956;5106;4850
1181;Mannen;Afrika;2028;9981;5352;4629
1182;Mannen;Afrika;2029;9962;5593;4369
1183;Mannen;Afrika;2030;9942;5814;4128
1184;Mannen;Afrika;2031;9942;5920;4022
1185;Mannen;Afrika;2032;9942;6009;3933
1186;Mannen;Afrika;2033;9942;6077;3865
1187;Mannen;Afrika;2034;9942;6122;3820
1188;Mannen;Afrika;2035;9942;6175;3767
1189;Mannen;Afrika;2036;9942;6225;3717
1190;Mannen;Afrika;2037;9942;6268;3674
1191;Mannen;Afrika;2038;9942;6304;3638
1192;Mannen;Afrika;2039;9942;6335;3607
1193;Mannen;Afrika;2040;9942;6360;3582
1194;Mannen;Afrika;2041;9942;6382;3560
1195;Mannen;Afrika;2042;9942;6403;3539
1196;Mannen;Afrika;2043;9942;6422;3520
1197;Mannen;Afrika;2044;9942;6435;3507
1198;Mannen;Afrika;2045;9942;6446;3496
1199;Mannen;Afrika;2046;9942;6453;3489
1200;Mannen;Afrika;2047;9942;6459;3483
1201;Mannen;Afrika;2048;9942;6464;3478
1202;Mannen;Afrika;2049;9942;6468;3474
1203;Mannen;Afrika;2050;9942;6471;3471
1204;Mannen;Afrika;2051;9942;6476;3466
1205;Mannen;Afrika;2052;9942;6479;3463
1206;Mannen;Afrika;2053;9942;6480;3462
1207;Mannen;Afrika;2054;9942;6480;3462
1208;Mannen;Afrika;2055;9942;6479;3463
1209;Mannen;Afrika;2056;9942;6479;3463
1210;Mannen;Afrika;2057;9942;6479;3463
1211;Mannen;Afrika;2058;9942;6479;3463
1212;Mannen;Afrika;2059;9942;6478;3464
1213;Mannen;Afrika;2060;9942;6478;3464
1214;Mannen;Afrika;2061;9942;6478;3464
1215;Mannen;Afrika;2062;9942;6477;3465
1216;Mannen;Afrika;2063;9942;6477;3465
1217;Mannen;Afrika;2064;9942;6477;3465
1218;Mannen;Afrika;2065;9942;6477;3465
1219;Mannen;Afrika;2066;9942;6476;3466
1220;Mannen;Afrika;2067;9942;6476;3466
1221;Mannen;Afrika;2068;9942;6476;3466
1222;Mannen;Afrika;2069;9942;6476;3466
1223;Mannen;Afrika;2070;9942;6476;3466
1224;Mannen;(voormalige) Nederlandse Antillen, Aruba;2020;2102;714;1388
1225;Mannen;(voormalige) Nederlandse Antillen, Aruba;2021;1333;1219;114
1226;Mannen;(voormalige) Nederlandse Antillen, Aruba;2022;1749;1271;478
1227;Mannen;(voormalige) Nederlandse Antillen, Aruba;2023;1872;1157;715
1228;Mannen;(voormalige) Nederlandse Antillen, Aruba;2024;1915;1173;742
1229;Mannen;(voormalige) Nederlandse Antillen, Aruba;2025;2035;1250;784
1230;Mannen;(voormalige) Nederlandse Antillen, Aruba;2026;1991;1280;712
1231;Mannen;(voormalige) Nederlandse Antillen, Aruba;2027;1977;1306;671
1232;Mannen;(voormalige) Nederlandse Antillen, Aruba;2028;1962;1320;642
1233;Mannen;(voormalige) Nederlandse Antillen, Aruba;2029;1938;1320;618
1234;Mannen;(voormalige) Nederlandse Antillen, Aruba;2030;1920;1314;606
1235;Mannen;(voormalige) Nederlandse Antillen, Aruba;2031;1920;1296;624
1236;Mannen;(voormalige) Nederlandse Antillen, Aruba;2032;1920;1277;643
1237;Mannen;(voormalige) Nederlandse Antillen, Aruba;2033;1920;1268;652
1238;Mannen;(voormalige) Nederlandse Antillen, Aruba;2034;1920;1266;654
1239;Mannen;(voormalige) Nederlandse Antillen, Aruba;2035;1920;1269;651
1240;Mannen;(voormalige) Nederlandse Antillen, Aruba;2036;1920;1268;652
1241;Mannen;(voormalige) Nederlandse Antillen, Aruba;2037;1920;1269;651
1242;Mannen;(voormalige) Nederlandse Antillen, Aruba;2038;1920;1270;650
1243;Mannen;(voormalige) Nederlandse Antillen, Aruba;2039;1920;1268;652
1244;Mannen;(voormalige) Nederlandse Antillen, Aruba;2040;1920;1268;652
1245;Mannen;(voormalige) Nederlandse Antillen, Aruba;2041;1920;1266;654
1246;Mannen;(voormalige) Nederlandse Antillen, Aruba;2042;1920;1263;657
1247;Mannen;(voormalige) Nederlandse Antillen, Aruba;2043;1920;1262;658
1248;Mannen;(voormalige) Nederlandse Antillen, Aruba;2044;1920;1263;657
1249;Mannen;(voormalige) Nederlandse Antillen, Aruba;2045;1920;1264;656
1250;Mannen;(voormalige) Nederlandse Antillen, Aruba;2046;1920;1266;654
1251;Mannen;(voormalige) Nederlandse Antillen, Aruba;2047;1920;1266;654
1252;Mannen;(voormalige) Nederlandse Antillen, Aruba;2048;1920;1264;656
1253;Mannen;(voormalige) Nederlandse Antillen, Aruba;2049;1920;1262;658
1254;Mannen;(voormalige) Nederlandse Antillen, Aruba;2050;1920;1259;661
1255;Mannen;(voormalige) Nederlandse Antillen, Aruba;2051;1920;1258;662
1256;Mannen;(voormalige) Nederlandse Antillen, Aruba;2052;1920;1261;659
1257;Mannen;(voormalige) Nederlandse Antillen, Aruba;2053;1920;1262;658
1258;Mannen;(voormalige) Nederlandse Antillen, Aruba;2054;1920;1262;658
1259;Mannen;(voormalige) Nederlandse Antillen, Aruba;2055;1920;1261;659
1260;Mannen;(voormalige) Nederlandse Antillen, Aruba;2056;1920;1261;659
1261;Mannen;(voormalige) Nederlandse Antillen, Aruba;2057;1920;1260;660
1262;Mannen;(voormalige) Nederlandse Antillen, Aruba;2058;1920;1260;660
1263;Mannen;(voormalige) Nederlandse Antillen, Aruba;2059;1920;1259;661
1264;Mannen;(voormalige) Nederlandse Antillen, Aruba;2060;1920;1259;661
1265;Mannen;(voormalige) Nederlandse Antillen, Aruba;2061;1920;1259;661
1266;Mannen;(voormalige) Nederlandse Antillen, Aruba;2062;1920;1259;661
1267;Mannen;(voormalige) Nederlandse Antillen, Aruba;2063;1920;1259;661
1268;Mannen;(voormalige) Nederlandse Antillen, Aruba;2064;1920;1259;661
1269;Mannen;(voormalige) Nederlandse Antillen, Aruba;2065;1920;1259;661
1270;Mannen;(voormalige) Nederlandse Antillen, Aruba;2066;1920;1258;662
1271;Mannen;(voormalige) Nederlandse Antillen, Aruba;2067;1920;1258;662
1272;Mannen;(voormalige) Nederlandse Antillen, Aruba;2068;1920;1258;662
1273;Mannen;(voormalige) Nederlandse Antillen, Aruba;2069;1920;1258;662
1274;Mannen;(voormalige) Nederlandse Antillen, Aruba;2070;1920;1258;662
1275;Mannen;Midden- en Oost-Europese landen in de EU;2020;27893;19902;7991
1276;Mannen;Midden- en Oost-Europese landen in de EU;2021;32326;23806;8520
1277;Mannen;Midden- en Oost-Europese landen in de EU;2022;35448;25108;10340
1278;Mannen;Midden- en Oost-Europese landen in de EU;2023;36698;25940;10758
1279;Mannen;Midden- en Oost-Europese landen in de EU;2024;36890;26970;9920
1280;Mannen;Midden- en Oost-Europese landen in de EU;2025;36847;27831;9016
1281;Mannen;Midden- en Oost-Europese landen in de EU;2026;36414;28033;8381
1282;Mannen;Midden- en Oost-Europese landen in de EU;2027;35926;27953;7973
1283;Mannen;Midden- en Oost-Europese landen in de EU;2028;35443;27582;7861
1284;Mannen;Midden- en Oost-Europese landen in de EU;2029;34957;26995;7962
1285;Mannen;Midden- en Oost-Europese landen in de EU;2030;34465;26230;8234
1286;Mannen;Midden- en Oost-Europese landen in de EU;2031;34015;26160;7855
1287;Mannen;Midden- en Oost-Europese landen in de EU;2032;33442;26053;7389
1288;Mannen;Midden- en Oost-Europese landen in de EU;2033;32872;25903;6969
1289;Mannen;Midden- en Oost-Europese landen in de EU;2034;32303;25716;6587
1290;Mannen;Midden- en Oost-Europese landen in de EU;2035;32184;25573;6611
1291;Mannen;Midden- en Oost-Europese landen in de EU;2036;32063;25503;6560
1292;Mannen;Midden- en Oost-Europese landen in de EU;2037;31947;25469;6478
1293;Mannen;Midden- en Oost-Europese landen in de EU;2038;31830;25433;6397
1294;Mannen;Midden- en Oost-Europese landen in de EU;2039;31715;25393;6322
1295;Mannen;Midden- en Oost-Europese landen in de EU;2040;31594;25359;6235
1296;Mannen;Midden- en Oost-Europese landen in de EU;2041;31477;25322;6155
1297;Mannen;Midden- en Oost-Europese landen in de EU;2042;31477;25292;6185
1298;Mannen;Midden- en Oost-Europese landen in de EU;2043;31477;25284;6193
1299;Mannen;Midden- en Oost-Europese landen in de EU;2044;31477;25289;6188
1300;Mannen;Midden- en Oost-Europese landen in de EU;2045;31477;25291;6186
1301;Mannen;Midden- en Oost-Europese landen in de EU;2046;31477;25287;6190
1302;Mannen;Midden- en Oost-Europese landen in de EU;2047;31477;25289;6188
1303;Mannen;Midden- en Oost-Europese landen in de EU;2048;31477;25285;6192
1304;Mannen;Midden- en Oost-Europese landen in de EU;2049;31477;25275;6202
1305;Mannen;Midden- en Oost-Europese landen in de EU;2050;31477;25255;6222
1306;Mannen;Midden- en Oost-Europese landen in de EU;2051;31477;25250;6227
1307;Mannen;Midden- en Oost-Europese landen in de EU;2052;31477;25235;6242
1308;Mannen;Midden- en Oost-Europese landen in de EU;2053;31477;25214;6263
1309;Mannen;Midden- en Oost-Europese landen in de EU;2054;31477;25191;6286
1310;Mannen;Midden- en Oost-Europese landen in de EU;2055;31477;25169;6308
1311;Mannen;Midden- en Oost-Europese landen in de EU;2056;31477;25149;6328
1312;Mannen;Midden- en Oost-Europese landen in de EU;2057;31477;25131;6346
1313;Mannen;Midden- en Oost-Europese landen in de EU;2058;31477;25116;6361
1314;Mannen;Midden- en Oost-Europese landen in de EU;2059;31477;25102;6375
1315;Mannen;Midden- en Oost-Europese landen in de EU;2060;31477;25090;6387
1316;Mannen;Midden- en Oost-Europese landen in de EU;2061;31477;25081;6396
1317;Mannen;Midden- en Oost-Europese landen in de EU;2062;31477;25073;6404
1318;Mannen;Midden- en Oost-Europese landen in de EU;2063;31477;25067;6410
1319;Mannen;Midden- en Oost-Europese landen in de EU;2064;31477;25063;6414
1320;Mannen;Midden- en Oost-Europese landen in de EU;2065;31477;25060;6417
1321;Mannen;Midden- en Oost-Europese landen in de EU;2066;31477;25058;6419
1322;Mannen;Midden- en Oost-Europese landen in de EU;2067;31477;25056;6421
1323;Mannen;Midden- en Oost-Europese landen in de EU;2068;31477;25054;6423
1324;Mannen;Midden- en Oost-Europese landen in de EU;2069;31477;25054;6423
1325;Mannen;Midden- en Oost-Europese landen in de EU;2070;31477;25053;6424
1326;Mannen;West-Europese landen in de EU (incl. VK);2020;23291;18248;5043
1327;Mannen;West-Europese landen in de EU (incl. VK);2021;25765;19314;6451
1328;Mannen;West-Europese landen in de EU (incl. VK);2022;29758;20374;9384
1329;Mannen;West-Europese landen in de EU (incl. VK);2023;30916;21631;9285
1330;Mannen;West-Europese landen in de EU (incl. VK);2024;31857;22862;8995
1331;Mannen;West-Europese landen in de EU (incl. VK);2025;33070;24070;9000
1332;Mannen;West-Europese landen in de EU (incl. VK);2026;33688;25016;8672
1333;Mannen;West-Europese landen in de EU (incl. VK);2027;34209;25817;8392
1334;Mannen;West-Europese landen in de EU (incl. VK);2028;34565;26458;8107
1335;Mannen;West-Europese landen in de EU (incl. VK);2029;34537;26953;7584
1336;Mannen;West-Europese landen in de EU (incl. VK);2030;34501;27287;7214
1337;Mannen;West-Europese landen in de EU (incl. VK);2031;34501;27546;6955
1338;Mannen;West-Europese landen in de EU (incl. VK);2032;34501;27751;6750
1339;Mannen;West-Europese landen in de EU (incl. VK);2033;34501;27920;6581
1340;Mannen;West-Europese landen in de EU (incl. VK);2034;34501;28067;6434
1341;Mannen;West-Europese landen in de EU (incl. VK);2035;34501;28184;6318
1342;Mannen;West-Europese landen in de EU (incl. VK);2036;34501;28288;6213
1343;Mannen;West-Europese landen in de EU (incl. VK);2037;34501;28384;6117
1344;Mannen;West-Europese landen in de EU (incl. VK);2038;34501;28467;6034
1345;Mannen;West-Europese landen in de EU (incl. VK);2039;34501;28539;5962
1346;Mannen;West-Europese landen in de EU (incl. VK);2040;34501;28607;5894
1347;Mannen;West-Europese landen in de EU (incl. VK);2041;34501;28667;5834
1348;Mannen;West-Europese landen in de EU (incl. VK);2042;34501;28721;5780
1349;Mannen;West-Europese landen in de EU (incl. VK);2043;34501;28770;5731
1350;Mannen;West-Europese landen in de EU (incl. VK);2044;34501;28815;5686
1351;Mannen;West-Europese landen in de EU (incl. VK);2045;34501;28854;5647
1352;Mannen;West-Europese landen in de EU (incl. VK);2046;34501;28889;5612
1353;Mannen;West-Europese landen in de EU (incl. VK);2047;34501;28917;5584
1354;Mannen;West-Europese landen in de EU (incl. VK);2048;34501;28940;5561
1355;Mannen;West-Europese landen in de EU (incl. VK);2049;34501;28958;5542
1356;Mannen;West-Europese landen in de EU (incl. VK);2050;34501;28971;5530
1357;Mannen;West-Europese landen in de EU (incl. VK);2051;34501;28988;5513
1358;Mannen;West-Europese landen in de EU (incl. VK);2052;34501;28999;5502
1359;Mannen;West-Europese landen in de EU (incl. VK);2053;34501;29005;5496
1360;Mannen;West-Europese landen in de EU (incl. VK);2054;34501;29009;5492
1361;Mannen;West-Europese landen in de EU (incl. VK);2055;34501;29012;5489
1362;Mannen;West-Europese landen in de EU (incl. VK);2056;34501;29013;5488
1363;Mannen;West-Europese landen in de EU (incl. VK);2057;34501;29014;5487
1364;Mannen;West-Europese landen in de EU (incl. VK);2058;34501;29014;5488
1365;Mannen;West-Europese landen in de EU (incl. VK);2059;34501;29013;5488
1366;Mannen;West-Europese landen in de EU (incl. VK);2060;34501;29012;5489
1367;Mannen;West-Europese landen in de EU (incl. VK);2061;34501;29012;5489
1368;Mannen;West-Europese landen in de EU (incl. VK);2062;34501;29012;5490
1369;Mannen;West-Europese landen in de EU (incl. VK);2063;34501;29011;5490
1370;Mannen;West-Europese landen in de EU (incl. VK);2064;34501;29011;5490
1371;Mannen;West-Europese landen in de EU (incl. VK);2065;34501;29010;5491
1372;Mannen;West-Europese landen in de EU (incl. VK);2066;34501;29010;5491
1373;Mannen;West-Europese landen in de EU (incl. VK);2067;34501;29010;5491
1374;Mannen;West-Europese landen in de EU (incl. VK);2068;34501;29010;5491
1375;Mannen;West-Europese landen in de EU (incl. VK);2069;34501;29009;5492
1376;Mannen;West-Europese landen in de EU (incl. VK);2070;34501;29010;5492
1377;Mannen;Indonesië;2020;552;553;-1
1378;Mannen;Indonesië;2021;622;635;-13
1379;Mannen;Indonesië;2022;652;543;109
1380;Mannen;Indonesië;2023;671;544;127
1381;Mannen;Indonesië;2024;664;536;128
1382;Mannen;Indonesië;2025;663;520;143
1383;Mannen;Indonesië;2026;669;505;164
1384;Mannen;Indonesië;2027;666;494;172
1385;Mannen;Indonesië;2028;666;481;185
1386;Mannen;Indonesië;2029;666;469;197
1387;Mannen;Indonesië;2030;666;456;210
1388;Mannen;Indonesië;2031;666;456;210
1389;Mannen;Indonesië;2032;666;455;211
1390;Mannen;Indonesië;2033;666;455;211
1391;Mannen;Indonesië;2034;666;455;211
1392;Mannen;Indonesië;2035;666;455;211
1393;Mannen;Indonesië;2036;666;455;211
1394;Mannen;Indonesië;2037;666;455;211
1395;Mannen;Indonesië;2038;666;455;211
1396;Mannen;Indonesië;2039;666;455;211
1397;Mannen;Indonesië;2040;666;455;211
1398;Mannen;Indonesië;2041;666;456;210
1399;Mannen;Indonesië;2042;666;455;211
1400;Mannen;Indonesië;2043;666;455;211
1401;Mannen;Indonesië;2044;666;455;211
1402;Mannen;Indonesië;2045;666;455;211
1403;Mannen;Indonesië;2046;666;455;211
1404;Mannen;Indonesië;2047;666;455;211
1405;Mannen;Indonesië;2048;666;455;211
1406;Mannen;Indonesië;2049;666;455;211
1407;Mannen;Indonesië;2050;666;455;211
1408;Mannen;Indonesië;2051;666;455;211
1409;Mannen;Indonesië;2052;666;455;211
1410;Mannen;Indonesië;2053;666;455;211
1411;Mannen;Indonesië;2054;666;455;211
1412;Mannen;Indonesië;2055;666;455;211
1413;Mannen;Indonesië;2056;666;455;211
1414;Mannen;Indonesië;2057;666;455;211
1415;Mannen;Indonesië;2058;666;455;211
1416;Mannen;Indonesië;2059;666;455;211
1417;Mannen;Indonesië;2060;666;455;211
1418;Mannen;Indonesië;2061;666;455;211
1419;Mannen;Indonesië;2062;666;455;211
1420;Mannen;Indonesië;2063;666;455;211
1421;Mannen;Indonesië;2064;666;455;211
1422;Mannen;Indonesië;2065;666;455;211
1423;Mannen;Indonesië;2066;666;455;211
1424;Mannen;Indonesië;2067;666;455;211
1425;Mannen;Indonesië;2068;666;455;211
1426;Mannen;Indonesië;2069;666;455;211
1427;Mannen;Indonesië;2070;666;455;211
1428;Mannen;Latijns-Amerika;2020;3935;2363;1572
1429;Mannen;Latijns-Amerika;2021;4948;2634;2314
1430;Mannen;Latijns-Amerika;2022;5652;2732;2920
1431;Mannen;Latijns-Amerika;2023;6044;3103;2941
1432;Mannen;Latijns-Amerika;2024;6148;3382;2766
1433;Mannen;Latijns-Amerika;2025;6326;3598;2728
1434;Mannen;Latijns-Amerika;2026;6469;3787;2682
1435;Mannen;Latijns-Amerika;2027;6560;3940;2620
1436;Mannen;Latijns-Amerika;2028;6622;4050;2572
1437;Mannen;Latijns-Amerika;2029;6615;4135;2480
1438;Mannen;Latijns-Amerika;2030;6607;4186;2421
1439;Mannen;Latijns-Amerika;2031;6608;4230;2378
1440;Mannen;Latijns-Amerika;2032;6606;4266;2340
1441;Mannen;Latijns-Amerika;2033;6610;4299;2311
1442;Mannen;Latijns-Amerika;2034;6607;4327;2280
1443;Mannen;Latijns-Amerika;2035;6609;4351;2258
1444;Mannen;Latijns-Amerika;2036;6610;4372;2238
1445;Mannen;Latijns-Amerika;2037;6612;4391;2221
1446;Mannen;Latijns-Amerika;2038;6611;4408;2204
1447;Mannen;Latijns-Amerika;2039;6608;4421;2187
1448;Mannen;Latijns-Amerika;2040;6606;4432;2174
1449;Mannen;Latijns-Amerika;2041;6608;4442;2166
1450;Mannen;Latijns-Amerika;2042;6606;4452;2154
1451;Mannen;Latijns-Amerika;2043;6602;4460;2142
1452;Mannen;Latijns-Amerika;2044;6603;4465;2138
1453;Mannen;Latijns-Amerika;2045;6604;4471;2133
1454;Mannen;Latijns-Amerika;2046;6606;4477;2129
1455;Mannen;Latijns-Amerika;2047;6605;4482;2123
1456;Mannen;Latijns-Amerika;2048;6607;4486;2121
1457;Mannen;Latijns-Amerika;2049;6608;4488;2120
1458;Mannen;Latijns-Amerika;2050;6603;4489;2114
1459;Mannen;Latijns-Amerika;2051;6606;4492;2114
1460;Mannen;Latijns-Amerika;2052;6606;4495;2111
1461;Mannen;Latijns-Amerika;2053;6608;4496;2112
1462;Mannen;Latijns-Amerika;2054;6610;4497;2113
1463;Mannen;Latijns-Amerika;2055;6604;4498;2106
1464;Mannen;Latijns-Amerika;2056;6607;4497;2110
1465;Mannen;Latijns-Amerika;2057;6607;4497;2110
1466;Mannen;Latijns-Amerika;2058;6609;4498;2111
1467;Mannen;Latijns-Amerika;2059;6607;4498;2109
1468;Mannen;Latijns-Amerika;2060;6607;4497;2110
1469;Mannen;Latijns-Amerika;2061;6606;4497;2109
1470;Mannen;Latijns-Amerika;2062;6605;4496;2109
1471;Mannen;Latijns-Amerika;2063;6606;4496;2110
1472;Mannen;Latijns-Amerika;2064;6606;4496;2110
1473;Mannen;Latijns-Amerika;2065;6606;4496;2110
1474;Mannen;Latijns-Amerika;2066;6606;4496;2110
1475;Mannen;Latijns-Amerika;2067;6604;4496;2108
1476;Mannen;Latijns-Amerika;2068;6603;4495;2108
1477;Mannen;Latijns-Amerika;2069;6604;4495;2109
1478;Mannen;Latijns-Amerika;2070;6606;4495;2111
1479;Mannen;Aziatisch Midden-Oosten;2020;6957;2120;4837
1480;Mannen;Aziatisch Midden-Oosten;2021;8962;2570;6392
1481;Mannen;Aziatisch Midden-Oosten;2022;10724;2847;7877
1482;Mannen;Aziatisch Midden-Oosten;2023;11204;3323;7881
1483;Mannen;Aziatisch Midden-Oosten;2024;11087;3683;7404
1484;Mannen;Aziatisch Midden-Oosten;2025;11078;4002;7076
1485;Mannen;Aziatisch Midden-Oosten;2026;11167;4369;6798
1486;Mannen;Aziatisch Midden-Oosten;2027;11166;4678;6488
1487;Mannen;Aziatisch Midden-Oosten;2028;11202;5008;6194
1488;Mannen;Aziatisch Midden-Oosten;2029;11195;5412;5782
1489;Mannen;Aziatisch Midden-Oosten;2030;11182;5738;5444
1490;Mannen;Aziatisch Midden-Oosten;2031;11182;5740;5442
1491;Mannen;Aziatisch Midden-Oosten;2032;11182;5778;5404
1492;Mannen;Aziatisch Midden-Oosten;2033;11182;5822;5360
1493;Mannen;Aziatisch Midden-Oosten;2034;11182;5864;5318
1494;Mannen;Aziatisch Midden-Oosten;2035;11182;5911;5271
1495;Mannen;Aziatisch Midden-Oosten;2036;11182;5942;5240
1496;Mannen;Aziatisch Midden-Oosten;2037;11182;5966;5216
1497;Mannen;Aziatisch Midden-Oosten;2038;11182;5980;5202
1498;Mannen;Aziatisch Midden-Oosten;2039;11182;5992;5190
1499;Mannen;Aziatisch Midden-Oosten;2040;11182;6003;5179
1500;Mannen;Aziatisch Midden-Oosten;2041;11182;6013;5169
1501;Mannen;Aziatisch Midden-Oosten;2042;11182;6033;5149
