ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
9191;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2012/'13;1009;851;84
9192;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2013/'14;1075;877;82
9193;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2014/'15;1064;916;86
9194;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2015/'16;1077;889;83
9195;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2016/'17;1229;1026;83
9196;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2017/'18;1281;1068;83
9197;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2018/'19;1452;1197;82
9198;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2019/'20;1498;1472;98
9199;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Nederland;2020/'21;1562;1343;86
9200;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2005/'06;158;146;92
9201;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2006/'07;188;151;80
9202;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2007/'08;190;150;79
9203;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2008/'09;217;169;78
9204;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2009/'10;196;164;84
9205;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2010/'11;203;165;81
9206;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2011/'12;224;168;75
9207;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2012/'13;226;187;83
9208;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2013/'14;251;208;83
9209;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2014/'15;252;210;83
9210;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2015/'16;257;223;87
9211;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2016/'17;324;284;88
9212;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2017/'18;333;276;83
9213;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2018/'19;375;308;82
9214;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2019/'20;361;357;99
9215;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Vier grootste gemeenten (G4);2020/'21;408;348;85
9216;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2005/'06;55;50;91
9217;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2006/'07;78;61;78
9218;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2007/'08;67;61;91
9219;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2008/'09;84;69;82
9220;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2009/'10;85;72;85
9221;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2010/'11;84;66;79
9222;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2011/'12;96;74;77
9223;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2012/'13;89;73;82
9224;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2013/'14;102;86;84
9225;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2014/'15;107;87;81
9226;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2015/'16;98;81;83
9227;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2016/'17;143;117;82
9228;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2017/'18;145;118;81
9229;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2018/'19;168;138;82
9230;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2019/'20;144;143;99
9231;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Amsterdam;2020/'21;173;145;84
9232;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2005/'06;42;38;90
9233;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2006/'07;38;31;82
9234;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2007/'08;39;29;74
9235;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2008/'09;46;40;87
9236;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2009/'10;38;31;82
9237;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2010/'11;42;39;93
9238;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2011/'12;49;38;78
9239;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2012/'13;55;48;87
9240;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2013/'14;53;42;79
9241;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2014/'15;53;42;79
9242;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2015/'16;66;60;91
9243;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2016/'17;71;66;93
9244;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2017/'18;86;78;91
9245;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2018/'19;103;90;87
9246;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2019/'20;87;85;98
9247;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;'s-Gravenhage;2020/'21;80;70;88
9248;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2005/'06;49;46;94
9249;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2006/'07;64;53;83
9250;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2007/'08;72;51;71
9251;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2008/'09;77;51;66
9252;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2009/'10;54;47;87
9253;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2010/'11;60;46;77
9254;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2011/'12;57;39;68
9255;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2012/'13;62;52;84
9256;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2013/'14;71;60;85
9257;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2014/'15;67;59;88
9258;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2015/'16;65;56;86
9259;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2016/'17;78;69;88
9260;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2017/'18;81;62;77
9261;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2018/'19;79;59;75
9262;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2019/'20;91;90;99
9263;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Rotterdam;2020/'21;119;105;88
9264;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2005/'06;12;12;100
9265;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2006/'07;8;6;75
9266;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2007/'08;12;9;75
9267;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2008/'09;10;9;90
9268;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2009/'10;19;14;74
9269;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2010/'11;17;14;82
9270;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2011/'12;22;17;77
9271;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2012/'13;20;14;70
9272;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2013/'14;25;20;80
9273;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2014/'15;25;22;88
9274;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2015/'16;28;26;93
9275;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2016/'17;32;32;100
9276;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2017/'18;21;18;86
9277;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2018/'19;25;21;84
9278;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2019/'20;39;39;100
9279;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Utrecht;2020/'21;36;28;78
9280;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;190;148;78
9281;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;228;181;79
9282;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;246;200;81
9283;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;257;204;79
9284;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;258;201;78
9285;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;297;229;77
9286;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;325;248;76
9287;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;299;258;86
9288;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;322;257;80
9289;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;372;311;84
9290;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;352;280;80
9291;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;408;330;81
9292;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;383;321;84
9293;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;461;384;83
9294;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;530;520;98
9295;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;548;471;86
9296;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2005/'06;317;269;85
9297;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2006/'07;368;320;87
9298;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2007/'08;403;337;84
9299;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2008/'09;449;365;81
9300;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2009/'10;444;356;80
9301;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2010/'11;445;355;80
9302;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2011/'12;513;383;75
9303;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2012/'13;484;406;84
9304;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2013/'14;502;412;82
9305;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2014/'15;440;395;90
9306;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2015/'16;468;386;82
9307;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2016/'17;497;412;83
9308;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2017/'18;565;471;83
9309;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2018/'19;616;505;82
9310;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2019/'20;607;595;98
9311;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Gemeenten < 100 000 inwoners;2020/'21;606;524;86
9312;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2005/'06;0;0;0
9313;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2006/'07;0;0;0
9314;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2007/'08;0;0;0
9315;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2008/'09;0;0;0
9316;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2009/'10;0;0;0
9317;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2010/'11;0;0;0
9318;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2011/'12;0;0;0
9319;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2012/'13;0;0;0
9320;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2013/'14;0;0;0
9321;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2014/'15;0;0;0
9322;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2015/'16;0;0;0
9323;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2016/'17;0;0;0
9324;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2017/'18;0;0;0
9325;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2018/'19;0;0;0
9326;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2019/'20;0;0;0
9327;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (GM);2020/'21;0;0;0
9328;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2005/'06;52;46;88
9329;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2006/'07;41;38;93
9330;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2007/'08;45;34;76
9331;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2008/'09;65;51;78
9332;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2009/'10;60;43;72
9333;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2010/'11;63;53;84
9334;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2011/'12;69;45;65
9335;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2012/'13;59;48;81
9336;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2013/'14;53;40;75
9337;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2014/'15;62;49;79
9338;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2015/'16;71;59;83
9339;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2016/'17;66;53;80
9340;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2017/'18;74;62;84
9341;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2018/'19;80;67;84
9342;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2019/'20;92;89;97
9343;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Noord-Nederland (LD);2020/'21;82;62;76
9344;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2005/'06;139;110;79
9345;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2006/'07;138;107;78
9346;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2007/'08;151;124;82
9347;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2008/'09;154;122;79
9348;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2009/'10;172;132;77
9349;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2010/'11;188;144;77
9350;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2011/'12;200;147;74
9351;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2012/'13;206;170;83
9352;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2013/'14;193;154;80
9353;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2014/'15;194;168;87
9354;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2015/'16;178;142;80
9355;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2016/'17;192;151;79
9356;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2017/'18;224;192;86
9357;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2018/'19;212;182;86
9358;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2019/'20;246;243;99
9359;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Oost-Nederland (LD);2020/'21;261;233;89
9360;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2005/'06;371;323;87
9361;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2006/'07;476;391;82
9362;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2007/'08;517;429;83
9363;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2008/'09;548;434;79
9364;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2009/'10;502;418;83
