ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1518;Heiloo;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.6
1519;Heiloo;Pensioen;2.7;26.4
1520;Den Helder;Totaal particulier huishouden;26.1;24.9
1521;Den Helder;Loon;14.4;27.8
1522;Den Helder;Winst;1.6;34.4
1523;Den Helder;Werkloosheid,bijstand,arbeidsongeschikt;3.1;15.1
1524;Den Helder;Pensioen;6.8;20.7
1525;Hilversum;Totaal particulier huishouden;37.7;29.5
1526;Hilversum;Loon;19.9;32.6
1527;Hilversum;Winst;3.8;40.5
1528;Hilversum;Werkloosheid,bijstand,arbeidsongeschikt;3.0;16.9
1529;Hilversum;Pensioen;10.2;22.6
1530;Hoorn;Totaal particulier huishouden;27.7;28.0
1531;Hoorn;Loon;16.5;31.2
1532;Hoorn;Winst;2.6;36.4
1533;Hoorn;Werkloosheid,bijstand,arbeidsongeschikt;2.8;18.3
1534;Hoorn;Pensioen;5.4;20.0
1535;Huizen;Totaal particulier huishouden;16.8;32.3
1536;Huizen;Loon;9.9;35.4
1537;Huizen;Winst;1.8;41.4
1538;Huizen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;17.4
1539;Huizen;Pensioen;3.6;23.8
1540;Niedorp;Totaal particulier huishouden;4.3;30.9
1541;Niedorp;Loon;2.4;33.1
1542;Niedorp;Winst;0.8;41.4
1543;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.6
1544;Niedorp;Pensioen;0.8;19.0
1545;Landsmeer;Totaal particulier huishouden;4.1;34.0
1546;Landsmeer;Loon;2.1;38.8
1547;Landsmeer;Winst;0.7;41.5
1548;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.2
1549;Landsmeer;Pensioen;1.0;22.6
1550;Langedijk;Totaal particulier huishouden;9.2;32.0
1551;Langedijk;Loon;5.4;35.1
1552;Langedijk;Winst;1.2;39.3
1553;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.2
1554;Langedijk;Pensioen;1.8;21.1
1555;Laren;Totaal particulier huishouden;4.6;38.6
1556;Laren;Loon;2.0;42.7
1557;Laren;Winst;0.7;49.9
1558;Laren;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.2
1559;Laren;Pensioen;1.5;30.5
1560;Medemblik;Totaal particulier huishouden;3.2;27.6
1561;Medemblik;Loon;1.7;29.4
1562;Medemblik;Winst;0.4;43.8
1563;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.9
1564;Medemblik;Pensioen;0.7;18.4
1565;Muiden;Totaal particulier huishouden;2.8;34.8
1566;Muiden;Loon;1.6;38.7
1567;Muiden;Winst;0.4;40.2
1568;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.2
1569;Muiden;Pensioen;0.6;25.9
1570;Naarden;Totaal particulier huishouden;7.1;38.2
1571;Naarden;Loon;3.6;43.1
1572;Naarden;Winst;0.8;51.4
1573;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.8
1574;Naarden;Pensioen;2.1;27.7
1575;Obdam;Totaal particulier huishouden;2.3;31.7
1576;Obdam;Loon;1.5;33.7
1577;Obdam;Winst;0.4;39.7
1578;Obdam;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.3
1579;Obdam;Pensioen;0.4;19.9
1580;Oostzaan;Totaal particulier huishouden;3.6;32.3
1581;Oostzaan;Loon;2.2;36.1
1582;Oostzaan;Winst;0.4;39.5
1583;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
1584;Oostzaan;Pensioen;0.8;21.4
1585;Opmeer;Totaal particulier huishouden;4.1;30.5
1586;Opmeer;Loon;2.3;33.7
1587;Opmeer;Winst;0.7;35.5
1588;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.7
1589;Opmeer;Pensioen;0.8;20.2
1590;Ouder-Amstel;Totaal particulier huishouden;5.5;34.6
1591;Ouder-Amstel;Loon;3.2;37.8
1592;Ouder-Amstel;Winst;0.7;45.5
1593;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.1
1594;Ouder-Amstel;Pensioen;1.3;23.7
1595;Purmerend;Totaal particulier huishouden;30.7;28.0
1596;Purmerend;Loon;18.4;31.9
1597;Purmerend;Winst;2.5;33.3
1598;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.7;16.8
1599;Purmerend;Pensioen;6.9;20.3
1600;Schagen;Totaal particulier huishouden;7.1;28.5
1601;Schagen;Loon;3.9;32.3
1602;Schagen;Winst;0.6;38.0
1603;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.9
1604;Schagen;Pensioen;1.9;21.2
1605;Texel;Totaal particulier huishouden;5.6;26.4
1606;Texel;Loon;2.5;27.9
1607;Texel;Winst;1.3;32.8
1608;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.8
1609;Texel;Pensioen;1.3;19.9
1610;Uitgeest;Totaal particulier huishouden;4.5;32.4
1611;Uitgeest;Loon;2.8;35.7
1612;Uitgeest;Winst;0.5;39.9
1613;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.8
1614;Uitgeest;Pensioen;0.9;23.2
1615;Uithoorn;Totaal particulier huishouden;11.1;32.4
1616;Uithoorn;Loon;6.7;35.3
1617;Uithoorn;Winst;1.2;40.2
1618;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.0
1619;Uithoorn;Pensioen;2.5;23.6
1620;Velsen;Totaal particulier huishouden;28.2;28.9
1621;Velsen;Loon;15.4;33.0
1622;Velsen;Winst;2.3;38.3
1623;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;17.5
1624;Velsen;Pensioen;7.9;21.6
1625;Venhuizen;Totaal particulier huishouden;2.9;31.3
1626;Venhuizen;Loon;1.5;33.1
1627;Venhuizen;Winst;0.6;42.7
1628;Venhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.3
1629;Venhuizen;Pensioen;0.6;18.8
1630;Weesp;Totaal particulier huishouden;8.2;28.6
1631;Weesp;Loon;4.9;31.6
1632;Weesp;Winst;0.8;37.3
1633;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;15.9
1634;Weesp;Pensioen;1.8;21.0
1635;Schermer;Totaal particulier huishouden;1.8;35.1
1636;Schermer;Loon;0.9;36.4
1637;Schermer;Winst;0.5;38.2
1638;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;42.0
1639;Schermer;Pensioen;0.3;22.6
1640;Wervershoof;Totaal particulier huishouden;3.1;28.7
1641;Wervershoof;Loon;1.7;31.8
1642;Wervershoof;Winst;0.5;35.8
1643;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.3
1644;Wervershoof;Pensioen;0.7;18.5
1645;Wieringen;Totaal particulier huishouden;3.5;29.4
1646;Wieringen;Loon;1.6;33.3
1647;Wieringen;Winst;0.6;42.7
1648;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.8
1649;Wieringen;Pensioen;1.0;17.7
1650;Wieringermeer;Totaal particulier huishouden;4.9;27.5
1651;Wieringermeer;Loon;2.4;30.8
1652;Wieringermeer;Winst;1.0;33.5
1653;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
1654;Wieringermeer;Pensioen;1.1;18.6
1655;Wognum;Totaal particulier huishouden;2.8;31.4
1656;Wognum;Loon;1.6;34.5
1657;Wognum;Winst;0.5;40.6
1658;Wognum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.5
1659;Wognum;Pensioen;0.4;22.5
1660;Zandvoort;Totaal particulier huishouden;7.9;28.2
1661;Zandvoort;Loon;4.0;31.6
1662;Zandvoort;Winst;1.0;34.0
1663;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.4
1664;Zandvoort;Pensioen;2.1;21.8
1665;Zijpe;Totaal particulier huishouden;4.4;29.3
1666;Zijpe;Loon;2.2;31.9
1667;Zijpe;Winst;0.9;35.1
1668;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.0
1669;Zijpe;Pensioen;1.0;21.9
1670;Zeevang;Totaal particulier huishouden;2.5;32.8
1671;Zeevang;Loon;1.3;36.8
1672;Zeevang;Winst;0.5;38.7
1673;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.4
1674;Zeevang;Pensioen;0.5;20.7
1675;Zaanstad;Totaal particulier huishouden;58.3;27.8
1676;Zaanstad;Loon;33.6;31.4
1677;Zaanstad;Winst;4.7;36.7
1678;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;5.8;17.2
1679;Zaanstad;Pensioen;13.5;20.1
1680;Ter Aar;Totaal particulier huishouden;3.2;34.3
1681;Ter Aar;Loon;1.9;36.7
1682;Ter Aar;Winst;0.5;42.3
1683;Ter Aar;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.8
1684;Ter Aar;Pensioen;0.6;20.8
1685;Alblasserdam;Totaal particulier huishouden;7.2;27.7
1686;Alblasserdam;Loon;4.1;32.1
1687;Alblasserdam;Winst;0.5;39.5
1688;Alblasserdam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;15.3
1689;Alblasserdam;Pensioen;2.0;19.0
1690;Alkemade;Totaal particulier huishouden;5.4;32.2
1691;Alkemade;Loon;3.0;36.0
1692;Alkemade;Winst;0.9;41.3
1693;Alkemade;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.8
1694;Alkemade;Pensioen;1.2;19.1
1695;Alphen aan den Rijn;Totaal particulier huishouden;28.2;30.6
1696;Alphen aan den Rijn;Loon;18.6;33.4
1697;Alphen aan den Rijn;Winst;2.3;38.6
1698;Alphen aan den Rijn;Werkloosheid,bijstand,arbeidsongeschikt;1.6;17.2
1699;Alphen aan den Rijn;Pensioen;5.4;22.0
1700;Barendrecht;Totaal particulier huishouden;13.0;32.9
1701;Barendrecht;Loon;8.3;35.4
1702;Barendrecht;Winst;1.2;45.7
1703;Barendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.9
1704;Barendrecht;Pensioen;2.7;22.2
1705;Bergambacht;Totaal particulier huishouden;3.5;31.5
1706;Bergambacht;Loon;2.0;35.0
1707;Bergambacht;Winst;0.4;42.9
1708;Bergambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.7
1709;Bergambacht;Pensioen;0.9;21.1
1710;Bergschenhoek;Totaal particulier huishouden;4.8;36.1
1711;Bergschenhoek;Loon;3.3;39.1
1712;Bergschenhoek;Winst;0.6;39.8
1713;Bergschenhoek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.9
1714;Bergschenhoek;Pensioen;0.7;23.3
1715;Berkel en Rodenrijs;Totaal particulier huishouden;6.3;33.1
1716;Berkel en Rodenrijs;Loon;3.8;36.5
1717;Berkel en Rodenrijs;Winst;0.8;39.6
1718;Berkel en Rodenrijs;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.7
1719;Berkel en Rodenrijs;Pensioen;1.4;22.5
1720;Bleiswijk;Totaal particulier huishouden;3.7;32.8
1721;Bleiswijk;Loon;2.3;36.1
1722;Bleiswijk;Winst;0.5;33.7
1723;Bleiswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;24.3
1724;Bleiswijk;Pensioen;0.8;24.1
1725;Bodegraven;Totaal particulier huishouden;7.2;32.2
1726;Bodegraven;Loon;4.4;35.0
1727;Bodegraven;Winst;0.9;42.0
1728;Bodegraven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;15.4
1729;Bodegraven;Pensioen;1.5;21.2
1730;Drechterland;Totaal particulier huishouden;3.7;31.0
1731;Drechterland;Loon;2.2;33.5
1732;Drechterland;Winst;0.5;43.3
1733;Drechterland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
1734;Drechterland;Pensioen;0.7;18.9
1735;Boskoop;Totaal particulier huishouden;5.9;31.1
1736;Boskoop;Loon;3.3;32.5
1737;Boskoop;Winst;1.0;43.1
1738;Boskoop;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.6
1739;Boskoop;Pensioen;1.2;20.7
1740;Brielle;Totaal particulier huishouden;6.6;31.3
1741;Brielle;Loon;3.9;34.2
1742;Brielle;Winst;0.8;37.2
1743;Brielle;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.3
1744;Brielle;Pensioen;1.5;23.9
1745;Capelle aan den IJssel;Totaal particulier huishouden;27.9;29.0
1746;Capelle aan den IJssel;Loon;16.6;32.7
1747;Capelle aan den IJssel;Winst;2.4;37.7
1748;Capelle aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;2.3;15.7
1749;Capelle aan den IJssel;Pensioen;6.3;20.7
1750;Delft;Totaal particulier huishouden;40.9;26.1
1751;Delft;Loon;24.7;29.0
1752;Delft;Winst;2.7;34.7
1753;Delft;Werkloosheid,bijstand,arbeidsongeschikt;4.3;14.6
1754;Delft;Pensioen;8.9;21.1
1755;Dirksland;Totaal particulier huishouden;3.1;29.7
1756;Dirksland;Loon;1.7;32.1
1757;Dirksland;Winst;0.5;38.3
1758;Dirksland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;35.5
1759;Dirksland;Pensioen;0.8;19.4
1760;Dordrecht;Totaal particulier huishouden;51.6;25.6
1761;Dordrecht;Loon;29.4;29.6
1762;Dordrecht;Winst;3.7;36.2
1763;Dordrecht;Werkloosheid,bijstand,arbeidsongeschikt;6.0;12.4
1764;Dordrecht;Pensioen;12.0;19.7
1765;Goedereede;Totaal particulier huishouden;4.3;31.2
1766;Goedereede;Loon;2.2;33.3
1767;Goedereede;Winst;0.7;44.2
1768;Goedereede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
1769;Goedereede;Pensioen;1.1;20.9
1770;Gorinchem;Totaal particulier huishouden;14.6;26.7
1771;Gorinchem;Loon;8.8;29.8
1772;Gorinchem;Winst;1.2;36.7
1773;Gorinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.0;15.7
1774;Gorinchem;Pensioen;3.4;19.4
1775;Gouda;Totaal particulier huishouden;29.7;28.5
1776;Gouda;Loon;18.1;32.1
1777;Gouda;Winst;2.3;37.6
1778;Gouda;Werkloosheid,bijstand,arbeidsongeschikt;2.5;15.8
1779;Gouda;Pensioen;6.4;20.3
1780;'s-Gravendeel;Totaal particulier huishouden;3.6;29.2
1781;'s-Gravendeel;Loon;2.1;33.4
1782;'s-Gravendeel;Winst;0.4;36.2
1783;'s-Gravendeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.6
1784;'s-Gravendeel;Pensioen;0.9;18.0
1785;'s-Gravenhage;Totaal particulier huishouden;215.6;24.8
1786;'s-Gravenhage;Loon;116.7;28.0
1787;'s-Gravenhage;Winst;17.8;32.5
1788;'s-Gravenhage;Werkloosheid,bijstand,arbeidsongeschikt;30.7;14.2
1789;'s-Gravenhage;Pensioen;47.8;21.1
1790;'s-Gravenzande;Totaal particulier huishouden;7.3;31.8
1791;'s-Gravenzande;Loon;3.9;33.6
1792;'s-Gravenzande;Winst;1.3;43.4
1793;'s-Gravenzande;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.1
1794;'s-Gravenzande;Pensioen;1.6;20.7
1795;Hardinxveld-Giessendam;Totaal particulier huishouden;6.3;30.4
1796;Hardinxveld-Giessendam;Loon;3.8;34.1
1797;Hardinxveld-Giessendam;Winst;0.6;43.9
1798;Hardinxveld-Giessendam;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.7
1799;Hardinxveld-Giessendam;Pensioen;1.6;18.7
1800;Heerjansdam;Totaal particulier huishouden;1.5;31.3
1801;Heerjansdam;Loon;0.9;34.5
1802;Heerjansdam;Winst;0.2;38.3
1803;Heerjansdam;Werkloosheid,bijstand,arbeidsongeschikt;;
1804;Heerjansdam;Pensioen;0.4;21.0
1805;Noorder-Koggenland;Totaal particulier huishouden;4.0;30.7
1806;Noorder-Koggenland;Loon;2.2;33.0
1807;Noorder-Koggenland;Winst;0.8;38.8
1808;Noorder-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.5
1809;Noorder-Koggenland;Pensioen;0.8;20.6
1810;Hellevoetsluis;Totaal particulier huishouden;15.7;29.3
1811;Hellevoetsluis;Loon;9.9;32.7
1812;Hellevoetsluis;Winst;1.2;38.6
1813;Hellevoetsluis;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.2
1814;Hellevoetsluis;Pensioen;3.2;20.7
1815;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.2;31.1
1816;Hendrik-Ido-Ambacht;Loon;5.0;33.8
1817;Hendrik-Ido-Ambacht;Winst;0.8;39.7
1818;Hendrik-Ido-Ambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
1819;Hendrik-Ido-Ambacht;Pensioen;2.0;23.3
1820;Stede Broec;Totaal particulier huishouden;8.0;28.9
1821;Stede Broec;Loon;4.8;31.4
1822;Stede Broec;Winst;0.9;41.3
1823;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.4
1824;Stede Broec;Pensioen;1.6;18.7
1825;Hillegom;Totaal particulier huishouden;8.4;30.7
1826;Hillegom;Loon;5.1;33.2
1827;Hillegom;Winst;0.9;46.0
1828;Hillegom;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.4
1829;Hillegom;Pensioen;2.0;20.8
1830;Katwijk;Totaal particulier huishouden;15.3;29.1
1831;Katwijk;Loon;9.5;32.3
1832;Katwijk;Winst;1.1;41.2
1833;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.9
1834;Katwijk;Pensioen;3.6;20.3
1835;Krimpen aan den IJssel;Totaal particulier huishouden;11.2;31.3
1836;Krimpen aan den IJssel;Loon;6.5;34.4
1837;Krimpen aan den IJssel;Winst;1.1;40.7
1838;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;16.6
1839;Krimpen aan den IJssel;Pensioen;2.8;23.8
1840;Leerdam;Totaal particulier huishouden;7.8;28.8
1841;Leerdam;Loon;4.7;32.3
1842;Leerdam;Winst;0.7;37.3
1843;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.0
1844;Leerdam;Pensioen;1.9;19.5
1845;Leiden;Totaal particulier huishouden;51.8;26.9
1846;Leiden;Loon;32.0;29.8
1847;Leiden;Winst;4.2;36.4
1848;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;5.2;14.9
1849;Leiden;Pensioen;9.9;20.2
1850;Leiderdorp;Totaal particulier huishouden;11.2;32.1
1851;Leiderdorp;Loon;6.8;35.0
1852;Leiderdorp;Winst;0.9;42.8
1853;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.0
1854;Leiderdorp;Pensioen;2.6;24.4
1855;Lisse;Totaal particulier huishouden;8.8;31.1
1856;Lisse;Loon;5.2;34.0
1857;Lisse;Winst;0.9;41.7
1858;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.4
1859;Lisse;Pensioen;2.2;21.9
1860;De Lier;Totaal particulier huishouden;4.3;30.8
1861;De Lier;Loon;2.6;32.6
1862;De Lier;Winst;0.6;38.5
1863;De Lier;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.0
1864;De Lier;Pensioen;0.8;21.6
1865;Maasland;Totaal particulier huishouden;2.5;35.6
1866;Maasland;Loon;1.4;37.6
1867;Maasland;Winst;0.4;46.6
1868;Maasland;Werkloosheid,bijstand,arbeidsongeschikt;;
1869;Maasland;Pensioen;0.6;25.6
1870;Maassluis;Totaal particulier huishouden;13.5;28.8
1871;Maassluis;Loon;8.0;32.8
1872;Maassluis;Winst;0.9;37.5
1873;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.2;16.5
1874;Maassluis;Pensioen;3.2;21.5
1875;Wester-Koggenland;Totaal particulier huishouden;5.1;31.1
1876;Wester-Koggenland;Loon;2.8;33.2
1877;Wester-Koggenland;Winst;1.0;39.0
1878;Wester-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
1879;Wester-Koggenland;Pensioen;1.0;20.2
1880;Middelharnis;Totaal particulier huishouden;6.6;28.4
1881;Middelharnis;Loon;3.9;31.2
1882;Middelharnis;Winst;0.7;37.9
1883;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1884;Middelharnis;Pensioen;1.8;19.2
1885;Monster;Totaal particulier huishouden;7.6;29.8
1886;Monster;Loon;4.2;33.6
1887;Monster;Winst;1.1;36.9
1888;Monster;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.7
1889;Monster;Pensioen;1.6;21.1
1890;Moordrecht;Totaal particulier huishouden;3.0;30.7
1891;Moordrecht;Loon;1.9;33.8
1892;Moordrecht;Winst;0.3;38.0
1893;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.5
1894;Moordrecht;Pensioen;0.6;20.4
1895;Naaldwijk;Totaal particulier huishouden;10.9;31.0
1896;Naaldwijk;Loon;5.9;34.3
1897;Naaldwijk;Winst;2.0;38.3
1898;Naaldwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
1899;Naaldwijk;Pensioen;2.5;19.2
1900;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.4;33.1
1901;Nieuwerkerk aan den IJssel;Loon;5.5;36.2
1902;Nieuwerkerk aan den IJssel;Winst;0.9;43.4
1903;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.0
1904;Nieuwerkerk aan den IJssel;Pensioen;1.5;21.2
1905;Bernisse;Totaal particulier huishouden;5.0;31.7
1906;Bernisse;Loon;3.0;35.3
1907;Bernisse;Winst;0.6;38.4
1908;Bernisse;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
1909;Bernisse;Pensioen;1.2;21.6
1910;Nieuwkoop;Totaal particulier huishouden;4.1;33.7
1911;Nieuwkoop;Loon;2.5;36.5
1912;Nieuwkoop;Winst;0.6;40.0
1913;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.6
1914;Nieuwkoop;Pensioen;0.8;22.6
1915;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;29.8
1916;Nieuw-Lekkerland;Loon;2.1;32.4
1917;Nieuw-Lekkerland;Winst;0.3;39.5
1918;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.0
1919;Nieuw-Lekkerland;Pensioen;0.7;19.4
1920;Noordwijk;Totaal particulier huishouden;9.7;32.0
1921;Noordwijk;Loon;5.5;34.2
1922;Noordwijk;Winst;1.1;45.9
1923;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.4
1924;Noordwijk;Pensioen;2.3;22.6
1925;Noordwijkerhout;Totaal particulier huishouden;5.8;31.9
1926;Noordwijkerhout;Loon;3.1;34.6
1927;Noordwijkerhout;Winst;0.9;43.8
1928;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
1929;Noordwijkerhout;Pensioen;1.4;20.4
1930;Oegstgeest;Totaal particulier huishouden;8.4;37.0
1931;Oegstgeest;Loon;4.8;39.7
1932;Oegstgeest;Winst;0.8;51.1
1933;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.6
1934;Oegstgeest;Pensioen;2.1;29.2
1935;Oostflakkee;Totaal particulier huishouden;4.0;28.3
1936;Oostflakkee;Loon;2.2;31.9
1937;Oostflakkee;Winst;0.5;37.2
1938;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1939;Oostflakkee;Pensioen;0.9;17.7
1940;Oud-Beijerland;Totaal particulier huishouden;8.4;31.6
1941;Oud-Beijerland;Loon;5.3;35.2
1942;Oud-Beijerland;Winst;0.8;38.4
1943;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.1
1944;Oud-Beijerland;Pensioen;1.9;21.5
1945;Binnenmaas;Totaal particulier huishouden;7.6;32.6
1946;Binnenmaas;Loon;4.5;36.3
1947;Binnenmaas;Winst;0.9;37.8
1948;Binnenmaas;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.5
1949;Binnenmaas;Pensioen;1.9;21.9
1950;Korendijk;Totaal particulier huishouden;4.1;30.9
1951;Korendijk;Loon;2.3;34.7
1952;Korendijk;Winst;0.6;37.9
1953;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.6
1954;Korendijk;Pensioen;0.9;20.6
1955;Oudewater;Totaal particulier huishouden;3.7;33.0
1956;Oudewater;Loon;2.1;35.6
1957;Oudewater;Winst;0.6;43.3
1958;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.7
1959;Oudewater;Pensioen;0.8;20.5
1960;Papendrecht;Totaal particulier huishouden;12.3;30.0
1961;Papendrecht;Loon;7.5;33.2
1962;Papendrecht;Winst;1.1;38.0
1963;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.8
1964;Papendrecht;Pensioen;2.9;22.0
1965;Reeuwijk;Totaal particulier huishouden;4.8;36.0
1966;Reeuwijk;Loon;2.6;39.4
1967;Reeuwijk;Winst;0.8;43.0
1968;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
1969;Reeuwijk;Pensioen;1.2;25.7
1970;Ridderkerk;Totaal particulier huishouden;19.4;28.6
1971;Ridderkerk;Loon;11.0;32.8
1972;Ridderkerk;Winst;1.5;38.0
1973;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.0
1974;Ridderkerk;Pensioen;5.5;20.4
1975;Rotterdam;Totaal particulier huishouden;281.3;23.0
1976;Rotterdam;Loon;144.0;27.2
1977;Rotterdam;Winst;18.6;31.6
1978;Rotterdam;Werkloosheid,bijstand,arbeidsongeschikt;49.7;14.0
1979;Rotterdam;Pensioen;65.2;18.3
1980;Rozenburg;Totaal particulier huishouden;5.6;28.4
1981;Rozenburg;Loon;3.6;31.2
1982;Rozenburg;Winst;0.4;38.3
1983;Rozenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.7
1984;Rozenburg;Pensioen;1.3;21.1
1985;Rijnsburg;Totaal particulier huishouden;5.3;32.1
1986;Rijnsburg;Loon;3.1;33.8
1987;Rijnsburg;Winst;0.8;43.1
1988;Rijnsburg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.6
1989;Rijnsburg;Pensioen;1.1;19.7
1990;Rijswijk;Totaal particulier huishouden;23.2;28.3
1991;Rijswijk;Loon;12.1;31.9
1992;Rijswijk;Winst;1.7;37.7
1993;Rijswijk;Werkloosheid,bijstand,arbeidsongeschikt;1.8;15.7
1994;Rijswijk;Pensioen;7.2;23.4
1995;Sassenheim;Totaal particulier huishouden;5.8;32.9
1996;Sassenheim;Loon;3.5;35.4
1997;Sassenheim;Winst;0.6;47.5
1998;Sassenheim;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.8
1999;Sassenheim;Pensioen;1.5;23.3
2000;Schiedam;Totaal particulier huishouden;34.4;24.9
2001;Schiedam;Loon;18.8;29.0
2002;Schiedam;Winst;2.4;33.9
2003;Schiedam;Werkloosheid,bijstand,arbeidsongeschikt;4.4;14.6
2004;Schiedam;Pensioen;8.5;18.7
2005;Schipluiden;Totaal particulier huishouden;4.0;34.2
2006;Schipluiden;Loon;2.3;36.5
2007;Schipluiden;Winst;0.7;43.9
2008;Schipluiden;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.9
2009;Schipluiden;Pensioen;0.8;22.3
