ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;VoortijdigSchoolverlaters_1;TotaalVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
7807;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 3: extraneï;Startkwalificatie onbekend;2014/'15;;;;;;
7808;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2007/'08;1889.0;728.0;1161.0;873.0;264.0;24.0
7809;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2008/'09;1721.0;717.0;1004.0;735.0;253.0;16.0
7810;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2009/'10;1755.0;736.0;1019.0;775.0;222.0;22.0
7811;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2010/'11;1703.0;666.0;1037.0;798.0;222.0;17.0
7812;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2011/'12;1683.0;719.0;964.0;792.0;159.0;13.0
7813;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
7814;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
7815;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
7816;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2007/'08;378.0;116.0;262.0;197.0;59.0;6.0
7817;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2008/'09;364.0;121.0;243.0;161.0;79.0;3.0
7818;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2009/'10;366.0;114.0;252.0;180.0;64.0;8.0
7819;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2010/'11;297.0;87.0;210.0;155.0;52.0;3.0
7820;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2011/'12;313.0;76.0;237.0;188.0;48.0;1.0
7821;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2012/'13;;;;;;
7822;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2013/'14;;;;;;
7823;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Met startkwalificatie;2014/'15;;;;;;
7824;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2007/'08;1507.0;612.0;895.0;672.0;205.0;18.0
7825;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2008/'09;1355.0;596.0;759.0;572.0;174.0;13.0
7826;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2009/'10;1385.0;619.0;766.0;594.0;158.0;14.0
7827;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2010/'11;1402.0;578.0;824.0;641.0;169.0;14.0
7828;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2011/'12;1365.0;641.0;724.0;602.0;110.0;12.0
7829;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2012/'13;;;;;;
7830;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2013/'14;;;;;;
7831;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Zonder startkwalificatie;2014/'15;;;;;;
7832;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2007/'08;4.0;0.0;4.0;4.0;0.0;0.0
7833;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2008/'09;2.0;0.0;2.0;2.0;0.0;0.0
7834;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2009/'10;4.0;3.0;1.0;1.0;0.0;0.0
7835;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2010/'11;4.0;1.0;3.0;2.0;1.0;0.0
7836;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2011/'12;5.0;2.0;3.0;2.0;1.0;0.0
7837;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2012/'13;;;;;;
7838;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2013/'14;;;;;;
7839;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal mbo niveau 4;Startkwalificatie onbekend;2014/'15;;;;;;
7840;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2007/'08;1341.0;597.0;744.0;640.0;99.0;5.0
7841;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2008/'09;1309.0;618.0;691.0;568.0;116.0;7.0
7842;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2009/'10;1399.0;657.0;742.0;627.0;102.0;13.0
7843;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2010/'11;1383.0;613.0;770.0;646.0;117.0;7.0
7844;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2011/'12;1376.0;660.0;716.0;631.0;79.0;6.0
7845;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
7846;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
7847;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
7848;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2007/'08;201.0;75.0;126.0;108.0;17.0;1.0
7849;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2008/'09;206.0;78.0;128.0;96.0;31.0;1.0
7850;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2009/'10;222.0;87.0;135.0;113.0;18.0;4.0
7851;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2010/'11;198.0;72.0;126.0;102.0;23.0;1.0
7852;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2011/'12;200.0;60.0;140.0;120.0;19.0;1.0
7853;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2012/'13;;;;;;
7854;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2013/'14;;;;;;
7855;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Met startkwalificatie;2014/'15;;;;;;
7856;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2007/'08;1136.0;522.0;614.0;528.0;82.0;4.0
7857;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2008/'09;1101.0;540.0;561.0;470.0;85.0;6.0
7858;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2009/'10;1173.0;567.0;606.0;513.0;84.0;9.0
7859;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2010/'11;1183.0;540.0;643.0;543.0;94.0;6.0
7860;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2011/'12;1171.0;598.0;573.0;509.0;59.0;5.0
7861;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2012/'13;;;;;;
7862;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2013/'14;;;;;;
7863;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Zonder startkwalificatie;2014/'15;;;;;;
7864;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2007/'08;4.0;0.0;4.0;4.0;0.0;0.0
7865;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2008/'09;2.0;0.0;2.0;2.0;0.0;0.0
7866;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2009/'10;4.0;3.0;1.0;1.0;0.0;0.0
7867;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2010/'11;2.0;1.0;1.0;1.0;0.0;0.0
7868;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2011/'12;5.0;2.0;3.0;2.0;1.0;0.0
7869;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2012/'13;;;;;;
7870;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2013/'14;;;;;;
7871;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bol;Startkwalificatie onbekend;2014/'15;;;;;;
7872;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2007/'08;509.0;117.0;392.0;218.0;158.0;16.0
7873;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2008/'09;374.0;87.0;287.0;148.0;130.0;9.0
7874;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2009/'10;325.0;69.0;256.0;133.0;115.0;8.0
7875;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2010/'11;288.0;45.0;243.0;133.0;100.0;10.0
7876;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2011/'12;281.0;49.0;232.0;150.0;78.0;4.0
7877;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
7878;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
7879;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
7880;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2007/'08;169.0;38.0;131.0;84.0;42.0;5.0
7881;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2008/'09;150.0;42.0;108.0;60.0;46.0;2.0
7882;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2009/'10;136.0;25.0;111.0;63.0;45.0;3.0
7883;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2010/'11;95.0;13.0;82.0;51.0;29.0;2.0
7884;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2011/'12;108.0;15.0;93.0;64.0;29.0;0.0
7885;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2012/'13;;;;;;
7886;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2013/'14;;;;;;
7887;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Met startkwalificatie;2014/'15;;;;;;
7888;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2007/'08;340.0;79.0;261.0;134.0;116.0;11.0
7889;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2008/'09;224.0;45.0;179.0;88.0;84.0;7.0
7890;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2009/'10;189.0;44.0;145.0;70.0;70.0;5.0
7891;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2010/'11;192.0;32.0;160.0;82.0;70.0;8.0
7892;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2011/'12;173.0;34.0;139.0;86.0;49.0;4.0
7893;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2012/'13;;;;;;
7894;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2013/'14;;;;;;
7895;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Zonder startkwalificatie;2014/'15;;;;;;
7896;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
7897;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
7898;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
7899;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2010/'11;1.0;0.0;1.0;0.0;1.0;0.0
7900;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
7901;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2012/'13;;;;;;
7902;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2013/'14;;;;;;
7903;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: bbl;Startkwalificatie onbekend;2014/'15;;;;;;
7904;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2007/'08;39.0;14.0;25.0;15.0;7.0;3.0
7905;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2008/'09;38.0;12.0;26.0;19.0;7.0;0.0
7906;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2009/'10;31.0;10.0;21.0;15.0;5.0;1.0
7907;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2010/'11;32.0;8.0;24.0;19.0;5.0;0.0
7908;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2011/'12;26.0;10.0;16.0;11.0;2.0;3.0
7909;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
7910;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
7911;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
7912;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2007/'08;8.0;3.0;5.0;5.0;0.0;0.0
7913;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2008/'09;8.0;1.0;7.0;5.0;2.0;0.0
7914;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2009/'10;8.0;2.0;6.0;4.0;1.0;1.0
7915;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2010/'11;4.0;2.0;2.0;2.0;0.0;0.0
7916;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2011/'12;5.0;1.0;4.0;4.0;0.0;0.0
7917;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2012/'13;;;;;;
7918;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2013/'14;;;;;;
7919;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Met startkwalificatie;2014/'15;;;;;;
7920;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2007/'08;31.0;11.0;20.0;10.0;7.0;3.0
7921;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2008/'09;30.0;11.0;19.0;14.0;5.0;0.0
7922;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2009/'10;23.0;8.0;15.0;11.0;4.0;0.0
7923;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2010/'11;27.0;6.0;21.0;16.0;5.0;0.0
7924;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2011/'12;21.0;9.0;12.0;7.0;2.0;3.0
7925;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2012/'13;;;;;;
7926;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2013/'14;;;;;;
7927;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Zonder startkwalificatie;2014/'15;;;;;;
7928;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
7929;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
7930;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
7931;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2010/'11;1.0;0.0;1.0;1.0;0.0;0.0
7932;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
7933;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2012/'13;;;;;;
7934;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2013/'14;;;;;;
7935;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Mbo niveau 4: extraneï;Startkwalificatie onbekend;2014/'15;;;;;;
7936;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2007/'08;2008.0;1384.0;624.0;511.0;94.0;19.0
7937;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2008/'09;1799.0;1261.0;538.0;426.0;98.0;14.0
7938;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2009/'10;1911.0;1369.0;542.0;455.0;67.0;20.0
7939;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2010/'11;1281.0;898.0;383.0;332.0;42.0;9.0
7940;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2011/'12;1784.0;1370.0;414.0;358.0;44.0;12.0
7941;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2012/'13;;;;;;
7942;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2013/'14;;;;;;
7943;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Totaal voortijdig schoolverlaters;2014/'15;;;;;;
7944;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Met startkwalificatie;2007/'08;1117.0;843.0;274.0;227.0;40.0;7.0
7945;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Met startkwalificatie;2008/'09;927.0;697.0;230.0;194.0;33.0;3.0
7946;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Met startkwalificatie;2009/'10;1012.0;735.0;277.0;234.0;32.0;11.0
7947;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4 jaar na verlaten onderwijs;Totaal ho;Met startkwalificatie;2010/'11;494.0;309.0;185.0;167.0;15.0;3.0
