ID;Geslacht;Leeftijd;Opleidingsniveau;Cijfersoort;Perioden;Levensverwachting_1;LevensverwInAlsGoedErvarenGezondh_2;LevensverwZonderLichBeperkingen_3;LevensverwZonderChronischeZiektes_4;LevensverwInGoedeGeestelijkeGezondh_5
755;Mannen;60 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
756;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;20.3;13.1;16.1;6.4;
757;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;19.9;12.9;15.7;7.2;
758;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;20.6;13.1;16.0;6.1;19.0
759;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;21.5;13.9;17.0;5.3;20.2
760;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;22.2;13.7;17.5;6.1;21.0
761;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;22.6;15.2;17.9;6.0;21.1
762;Mannen;60 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;22.7;14.4;17.7;5.7;20.9
763;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
764;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
765;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.2
766;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
767;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.2
768;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
769;Mannen;60 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
770;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;1997/2005;21.7;16.1;18.4;7.8;
771;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;1997/2000;21.5;16.6;18.5;7.7;
772;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;2001/2004;21.9;15.6;18.3;7.8;20.8
773;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;2005/2008;23.6;18.8;20.0;7.8;22.6
774;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;2007/2010;23.8;18.9;19.6;7.8;22.6
775;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;2009/2012;23.9;17.6;19.8;7.7;22.8
776;Mannen;60 jaar;Hbo, universiteit;Aantal jaren;2011/2014;24.6;17.9;20.1;7.4;23.2
777;Mannen;60 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
778;Mannen;60 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
779;Mannen;60 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.2
780;Mannen;60 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.4;0.4;0.5;0.2
781;Mannen;60 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
782;Mannen;60 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.2
783;Mannen;60 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.2
784;Mannen;65 jaar;Basisonderwijs;Aantal jaren;1997/2005;13.9;7.2;9.3;4.1;
785;Mannen;65 jaar;Basisonderwijs;Aantal jaren;1997/2000;13.3;7.4;9.1;4.3;
786;Mannen;65 jaar;Basisonderwijs;Aantal jaren;2001/2004;13.9;6.8;9.0;3.9;12.1
787;Mannen;65 jaar;Basisonderwijs;Aantal jaren;2005/2008;15.4;7.8;10.0;3.5;13.5
788;Mannen;65 jaar;Basisonderwijs;Aantal jaren;2007/2010;15.5;8.2;10.6;3.7;13.8
789;Mannen;65 jaar;Basisonderwijs;Aantal jaren;2009/2012;16.2;8.5;10.5;3.2;13.9
790;Mannen;65 jaar;Basisonderwijs;Aantal jaren;2011/2014;17.1;8.5;11.4;2.8;15.4
791;Mannen;65 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
792;Mannen;65 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.3;0.3;0.3;
793;Mannen;65 jaar;Basisonderwijs;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.2
794;Mannen;65 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.3;0.3;0.3;0.2
795;Mannen;65 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.3;0.3;0.3;0.2
796;Mannen;65 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
797;Mannen;65 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.4;0.5;0.3;0.3
798;Mannen;65 jaar;Vmbo;Aantal jaren;1997/2005;15.0;9.2;11.0;4.8;
799;Mannen;65 jaar;Vmbo;Aantal jaren;1997/2000;14.5;9.1;11.1;5.1;
800;Mannen;65 jaar;Vmbo;Aantal jaren;2001/2004;15.4;9.3;10.4;4.7;13.9
801;Mannen;65 jaar;Vmbo;Aantal jaren;2005/2008;16.4;9.9;11.7;4.6;15.1
802;Mannen;65 jaar;Vmbo;Aantal jaren;2007/2010;17.1;10.1;11.5;4.2;15.1
803;Mannen;65 jaar;Vmbo;Aantal jaren;2009/2012;17.6;10.6;13.2;4.0;16.3
804;Mannen;65 jaar;Vmbo;Aantal jaren;2011/2014;17.8;10.5;13.3;4.0;16.2
805;Mannen;65 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
806;Mannen;65 jaar;Vmbo;Standaardfout;1997/2000;0.1;0.3;0.3;0.4;
807;Mannen;65 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.2
808;Mannen;65 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
809;Mannen;65 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.3;0.3;0.3;0.3
810;Mannen;65 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.3;0.2;0.2
811;Mannen;65 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.2;0.2
812;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;16.3;10.2;12.4;4.8;
813;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;16.0;10.0;12.1;5.5;
814;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;16.7;10.4;12.4;4.5;15.3
815;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;17.5;11.0;13.4;3.7;16.5
816;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;18.2;10.8;14.0;4.6;17.2
817;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;18.5;12.2;14.2;4.4;17.1
818;Mannen;65 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;18.6;11.6;14.2;4.2;17.2
819;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
820;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
821;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.2
822;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
823;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.2
824;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
825;Mannen;65 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
826;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;1997/2005;17.5;12.8;14.4;5.6;
827;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;1997/2000;17.4;13.0;14.5;5.3;
828;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;2001/2004;17.8;12.3;14.4;5.8;16.9
829;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;2005/2008;19.5;15.3;15.9;5.9;18.6
830;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;2007/2010;19.6;15.3;15.5;5.6;18.6
831;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;2009/2012;19.6;14.0;15.9;5.6;18.7
832;Mannen;65 jaar;Hbo, universiteit;Aantal jaren;2011/2014;20.3;14.4;16.1;5.5;19.3
833;Mannen;65 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
834;Mannen;65 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.2;0.5;0.4;0.5;
835;Mannen;65 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.2
836;Mannen;65 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.4;0.4;0.5;0.2
837;Mannen;65 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
838;Mannen;65 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.2
839;Mannen;65 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.3;0.2
840;Mannen;70 jaar;Basisonderwijs;Aantal jaren;1997/2005;10.6;5.3;6.6;3.1;
841;Mannen;70 jaar;Basisonderwijs;Aantal jaren;1997/2000;10.4;5.3;6.5;3.3;
842;Mannen;70 jaar;Basisonderwijs;Aantal jaren;2001/2004;10.6;5.1;6.3;3.0;9.2
843;Mannen;70 jaar;Basisonderwijs;Aantal jaren;2005/2008;12.0;5.7;7.5;2.6;10.5
844;Mannen;70 jaar;Basisonderwijs;Aantal jaren;2007/2010;12.0;6.1;8.0;2.7;10.6
845;Mannen;70 jaar;Basisonderwijs;Aantal jaren;2009/2012;12.7;6.7;8.1;2.4;10.8
846;Mannen;70 jaar;Basisonderwijs;Aantal jaren;2011/2014;13.6;6.7;8.7;2.1;12.0
847;Mannen;70 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
848;Mannen;70 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.3;0.3;0.3;
849;Mannen;70 jaar;Basisonderwijs;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.2
850;Mannen;70 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.3;0.3;0.3;0.2
851;Mannen;70 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.3;0.3;0.2;0.2
852;Mannen;70 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.3;0.4;0.2;0.3
853;Mannen;70 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.4;0.5;0.3;0.3
854;Mannen;70 jaar;Vmbo;Aantal jaren;1997/2005;11.6;6.4;7.9;3.6;
855;Mannen;70 jaar;Vmbo;Aantal jaren;1997/2000;11.2;6.3;8.1;3.9;
856;Mannen;70 jaar;Vmbo;Aantal jaren;2001/2004;12.1;6.6;7.2;3.7;10.7
857;Mannen;70 jaar;Vmbo;Aantal jaren;2005/2008;12.8;7.2;8.5;3.2;11.6
858;Mannen;70 jaar;Vmbo;Aantal jaren;2007/2010;13.6;7.6;8.1;3.1;11.8
859;Mannen;70 jaar;Vmbo;Aantal jaren;2009/2012;14.0;8.2;10.0;3.0;12.9
860;Mannen;70 jaar;Vmbo;Aantal jaren;2011/2014;14.1;8.1;10.1;2.9;12.6
861;Mannen;70 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
862;Mannen;70 jaar;Vmbo;Standaardfout;1997/2000;0.1;0.3;0.3;0.4;
863;Mannen;70 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.3;0.2
864;Mannen;70 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
865;Mannen;70 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.3;0.4;0.3;0.3
866;Mannen;70 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.3;0.2;0.2
867;Mannen;70 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.2;0.2
868;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;12.8;7.6;9.3;3.5;
869;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;12.7;7.6;9.2;4.4;
870;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;13.2;7.6;9.1;3.1;11.8
871;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;13.8;8.3;10.3;2.5;13.0
872;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;14.4;8.1;10.8;3.5;13.7
873;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;14.8;9.5;10.8;3.2;13.6
874;Mannen;70 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;14.9;8.9;10.8;2.9;13.6
875;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
876;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
877;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.2
878;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
879;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.2
880;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
881;Mannen;70 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.2;0.2
882;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;1997/2005;13.7;9.6;11.1;4.0;
883;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;1997/2000;13.6;9.8;11.3;3.7;
884;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;2001/2004;14.0;9.4;11.1;4.0;13.4
885;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;2005/2008;15.6;11.8;12.3;4.4;14.8
886;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;2007/2010;15.6;11.8;11.7;4.1;14.7
887;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;2009/2012;15.5;10.7;12.0;4.0;14.7
888;Mannen;70 jaar;Hbo, universiteit;Aantal jaren;2011/2014;16.2;11.2;12.2;4.0;15.4
889;Mannen;70 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
890;Mannen;70 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.2;0.5;0.4;0.5;
891;Mannen;70 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.2
892;Mannen;70 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.2
893;Mannen;70 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
894;Mannen;70 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.2
895;Mannen;70 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.5;0.3;0.2
896;Mannen;75 jaar;Basisonderwijs;Aantal jaren;1997/2005;7.9;3.9;4.6;2.1;
897;Mannen;75 jaar;Basisonderwijs;Aantal jaren;1997/2000;8.0;4.1;4.9;2.4;
898;Mannen;75 jaar;Basisonderwijs;Aantal jaren;2001/2004;7.9;3.7;4.1;1.7;6.8
899;Mannen;75 jaar;Basisonderwijs;Aantal jaren;2005/2008;9.0;4.0;5.3;1.8;7.6
900;Mannen;75 jaar;Basisonderwijs;Aantal jaren;2007/2010;8.9;4.5;5.6;1.9;7.7
901;Mannen;75 jaar;Basisonderwijs;Aantal jaren;2009/2012;9.5;4.5;5.7;1.6;7.8
902;Mannen;75 jaar;Basisonderwijs;Aantal jaren;2011/2014;10.5;4.5;5.9;1.3;9.0
903;Mannen;75 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
904;Mannen;75 jaar;Basisonderwijs;Standaardfout;1997/2000;0.1;0.3;0.3;0.3;
905;Mannen;75 jaar;Basisonderwijs;Standaardfout;2001/2004;0.1;0.3;0.3;0.2;0.2
906;Mannen;75 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.3;0.3;0.2;0.2
907;Mannen;75 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.3;0.3;0.2;0.2
908;Mannen;75 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.3;0.4;0.2;0.3
909;Mannen;75 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.3;0.5;0.2;0.3
910;Mannen;75 jaar;Vmbo;Aantal jaren;1997/2005;8.7;4.6;5.5;2.5;
911;Mannen;75 jaar;Vmbo;Aantal jaren;1997/2000;8.4;4.5;5.7;2.6;
912;Mannen;75 jaar;Vmbo;Aantal jaren;2001/2004;9.3;4.7;5.3;2.9;8.2
913;Mannen;75 jaar;Vmbo;Aantal jaren;2005/2008;9.8;5.1;5.9;2.1;8.6
914;Mannen;75 jaar;Vmbo;Aantal jaren;2007/2010;10.4;5.4;5.5;2.0;8.7
915;Mannen;75 jaar;Vmbo;Aantal jaren;2009/2012;10.7;5.8;7.4;2.2;9.7
916;Mannen;75 jaar;Vmbo;Aantal jaren;2011/2014;10.8;5.8;7.3;2.2;9.5
917;Mannen;75 jaar;Vmbo;Standaardfout;1997/2005;0.0;0.2;0.3;0.2;
918;Mannen;75 jaar;Vmbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
919;Mannen;75 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.3;0.3
920;Mannen;75 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
921;Mannen;75 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.3;0.4;0.3;0.3
922;Mannen;75 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.3;0.2;0.2
923;Mannen;75 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.2;0.2
924;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;9.8;5.6;6.8;2.4;
925;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;9.7;5.2;6.5;2.8;
926;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;10.2;6.0;6.7;2.3;9.1
927;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;10.7;6.1;7.8;1.8;10.1
928;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;11.1;5.6;7.8;2.4;10.7
929;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;11.3;7.0;7.8;2.2;10.2
930;Mannen;75 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;11.3;6.5;7.8;2.1;10.3
931;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.0;0.2;0.3;0.2;
932;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.4;0.4;
933;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.2
934;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.4;0.3;0.2
935;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.2
936;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.0;0.3;0.4;0.3;0.3
937;Mannen;75 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.0;0.3;0.3;0.2;0.2
938;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;1997/2005;10.3;6.6;7.9;2.7;
939;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;1997/2000;10.4;6.6;8.2;2.4;
940;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;2001/2004;10.5;6.5;7.8;2.7;10.0
941;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;2005/2008;12.1;9.2;9.1;3.3;11.7
942;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;2007/2010;12.1;8.8;8.5;2.7;11.7
943;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;2009/2012;12.0;7.6;8.6;2.5;11.3
944;Mannen;75 jaar;Hbo, universiteit;Aantal jaren;2011/2014;12.6;8.3;8.9;2.7;11.9
945;Mannen;75 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
946;Mannen;75 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.2;0.5;0.5;0.5;
947;Mannen;75 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.1;0.5;0.4;0.4;0.2
948;Mannen;75 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.5;0.5;0.2
949;Mannen;75 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.5;0.4;0.2
950;Mannen;75 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.5;0.3;0.2
951;Mannen;75 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.5;0.3;0.2
952;Mannen;80 jaar;Basisonderwijs;Aantal jaren;1997/2005;5.6;2.8;2.8;1.2;
953;Mannen;80 jaar;Basisonderwijs;Aantal jaren;1997/2000;6.1;3.2;3.3;1.3;
954;Mannen;80 jaar;Basisonderwijs;Aantal jaren;2001/2004;5.6;2.8;2.7;1.1;4.7
955;Mannen;80 jaar;Basisonderwijs;Aantal jaren;2005/2008;6.2;2.9;3.3;1.3;5.1
956;Mannen;80 jaar;Basisonderwijs;Aantal jaren;2007/2010;6.3;3.2;3.8;1.3;5.2
957;Mannen;80 jaar;Basisonderwijs;Aantal jaren;2009/2012;6.9;2.9;3.5;1.1;5.9
958;Mannen;80 jaar;Basisonderwijs;Aantal jaren;2011/2014;7.7;2.9;4.0;1.0;6.7
959;Mannen;80 jaar;Basisonderwijs;Standaardfout;1997/2005;;0.2;0.2;0.2;
960;Mannen;80 jaar;Basisonderwijs;Standaardfout;1997/2000;;0.3;0.3;0.3;
961;Mannen;80 jaar;Basisonderwijs;Standaardfout;2001/2004;;0.3;0.3;0.2;0.2
962;Mannen;80 jaar;Basisonderwijs;Standaardfout;2005/2008;;0.3;0.3;0.2;0.2
963;Mannen;80 jaar;Basisonderwijs;Standaardfout;2007/2010;;0.3;0.3;0.2;0.2
964;Mannen;80 jaar;Basisonderwijs;Standaardfout;2009/2012;;0.3;0.4;0.2;0.3
965;Mannen;80 jaar;Basisonderwijs;Standaardfout;2011/2014;;0.4;0.5;0.3;0.3
966;Mannen;80 jaar;Vmbo;Aantal jaren;1997/2005;6.4;3.0;3.8;1.8;
967;Mannen;80 jaar;Vmbo;Aantal jaren;1997/2000;6.3;2.9;4.1;1.6;
968;Mannen;80 jaar;Vmbo;Aantal jaren;2001/2004;7.1;3.4;3.6;2.6;6.0
969;Mannen;80 jaar;Vmbo;Aantal jaren;2005/2008;7.4;3.7;3.9;1.4;6.4
970;Mannen;80 jaar;Vmbo;Aantal jaren;2007/2010;7.9;4.0;3.2;1.4;6.6
971;Mannen;80 jaar;Vmbo;Aantal jaren;2009/2012;8.0;4.5;5.3;1.5;7.3
972;Mannen;80 jaar;Vmbo;Aantal jaren;2011/2014;8.0;4.1;4.6;1.5;6.6
973;Mannen;80 jaar;Vmbo;Standaardfout;1997/2005;;0.2;0.3;0.2;
974;Mannen;80 jaar;Vmbo;Standaardfout;1997/2000;;0.4;0.4;0.4;
975;Mannen;80 jaar;Vmbo;Standaardfout;2001/2004;;0.4;0.4;0.4;0.3
976;Mannen;80 jaar;Vmbo;Standaardfout;2005/2008;;0.4;0.4;0.3;0.3
977;Mannen;80 jaar;Vmbo;Standaardfout;2007/2010;;0.4;0.4;0.3;0.3
978;Mannen;80 jaar;Vmbo;Standaardfout;2009/2012;;0.3;0.4;0.2;0.2
979;Mannen;80 jaar;Vmbo;Standaardfout;2011/2014;;0.3;0.4;0.2;0.3
980;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;7.3;4.0;4.4;1.7;
981;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;7.2;3.7;4.0;2.1;
982;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;7.9;4.4;4.6;1.7;7.0
983;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;8.3;4.2;5.4;1.3;7.8
984;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;8.7;3.2;5.3;1.8;8.3
985;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;8.6;5.1;5.6;1.3;7.7
986;Mannen;80 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;8.3;4.7;5.4;1.6;7.5
987;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;;0.3;0.3;0.3;
988;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;;0.4;0.4;0.4;
989;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;;0.4;0.4;0.3;0.2
990;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;;0.4;0.4;0.3;0.2
991;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;;0.4;0.5;0.4;0.2
992;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;;0.4;0.5;0.3;0.3
993;Mannen;80 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;;0.3;0.4;0.2;0.2
994;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;1997/2005;7.3;4.7;5.4;1.8;
995;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;1997/2000;7.4;4.5;5.9;1.4;
996;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;2001/2004;7.6;4.8;5.4;1.8;7.3
997;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;2005/2008;9.1;7.2;6.6;2.5;8.8
998;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;2007/2010;8.8;6.8;5.8;1.6;8.5
999;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;2009/2012;8.8;5.2;5.5;1.5;8.3
1000;Mannen;80 jaar;Hbo, universiteit;Aantal jaren;2011/2014;9.5;5.9;5.9;2.1;9.0
1001;Mannen;80 jaar;Hbo, universiteit;Standaardfout;1997/2005;;0.3;0.3;0.3;
1002;Mannen;80 jaar;Hbo, universiteit;Standaardfout;1997/2000;;0.6;0.5;0.6;
1003;Mannen;80 jaar;Hbo, universiteit;Standaardfout;2001/2004;;0.5;0.4;0.4;0.2
1004;Mannen;80 jaar;Hbo, universiteit;Standaardfout;2005/2008;;0.5;0.5;0.5;0.2
1005;Mannen;80 jaar;Hbo, universiteit;Standaardfout;2007/2010;;0.4;0.5;0.4;0.2
1006;Mannen;80 jaar;Hbo, universiteit;Standaardfout;2009/2012;;0.4;0.5;0.3;0.2
1007;Mannen;80 jaar;Hbo, universiteit;Standaardfout;2011/2014;;0.4;0.5;0.4;0.2
