ID;Beroep;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
336;0113 Docenten algemene vakken secunda...;Waarde;2020;29.3;57.5;40.9;58.0;38.5;30.9;73.9;4.7;2.8;;17.2;35.0;37.2;3.5;3.1;27.4;9.9;3.9;0.4;15.5;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;29.7;29.6;49.1;28.9;28.8;18.7
337;0113 Docenten algemene vakken secunda...;Waarde;2021;31.6;57.1;41.3;57.1;38.6;30.1;72.0;6.3;3.0;;14.4;34.1;35.3;3.7;3.3;26.9;11.2;3.9;0.4;15.6;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;28.6;28.1;47.6;27.2;27.6;20.3
338;0113 Docenten algemene vakken secunda...;Waarde;2022;29.7;57.9;40.2;61.1;38.4;31.8;70.5;6.8;3.4;3.1;14.9;34.2;38.0;;;;;;;;;3.5;2.4;0.2;1.2;16.0;12.5;2.7;1.1;2.0;2.0;0.0;0.0;9.4;5.5;2.0;2.7;16.4;2.2;3.5;2.1;0.4;4.7;1.7;2.9;0.2;4.4;34.3;33.6;51.7;31.0;33.6;24.3
339;0113 Docenten algemene vakken secunda...;Waarde;2023;29.9;57.3;40.1;60.0;37.7;30.4;70.2;7.3;3.4;3.4;16.3;35.3;36.2;;;;;;;;;5.0;2.6;0.3;2.4;16.5;12.7;2.3;1.4;1.6;1.6;0.0;0.0;13.3;6.9;2.3;5.0;16.5;4.8;2.2;2.0;1.0;4.2;2.2;2.5;0.5;4.0;33.1;32.4;49.8;32.1;33.5;23.3
340;0113 Docenten algemene vakken secunda...;Waarde;2024;29.8;56.0;38.8;58.7;34.5;28.2;71.7;6.2;2.3;2.6;15.8;36.5;36.1;;;;;;;;;3.2;1.4;0.2;1.1;17.1;14.6;1.8;0.5;3.1;3.0;0.0;0.0;10.2;6.5;1.2;2.2;13.4;2.2;3.2;1.1;1.0;4.1;1.7;1.3;1.3;1.6;31.2;30.8;48.6;29.6;32.3;21.7
341;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2014;29.5;55.9;38.8;61.1;39.9;31.1;71.2;1.4;1.2;;12.3;28.7;28.0;2.4;0.9;25.5;9.4;4.2;0.1;18.6;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;23.7;20.8;43.3;22.7;21.8;15.1
342;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2015;24.9;51.2;39.3;56.1;38.3;30.2;70.1;2.3;1.2;;9.4;26.8;26.4;3.9;2.3;22.4;10.2;2.7;0.0;14.7;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;20.1;17.7;38.5;19.7;20.8;13.7
343;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2016;27.7;55.6;37.0;61.0;43.8;32.8;74.1;3.1;1.6;;10.4;26.9;25.6;2.6;2.0;23.3;9.9;5.2;0.2;14.1;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.9;18.9;38.6;19.8;19.6;16.3
344;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2017;26.9;54.6;37.1;56.5;36.8;24.6;66.9;3.4;3.0;;15.6;31.9;30.1;3.3;1.6;24.8;11.5;3.4;0.0;14.4;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;24.6;22.1;42.3;22.2;21.0;19.0
345;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2018;30.3;55.0;37.3;59.9;39.6;31.2;71.9;3.7;2.9;;14.3;31.3;30.9;2.2;2.2;27.2;10.5;4.9;0.1;15.7;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;25.7;27.7;45.4;25.8;25.5;17.1
346;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2019;30.2;57.7;40.5;60.3;38.6;29.3;73.3;3.9;1.9;;16.4;35.2;33.0;5.1;3.4;36.2;13.7;8.0;0.1;22.3;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;29.6;27.4;46.2;27.3;29.4;21.3
347;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2020;27.1;55.1;38.5;55.6;36.2;28.7;71.7;3.7;1.9;;15.4;32.7;34.9;2.6;2.3;25.4;8.7;3.0;0.2;13.9;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;27.6;27.4;46.7;26.7;26.7;16.9
348;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2021;29.3;54.5;38.8;54.5;36.0;27.7;69.6;4.9;2.1;;12.7;31.7;32.9;2.8;2.4;24.7;9.7;3.0;0.1;13.9;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;26.4;25.9;45.0;25.0;25.4;18.3
349;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2022;27.5;55.4;37.8;58.7;35.9;29.3;68.0;5.3;2.3;2.2;12.3;30.9;34.6;;;;;;;;;1.9;1.0;0.1;0.7;13.6;10.4;1.6;0.6;1.3;1.3;0.0;0.0;7.2;3.7;1.0;1.9;13.6;1.5;2.0;0.9;0.2;3.3;0.9;1.8;0.1;2.9;31.9;31.2;49.1;28.7;31.2;22.1
350;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2023;27.8;54.7;37.7;57.5;35.2;28.0;67.7;5.8;2.3;2.3;13.7;32.1;32.8;;;;;;;;;3.5;1.4;0.1;1.5;14.0;10.5;1.4;0.7;1.0;1.0;0.0;0.0;10.8;5.1;1.3;3.5;13.9;3.2;1.2;1.0;0.6;2.8;1.4;1.4;0.2;2.8;30.8;30.1;47.3;29.8;31.1;21.1
351;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2024;27.8;53.5;36.5;56.2;32.3;26.0;69.4;4.9;1.4;1.8;13.5;33.3;33.0;;;;;;;;;2.1;0.8;0.1;0.6;14.8;12.4;1.2;0.3;2.2;2.1;0.0;0.0;8.5;5.2;0.7;1.5;10.8;1.5;1.7;0.5;0.6;2.9;1.1;0.7;0.5;0.9;29.1;28.6;46.2;27.5;30.1;19.8
352;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2014;38.2;65.1;48.1;69.9;49.2;39.9;79.4;4.5;4.3;;19.0;37.4;36.8;6.4;3.4;33.9;15.3;8.8;2.7;26.2;10.1;;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;28.9;52.6;30.9;29.9;22.4
353;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2015;32.9;60.2;48.2;64.8;47.2;38.8;77.9;5.6;3.6;;15.1;35.0;34.5;8.4;5.8;30.3;16.0;6.2;;21.7;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;27.6;25.0;47.3;27.3;28.3;20.5
354;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2016;35.6;64.1;45.4;69.2;52.3;41.1;81.3;6.6;4.4;;16.4;34.8;33.4;6.5;5.5;30.9;15.5;10.0;3.0;20.8;8.8;;;;;;;;;;;;;;;;;;;;;;;;;;;27.1;26.1;47.1;27.0;26.8;23.1
355;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2017;34.7;63.0;45.5;64.8;45.1;32.2;74.7;7.0;6.5;;22.4;40.1;38.3;7.1;4.5;32.4;17.3;7.1;;20.8;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;32.3;29.6;50.8;29.8;28.4;26.2
356;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2018;34.7;59.9;41.9;64.6;44.4;35.9;76.3;6.4;5.5;;17.6;35.6;35.3;3.7;3.8;31.4;13.4;7.1;1.0;19.1;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;29.8;31.9;50.2;30.0;29.8;20.7
357;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2019;34.7;62.6;45.3;64.9;43.5;34.0;77.5;6.6;3.9;;20.2;40.0;37.7;7.3;5.2;40.9;16.9;10.9;0.6;26.3;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;34.2;31.9;51.1;31.8;34.1;25.6
358;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2020;31.5;59.9;43.3;60.4;40.9;33.2;76.0;6.0;3.9;;19.2;37.3;39.6;4.6;4.2;29.6;11.4;5.0;1.0;17.2;9.1;;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;31.9;51.5;31.1;30.9;20.6
359;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2021;34.0;59.7;43.8;59.7;41.2;32.6;74.3;8.0;4.4;;16.2;36.6;37.7;4.9;4.5;29.2;12.9;5.0;1.3;17.5;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;30.9;30.4;50.1;29.5;29.9;22.4
360;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2022;31.9;60.4;42.6;63.5;40.9;34.3;72.8;8.6;5.0;4.3;17.9;37.6;41.6;;;;;;;;;6.4;5.7;0.5;1.9;18.7;14.9;4.4;1.8;3.1;3.0;;;12.3;8.0;3.9;3.8;19.6;3.1;6.0;4.8;0.9;6.5;3.0;4.8;0.7;6.5;36.7;36.1;54.2;33.4;36.0;26.7
361;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2023;32.2;59.8;42.6;62.4;40.2;32.8;72.5;9.1;5.0;5.0;19.2;38.7;39.6;;;;;;;;;7.3;4.7;1.2;3.8;19.3;15.2;3.7;2.7;2.7;2.7;;;16.3;9.3;4.0;7.1;19.4;7.0;4.2;3.7;1.8;6.1;3.5;4.3;1.5;5.7;35.5;34.8;52.3;34.5;35.9;25.5
362;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2024;32.0;58.4;41.2;61.0;36.9;30.5;73.8;7.8;3.6;3.8;18.5;39.7;39.3;;;;;;;;;4.7;2.3;0.8;1.9;19.8;17.2;2.7;1.1;4.4;4.2;;;12.2;8.2;2.1;3.3;16.4;3.2;5.9;2.2;1.9;5.7;2.7;2.4;3.1;2.7;33.4;33.1;51.0;31.8;34.5;23.6
363;0114 Leerkrachten basisonderwijs;Waarde;2014;35.8;68.6;53.4;48.3;48.5;30.6;73.8;4.7;2.5;;14.0;31.1;35.9;1.3;1.6;26.5;10.1;14.7;0.0;11.2;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;24.5;25.7;45.5;23.3;18.9;18.7
364;0114 Leerkrachten basisonderwijs;Waarde;2015;33.4;68.3;48.9;47.2;52.2;32.5;70.8;4.8;2.8;;12.1;29.9;35.7;1.1;0.5;24.2;7.9;14.0;0.1;7.7;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;20.9;20.9;41.8;21.1;19.1;17.2
365;0114 Leerkrachten basisonderwijs;Waarde;2016;32.1;69.1;50.9;50.5;53.2;33.4;72.5;3.3;2.6;;15.0;32.2;39.7;1.7;1.2;28.0;9.9;14.2;0.1;7.4;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;23.8;22.7;45.5;23.1;19.5;18.5
366;0114 Leerkrachten basisonderwijs;Waarde;2017;40.8;74.8;61.1;50.6;49.8;31.7;74.1;4.3;3.5;;17.1;32.7;40.5;2.2;1.9;25.0;8.7;14.1;0.2;6.9;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;26.4;26.1;46.7;24.7;21.9;20.6
367;0114 Leerkrachten basisonderwijs;Waarde;2018;36.6;69.6;52.7;51.5;49.7;31.7;72.7;3.1;2.3;;14.6;31.6;38.6;2.1;1.6;26.5;9.0;14.5;0.3;8.8;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;26.4;28.9;45.7;24.3;23.3;19.2
368;0114 Leerkrachten basisonderwijs;Waarde;2019;38.9;73.4;55.6;47.4;46.9;29.9;71.2;3.6;2.5;;15.4;32.6;39.4;2.9;1.3;33.1;10.1;17.7;0.4;11.9;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;27.3;29.1;47.6;26.2;23.8;19.8
369;0114 Leerkrachten basisonderwijs;Waarde;2020;32.1;62.9;44.9;53.5;50.9;35.2;70.3;3.8;2.6;;10.4;25.5;36.5;1.2;0.5;20.9;6.2;10.0;0.0;5.6;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;21.1;23.1;42.3;20.2;19.3;16.1
370;0114 Leerkrachten basisonderwijs;Waarde;2021;33.2;64.1;46.8;50.0;48.0;32.4;70.0;4.2;2.1;;11.3;26.1;37.8;2.3;1.1;21.8;6.6;11.8;0.1;7.1;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;21.9;22.1;40.6;22.5;20.0;16.9
371;0114 Leerkrachten basisonderwijs;Waarde;2022;29.7;63.6;43.7;52.5;47.9;31.9;68.8;4.4;3.0;2.8;9.2;26.3;35.6;;;;;;;;;1.1;0.3;0.0;0.8;10.5;8.7;1.4;0.5;4.8;4.8;0.0;0.0;4.0;1.6;0.6;1.5;7.0;0.9;0.3;0.4;0.1;2.3;1.3;1.0;0.0;2.3;25.2;26.1;44.7;24.3;23.0;17.3
372;0114 Leerkrachten basisonderwijs;Waarde;2023;30.9;63.2;43.6;52.5;45.1;30.9;69.3;4.5;2.4;2.6;10.4;27.2;36.6;;;;;;;;;1.4;0.8;0.1;0.4;11.0;9.3;1.1;0.6;6.2;6.1;0.0;0.0;4.6;1.6;0.7;2.2;6.9;0.9;0.6;0.5;0.2;2.3;1.6;1.2;0.2;1.8;26.5;27.2;45.9;24.7;25.0;18.9
373;0114 Leerkrachten basisonderwijs;Waarde;2024;32.4;62.5;42.5;48.6;45.4;30.6;67.6;4.7;2.9;2.4;9.6;27.8;37.1;;;;;;;;;0.8;0.3;0.0;0.4;12.8;10.9;1.3;0.7;6.1;6.0;0.0;0.0;5.1;1.7;1.1;2.2;8.7;1.7;1.1;0.6;0.3;2.6;1.3;1.2;0.0;1.8;26.7;27.7;46.6;25.2;24.9;19.0
374;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2014;32.4;65.2;49.8;44.7;44.9;27.3;70.5;3.3;1.6;;11.7;27.8;32.5;0.7;0.9;23.4;8.2;12.2;0.0;9.0;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;21.5;22.7;41.9;20.4;16.2;16.1
375;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2015;30.1;64.9;45.4;43.7;48.7;29.3;67.5;3.4;1.7;;10.0;26.8;32.4;0.6;0.2;21.3;6.2;11.7;0.0;6.0;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2;18.2;38.4;18.4;16.5;14.7
376;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2016;28.9;65.7;47.3;47.0;49.7;30.1;69.2;2.2;1.7;;12.6;28.9;36.3;0.9;0.7;24.9;8.0;11.9;0.0;5.7;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;19.9;42.0;20.3;16.9;15.9
377;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2017;37.4;71.7;57.7;47.1;46.4;28.6;70.9;3.1;2.4;;14.7;29.5;37.2;1.4;1.2;22.2;7.0;11.9;0.1;5.3;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;23.5;23.1;43.3;21.8;19.1;17.9
378;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2018;34.9;67.9;50.8;49.6;47.8;30.0;71.1;2.3;1.7;;13.3;29.9;36.8;1.5;1.1;24.9;8.0;13.3;0.1;7.7;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;24.8;27.2;43.8;22.8;21.8;17.8
379;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2019;37.1;71.7;53.7;45.6;45.0;28.2;69.4;2.8;1.9;;14.1;30.9;37.6;2.3;1.0;31.4;9.1;16.3;0.2;10.7;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;25.7;27.4;45.7;24.5;22.3;18.3
380;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2020;30.4;61.0;43.0;51.6;49.0;33.4;68.6;2.9;1.9;;9.3;23.9;34.7;0.9;0.3;19.4;5.3;8.9;0.0;4.8;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.7;21.6;40.4;18.7;17.9;14.8
381;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2021;31.2;61.9;44.7;47.9;45.9;30.4;68.0;3.2;1.5;;10.1;24.3;35.8;1.7;0.7;20.1;5.6;10.5;0.0;6.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2;20.4;38.6;20.9;18.3;15.2
382;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2022;28.0;61.7;41.9;50.6;46.1;30.1;67.0;3.4;2.3;2.0;7.8;24.0;33.1;;;;;;;;;0.6;0.1;0.0;0.4;9.0;7.4;0.8;0.2;3.6;3.6;0.0;0.0;3.0;1.0;0.3;1.0;5.7;0.5;0.1;0.1;0.0;1.5;0.9;0.6;0.0;1.6;23.6;24.5;42.9;22.8;21.5;15.9
383;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2023;29.3;61.4;41.8;50.7;43.3;29.2;67.5;3.6;1.8;2.0;8.8;24.9;34.1;;;;;;;;;0.8;0.4;0.0;0.2;9.5;7.9;0.6;0.4;5.1;5.0;0.0;0.0;3.5;1.1;0.3;1.4;5.6;0.6;0.3;0.2;0.1;1.7;1.0;0.7;0.1;1.2;24.9;25.6;44.1;23.2;23.5;17.5
384;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2024;30.8;60.7;40.8;46.8;43.6;28.9;65.9;3.9;2.2;1.9;8.4;25.7;34.7;;;;;;;;;0.5;0.2;0.0;0.2;11.4;9.5;0.9;0.4;5.0;4.9;0.0;0.0;4.0;1.2;0.6;1.5;7.3;1.1;0.6;0.3;0.2;1.9;0.8;0.8;0.0;1.3;25.2;26.2;44.9;23.7;23.4;17.7
385;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2014;39.3;71.9;57.0;51.9;52.1;34.0;76.9;6.6;3.9;;16.7;34.5;39.4;2.4;2.8;29.8;12.5;17.5;;13.7;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;27.7;29.0;49.1;26.5;21.9;21.6
386;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2015;36.8;71.5;52.5;50.7;55.7;35.9;73.9;6.8;4.4;;14.5;33.2;39.2;2.1;1.3;27.3;10.0;16.6;0.9;9.7;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;23.9;23.9;45.4;24.1;22.0;20.0
387;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2016;35.5;72.3;54.4;54.0;56.7;36.8;75.5;4.8;4.0;;17.7;35.6;43.2;3.1;2.3;31.3;12.2;16.8;0.5;9.5;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;25.8;49.0;26.2;22.5;21.5
388;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2017;44.2;77.7;64.5;54.0;53.3;35.0;77.1;6.0;5.1;;19.9;36.1;44.0;3.6;3.2;28.1;10.9;16.7;1.0;8.8;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;29.6;29.2;50.2;27.8;24.9;23.5
389;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2018;38.4;71.4;54.5;53.3;51.5;33.5;74.4;4.1;3.1;;15.9;33.3;40.4;3.0;2.4;28.1;10.0;15.9;0.9;10.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;28.1;30.6;47.5;25.9;24.9;20.6
390;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2019;40.7;75.1;57.5;49.3;48.8;31.6;72.9;4.6;3.3;;16.7;34.4;41.3;3.6;1.8;34.9;11.3;19.1;0.7;13.1;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;30.8;49.5;27.8;25.4;21.3
391;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2020;33.9;64.8;46.8;55.4;52.8;37.0;72.0;4.9;3.5;;11.6;27.2;38.3;1.6;0.8;22.4;7.2;11.2;0.2;6.5;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;22.6;24.7;44.1;21.7;20.9;17.6
392;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2021;35.3;66.2;49.0;52.2;50.1;34.4;72.0;5.4;2.9;;12.7;28.0;39.8;3.2;1.6;23.5;7.7;13.2;0.2;8.4;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;23.6;23.9;42.7;24.3;21.9;18.7
393;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2022;31.4;65.4;45.6;54.4;49.8;33.7;70.5;5.6;4.1;3.8;10.7;28.7;38.1;;;;;;;;;2.0;0.7;;1.7;12.2;10.2;2.3;1.0;6.2;6.2;;;5.2;2.5;1.6;2.2;8.5;1.4;0.9;1.3;0.5;3.4;1.9;1.9;0.1;3.2;26.8;27.7;46.6;26.0;24.6;18.8
394;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2023;32.6;65.0;45.3;54.3;46.9;32.6;71.0;5.6;3.2;3.4;12.2;29.6;39.1;;;;;;;;;2.4;1.9;0.4;0.8;12.8;10.9;2.0;1.1;7.5;7.4;;;6.0;2.2;1.5;3.5;8.4;1.6;1.2;1.0;0.5;3.1;2.7;2.0;0.7;2.6;28.2;28.9;47.7;26.4;26.7;20.4
395;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2024;34.0;64.2;44.2;50.3;47.1;32.3;69.3;5.8;3.8;3.1;11.0;30.0;39.5;;;;;;;;;1.2;0.7;;0.8;14.5;12.4;1.9;1.1;7.4;7.3;;;6.5;2.4;2.0;3.4;10.2;2.6;1.8;1.2;0.8;3.6;1.9;1.8;0.3;2.4;28.2;29.3;48.4;26.7;26.4;20.4
396;0115 Onderwijskundigen en overige doc...;Waarde;2014;30.9;52.8;34.9;79.4;80.6;69.2;83.6;42.4;33.9;;9.5;19.6;20.0;1.5;1.7;14.4;14.9;3.8;0.0;2.7;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;17.6;18.8;35.6;19.6;14.3;13.2
397;0115 Onderwijskundigen en overige doc...;Waarde;2015;33.4;56.7;38.1;69.2;74.9;64.7;83.9;32.2;22.6;;10.4;18.7;16.7;3.2;2.8;18.8;10.6;5.9;0.0;8.0;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;16.1;14.8;31.9;17.7;18.4;13.3
398;0115 Onderwijskundigen en overige doc...;Waarde;2016;27.5;48.8;32.7;74.2;80.8;63.8;88.0;32.4;26.2;;9.7;18.4;19.4;3.7;1.8;19.6;9.7;5.3;0.0;6.3;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.7;17.8;36.4;20.5;17.0;14.6
399;0115 Onderwijskundigen en overige doc...;Waarde;2017;33.9;53.6;36.2;76.9;76.5;63.0;84.2;37.3;32.5;;10.8;18.0;23.2;4.5;3.4;19.8;9.0;5.5;0.0;5.0;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;16.7;18.2;31.0;21.4;15.0;12.6
400;0115 Onderwijskundigen en overige doc...;Waarde;2018;33.7;53.1;34.6;75.8;79.3;66.1;85.8;39.7;31.4;;10.2;16.3;17.3;3.1;1.8;17.1;11.6;3.9;0.2;3.6;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;18.3;18.6;31.5;19.0;16.2;15.2
401;0115 Onderwijskundigen en overige doc...;Waarde;2019;32.6;54.9;37.1;77.6;77.3;62.3;83.0;38.5;30.7;;9.4;16.5;22.3;4.0;4.7;20.9;14.4;7.7;0.4;5.7;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;22.2;20.9;38.4;25.4;19.9;13.5
402;0115 Onderwijskundigen en overige doc...;Waarde;2020;31.5;52.2;32.2;78.4;80.6;71.0;84.8;38.0;30.0;;7.6;13.1;19.2;2.7;3.3;16.1;11.7;3.8;0.0;3.3;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8;20.8;34.5;21.3;18.5;13.3
403;0115 Onderwijskundigen en overige doc...;Waarde;2021;31.5;53.4;36.2;75.4;77.5;66.3;85.4;37.6;29.3;;10.0;16.5;21.0;2.4;2.7;18.1;11.9;6.2;0.0;5.6;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;20.9;24.6;37.6;22.3;16.8;15.4
404;0115 Onderwijskundigen en overige doc...;Waarde;2022;25.4;45.5;25.7;78.7;81.0;69.2;84.4;35.3;30.2;29.2;5.8;11.4;12.4;;;;;;;;;2.3;0.6;0.1;1.2;10.5;7.4;1.6;1.3;1.4;1.1;0.0;0.0;4.0;1.4;0.7;1.9;6.3;2.6;0.8;0.0;0.0;1.2;0.9;0.9;0.0;2.0;20.6;23.7;36.4;23.4;20.0;14.8
405;0115 Onderwijskundigen en overige doc...;Waarde;2023;25.0;44.2;26.5;78.6;82.3;69.8;83.0;42.9;30.0;32.5;9.0;13.9;16.9;;;;;;;;;1.3;0.8;0.0;0.5;11.5;8.4;1.8;1.3;2.7;2.7;0.0;0.0;2.6;1.1;0.8;1.4;11.7;3.8;1.8;0.7;0.2;4.6;1.1;1.7;0.5;2.3;21.3;24.0;36.5;22.0;21.9;13.5
406;0115 Onderwijskundigen en overige doc...;Waarde;2024;21.5;40.5;22.6;75.8;78.2;68.1;83.6;43.5;31.7;31.1;8.7;13.9;17.3;;;;;;;;;1.5;0.9;0.0;0.6;7.7;3.4;1.5;2.5;1.2;1.2;0.0;0.0;3.9;0.7;0.3;2.9;8.2;2.0;0.1;0.0;0.1;3.1;1.0;1.7;0.0;2.0;19.9;19.7;35.2;22.5;20.3;13.5
407;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2014;25.5;46.5;29.2;73.8;75.0;63.1;78.4;36.3;28.1;;6.2;15.1;15.3;0.6;0.6;10.6;10.9;2.1;0.0;1.3;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;13.2;14.3;29.9;15.1;10.4;9.5
408;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2015;27.8;50.4;32.3;63.1;69.0;58.6;78.7;26.6;17.8;;7.2;14.4;12.7;1.7;1.3;14.6;7.4;3.6;0.0;5.2;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;12.1;10.9;26.4;13.5;14.0;9.7
