ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
4538;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2006;350;0.49;355.0;0.5;126.0
4539;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2007;355;0.5;;;
4540;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2008;345;0.49;375.0;0.53;127.0
4541;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2009;335;0.48;355.0;0.51;125.0
4542;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2004;275;0.49;275.0;0.5;98.0
4543;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2005;275;0.49;275.0;0.5;99.0
4544;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2006;280;0.5;285.0;0.52;101.0
4545;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2007;285;0.51;;;
4546;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2008;280;0.51;295.0;0.54;105.0
4547;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2009;295;0.53;290.0;0.53;101.0
4548;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2004;500;0.41;515.0;0.42;182.0
4549;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2005;510;0.41;520.0;0.43;182.0
4550;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2006;540;0.44;550.0;0.45;191.0
4551;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2007;580;0.47;;;
4552;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2008;600;0.49;620.0;0.51;216.0
4553;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2009;625;0.51;640.0;0.53;222.0
4554;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2004;75;0.16;75.0;0.17;27.0
4555;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2005;80;0.17;85.0;0.18;28.0
4556;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2006;95;0.2;90.0;0.2;32.0
4557;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2007;95;0.2;;;
4558;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2008;95;0.2;100.0;0.22;36.0
4559;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2009;75;0.16;95.0;0.2;31.0
4560;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2004;1065;0.47;1120.0;0.5;391.0
4561;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2005;1075;0.47;1135.0;0.5;391.0
4562;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2006;1075;0.47;1100.0;0.48;388.0
4563;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2007;1110;0.49;;;
4564;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2008;1100;0.49;1135.0;0.51;397.0
4565;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2009;1100;0.49;1130.0;0.51;393.0
4566;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2004;595;0.43;620.0;0.45;220.0
4567;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2005;600;0.43;620.0;0.45;219.0
4568;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2006;595;0.42;615.0;0.44;216.0
4569;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2007;590;0.42;;;
4570;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2008;565;0.4;605.0;0.43;211.0
4571;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2009;560;0.4;585.0;0.42;205.0
4572;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2004;900;0.29;910.0;0.29;323.0
4573;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2005;920;0.29;950.0;0.31;335.0
4574;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2006;955;0.3;980.0;0.31;345.0
4575;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2007;940;0.3;;;
4576;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2008;930;0.3;970.0;0.31;340.0
4577;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2009;975;0.31;1000.0;0.32;353.0
4578;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2004;1420;0.36;1470.0;0.37;518.0
4579;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2005;1440;0.36;1480.0;0.37;522.0
4580;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2006;1450;0.36;1505.0;0.38;528.0
4581;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2007;1460;0.37;;;
4582;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2008;1370;0.35;1460.0;0.37;512.0
4583;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2009;1405;0.36;1445.0;0.37;509.0
4584;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2004;205;0.49;210.0;0.5;75.0
4585;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2005;225;0.54;225.0;0.55;79.0
4586;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2006;235;0.56;240.0;0.57;84.0
4587;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2007;225;0.54;;;
4588;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2008;215;0.51;230.0;0.57;82.0
4589;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2009;220;0.53;220.0;0.54;78.0
4590;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2004;1280;0.45;1315.0;0.47;463.0
4591;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2005;1285;0.45;1315.0;0.47;463.0
4592;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2006;1305;0.46;1355.0;0.48;474.0
4593;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2007;1270;0.45;;;
4594;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2008;1200;0.43;1265.0;0.46;446.0
4595;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2009;1215;0.44;1255.0;0.46;442.0
4596;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2004;745;0.55;765.0;0.57;273.0
4597;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2005;740;0.55;760.0;0.56;270.0
4598;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2006;730;0.55;750.0;0.57;265.0
4599;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2007;705;0.54;;;
4600;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2008;655;0.51;715.0;0.57;251.0
4601;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2009;665;0.53;685.0;0.55;239.0
4602;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2004;1600;0.08;1865.0;0.1;551.0
4603;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2005;1760;0.09;2015.0;0.11;603.0
4604;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2006;1910;0.1;2170.0;0.11;662.0
4605;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2007;1815;0.1;;;
4606;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2008;1895;0.1;2140.0;0.11;657.0
4607;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2009;2000;0.11;2270.0;0.12;696.0
4608;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2004;70;0.11;75.0;0.12;23.0
4609;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2005;80;0.12;85.0;0.14;28.0
4610;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2006;85;0.13;90.0;0.14;28.0
4611;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2007;45;0.07;;;
4612;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2008;50;0.08;60.0;0.1;17.0
4613;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2009;45;0.08;55.0;0.09;17.0
4614;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2004;85;0.12;100.0;0.14;30.0
4615;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2005;90;0.13;110.0;0.16;34.0
4616;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2006;100;0.14;115.0;0.16;35.0
4617;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2007;90;0.13;;;
4618;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2008;80;0.12;95.0;0.13;29.0
4619;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2009;80;0.12;95.0;0.13;29.0
4620;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2004;85;0.15;90.0;0.16;28.0
4621;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2005;100;0.18;105.0;0.19;32.0
4622;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2006;100;0.18;110.0;0.19;33.0
4623;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2007;85;0.15;;;
4624;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2008;90;0.16;105.0;0.19;33.0
4625;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2009;95;0.18;105.0;0.19;33.0
4626;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2004;90;0.07;110.0;0.09;33.0
4627;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2005;105;0.08;115.0;0.09;35.0
4628;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2006;110;0.09;130.0;0.1;39.0
4629;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2007;120;0.1;;;
4630;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2008;140;0.11;160.0;0.13;48.0
4631;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2009;155;0.13;180.0;0.15;55.0
4632;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2004;25;0.06;30.0;0.06;9.0
4633;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2005;30;0.06;35.0;0.07;10.0
4634;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2006;30;0.06;35.0;0.07;11.0
4635;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2007;25;0.05;;;
4636;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2008;25;0.05;30.0;0.06;9.0
4637;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2009;35;0.08;40.0;0.09;11.0
4638;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2004;210;0.09;250.0;0.11;75.0
4639;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2005;225;0.1;260.0;0.12;78.0
4640;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2006;255;0.11;295.0;0.13;91.0
4641;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2007;260;0.11;;;
4642;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2008;270;0.12;300.0;0.13;91.0
4643;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2009;305;0.14;340.0;0.15;104.0
4644;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2004;135;0.1;165.0;0.12;46.0
4645;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2005;145;0.1;165.0;0.12;49.0
4646;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2006;155;0.11;180.0;0.13;55.0
4647;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2007;150;0.11;;;
4648;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2008;150;0.11;170.0;0.12;51.0
4649;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2009;165;0.12;180.0;0.13;55.0
4650;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2004;230;0.07;260.0;0.08;76.0
4651;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2005;235;0.08;270.0;0.09;83.0
4652;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2006;240;0.08;280.0;0.09;87.0
4653;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2007;250;0.08;;;
4654;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2008;260;0.08;295.0;0.09;92.0
4655;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2009;285;0.09;320.0;0.1;100.0
4656;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2004;265;0.07;315.0;0.08;87.0
4657;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2005;315;0.08;370.0;0.09;104.0
4658;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2006;360;0.09;405.0;0.1;121.0
4659;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2007;360;0.09;;;
4660;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2008;365;0.09;420.0;0.11;128.0
4661;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2009;400;0.1;455.0;0.12;140.0
4662;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2004;40;0.09;45.0;0.11;12.0
4663;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2005;45;0.11;55.0;0.13;15.0
4664;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2006;45;0.11;55.0;0.13;16.0
4665;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2007;40;0.1;;;
4666;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2008;40;0.1;50.0;0.12;15.0
4667;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2009;30;0.07;45.0;0.11;12.0
4668;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2004;225;0.08;265.0;0.09;81.0
4669;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2005;225;0.08;270.0;0.1;80.0
4670;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2006;255;0.09;290.0;0.1;89.0
4671;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2007;235;0.08;;;
4672;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2008;255;0.09;275.0;0.1;87.0
4673;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Brabant (PV);2009;245;0.09;275.0;0.1;85.0
4674;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2004;145;0.11;165.0;0.12;51.0
4675;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2005;165;0.12;180.0;0.13;55.0
4676;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2006;175;0.13;190.0;0.14;58.0
4677;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2007;160;0.12;;;
4678;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2008;160;0.13;180.0;0.14;57.0
4679;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Limburg (PV);2009;150;0.12;180.0;0.14;55.0
4680;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2004;10070;0.67;12250.0;0.81;3624.0
4681;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2005;10705;0.69;12955.0;0.85;3812.0
4682;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2006;11400;0.72;13985.0;0.89;4074.0
4683;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2007;12075;0.75;;;
4684;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2008;12325;0.76;15430.0;0.94;4477.0
4685;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2009;12935;0.78;16065.0;0.97;4640.0
4686;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2004;365;0.69;410.0;0.77;125.0
4687;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2005;390;0.72;460.0;0.87;140.0
4688;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2006;425;0.77;515.0;0.93;149.0
4689;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2007;390;0.69;;;
4690;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2008;410;0.72;500.0;0.88;143.0
4691;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Groningen (PV);2009;425;0.73;555.0;0.96;152.0
4692;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2004;385;0.63;465.0;0.77;137.0
4693;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2005;400;0.64;475.0;0.78;143.0
4694;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2006;430;0.68;545.0;0.86;153.0
4695;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2007;430;0.67;;;
4696;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2008;445;0.69;565.0;0.87;162.0
4697;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Friesland (PV);2009;470;0.72;615.0;0.93;169.0
4698;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2004;395;0.82;470.0;0.98;145.0
4699;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2005;430;0.87;500.0;1.04;153.0
4700;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2006;460;0.91;550.0;1.09;167.0
4701;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2007;470;0.91;;;
4702;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2008;470;0.89;575.0;1.09;171.0
4703;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Drenthe (PV);2009;505;0.95;615.0;1.15;180.0
4704;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2004;560;0.57;680.0;0.69;204.0
4705;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2005;605;0.6;770.0;0.78;218.0
4706;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2006;680;0.66;820.0;0.8;238.0
4707;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2007;745;0.71;;;
4708;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2008;760;0.72;945.0;0.89;275.0
4709;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overijssel (PV);2009;810;0.75;985.0;0.91;291.0
4710;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2004;105;0.39;145.0;0.53;36.0
4711;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2005;115;0.4;170.0;0.62;41.0
4712;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2006;125;0.41;170.0;0.56;46.0
4713;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2007;130;0.41;;;
4714;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2008;135;0.4;185.0;0.54;51.0
4715;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Flevoland (PV);2009;155;0.44;200.0;0.57;54.0
4716;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2004;1530;0.82;1780.0;0.95;558.0
4717;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2005;1620;0.85;1840.0;0.99;578.0
4718;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2006;1700;0.88;2020.0;1.04;609.0
4719;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2007;1800;0.91;;;
4720;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2008;1820;0.91;2175.0;1.08;655.0
4721;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Gelderland (PV);2009;1885;0.92;2235.0;1.09;674.0
4722;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2004;810;0.79;955.0;0.92;289.0
4723;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2005;830;0.79;970.0;0.94;300.0
4724;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2006;890;0.83;1040.0;0.96;318.0
4725;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2007;935;0.85;;;
4726;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2008;945;0.84;1160.0;1.03;346.0
4727;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Utrecht (PV);2009;975;0.86;1190.0;1.04;357.0
4728;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2004;1315;0.55;1755.0;0.73;467.0
4729;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2005;1420;0.58;1895.0;0.79;498.0
4730;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2006;1465;0.59;2050.0;0.82;524.0
4731;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2007;1615;0.63;;;
4732;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2008;1695;0.65;2270.0;0.88;602.0
4733;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2009;1780;0.68;2355.0;0.89;637.0
4734;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2004;1970;0.63;2455.0;0.78;715.0
4735;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2005;2125;0.67;2600.0;0.83;749.0
4736;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2006;2235;0.69;2750.0;0.85;804.0
4737;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2007;2435;0.74;;;
4738;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2008;2500;0.74;3190.0;0.95;902.0
4739;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2009;2625;0.77;3325.0;0.97;937.0
4740;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2004;235;0.61;275.0;0.71;86.0
4741;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2005;245;0.63;300.0;0.78;86.0
4742;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2006;260;0.65;305.0;0.77;95.0
4743;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2007;285;0.7;;;
4744;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2008;280;0.68;350.0;0.85;104.0
4745;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Zeeland (PV);2009;305;0.74;375.0;0.91;109.0
4746;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2004;1415;0.62;1690.0;0.74;510.0
4747;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2005;1520;0.65;1775.0;0.77;543.0
4748;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2006;1650;0.7;1945.0;0.82;586.0
4749;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2007;1745;0.72;;;
4750;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2008;1815;0.74;2175.0;0.89;663.0
4751;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2009;1905;0.77;2250.0;0.9;684.0
4752;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2004;980;0.85;1165.0;1.0;352.0
4753;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2005;1010;0.86;1200.0;1.03;364.0
4754;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2006;1075;0.89;1275.0;1.06;385.0
4755;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2007;1100;0.9;;;
