ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
9238;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Sluis;2017;0.1;;;;;;;0.1;;;0.1;54.3;35.7;35.8;30.5;50.7;36.5;0.1;229.2;73.7
9239;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Sluis;2018;0.1;;;;;;;0.1;277.4;;0.1;;;;;;;0.1;252.3;75.1
9240;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2007;0.1;39.9;32.3;39.0;33.4;32.4;26.5;0.1;201.4;52.2;0.1;38.5;30.1;33.7;27.5;32.5;25.7;0.1;196.8;40.5
9241;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2008;0.1;43.1;38.6;43.1;39.0;30.7;30.9;0.1;203.5;59.9;0.1;41.1;34.1;37.9;34.0;30.8;30.2;0.1;201.7;49.6
9242;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2009;0.1;41.1;36.2;39.9;36.1;27.5;27.5;0.1;226.9;64.5;0.1;41.2;33.0;36.2;31.2;27.5;26.9;0.1;226.9;49.7
9243;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2010;0.1;47.2;37.3;45.6;36.7;32.8;28.6;0.1;182.0;46.3;0.2;45.7;36.4;40.9;34.3;32.2;28.3;0.2;158.7;39.4
9244;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2011;0.1;45.6;38.8;48.7;39.5;35.1;28.6;0.1;171.1;54.0;0.2;43.7;36.6;41.6;32.5;34.2;28.2;0.2;169.0;46.1
9245;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2012;0.1;43.3;37.6;44.0;39.5;35.1;29.4;0.1;151.5;41.1;0.2;42.9;35.5;35.9;29.6;33.9;28.1;0.2;151.5;34.4
9246;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2013;0.1;41.8;37.3;42.7;38.0;35.3;28.0;0.1;121.7;45.1;0.2;40.9;36.4;37.8;35.4;34.5;27.7;0.2;121.8;43.1
9247;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2014;0.2;43.4;36.6;44.3;36.7;41.2;30.9;0.1;122.0;46.1;0.2;44.6;34.9;38.7;30.8;40.1;30.0;0.2;112.9;38.5
9248;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2015;0.2;41.8;35.9;42.3;35.9;33.0;30.3;0.2;124.4;43.7;0.2;43.8;37.2;38.4;31.2;33.5;30.5;0.2;107.6;43.6
9249;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2016;0.2;44.4;36.2;44.3;34.1;41.1;32.1;0.2;125.4;37.0;0.2;44.2;37.7;39.5;29.6;39.7;31.5;0.2;107.7;31.4
9250;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2017;0.2;49.8;38.9;48.0;40.9;39.9;33.5;0.1;84.3;31.1;0.2;53.0;39.0;41.5;31.7;41.6;34.7;0.2;84.7;31.0
9251;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Smallingerland;2018;0.2;;;;;;;0.2;127.0;37.0;0.2;;;;;;;0.2;105.1;29.1
9252;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2007;0.1;58.0;46.0;55.1;44.9;45.1;32.5;0.1;306.7;96.0;0.1;55.7;44.6;48.9;42.5;44.3;32.3;0.1;303.8;79.3
9253;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2008;0.1;56.9;47.0;54.2;47.1;36.1;31.3;0.1;325.7;;0.1;54.7;45.3;48.3;40.1;37.1;31.4;0.1;360.2;
9254;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2009;0.1;50.7;42.7;48.3;41.5;33.0;30.5;0.1;345.4;;0.1;47.8;38.7;41.2;34.7;32.1;29.9;0.1;341.7;81.8
9255;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2010;0.1;51.3;44.1;49.5;44.1;35.4;30.0;0.1;324.6;64.0;0.1;48.8;42.1;40.9;34.9;34.1;29.1;0.1;303.4;46.4
9256;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2011;0.1;49.6;46.0;49.4;46.0;36.4;34.7;0.1;386.4;;0.1;47.9;42.4;40.7;39.8;35.8;33.8;0.1;375.8;41.0
9257;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2012;0.1;49.2;40.7;49.2;42.1;41.1;34.7;0.1;334.1;40.7;0.1;47.5;40.3;42.2;35.2;40.7;33.8;0.1;340.8;38.4
9258;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2013;0.1;46.1;38.0;45.0;37.0;36.4;31.7;0.1;260.2;62.9;0.1;44.8;38.0;37.7;27.7;35.8;31.3;0.1;253.4;43.3
9259;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2014;0.1;46.0;38.7;45.1;37.2;45.2;34.5;0.1;244.3;42.8;0.2;46.5;38.7;37.1;26.1;43.7;34.5;0.1;228.7;30.9
9260;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2015;0.1;50.1;42.0;49.1;42.0;48.6;36.8;0.1;262.3;38.6;0.2;47.5;39.2;41.6;31.9;46.4;36.1;0.1;254.9;25.3
9261;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2016;0.1;48.8;42.3;47.1;42.2;46.5;37.6;0.1;259.2;53.2;0.2;47.0;39.1;39.8;27.8;44.8;36.4;0.1;234.0;39.7
9262;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2017;0.1;50.1;40.9;47.2;38.6;50.1;38.7;0.1;317.6;42.4;0.2;66.2;38.7;42.3;32.6;54.7;38.4;0.1;317.6;41.5
9263;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Soest;2018;0.1;;;;;;;0.1;379.6;43.0;0.2;;;;;;;0.1;316.5;29.6
9264;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2007;0.1;;;;;;;0.1;;;0.1;30.9;30.3;25.9;21.5;27.4;28.1;0.1;296.9;
9265;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2008;0.1;;;;;;;0.1;;;0.1;33.2;31.7;28.3;25.7;28.1;27.7;0.1;314.5;
9266;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2009;0.1;;;;;;;0.1;;;0.1;32.7;31.6;28.1;24.6;28.2;27.9;0.1;312.1;35.8
9267;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2010;0.1;;;;;;;0.1;;;0.1;38.5;32.1;29.3;24.7;29.5;25.1;0.1;327.0;48.3
9268;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2011;0.1;40.9;35.1;41.8;35.4;39.9;30.8;0.1;344.0;;0.1;38.7;35.0;32.1;29.5;37.7;30.8;0.1;328.6;34.3
9269;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2012;0.1;45.4;33.3;46.0;34.8;41.7;32.1;0.1;330.0;58.2;0.1;38.3;32.3;31.6;26.3;37.1;32.0;0.1;317.1;47.4
9270;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2013;0.1;45.3;38.0;45.5;38.6;39.4;31.7;0.1;324.4;73.2;0.1;43.6;36.8;38.0;27.4;38.9;34.1;0.1;317.4;61.1
9271;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2014;0.1;47.5;36.8;47.9;38.3;45.6;34.2;0.1;293.2;72.8;0.1;45.9;35.6;41.6;33.1;44.0;33.6;0.1;282.7;66.5
9272;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2015;0.1;48.8;40.4;51.4;40.9;45.2;35.9;0.1;308.0;74.4;0.2;46.4;38.6;41.9;35.7;43.1;34.8;0.2;296.3;49.4
9273;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2016;0.1;51.5;45.6;53.9;47.3;49.9;40.4;0.1;289.0;76.8;0.2;48.3;44.2;44.6;37.2;47.0;38.6;0.1;279.3;57.4
9274;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2017;0.1;51.8;41.7;52.4;43.4;42.1;39.2;0.1;321.9;60.0;0.2;53.5;42.7;45.4;38.8;42.2;39.0;0.1;316.0;58.4
9275;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Someren;2018;0.1;;;;;;;0.1;419.5;72.5;0.2;;;;;;;0.2;398.2;59.1
9276;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2007;0.0;;;;;;;0.0;;;0.1;;;;;;;0.0;;
9277;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2008;0.1;;;;;;;0.0;;;0.1;;;;;;;0.0;;
9278;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2009;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9279;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2010;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9280;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2011;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9281;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2012;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9282;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2013;0.1;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9283;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2014;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9284;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2015;0.1;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9285;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2016;0.1;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9286;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2017;0.0;;;;;;;0.0;;;0.1;;;;;;;0.0;;
9287;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Son en Breugel;2018;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
9288;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2007;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9289;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2008;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9290;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9291;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2010;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9292;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2011;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9293;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2012;0.1;;;;;;;0.1;;;0.1;31.5;30.3;27.2;25.0;29.2;26.3;0.1;150.3;
9294;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2013;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9295;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2014;0.1;;;;;;;0.1;;;0.1;39.0;33.3;32.8;29.7;45.9;26.2;0.1;152.6;
9296;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9297;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2016;0.1;;;;;;;0.1;;;0.1;44.3;35.6;35.0;30.4;37.1;28.9;0.1;140.3;
9298;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2017;0.1;;;;;;;0.1;;;0.1;53.1;38.8;35.6;28.5;44.3;31.9;0.1;128.4;20.9
9299;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stadskanaal;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;163.7;30.8
9300;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2007;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9301;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2008;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9302;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9303;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2010;0.1;;;;;;;0.1;;;0.1;42.1;35.6;38.6;35.6;34.2;28.8;0.1;454.6;87.4
9304;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2011;0.1;;;;;;;0.1;;;0.1;43.9;36.3;40.5;34.5;36.6;31.0;0.1;473.8;85.9
9305;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2012;0.1;;;;;;;0.1;;;0.1;42.3;34.8;38.8;31.6;35.5;31.3;0.1;392.3;70.7
9306;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2013;0.1;;;;;;;0.1;;;0.1;45.4;35.1;44.6;34.7;35.6;31.2;0.1;365.3;79.8
9307;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2014;0.1;;;;;;;0.1;;;0.1;48.2;37.5;47.2;36.7;46.4;31.9;0.1;333.0;85.1
9308;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2015;0.1;;;;;;;0.1;;;0.1;45.7;38.3;41.0;34.0;37.0;31.3;0.1;425.2;94.4
9309;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2016;0.1;55.0;44.1;56.1;44.1;42.4;37.0;0.1;452.6;;0.1;51.9;42.7;47.6;41.7;40.6;35.6;0.1;441.7;105.2
9310;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2017;0.1;;;;;;;0.1;;;0.1;53.8;43.2;48.3;40.9;40.9;33.6;0.1;386.1;83.8
9311;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Staphorst;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;471.9;90.7
9312;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2007;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9313;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2008;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9314;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9315;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2010;0.1;;;;;;;0.1;;;0.1;40.2;33.8;34.8;31.7;31.7;29.6;0.1;149.1;
9316;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2011;0.1;;;;;;;0.1;;;0.1;38.0;36.2;31.9;26.6;34.3;31.3;0.1;208.6;
9317;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2012;0.1;;;;;;;0.1;;;0.1;42.6;37.9;37.3;31.9;36.8;31.0;0.1;166.7;
9318;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2013;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9319;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2014;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9320;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9321;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2016;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9322;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2017;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9323;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stede Broec;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9324;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2007;0.1;;;;;;;0.1;;;0.1;41.9;35.0;38.1;33.2;39.0;31.3;0.1;252.6;
9325;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2008;0.1;44.4;39.1;44.4;36.7;34.1;31.7;0.1;298.1;;0.1;43.2;37.6;41.1;36.0;33.1;28.9;0.1;305.8;
9326;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2009;0.1;34.5;35.1;33.2;35.0;28.7;30.7;0.1;236.1;;0.1;34.3;34.6;31.6;33.0;28.4;30.0;0.1;240.0;
9327;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2010;0.1;39.8;36.1;37.9;34.7;32.0;28.5;0.1;236.5;;0.1;38.9;36.0;33.1;27.3;31.4;27.8;0.1;242.5;48.6
9328;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2011;0.1;37.9;36.2;36.6;32.7;35.2;33.8;0.1;249.5;43.3;0.1;37.6;35.1;33.3;28.9;34.8;33.4;0.1;247.3;40.6
9329;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2012;0.1;38.0;34.3;38.3;34.8;36.4;33.6;0.1;228.8;;0.1;37.5;34.1;34.2;28.7;35.6;32.8;0.1;247.6;62.0
9330;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2013;0.1;;;;;;;0.1;;;0.1;40.3;39.3;34.6;31.6;34.0;32.4;0.1;205.3;45.2
9331;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2014;0.1;43.9;38.4;43.0;36.9;39.2;36.2;0.1;171.9;54.4;0.1;42.8;37.6;37.1;29.7;39.6;36.0;0.1;179.3;46.5
9332;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2015;0.1;43.7;36.4;43.5;34.8;35.1;30.8;0.1;212.0;;0.1;44.9;36.1;35.8;27.6;35.0;30.8;0.1;200.9;48.1
9333;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2016;0.1;40.7;36.1;40.0;35.3;35.4;35.3;0.1;133.2;55.7;0.1;40.7;35.8;33.1;28.6;35.1;35.0;0.1;128.2;45.1
9334;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2017;0.1;45.1;39.0;47.5;39.9;39.3;35.0;0.1;212.1;41.0;0.1;43.4;37.0;38.5;28.8;38.2;35.0;0.1;205.6;37.7
9335;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenbergen;2018;0.1;;;;;;;0.1;244.6;50.0;0.1;;;;;;;0.1;244.6;38.7
9336;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2007;0.2;36.1;27.4;34.8;27.2;29.2;26.5;0.1;280.8;52.6;0.2;35.4;26.7;30.9;21.5;29.6;26.1;0.2;274.9;47.7
9337;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2008;0.2;39.1;32.4;37.5;29.8;30.6;27.6;0.1;236.2;44.6;0.2;37.7;29.9;32.8;27.2;30.3;26.7;0.2;233.9;44.8
9338;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2009;0.2;34.4;29.3;33.4;28.9;30.7;28.1;0.1;200.1;55.2;0.2;33.8;29.2;28.7;24.9;29.7;26.8;0.2;194.1;41.5
9339;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2010;0.2;33.5;25.6;31.5;25.3;27.4;25.1;0.2;205.7;37.8;0.2;33.8;27.9;27.7;19.0;27.1;24.7;0.2;185.2;35.9
9340;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2011;0.2;29.1;26.2;28.3;25.0;29.2;29.0;0.2;252.9;39.8;0.2;29.1;26.3;23.7;19.6;30.2;28.0;0.2;238.8;37.0
9341;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2012;0.2;32.1;25.9;31.3;25.0;33.9;28.1;0.2;237.8;44.7;0.2;31.8;27.0;25.4;18.3;32.5;27.6;0.2;207.5;30.0
9342;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2013;0.2;34.1;28.3;32.7;27.1;43.2;27.6;0.2;221.4;45.5;0.2;35.8;30.7;27.3;19.9;41.5;28.8;0.2;195.9;31.9
9343;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2014;0.2;37.6;26.8;35.8;26.0;46.7;28.9;0.2;218.5;38.3;0.2;36.4;28.2;29.8;19.9;43.7;29.0;0.2;209.3;28.1
9344;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2015;0.2;40.5;30.9;39.3;30.3;30.8;31.4;0.2;223.1;34.5;0.2;38.6;30.5;33.2;23.7;30.9;30.5;0.2;216.0;28.7
9345;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2016;0.2;46.7;35.7;46.7;37.3;;32.6;0.2;265.7;37.7;0.2;43.5;33.9;38.9;26.8;;32.3;0.2;245.7;30.8
9346;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2017;0.2;45.7;42.2;44.7;40.9;42.3;34.8;0.2;230.4;42.3;0.2;44.5;39.5;37.2;28.9;40.8;34.5;0.2;215.7;35.0
9347;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Steenwijkerland;2018;0.2;;;;;;;0.2;258.8;43.6;0.3;;;;;;;0.2;219.7;34.4
9348;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2007;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9349;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2008;0.1;;;;;;;0.0;;;0.1;;;;;;;0.0;;
9350;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9351;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2010;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9352;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2011;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9353;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2012;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9354;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2013;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9355;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2014;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9356;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9357;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2016;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9358;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2017;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9359;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stein (L.);2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9360;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2007;0.2;49.5;40.2;47.9;41.6;39.7;33.7;0.1;268.7;51.9;0.2;49.1;40.2;42.0;35.4;39.8;33.0;0.2;268.7;43.4
9361;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2008;0.2;46.0;39.5;45.1;40.0;37.3;32.4;0.1;321.1;46.1;0.2;46.6;39.3;39.9;35.7;36.9;30.7;0.2;290.7;42.3
9362;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2009;0.2;47.9;40.1;45.6;40.1;37.9;30.6;0.2;256.9;55.6;0.2;48.0;40.1;40.0;34.6;37.2;30.0;0.2;249.8;46.8
9363;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2010;0.2;50.5;43.2;48.4;42.4;37.4;31.8;0.2;247.8;80.7;0.2;49.7;42.8;41.5;35.7;36.4;30.9;0.2;221.0;54.1
9364;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2011;0.2;48.4;41.2;47.3;40.4;41.4;35.1;0.2;258.6;50.9;0.2;48.7;41.3;38.4;34.6;44.0;35.1;0.2;274.2;42.7
9365;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2012;0.2;51.7;45.1;49.4;45.1;42.2;36.0;0.2;211.6;48.3;0.2;46.1;43.7;36.1;36.0;41.1;34.8;0.2;206.1;39.9
9366;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2013;0.2;47.0;39.5;45.8;37.6;39.8;32.9;0.2;189.9;53.3;0.2;56.1;39.7;38.5;29.3;41.0;33.1;0.2;178.5;42.7
9367;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2014;0.2;47.6;42.7;45.5;40.4;45.1;34.5;0.2;162.8;47.2;0.2;50.7;42.7;38.5;30.1;46.0;34.6;0.2;148.8;38.5
9368;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2015;0.2;49.9;43.5;48.7;43.2;42.2;36.7;0.2;234.1;59.1;0.2;48.8;40.9;39.7;28.7;41.9;36.3;0.2;201.8;37.6
9369;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2016;0.2;49.7;40.9;48.3;41.8;40.2;35.3;0.2;183.6;48.5;0.2;48.7;40.7;39.6;32.8;42.3;36.2;0.2;178.3;34.8
9370;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2017;0.2;51.8;44.1;49.5;44.0;50.9;38.0;0.2;198.4;53.9;0.2;51.2;42.5;41.5;32.8;48.9;37.9;0.2;206.0;42.7
9371;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Stichtse Vecht;2018;0.2;;;;;;;0.2;302.8;41.3;0.2;;;;;;;0.2;233.0;39.5
9372;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Súdwest-Fryslân;2007;0.6;36.6;32.9;37.3;31.0;31.7;26.1;0.5;196.7;47.8;0.7;35.9;31.4;34.2;28.3;31.5;25.9;0.6;198.0;41.1
9373;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Súdwest-Fryslân;2008;0.7;37.1;34.1;36.6;33.6;29.7;27.1;0.5;238.2;48.0;0.7;36.6;33.5;34.1;30.4;29.3;26.8;0.6;236.9;44.9
