ID;Geslacht;Leeftijd;Werkzaam;Migratieachtergrond;Geboortegeneratie;PersoonMetUitkering_1;PersoonHeeftVoortdurendUitkering_2;TotaalGedeeltelijk_3;k_3Jaar_4;k_2Jaar3Jaar_5;k_1Jaar2Jaar_6;k_1Jaar_7;PersoonHeeftGeenUitkering_8
9356;Totaal mannen en vrouwen;38 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;;;;;;;;
9357;Totaal mannen en vrouwen;38 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
9358;Totaal mannen en vrouwen;38 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
9359;Totaal mannen en vrouwen;38 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
9360;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1935 tot 1940;;;;;;;;
9361;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1940 tot 1945;;;;;;;;
9362;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1945 tot 1950;;;;;;;;
9363;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1950 tot 1955;;;;;;;;
9364;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1955 tot 1960;;;;;;;;
9365;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1960 tot 1965;11.0;6.0;14.0;2.0;2.0;3.0;7.0;80.0
9366;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1965 tot 1970;11.0;6.0;15.0;2.0;2.0;3.0;7.0;79.0
9367;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1970 tot 1975;11.0;5.0;15.0;1.0;2.0;4.0;9.0;80.0
9368;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1975 tot 1980;;;;;;;;
9369;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1980 tot 1985;;;;;;;;
9370;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1985 tot 1990;;;;;;;;
9371;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1990 tot 1995;;;;;;;;
9372;Totaal mannen en vrouwen;39 jaar;Totaal;Totaal;1995 tot 2000;;;;;;;;
9373;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
9374;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
9375;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
9376;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
9377;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
9378;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1960 tot 1965;9.0;5.0;12.0;1.0;2.0;2.0;6.0;83.0
9379;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1965 tot 1970;9.0;5.0;12.0;1.0;2.0;3.0;7.0;83.0
9380;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1970 tot 1975;9.0;4.0;13.0;1.0;1.0;3.0;8.0;83.0
9381;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1975 tot 1980;;;;;;;;
9382;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1980 tot 1985;;;;;;;;
9383;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
9384;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
9385;Totaal mannen en vrouwen;39 jaar;Totaal;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
9386;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1935 tot 1940;;;;;;;;
9387;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1940 tot 1945;;;;;;;;
9388;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1945 tot 1950;;;;;;;;
9389;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1950 tot 1955;;;;;;;;
9390;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1955 tot 1960;;;;;;;;
9391;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1960 tot 1965;20.0;9.0;25.0;4.0;5.0;6.0;11.0;65.0
9392;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1965 tot 1970;18.0;9.0;25.0;5.0;4.0;6.0;10.0;66.0
9393;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1970 tot 1975;19.0;9.0;25.0;3.0;3.0;7.0;12.0;67.0
9394;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1975 tot 1980;;;;;;;;
9395;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1980 tot 1985;;;;;;;;
9396;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1985 tot 1990;;;;;;;;
9397;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1990 tot 1995;;;;;;;;
9398;Totaal mannen en vrouwen;39 jaar;Totaal;Met migratieachtergrond;1995 tot 2000;;;;;;;;
9399;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
9400;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
9401;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
9402;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
9403;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
9404;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1960 tot 1965;12.0;6.0;18.0;2.0;3.0;4.0;9.0;77.0
9405;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1965 tot 1970;11.0;5.0;18.0;2.0;2.0;4.0;9.0;76.0
9406;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1970 tot 1975;11.0;5.0;19.0;1.0;2.0;5.0;11.0;76.0
9407;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1975 tot 1980;;;;;;;;
9408;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1980 tot 1985;;;;;;;;
9409;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
9410;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
9411;Totaal mannen en vrouwen;39 jaar;Totaal;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
9412;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
9413;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
9414;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
9415;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
9416;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
9417;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1960 tot 1965;27.0;13.0;32.0;6.0;6.0;8.0;13.0;55.0
9418;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1965 tot 1970;24.0;12.0;31.0;6.0;6.0;8.0;11.0;57.0
9419;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1970 tot 1975;24.0;11.0;29.0;4.0;5.0;8.0;12.0;60.0
9420;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1975 tot 1980;;;;;;;;
9421;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1980 tot 1985;;;;;;;;
9422;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
9423;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
9424;Totaal mannen en vrouwen;39 jaar;Totaal;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
9425;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1935 tot 1940;;;;;;;;
9426;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1940 tot 1945;;;;;;;;
9427;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1945 tot 1950;;;;;;;;
9428;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1950 tot 1955;;;;;;;;
9429;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1955 tot 1960;;;;;;;;
9430;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1960 tot 1965;35.0;18.0;33.0;7.0;7.0;8.0;11.0;49.0
9431;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1965 tot 1970;30.0;17.0;30.0;7.0;6.0;8.0;10.0;53.0
9432;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1970 tot 1975;29.0;15.0;29.0;4.0;5.0;8.0;11.0;56.0
9433;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1975 tot 1980;;;;;;;;
9434;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1980 tot 1985;;;;;;;;
9435;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1985 tot 1990;;;;;;;;
9436;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1990 tot 1995;;;;;;;;
9437;Totaal mannen en vrouwen;39 jaar;Totaal;Marokko;1995 tot 2000;;;;;;;;
9438;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1935 tot 1940;;;;;;;;
9439;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1940 tot 1945;;;;;;;;
9440;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1945 tot 1950;;;;;;;;
9441;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1950 tot 1955;;;;;;;;
9442;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1955 tot 1960;;;;;;;;
9443;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1960 tot 1965;32.0;17.0;35.0;6.0;7.0;9.0;13.0;48.0
9444;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1965 tot 1970;28.0;15.0;32.0;6.0;6.0;9.0;11.0;53.0
9445;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1970 tot 1975;26.0;13.0;29.0;4.0;4.0;9.0;13.0;57.0
9446;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1975 tot 1980;;;;;;;;
9447;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1980 tot 1985;;;;;;;;
9448;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1985 tot 1990;;;;;;;;
9449;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1990 tot 1995;;;;;;;;
9450;Totaal mannen en vrouwen;39 jaar;Totaal;Turkije;1995 tot 2000;;;;;;;;
9451;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1935 tot 1940;;;;;;;;
9452;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1940 tot 1945;;;;;;;;
9453;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1945 tot 1950;;;;;;;;
9454;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1950 tot 1955;;;;;;;;
9455;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1955 tot 1960;;;;;;;;
9456;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1960 tot 1965;20.0;9.0;26.0;4.0;4.0;6.0;12.0;64.0
9457;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1965 tot 1970;17.0;9.0;26.0;4.0;4.0;6.0;11.0;66.0
9458;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1970 tot 1975;19.0;8.0;25.0;3.0;3.0;7.0;13.0;67.0
9459;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1975 tot 1980;;;;;;;;
9460;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1980 tot 1985;;;;;;;;
9461;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1985 tot 1990;;;;;;;;
9462;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1990 tot 1995;;;;;;;;
9463;Totaal mannen en vrouwen;39 jaar;Totaal;Suriname;1995 tot 2000;;;;;;;;
9464;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
9465;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
9466;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
9467;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
9468;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
9469;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;25.0;11.0;32.0;6.0;6.0;7.0;14.0;57.0
9470;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;23.0;11.0;31.0;6.0;5.0;7.0;12.0;59.0
9471;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;23.0;9.0;29.0;3.0;5.0;8.0;13.0;61.0
9472;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;;;;;;;;
9473;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;;;;;;;;
9474;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;
9475;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;
9476;Totaal mannen en vrouwen;39 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
9477;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
9478;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
9479;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
9480;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
9481;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
9482;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1960 tot 1965;24.0;10.0;35.0;6.0;7.0;8.0;13.0;55.0
9483;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1965 tot 1970;24.0;10.0;33.0;7.0;7.0;8.0;11.0;56.0
9484;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1970 tot 1975;24.0;10.0;31.0;5.0;5.0;8.0;12.0;59.0
9485;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1975 tot 1980;;;;;;;;
9486;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1980 tot 1985;;;;;;;;
9487;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
9488;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
9489;Totaal mannen en vrouwen;39 jaar;Totaal;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
9490;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1935 tot 1940;;;;;;;;
9491;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1940 tot 1945;;;;;;;;
9492;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1945 tot 1950;;;;;;;;
9493;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1950 tot 1955;;;;;;;;
9494;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1955 tot 1960;;;;;;;;
9495;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1960 tot 1965;4.0;2.0;11.0;1.0;1.0;2.0;7.0;87.0
9496;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1965 tot 1970;3.0;2.0;12.0;1.0;1.0;3.0;7.0;87.0
9497;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1970 tot 1975;3.0;1.0;11.0;0.0;1.0;2.0;7.0;87.0
9498;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1975 tot 1980;;;;;;;;
9499;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1980 tot 1985;;;;;;;;
9500;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1985 tot 1990;;;;;;;;
9501;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1990 tot 1995;;;;;;;;
9502;Totaal mannen en vrouwen;39 jaar;Werkzaam;Totaal;1995 tot 2000;;;;;;;;
9503;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
9504;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
9505;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
9506;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
9507;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
9508;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1960 tot 1965;4.0;2.0;9.0;1.0;1.0;2.0;6.0;89.0
9509;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1965 tot 1970;3.0;2.0;10.0;1.0;1.0;2.0;6.0;88.0
9510;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1970 tot 1975;3.0;1.0;10.0;0.0;1.0;2.0;7.0;89.0
9511;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1975 tot 1980;;;;;;;;
9512;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1980 tot 1985;;;;;;;;
9513;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
9514;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
9515;Totaal mannen en vrouwen;39 jaar;Werkzaam;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
9516;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1935 tot 1940;;;;;;;;
9517;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1940 tot 1945;;;;;;;;
9518;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1945 tot 1950;;;;;;;;
9519;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1950 tot 1955;;;;;;;;
9520;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1955 tot 1960;;;;;;;;
9521;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1960 tot 1965;5.0;2.0;20.0;2.0;3.0;4.0;11.0;78.0
9522;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1965 tot 1970;5.0;2.0;20.0;2.0;3.0;5.0;10.0;78.0
9523;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1970 tot 1975;5.0;2.0;19.0;1.0;2.0;5.0;11.0;80.0
9524;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1975 tot 1980;;;;;;;;
9525;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1980 tot 1985;;;;;;;;
9526;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1985 tot 1990;;;;;;;;
9527;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1990 tot 1995;;;;;;;;
9528;Totaal mannen en vrouwen;39 jaar;Werkzaam;Met migratieachtergrond;1995 tot 2000;;;;;;;;
9529;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
9530;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
9531;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
9532;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
9533;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
9534;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1960 tot 1965;4.0;2.0;14.0;1.0;2.0;3.0;9.0;84.0
9535;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1965 tot 1970;3.0;1.0;15.0;1.0;2.0;3.0;9.0;84.0
9536;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1970 tot 1975;3.0;1.0;14.0;0.0;1.0;3.0;10.0;85.0
9537;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1975 tot 1980;;;;;;;;
9538;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1980 tot 1985;;;;;;;;
9539;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
9540;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
9541;Totaal mannen en vrouwen;39 jaar;Werkzaam;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
9542;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
9543;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
9544;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
9545;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
9546;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
9547;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1960 tot 1965;7.0;2.0;26.0;2.0;4.0;6.0;14.0;71.0
9548;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1965 tot 1970;6.0;2.0;25.0;3.0;4.0;7.0;11.0;73.0
9549;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1970 tot 1975;6.0;2.0;23.0;1.0;3.0;6.0;12.0;75.0
9550;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1975 tot 1980;;;;;;;;
9551;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1980 tot 1985;;;;;;;;
9552;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
9553;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
9554;Totaal mannen en vrouwen;39 jaar;Werkzaam;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
9555;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1935 tot 1940;;;;;;;;
9556;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1940 tot 1945;;;;;;;;
9557;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1945 tot 1950;;;;;;;;
9558;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1950 tot 1955;;;;;;;;
9559;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1955 tot 1960;;;;;;;;
9560;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1960 tot 1965;8.0;3.0;26.0;3.0;4.0;6.0;13.0;71.0
9561;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1965 tot 1970;6.0;2.0;24.0;3.0;4.0;7.0;11.0;73.0
9562;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1970 tot 1975;6.0;2.0;22.0;1.0;3.0;6.0;12.0;76.0
9563;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1975 tot 1980;;;;;;;;
9564;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1980 tot 1985;;;;;;;;
9565;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1985 tot 1990;;;;;;;;
9566;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1990 tot 1995;;;;;;;;
9567;Totaal mannen en vrouwen;39 jaar;Werkzaam;Marokko;1995 tot 2000;;;;;;;;
9568;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1935 tot 1940;;;;;;;;
9569;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1940 tot 1945;;;;;;;;
9570;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1945 tot 1950;;;;;;;;
9571;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1950 tot 1955;;;;;;;;
9572;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1955 tot 1960;;;;;;;;
9573;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1960 tot 1965;9.0;3.0;28.0;3.0;4.0;7.0;15.0;69.0
9574;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1965 tot 1970;8.0;3.0;26.0;3.0;4.0;7.0;11.0;71.0
9575;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1970 tot 1975;7.0;3.0;23.0;1.0;3.0;7.0;12.0;74.0
9576;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1975 tot 1980;;;;;;;;
9577;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1980 tot 1985;;;;;;;;
9578;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1985 tot 1990;;;;;;;;
