ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
9419;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;1997/'98;;;;;;;;;;
9420;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;1998/'99;;;;;;;;;;
9421;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;1999/'00;;;;;;;;;;
9422;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2000/'01;;;;;;;;;;
9423;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2001/'02;;;;;;;;;;
9424;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2002/'03;;;;;;;;;;
9425;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2003/'04;;;;;;;;;;
9426;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2004/'05;;;;;;;;;;
9427;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2005/'06;190.0;45.0;66.0;36.0;43.0;;;;;
9428;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2006/'07;182.0;48.0;62.0;44.0;26.0;2.0;;;;
9429;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2007/'08;219.0;43.0;71.0;59.0;45.0;1.0;;;;
9430;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2008/'09;171.0;30.0;68.0;44.0;26.0;3.0;;;;
9431;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2009/'10;160.0;32.0;68.0;38.0;21.0;1.0;;;;
9432;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2010/'11;125.0;20.0;53.0;26.0;25.0;1.0;;;;
9433;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2011/'12;113.0;25.0;47.0;24.0;16.0;1.0;;;;
9434;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2012/'13;105.0;18.0;38.0;33.0;15.0;1.0;;;;
9435;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2013/'14;91.0;28.0;25.0;16.0;22.0;;;;;
9436;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2014/'15;92.0;16.0;42.0;19.0;15.0;0.0;0.0;0.0;0.0;0.0
9437;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Rotterdam;2015/'16;84.0;16.0;33.0;22.0;13.0;;;;;
9438;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1990/'91;;;;;;;;;;
9439;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1991/'92;;;;;;;;;;
9440;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1992/'93;;;;;;;;;;
9441;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1993/'94;;;;;;;;;;
9442;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1994/'95;;;;;;;;;;
9443;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1995/'96;;;;;;;;;;
9444;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1996/'97;;;;;;;;;;
9445;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1997/'98;;;;;;;;;;
9446;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1998/'99;;;;;;;;;;
9447;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);1999/'00;;;;;;;;;;
9448;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2000/'01;;;;;;;;;;
9449;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2001/'02;;;;;;;;;;
9450;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2002/'03;;;;;;;;;;
9451;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2003/'04;;;;;;;;;;
9452;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2004/'05;;;;;;;;;;
9453;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2005/'06;62.0;22.0;14.0;11.0;14.0;1.0;;;;
9454;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2006/'07;47.0;9.0;19.0;9.0;9.0;1.0;;;;
9455;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2007/'08;56.0;14.0;20.0;6.0;14.0;2.0;;;;
9456;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2008/'09;47.0;7.0;22.0;7.0;10.0;1.0;;;;
9457;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2009/'10;69.0;9.0;34.0;17.0;9.0;;;;;
9458;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2010/'11;64.0;13.0;27.0;10.0;12.0;2.0;;;;
9459;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2011/'12;79.0;17.0;43.0;9.0;10.0;;;;;
9460;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2012/'13;47.0;9.0;17.0;15.0;6.0;;;;;
9461;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2013/'14;49.0;25.0;6.0;11.0;7.0;;;;;
9462;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2014/'15;28.0;9.0;8.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0
9463;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 1e generatie;Utrecht (gemeente);2015/'16;12.0;2.0;5.0;2.0;3.0;;;;;
9464;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1990/'91;;;;;;;;;;
9465;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1991/'92;;;;;;;;;;
9466;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1992/'93;;;;;;;;;;
9467;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1993/'94;;;;;;;;;;
9468;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1994/'95;;;;;;;;;;
9469;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1995/'96;;;;;;;;;;
9470;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1996/'97;;;;;;;;;;
9471;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1997/'98;;;;;;;;;;
9472;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1998/'99;;;;;;;;;;
9473;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;1999/'00;;;;;;;;;;
9474;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2000/'01;;;;;;;;;;
9475;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2001/'02;;;;;;;;;;
9476;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2002/'03;;;;;;;;;;
9477;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2003/'04;;;;;;;;;;
9478;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2004/'05;;;;;;;;;;
9479;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2005/'06;3454.0;523.0;1284.0;598.0;1021.0;28.0;;;;
9480;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2006/'07;4061.0;652.0;1522.0;703.0;1158.0;26.0;;;;
9481;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2007/'08;4449.0;666.0;1560.0;825.0;1379.0;19.0;;;;
9482;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2008/'09;4988.0;610.0;1777.0;986.0;1590.0;25.0;;;;
9483;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2009/'10;5780.0;750.0;2142.0;1166.0;1705.0;17.0;;;;
9484;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2010/'11;5942.0;745.0;1931.0;1265.0;1984.0;17.0;;;;
9485;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2011/'12;6180.0;811.0;2019.0;1396.0;1945.0;9.0;;;;
9486;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2012/'13;6412.0;803.0;2016.0;1470.0;2122.0;1.0;;;;
9487;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2013/'14;6566.0;799.0;2021.0;1486.0;2259.0;1.0;;;;
9488;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2014/'15;6451.0;751.0;2078.0;1446.0;2176.0;0.0;0.0;0.0;0.0;0.0
9489;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Nederland;2015/'16;6014.0;642.0;1919.0;1433.0;2020.0;;;;;
9490;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1990/'91;;;;;;;;;;
9491;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1991/'92;;;;;;;;;;
9492;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1992/'93;;;;;;;;;;
9493;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1993/'94;;;;;;;;;;
9494;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1994/'95;;;;;;;;;;
9495;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1995/'96;;;;;;;;;;
9496;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1996/'97;;;;;;;;;;
9497;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1997/'98;;;;;;;;;;
9498;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1998/'99;;;;;;;;;;
9499;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);1999/'00;;;;;;;;;;
9500;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2000/'01;;;;;;;;;;
9501;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2001/'02;;;;;;;;;;
9502;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2002/'03;;;;;;;;;;
9503;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2003/'04;;;;;;;;;;
9504;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2004/'05;;;;;;;;;;
9505;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2005/'06;70.0;6.0;27.0;16.0;21.0;;;;;
9506;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2006/'07;65.0;10.0;21.0;13.0;21.0;;;;;
9507;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2007/'08;87.0;7.0;39.0;13.0;28.0;;;;;
9508;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2008/'09;95.0;9.0;42.0;10.0;33.0;1.0;;;;
9509;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2009/'10;100.0;10.0;42.0;20.0;28.0;;;;;
9510;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2010/'11;113.0;9.0;38.0;22.0;43.0;1.0;;;;
9511;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2011/'12;115.0;17.0;25.0;33.0;39.0;1.0;;;;
9512;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2012/'13;132.0;13.0;42.0;38.0;39.0;;;;;
9513;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2013/'14;137.0;16.0;39.0;32.0;50.0;;;;;
9514;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2014/'15;126.0;14.0;41.0;26.0;45.0;0.0;0.0;0.0;0.0;0.0
9515;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Noord-Nederland (LD);2015/'16;132.0;15.0;44.0;30.0;43.0;;;;;
9516;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1990/'91;;;;;;;;;;
9517;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1991/'92;;;;;;;;;;
9518;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1992/'93;;;;;;;;;;
9519;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1993/'94;;;;;;;;;;
9520;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1994/'95;;;;;;;;;;
9521;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1995/'96;;;;;;;;;;
9522;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1996/'97;;;;;;;;;;
9523;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1997/'98;;;;;;;;;;
9524;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1998/'99;;;;;;;;;;
9525;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);1999/'00;;;;;;;;;;
9526;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2000/'01;;;;;;;;;;
9527;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2001/'02;;;;;;;;;;
9528;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2002/'03;;;;;;;;;;
9529;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2003/'04;;;;;;;;;;
9530;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2004/'05;;;;;;;;;;
9531;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2005/'06;861.0;129.0;315.0;144.0;267.0;6.0;;;;
9532;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2006/'07;1040.0;144.0;402.0;178.0;310.0;6.0;;;;
9533;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2007/'08;1076.0;114.0;387.0;194.0;377.0;4.0;;;;
9534;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2008/'09;1175.0;104.0;442.0;245.0;374.0;10.0;;;;
9535;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2009/'10;1357.0;117.0;534.0;311.0;394.0;1.0;;;;
9536;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2010/'11;1444.0;149.0;476.0;334.0;478.0;7.0;;;;
9537;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2011/'12;1459.0;166.0;458.0;375.0;459.0;1.0;;;;
9538;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2012/'13;1581.0;167.0;452.0;418.0;544.0;;;;;
9539;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2013/'14;1617.0;166.0;460.0;365.0;626.0;;;;;
9540;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2014/'15;1537.0;150.0;490.0;354.0;543.0;0.0;0.0;0.0;0.0;0.0
9541;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Oost-Nederland (LD);2015/'16;1418.0;132.0;436.0;347.0;503.0;;;;;
9542;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1990/'91;;;;;;;;;;
9543;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1991/'92;;;;;;;;;;
9544;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1992/'93;;;;;;;;;;
9545;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1993/'94;;;;;;;;;;
9546;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1994/'95;;;;;;;;;;
9547;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1995/'96;;;;;;;;;;
9548;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1996/'97;;;;;;;;;;
9549;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1997/'98;;;;;;;;;;
9550;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1998/'99;;;;;;;;;;
9551;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);1999/'00;;;;;;;;;;
9552;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2000/'01;;;;;;;;;;
