ID;AanwezigheidOuders;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;AantalKinderen_1;PercentageKinderen_2
7859;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Oost-Nederland (LD);2015;1040;100
7860;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);1996;3978;100
7861;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);1997;4083;100
7862;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);1998;4219;100
7863;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);1999;4281;100
7864;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2000;4161;100
7865;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2001;4242;100
7866;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2002;3978;100
7867;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2003;4185;100
7868;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2004;4364;100
7869;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2005;4468;100
7870;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2006;4312;100
7871;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2007;4299;100
7872;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2008;4170;100
7873;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2009;3907;100
7874;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2010;3872;100
7875;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2011;3782;100
7876;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2012;3796;100
7877;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2013;3622;100
7878;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2014;3444;100
7879;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;West-Nederland (LD);2015;3371;100
7880;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);1996;1135;100
7881;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);1997;1171;100
7882;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);1998;1127;100
7883;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);1999;1172;100
7884;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2000;1174;100
7885;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2001;1225;100
7886;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2002;1174;100
7887;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2003;1196;100
7888;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2004;1201;100
7889;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2005;1188;100
7890;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2006;1165;100
7891;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2007;1139;100
7892;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2008;1096;100
7893;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2009;1085;100
7894;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2010;1052;100
7895;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2011;1052;100
7896;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2012;966;100
7897;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2013;942;100
7898;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2014;892;100
7899;Totaal;Totaal jongens en meisjes;6 jaar;Turkije;Zuid-Nederland (LD);2015;820;100
7900;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;1996;6396;100
7901;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;1997;7316;100
7902;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;1998;7746;100
7903;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;1999;8544;100
7904;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2000;8765;100
7905;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2001;9570;100
7906;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2002;9841;100
7907;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2003;10251;100
7908;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2004;10634;100
7909;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2005;10735;100
7910;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2006;10823;100
7911;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2007;11394;100
7912;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2008;11326;100
7913;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2009;11563;100
7914;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2010;11752;100
7915;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2011;12162;100
7916;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2012;12170;100
7917;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2013;12312;100
7918;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2014;12544;100
7919;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Nederland;2015;13033;100
7920;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1996;470;100
7921;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1997;550;100
7922;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1998;608;100
7923;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);1999;622;100
7924;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2000;623;100
7925;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2001;747;100
7926;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2002;781;100
7927;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2003;827;100
7928;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2004;810;100
7929;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2005;798;100
7930;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2006;763;100
7931;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2007;830;100
7932;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2008;811;100
7933;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2009;772;100
7934;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2010;815;100
7935;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2011;838;100
7936;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2012;848;100
7937;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2013;863;100
7938;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2014;897;100
7939;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Noord-Nederland (LD);2015;906;100
7940;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1996;998;100
7941;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1997;1152;100
7942;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1998;1257;100
7943;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);1999;1387;100
7944;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2000;1473;100
7945;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2001;1588;100
7946;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2002;1678;100
7947;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2003;1800;100
7948;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2004;1839;100
7949;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2005;1939;100
7950;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2006;1859;100
7951;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2007;1994;100
7952;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2008;2012;100
7953;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2009;2021;100
7954;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2010;2085;100
7955;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2011;2208;100
7956;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2012;2171;100
7957;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2013;2200;100
7958;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2014;2248;100
7959;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Oost-Nederland (LD);2015;2353;100
7960;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1996;3992;100
7961;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1997;4578;100
7962;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1998;4762;100
7963;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);1999;5236;100
7964;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2000;5284;100
7965;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2001;5703;100
7966;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2002;5812;100
7967;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2003;6104;100
7968;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2004;6302;100
7969;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2005;6477;100
7970;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2006;6520;100
7971;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2007;6863;100
7972;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2008;6764;100
7973;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2009;6937;100
7974;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2010;7070;100
7975;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2011;7290;100
7976;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2012;7310;100
7977;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2013;7382;100
7978;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2014;7502;100
7979;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2015;7668;100
7980;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1996;936;100
7981;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1997;1036;100
7982;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1998;1119;100
7983;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1999;1299;100
7984;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2000;1385;100
7985;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2001;1532;100
7986;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2002;1570;100
7987;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2003;1520;100
7988;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2004;1683;100
7989;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2005;1521;100
7990;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2006;1681;100
7991;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2007;1707;100
7992;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2008;1739;100
7993;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2009;1833;100
7994;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2010;1782;100
7995;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2011;1826;100
7996;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2012;1841;100
7997;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2013;1867;100
7998;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2014;1897;100
7999;Totaal;Totaal jongens en meisjes;6 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2015;2106;100
8000;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;1996;190119;100
8001;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;1997;192755;100
8002;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;1998;201384;100
8003;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;1999;201665;100
8004;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2000;199705;100
8005;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2001;198591;100
8006;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2002;199765;100
8007;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2003;194697;100
8008;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2004;194081;100
8009;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2005;195245;100
8010;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2006;200864;100
8011;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2007;201680;100
8012;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2008;206073;100
8013;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2009;202493;100
8014;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2010;200797;100
8015;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2011;200148;100
8016;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2012;193565;100
8017;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2013;187702;100
8018;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2014;185955;100
8019;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Nederland;2015;182913;100
8020;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);1996;19313;100
8021;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);1997;19517;100
8022;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);1998;20269;100
8023;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);1999;20532;100
8024;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2000;19896;100
8025;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2001;20168;100
8026;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2002;20285;100
8027;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2003;20313;100
8028;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2004;20121;100
8029;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2005;20170;100
8030;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2006;20785;100
8031;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2007;21076;100
8032;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2008;21142;100
8033;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2009;20977;100
8034;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2010;20693;100
8035;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2011;20418;100
8036;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2012;19539;100
8037;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2013;18852;100
8038;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2014;18453;100
8039;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Noord-Nederland (LD);2015;18090;100
8040;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);1996;41478;100
8041;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);1997;42233;100
8042;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);1998;43989;100
8043;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);1999;44180;100
8044;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2000;43745;100
8045;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2001;44052;100
8046;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2002;44588;100
8047;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2003;43244;100
8048;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2004;43289;100
8049;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2005;43706;100
8050;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2006;45321;100
8051;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2007;45687;100
8052;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2008;47046;100
8053;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2009;46198;100
8054;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2010;45991;100
8055;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2011;45913;100
8056;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2012;43754;100
8057;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2013;42439;100
8058;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2014;42132;100
8059;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Oost-Nederland (LD);2015;40807;100
8060;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);1996;88013;100
8061;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);1997;89127;100
8062;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);1998;93040;100
8063;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);1999;93176;100
8064;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2000;92398;100
8065;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2001;91552;100
8066;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2002;91627;100
8067;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2003;89296;100
8068;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2004;89313;100
8069;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2005;90089;100
8070;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2006;92364;100
8071;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2007;92916;100
8072;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2008;95036;100
8073;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2009;94020;100
8074;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2010;93262;100
8075;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2011;93571;100
8076;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2012;91734;100
8077;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2013;89624;100
8078;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2014;88719;100
8079;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;West-Nederland (LD);2015;88337;100
8080;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);1996;41315;100
8081;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);1997;41878;100
8082;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);1998;44086;100
8083;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);1999;43777;100
8084;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2000;43666;100
8085;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2001;42819;100
8086;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2002;43265;100
8087;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2003;41844;100
8088;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2004;41358;100
8089;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2005;41280;100
8090;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2006;42394;100
8091;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2007;42001;100
8092;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2008;42849;100
8093;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2009;41298;100
8094;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2010;40851;100
8095;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2011;40246;100
8096;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2012;38538;100
8097;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2013;36787;100
8098;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2014;36651;100
8099;Totaal;Totaal jongens en meisjes;7 jaar;Totaal;Zuid-Nederland (LD);2015;35679;100
8100;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;1996;152138;100
8101;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;1997;153655;100
8102;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;1998;160254;100
8103;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;1999;160173;100
8104;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;2000;157429;100
8105;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;2001;156337;100
8106;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;2002;156465;100
8107;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;2003;151825;100
8108;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;2004;150883;100
8109;Totaal;Totaal jongens en meisjes;7 jaar;Nederlandse achtergrond;Nederland;2005;151521;100
