ID;KenmerkenHuishoudensEnPersonen;CaribischNederland;Perioden;MedianeKoopkrachtontwikkeling_1;PersonenMetKoopkrachtdaling_2
1118;Positie hh: hoofdkostw. alleenstaande;Bonaire;2019;1.5;45.0
1119;Positie hh: hoofdkostw. alleenstaande;Bonaire;2020;6.2;30.0
1120;Positie hh: hoofdkostw. alleenstaande;Bonaire;2021;0.7;49.0
1121;Positie hh: hoofdkostw. alleenstaande;Bonaire;2022;-2.5;58.0
1122;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2012;5.5;40.0
1123;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2013;2.2;38.0
1124;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2014;-0.8;54.0
1125;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2015;4.8;29.0
1126;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2016;3.0;38.0
1127;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2017;6.5;32.0
1128;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2018;2.3;43.0
1129;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2019;4.0;42.0
1130;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2020;3.2;36.0
1131;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2021;0.6;37.0
1132;Positie hh: hoofdkostw. alleenstaande;Sint Eustatius;2022;-2.1;56.0
1133;Positie hh: hoofdkostw. alleenstaande;Saba;2012;3.7;32.0
1134;Positie hh: hoofdkostw. alleenstaande;Saba;2013;3.2;34.0
1135;Positie hh: hoofdkostw. alleenstaande;Saba;2014;3.5;35.0
1136;Positie hh: hoofdkostw. alleenstaande;Saba;2015;2.2;32.0
1137;Positie hh: hoofdkostw. alleenstaande;Saba;2016;6.3;31.0
1138;Positie hh: hoofdkostw. alleenstaande;Saba;2017;2.5;34.0
1139;Positie hh: hoofdkostw. alleenstaande;Saba;2018;-1.4;54.0
1140;Positie hh: hoofdkostw. alleenstaande;Saba;2019;4.4;29.0
1141;Positie hh: hoofdkostw. alleenstaande;Saba;2020;4.4;28.0
1142;Positie hh: hoofdkostw. alleenstaande;Saba;2021;0.3;50.0
1143;Positie hh: hoofdkostw. alleenstaande;Saba;2022;-2.7;64.0
1144;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2012;5.8;36.0
1145;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2013;3.7;40.0
1146;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2014;4.0;38.0
1147;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2015;6.7;33.0
1148;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2016;6.6;32.0
1149;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2017;3.9;35.0
1150;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2018;2.4;44.0
1151;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2019;8.0;30.0
1152;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2020;7.8;30.0
1153;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2021;3.4;38.0
1154;Positie hh: hoofdk. alleenstaande ouder;Caribisch Nederland;2022;-1.3;53.0
1155;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2012;5.6;37.0
1156;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2013;3.9;40.0
1157;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2014;5.4;37.0
1158;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2015;7.1;32.0
1159;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2016;6.5;33.0
1160;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2017;3.6;36.0
1161;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2018;1.3;46.0
1162;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2019;7.7;31.0
1163;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2020;8.2;29.0
1164;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2021;3.9;39.0
1165;Positie hh: hoofdk. alleenstaande ouder;Bonaire;2022;-1.3;53.0
1166;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2012;6.3;35.0
1167;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2013;2.7;39.0
1168;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2014;1.5;43.0
1169;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2015;4.7;38.0
1170;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2016;7.0;30.0
1171;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2017;6.0;33.0
1172;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2018;7.6;32.0
1173;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2019;8.8;30.0
1174;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2020;5.8;36.0
1175;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2021;2.9;37.0
1176;Positie hh: hoofdk. alleenstaande ouder;Sint Eustatius;2022;-2.1;54.0
1177;Positie hh: hoofdk. alleenstaande ouder;Saba;2012;;
1178;Positie hh: hoofdk. alleenstaande ouder;Saba;2013;;
1179;Positie hh: hoofdk. alleenstaande ouder;Saba;2014;;
1180;Positie hh: hoofdk. alleenstaande ouder;Saba;2015;;
1181;Positie hh: hoofdk. alleenstaande ouder;Saba;2016;;
1182;Positie hh: hoofdk. alleenstaande ouder;Saba;2017;;
1183;Positie hh: hoofdk. alleenstaande ouder;Saba;2018;;
1184;Positie hh: hoofdk. alleenstaande ouder;Saba;2019;;
1185;Positie hh: hoofdk. alleenstaande ouder;Saba;2020;;
1186;Positie hh: hoofdk. alleenstaande ouder;Saba;2021;2.2;41.0
1187;Positie hh: hoofdk. alleenstaande ouder;Saba;2022;-1.4;57.0
1188;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2012;3.6;42.0
1189;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2013;1.9;43.0
1190;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2014;2.1;43.0
1191;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2015;4.7;35.0
1192;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2016;2.6;42.0
1193;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2017;2.3;41.0
1194;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2018;0.2;49.0
1195;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2019;4.0;38.0
1196;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2020;5.0;37.0
1197;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2021;2.0;43.0
1198;Positie hh: hoofdkostw. met partner;Caribisch Nederland;2022;-4.5;61.0
1199;Positie hh: hoofdkostw. met partner;Bonaire;2012;3.2;42.0
1200;Positie hh: hoofdkostw. met partner;Bonaire;2013;1.6;44.0
1201;Positie hh: hoofdkostw. met partner;Bonaire;2014;2.1;43.0
1202;Positie hh: hoofdkostw. met partner;Bonaire;2015;4.5;35.0
1203;Positie hh: hoofdkostw. met partner;Bonaire;2016;2.4;42.0
1204;Positie hh: hoofdkostw. met partner;Bonaire;2017;2.2;41.0
1205;Positie hh: hoofdkostw. met partner;Bonaire;2018;-0.4;51.0
1206;Positie hh: hoofdkostw. met partner;Bonaire;2019;3.5;39.0
1207;Positie hh: hoofdkostw. met partner;Bonaire;2020;5.3;36.0
1208;Positie hh: hoofdkostw. met partner;Bonaire;2021;2.2;43.0
1209;Positie hh: hoofdkostw. met partner;Bonaire;2022;-4.9;62.0
1210;Positie hh: hoofdkostw. met partner;Sint Eustatius;2012;5.6;40.0
1211;Positie hh: hoofdkostw. met partner;Sint Eustatius;2013;2.6;41.0
1212;Positie hh: hoofdkostw. met partner;Sint Eustatius;2014;1.5;47.0
1213;Positie hh: hoofdkostw. met partner;Sint Eustatius;2015;8.4;30.0
1214;Positie hh: hoofdkostw. met partner;Sint Eustatius;2016;1.9;44.0
1215;Positie hh: hoofdkostw. met partner;Sint Eustatius;2017;4.7;40.0
1216;Positie hh: hoofdkostw. met partner;Sint Eustatius;2018;3.4;37.0
1217;Positie hh: hoofdkostw. met partner;Sint Eustatius;2019;7.5;33.0
1218;Positie hh: hoofdkostw. met partner;Sint Eustatius;2020;1.7;47.0
1219;Positie hh: hoofdkostw. met partner;Sint Eustatius;2021;1.7;41.0
1220;Positie hh: hoofdkostw. met partner;Sint Eustatius;2022;-3.0;59.0
1221;Positie hh: hoofdkostw. met partner;Saba;2012;4.4;39.0
1222;Positie hh: hoofdkostw. met partner;Saba;2013;4.1;36.0
1223;Positie hh: hoofdkostw. met partner;Saba;2014;2.6;39.0
1224;Positie hh: hoofdkostw. met partner;Saba;2015;3.1;35.0
1225;Positie hh: hoofdkostw. met partner;Saba;2016;5.2;33.0
1226;Positie hh: hoofdkostw. met partner;Saba;2017;1.8;41.0
1227;Positie hh: hoofdkostw. met partner;Saba;2018;0.1;49.0
1228;Positie hh: hoofdkostw. met partner;Saba;2019;5.3;31.0
1229;Positie hh: hoofdkostw. met partner;Saba;2020;4.7;33.0
1230;Positie hh: hoofdkostw. met partner;Saba;2021;1.3;45.0
1231;Positie hh: hoofdkostw. met partner;Saba;2022;-1.3;54.0
1232;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2012;2.9;44.0
1233;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2013;1.4;45.0
1234;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2014;1.4;45.0
1235;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2015;3.5;37.0
1236;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2016;1.8;44.0
1237;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2017;1.3;44.0
1238;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2018;-0.5;51.0
1239;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2019;3.3;40.0
1240;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2020;4.4;39.0
1241;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2021;1.5;45.0
1242;Positie hh: partner van hoofdkostwinner;Caribisch Nederland;2022;-5.1;63.0
1243;Positie hh: partner van hoofdkostwinner;Bonaire;2012;2.7;44.0
1244;Positie hh: partner van hoofdkostwinner;Bonaire;2013;1.0;46.0
1245;Positie hh: partner van hoofdkostwinner;Bonaire;2014;1.3;45.0
1246;Positie hh: partner van hoofdkostwinner;Bonaire;2015;3.4;38.0
1247;Positie hh: partner van hoofdkostwinner;Bonaire;2016;1.7;45.0
1248;Positie hh: partner van hoofdkostwinner;Bonaire;2017;1.1;44.0
1249;Positie hh: partner van hoofdkostwinner;Bonaire;2018;-1.1;53.0
1250;Positie hh: partner van hoofdkostwinner;Bonaire;2019;2.9;41.0
1251;Positie hh: partner van hoofdkostwinner;Bonaire;2020;4.6;38.0
1252;Positie hh: partner van hoofdkostwinner;Bonaire;2021;1.6;45.0
1253;Positie hh: partner van hoofdkostwinner;Bonaire;2022;-5.5;64.0
1254;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2012;4.2;42.0
1255;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2013;2.2;43.0
1256;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2014;0.7;49.0
1257;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2015;4.9;35.0
1258;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2016;0.3;49.0
1259;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2017;2.9;43.0
1260;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2018;3.3;38.0
1261;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2019;6.7;35.0
1262;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2020;0.9;50.0
1263;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2021;1.2;43.0
1264;Positie hh: partner van hoofdkostwinner;Sint Eustatius;2022;-3.7;60.0
1265;Positie hh: partner van hoofdkostwinner;Saba;2012;3.9;41.0
1266;Positie hh: partner van hoofdkostwinner;Saba;2013;2.8;38.0
1267;Positie hh: partner van hoofdkostwinner;Saba;2014;2.3;40.0
1268;Positie hh: partner van hoofdkostwinner;Saba;2015;2.2;37.0
1269;Positie hh: partner van hoofdkostwinner;Saba;2016;5.0;34.0
1270;Positie hh: partner van hoofdkostwinner;Saba;2017;1.0;44.0
1271;Positie hh: partner van hoofdkostwinner;Saba;2018;-0.7;52.0
1272;Positie hh: partner van hoofdkostwinner;Saba;2019;3.9;34.0
1273;Positie hh: partner van hoofdkostwinner;Saba;2020;3.8;36.0
1274;Positie hh: partner van hoofdkostwinner;Saba;2021;0.9;48.0
1275;Positie hh: partner van hoofdkostwinner;Saba;2022;-2.3;58.0
1276;Positie hh: kind < 18 jaar;Caribisch Nederland;2012;4.9;41.0
1277;Positie hh: kind < 18 jaar;Caribisch Nederland;2013;3.4;41.0
1278;Positie hh: kind < 18 jaar;Caribisch Nederland;2014;4.0;40.0
1279;Positie hh: kind < 18 jaar;Caribisch Nederland;2015;6.8;33.0
1280;Positie hh: kind < 18 jaar;Caribisch Nederland;2016;5.3;36.0
1281;Positie hh: kind < 18 jaar;Caribisch Nederland;2017;3.7;39.0
1282;Positie hh: kind < 18 jaar;Caribisch Nederland;2018;1.6;45.0
1283;Positie hh: kind < 18 jaar;Caribisch Nederland;2019;7.4;31.0
1284;Positie hh: kind < 18 jaar;Caribisch Nederland;2020;6.3;33.0
1285;Positie hh: kind < 18 jaar;Caribisch Nederland;2021;3.9;38.0
1286;Positie hh: kind < 18 jaar;Caribisch Nederland;2022;-3.5;58.0
1287;Positie hh: kind < 18 jaar;Bonaire;2012;4.5;42.0
1288;Positie hh: kind < 18 jaar;Bonaire;2013;3.3;42.0
1289;Positie hh: kind < 18 jaar;Bonaire;2014;4.6;40.0
1290;Positie hh: kind < 18 jaar;Bonaire;2015;7.0;32.0
1291;Positie hh: kind < 18 jaar;Bonaire;2016;5.2;37.0
1292;Positie hh: kind < 18 jaar;Bonaire;2017;3.8;39.0
1293;Positie hh: kind < 18 jaar;Bonaire;2018;1.2;46.0
1294;Positie hh: kind < 18 jaar;Bonaire;2019;7.1;32.0
1295;Positie hh: kind < 18 jaar;Bonaire;2020;6.9;32.0
1296;Positie hh: kind < 18 jaar;Bonaire;2021;4.1;38.0
1297;Positie hh: kind < 18 jaar;Bonaire;2022;-3.9;60.0
1298;Positie hh: kind < 18 jaar;Sint Eustatius;2012;5.4;41.0
1299;Positie hh: kind < 18 jaar;Sint Eustatius;2013;3.2;40.0
1300;Positie hh: kind < 18 jaar;Sint Eustatius;2014;1.6;45.0
1301;Positie hh: kind < 18 jaar;Sint Eustatius;2015;7.7;33.0
1302;Positie hh: kind < 18 jaar;Sint Eustatius;2016;3.9;37.0
1303;Positie hh: kind < 18 jaar;Sint Eustatius;2017;4.1;37.0
1304;Positie hh: kind < 18 jaar;Sint Eustatius;2018;5.0;36.0
1305;Positie hh: kind < 18 jaar;Sint Eustatius;2019;8.8;29.0
1306;Positie hh: kind < 18 jaar;Sint Eustatius;2020;4.0;41.0
1307;Positie hh: kind < 18 jaar;Sint Eustatius;2021;2.9;38.0
1308;Positie hh: kind < 18 jaar;Sint Eustatius;2022;-3.3;56.0
1309;Positie hh: kind < 18 jaar;Saba;2012;7.8;29.0
1310;Positie hh: kind < 18 jaar;Saba;2013;5.0;35.0
1311;Positie hh: kind < 18 jaar;Saba;2014;3.8;37.0
1312;Positie hh: kind < 18 jaar;Saba;2015;5.0;35.0
1313;Positie hh: kind < 18 jaar;Saba;2016;9.1;23.0
1314;Positie hh: kind < 18 jaar;Saba;2017;1.8;42.0
1315;Positie hh: kind < 18 jaar;Saba;2018;1.7;44.0
1316;Positie hh: kind < 18 jaar;Saba;2019;8.7;25.0
1317;Positie hh: kind < 18 jaar;Saba;2020;5.1;34.0
1318;Positie hh: kind < 18 jaar;Saba;2021;3.2;36.0
1319;Positie hh: kind < 18 jaar;Saba;2022;1.5;48.0
1320;Positie hh: kind >=18 jaar;Caribisch Nederland;2012;4.8;41.0
1321;Positie hh: kind >=18 jaar;Caribisch Nederland;2013;2.6;43.0
1322;Positie hh: kind >=18 jaar;Caribisch Nederland;2014;3.2;42.0
1323;Positie hh: kind >=18 jaar;Caribisch Nederland;2015;5.7;36.0
1324;Positie hh: kind >=18 jaar;Caribisch Nederland;2016;3.2;40.0
1325;Positie hh: kind >=18 jaar;Caribisch Nederland;2017;2.4;41.0
1326;Positie hh: kind >=18 jaar;Caribisch Nederland;2018;1.4;47.0
1327;Positie hh: kind >=18 jaar;Caribisch Nederland;2019;5.3;38.0
1328;Positie hh: kind >=18 jaar;Caribisch Nederland;2020;5.0;39.0
1329;Positie hh: kind >=18 jaar;Caribisch Nederland;2021;1.6;44.0
1330;Positie hh: kind >=18 jaar;Caribisch Nederland;2022;-2.7;56.0
1331;Positie hh: kind >=18 jaar;Bonaire;2012;4.3;43.0
1332;Positie hh: kind >=18 jaar;Bonaire;2013;2.3;45.0
1333;Positie hh: kind >=18 jaar;Bonaire;2014;3.6;41.0
1334;Positie hh: kind >=18 jaar;Bonaire;2015;5.7;37.0
1335;Positie hh: kind >=18 jaar;Bonaire;2016;3.3;40.0
1336;Positie hh: kind >=18 jaar;Bonaire;2017;2.4;41.0
1337;Positie hh: kind >=18 jaar;Bonaire;2018;0.6;49.0
1338;Positie hh: kind >=18 jaar;Bonaire;2019;4.9;39.0
1339;Positie hh: kind >=18 jaar;Bonaire;2020;5.8;37.0
1340;Positie hh: kind >=18 jaar;Bonaire;2021;1.7;44.0
1341;Positie hh: kind >=18 jaar;Bonaire;2022;-2.9;56.0
1342;Positie hh: kind >=18 jaar;Sint Eustatius;2012;5.7;38.0
1343;Positie hh: kind >=18 jaar;Sint Eustatius;2013;4.0;38.0
1344;Positie hh: kind >=18 jaar;Sint Eustatius;2014;0.9;48.0
1345;Positie hh: kind >=18 jaar;Sint Eustatius;2015;4.3;41.0
1346;Positie hh: kind >=18 jaar;Sint Eustatius;2016;0.5;46.0
1347;Positie hh: kind >=18 jaar;Sint Eustatius;2017;4.1;43.0
1348;Positie hh: kind >=18 jaar;Sint Eustatius;2018;6.4;33.0
1349;Positie hh: kind >=18 jaar;Sint Eustatius;2019;9.2;35.0
1350;Positie hh: kind >=18 jaar;Sint Eustatius;2020;-1.3;51.0
1351;Positie hh: kind >=18 jaar;Sint Eustatius;2021;0.9;43.0
1352;Positie hh: kind >=18 jaar;Sint Eustatius;2022;-2.3;54.0
1353;Positie hh: kind >=18 jaar;Saba;2012;;
1354;Positie hh: kind >=18 jaar;Saba;2013;;
1355;Positie hh: kind >=18 jaar;Saba;2014;;
1356;Positie hh: kind >=18 jaar;Saba;2015;6.8;21.0
1357;Positie hh: kind >=18 jaar;Saba;2016;6.8;32.0
1358;Positie hh: kind >=18 jaar;Saba;2017;1.7;40.0
1359;Positie hh: kind >=18 jaar;Saba;2018;1.2;47.0
1360;Positie hh: kind >=18 jaar;Saba;2019;6.4;31.0
1361;Positie hh: kind >=18 jaar;Saba;2020;3.8;42.0
1362;Positie hh: kind >=18 jaar;Saba;2021;0.1;49.0
1363;Positie hh: kind >=18 jaar;Saba;2022;-2.0;56.0
1364;Positie hh: overig lid;Caribisch Nederland;2012;2.1;45.0
1365;Positie hh: overig lid;Caribisch Nederland;2013;0.5;49.0
1366;Positie hh: overig lid;Caribisch Nederland;2014;-0.4;51.0
1367;Positie hh: overig lid;Caribisch Nederland;2015;4.3;41.0
1368;Positie hh: overig lid;Caribisch Nederland;2016;1.5;47.0
1369;Positie hh: overig lid;Caribisch Nederland;2017;-0.5;51.0
1370;Positie hh: overig lid;Caribisch Nederland;2018;-1.1;53.0
1371;Positie hh: overig lid;Caribisch Nederland;2019;1.9;44.0
1372;Positie hh: overig lid;Caribisch Nederland;2020;3.2;43.0
1373;Positie hh: overig lid;Caribisch Nederland;2021;-1.0;52.0
1374;Positie hh: overig lid;Caribisch Nederland;2022;-5.8;64.0
1375;Positie hh: overig lid;Bonaire;2012;2.3;45.0
1376;Positie hh: overig lid;Bonaire;2013;0.0;50.0
1377;Positie hh: overig lid;Bonaire;2014;-1.0;52.0
1378;Positie hh: overig lid;Bonaire;2015;4.8;39.0
1379;Positie hh: overig lid;Bonaire;2016;1.2;48.0
1380;Positie hh: overig lid;Bonaire;2017;-0.6;52.0
1381;Positie hh: overig lid;Bonaire;2018;-1.6;55.0
1382;Positie hh: overig lid;Bonaire;2019;1.8;45.0
1383;Positie hh: overig lid;Bonaire;2020;3.7;44.0
1384;Positie hh: overig lid;Bonaire;2021;-1.3;54.0
1385;Positie hh: overig lid;Bonaire;2022;-6.0;64.0
1386;Positie hh: overig lid;Sint Eustatius;2012;1.2;45.0
1387;Positie hh: overig lid;Sint Eustatius;2013;2.1;45.0
1388;Positie hh: overig lid;Sint Eustatius;2014;2.1;47.0
1389;Positie hh: overig lid;Sint Eustatius;2015;-3.0;54.0
1390;Positie hh: overig lid;Sint Eustatius;2016;1.8;48.0
1391;Positie hh: overig lid;Sint Eustatius;2017;2.6;47.0
1392;Positie hh: overig lid;Sint Eustatius;2018;1.9;43.0
1393;Positie hh: overig lid;Sint Eustatius;2019;5.1;41.0
1394;Positie hh: overig lid;Sint Eustatius;2020;-0.6;50.0
1395;Positie hh: overig lid;Sint Eustatius;2021;1.3;41.0
1396;Positie hh: overig lid;Sint Eustatius;2022;-5.5;66.0
1397;Positie hh: overig lid;Saba;2012;1.0;50.0
1398;Positie hh: overig lid;Saba;2013;2.5;48.0
1399;Positie hh: overig lid;Saba;2014;4.4;38.0
1400;Positie hh: overig lid;Saba;2015;3.8;34.0
1401;Positie hh: overig lid;Saba;2016;5.0;30.0
1402;Positie hh: overig lid;Saba;2017;0.3;50.0
1403;Positie hh: overig lid;Saba;2018;0.4;48.0
1404;Positie hh: overig lid;Saba;2019;;
1405;Positie hh: overig lid;Saba;2020;6.1;25.0
1406;Positie hh: overig lid;Saba;2021;-1.7;55.0
1407;Positie hh: overig lid;Saba;2022;-1.3;56.0
1408;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2012;;
1409;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2013;;
1410;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2014;;
1411;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2015;;
1412;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2016;4.8;42.0
1413;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2017;0.3;44.0
1414;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2018;-1.1;52.0
1415;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2019;1.7;46.0
1416;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2020;8.3;36.0
1417;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2021;-0.9;52.0
1418;Gestandaardiseerd inkomen: 1e 25%-groep;Caribisch Nederland;2022;-1.3;54.0
1419;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2012;2.9;43.0
1420;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2013;0.4;46.0
1421;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2014;0.4;44.0
1422;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2015;4.0;35.0
1423;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2016;2.9;46.0
1424;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2017;0.1;46.0
1425;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2018;-2.1;54.0
1426;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2019;1.6;46.0
1427;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2020;8.7;37.0
1428;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2021;-0.9;54.0
1429;Gestandaardiseerd inkomen: 1e 25%-groep;Bonaire;2022;-1.3;55.0
1430;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2012;5.6;40.0
1431;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2013;2.0;45.0
1432;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2014;-0.8;51.0
1433;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2015;4.4;38.0
1434;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2016;8.5;28.0
1435;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2017;6.5;31.0
1436;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2018;3.6;36.0
1437;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2019;2.3;45.0
1438;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2020;10.9;34.0
1439;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2021;1.2;31.0
1440;Gestandaardiseerd inkomen: 1e 25%-groep;Sint Eustatius;2022;0.4;47.0
1441;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2012;5.4;30.0
1442;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2013;1.8;38.0
1443;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2014;5.3;38.0
1444;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2015;2.2;35.0
1445;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2016;11.8;28.0
1446;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2017;1.5;42.0
1447;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2018;-0.6;53.0
1448;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2019;3.0;42.0
1449;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2020;4.6;37.0
1450;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2021;-0.9;60.0
1451;Gestandaardiseerd inkomen: 1e 25%-groep;Saba;2022;-0.2;52.0
1452;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2012;;
1453;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2013;;
1454;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2014;;
1455;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2015;;
1456;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2016;2.8;43.0
1457;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2017;2.3;42.0
1458;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2018;0.0;50.0
1459;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2019;4.3;37.0
1460;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2020;5.0;37.0
1461;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2021;1.3;45.0
1462;Gestandaardiseerd inkomen: 2e 25%-groep;Caribisch Nederland;2022;-4.2;59.0
1463;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2012;4.5;42.0
1464;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2013;2.4;44.0
1465;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2014;1.7;46.0
1466;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2015;3.2;39.0
1467;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2016;2.9;43.0
