ID;Geslacht;Leeftijd;Herkomstgroepering;Arbeidsmarktpositie;Perioden;PersonenMetEenUitkeringTotaal_1;MetAOUitkeringTotaal_2;MetWAOWIAUitkeringTotaal_3;GedeeltelijkArbeidsongeschikt_4;VolledigArbeidsongeschikt_5;MetWAZUitkeringTotaal_6;GedeeltelijkArbeidsongeschikt_7;VolledigArbeidsongeschikt_8;MetWAJONGUitkeringTotaal_9;GedeeltelijkArbeidsongeschikt_10;VolledigArbeidsongeschikt_11;PersonenMetEenWWUitkering_12;PersonenMetEenBijstandsuitkering_13;PersonenMetEenAndereUitkering_14
8917;Totaal mannen en vrouwen;3;Marokko;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8918;Totaal mannen en vrouwen;3;Marokko;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8919;Totaal mannen en vrouwen;3;Marokko;3;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8920;Totaal mannen en vrouwen;3;Marokko;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8921;Totaal mannen en vrouwen;3;Marokko;4;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8922;Totaal mannen en vrouwen;3;Marokko;4;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8923;Totaal mannen en vrouwen;3;Marokko;4;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8924;Totaal mannen en vrouwen;3;Marokko;4;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8925;Totaal mannen en vrouwen;3;Marokko;4;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8926;Totaal mannen en vrouwen;3;Marokko;4;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8927;Totaal mannen en vrouwen;3;Marokko;4;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8928;Totaal mannen en vrouwen;3;Marokko;4;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8929;Totaal mannen en vrouwen;3;Marokko;4;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8930;Totaal mannen en vrouwen;3;Marokko;5;1999, vrijdag 24 september;5.6;0.9;0.6;0.0;0.6;0.0;0.0;0.0;0.3;0.0;0.3;0.4;4.0;0.6
8931;Totaal mannen en vrouwen;3;Marokko;5;2000, vrijdag 29 september;5.5;1.1;0.8;0.1;0.8;0.0;0.0;0.0;0.3;0.0;0.3;0.4;3.7;0.6
8932;Totaal mannen en vrouwen;3;Marokko;5;2001, vrijdag 28 september;5.5;1.3;1.0;0.1;0.9;0.0;0.0;0.0;0.3;0.0;0.3;0.4;3.4;0.7
8933;Totaal mannen en vrouwen;3;Marokko;5;2002, vrijdag 27 september;5.6;1.4;1.0;0.1;0.9;0.0;0.0;0.0;0.4;0.0;0.4;0.6;3.3;0.7
8934;Totaal mannen en vrouwen;3;Marokko;5;2003, vrijdag 26 september;6.5;1.4;1.0;0.2;0.9;0.0;0.0;0.0;0.4;0.0;0.4;1.1;3.6;0.8
8935;Totaal mannen en vrouwen;3;Marokko;5;2004, vrijdag 24 september;6.8;1.4;1.0;0.2;0.8;0.0;0.0;0.0;0.4;0.0;0.4;1.1;3.9;0.8
8936;Totaal mannen en vrouwen;3;Marokko;5;2005, vrijdag 30 september;6.5;1.1;0.7;0.1;0.5;0.0;0.0;0.0;0.5;0.0;0.4;0.8;4.0;0.9
8937;Totaal mannen en vrouwen;3;Marokko;5;2006, vrijdag 29 september;5.9;1.0;0.5;0.1;0.5;0.0;0.0;0.0;0.5;0.0;0.5;0.5;3.6;1.1
8938;Totaal mannen en vrouwen;3;Marokko;5;2007, vrijdag 28 september;4.9;1.0;0.4;0.0;0.4;0.0;0.0;0.0;0.5;0.0;0.5;0.3;3.0;
8939;Totaal mannen en vrouwen;3;Marokko;5;2008, vrijdag 26 september;4.6;1.0;0.4;0.2;0.2;0.0;0.0;0.0;0.6;0.0;0.6;0.3;2.6;
8940;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;1999, vrijdag 24 september;6.6;1.0;0.8;0.1;0.7;0.0;0.0;0.0;0.3;0.0;0.3;0.5;4.3;1.2
8941;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2000, vrijdag 29 september;6.1;1.2;1.0;0.1;0.9;0.0;0.0;0.0;0.2;0.0;0.2;0.5;3.7;1.0
8942;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2001, vrijdag 28 september;5.7;1.3;1.1;0.2;0.9;0.0;0.0;0.0;0.3;0.0;0.3;0.5;3.3;1.0
8943;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2002, vrijdag 27 september;5.6;1.4;1.1;0.2;0.9;0.0;0.0;0.0;0.3;0.0;0.3;0.6;3.0;0.9
8944;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2003, vrijdag 26 september;6.0;1.4;1.0;0.2;0.8;0.0;0.0;0.0;0.3;0.0;0.3;1.0;3.2;0.9
8945;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2004, vrijdag 24 september;5.8;1.2;0.9;0.2;0.7;0.0;0.0;0.0;0.3;0.0;0.3;1.0;3.2;0.8
8946;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2005, vrijdag 30 september;5.3;0.9;0.5;0.1;0.4;0.0;0.0;0.0;0.3;0.0;0.3;0.7;3.2;0.9
8947;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2006, vrijdag 29 september;4.8;0.7;0.4;0.1;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.4;2.8;1.2
8948;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2007, vrijdag 28 september;3.6;0.6;0.3;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.2;2.1;
8949;Totaal mannen en vrouwen;3;Marokko, 1e generatie;0;2008, vrijdag 26 september;3.1;0.5;0.2;0.1;0.1;0.0;0.0;0.0;0.3;0.0;0.2;0.2;1.7;
8950;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;1999, vrijdag 24 september;1.4;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.6
8951;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2000, vrijdag 29 september;1.1;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5
8952;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2001, vrijdag 28 september;0.9;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.4
8953;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2002, vrijdag 27 september;0.9;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.3
8954;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2003, vrijdag 26 september;0.8;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.3
8955;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2004, vrijdag 24 september;0.7;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2
8956;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2005, vrijdag 30 september;0.7;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2
8957;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2006, vrijdag 29 september;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.5
8958;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2007, vrijdag 28 september;0.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
8959;Totaal mannen en vrouwen;3;Marokko, 1e generatie;1;2008, vrijdag 26 september;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
8960;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;1999, vrijdag 24 september;1.4;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.6
8961;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2000, vrijdag 29 september;1.0;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.5
8962;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2001, vrijdag 28 september;0.9;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.4
8963;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2002, vrijdag 27 september;0.8;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.3
8964;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2003, vrijdag 26 september;0.7;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.3
8965;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2004, vrijdag 24 september;0.7;0.2;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.2
8966;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2005, vrijdag 30 september;0.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2
8967;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2006, vrijdag 29 september;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.4
8968;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2007, vrijdag 28 september;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
8969;Totaal mannen en vrouwen;3;Marokko, 1e generatie;2;2008, vrijdag 26 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
8970;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8971;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8972;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8973;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8974;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8975;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8976;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8977;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8978;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8979;Totaal mannen en vrouwen;3;Marokko, 1e generatie;3;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8980;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8981;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8982;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8983;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8984;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8985;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8986;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8987;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8988;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8989;Totaal mannen en vrouwen;3;Marokko, 1e generatie;4;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8990;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;1999, vrijdag 24 september;5.2;0.8;0.6;0.0;0.5;0.0;0.0;0.0;0.2;0.0;0.2;0.3;3.8;0.5
8991;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2000, vrijdag 29 september;5.0;1.0;0.8;0.1;0.7;0.0;0.0;0.0;0.2;0.0;0.2;0.4;3.4;0.6
8992;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2001, vrijdag 28 september;4.8;1.1;0.9;0.1;0.8;0.0;0.0;0.0;0.2;0.0;0.2;0.4;3.1;0.6
8993;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2002, vrijdag 27 september;4.7;1.2;0.9;0.1;0.8;0.0;0.0;0.0;0.3;0.0;0.3;0.5;2.8;0.6
8994;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2003, vrijdag 26 september;5.2;1.1;0.9;0.1;0.7;0.0;0.0;0.0;0.3;0.0;0.3;0.8;3.0;0.7
8995;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2004, vrijdag 24 september;5.1;1.0;0.7;0.1;0.6;0.0;0.0;0.0;0.3;0.0;0.3;0.8;3.0;0.6
8996;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2005, vrijdag 30 september;4.7;0.7;0.5;0.1;0.4;0.0;0.0;0.0;0.3;0.0;0.3;0.5;3.0;0.7
8997;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2006, vrijdag 29 september;4.0;0.6;0.4;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.3;0.3;2.5;0.7
8998;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2007, vrijdag 28 september;3.0;0.5;0.3;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.1;2.0;
8999;Totaal mannen en vrouwen;3;Marokko, 1e generatie;5;2008, vrijdag 26 september;2.6;0.5;0.2;0.1;0.1;0.0;0.0;0.0;0.2;0.0;0.2;0.1;1.6;
9000;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;1999, vrijdag 24 september;0.5;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1
9001;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2000, vrijdag 29 september;0.7;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.3;0.1
9002;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2001, vrijdag 28 september;0.8;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.4;0.2
9003;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2002, vrijdag 27 september;1.1;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.5;0.2
9004;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2003, vrijdag 26 september;1.5;0.4;0.2;0.1;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.3;0.7;0.2
9005;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2004, vrijdag 24 september;2.0;0.4;0.3;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.4;0.9;0.3
9006;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2005, vrijdag 30 september;2.1;0.4;0.2;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.3;1.1;0.4
9007;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2006, vrijdag 29 september;2.4;0.5;0.2;0.0;0.2;0.0;0.0;0.0;0.3;0.0;0.3;0.2;1.2;0.7
9008;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2007, vrijdag 28 september;2.4;0.5;0.2;0.0;0.2;0.0;0.0;0.0;0.3;0.0;0.3;0.2;1.1;
9009;Totaal mannen en vrouwen;3;Marokko, 2e generatie;0;2008, vrijdag 26 september;2.4;0.6;0.2;0.1;0.1;0.0;0.0;0.0;0.4;0.0;0.4;0.2;1.0;
9010;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9011;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2000, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9012;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2001, vrijdag 28 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9013;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2002, vrijdag 27 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9014;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2003, vrijdag 26 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1
9015;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2004, vrijdag 24 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1
9016;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2005, vrijdag 30 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1
9017;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2006, vrijdag 29 september;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.3
9018;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2007, vrijdag 28 september;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
9019;Totaal mannen en vrouwen;3;Marokko, 2e generatie;1;2008, vrijdag 26 september;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;
9020;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9021;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9022;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2001, vrijdag 28 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9023;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2002, vrijdag 27 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9024;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2003, vrijdag 26 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
9025;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2004, vrijdag 24 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1
9026;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2005, vrijdag 30 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1
9027;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2006, vrijdag 29 september;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
9028;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2007, vrijdag 28 september;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
9029;Totaal mannen en vrouwen;3;Marokko, 2e generatie;2;2008, vrijdag 26 september;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;
9030;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9031;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9032;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9033;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9034;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9035;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9036;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9037;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9038;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9039;Totaal mannen en vrouwen;3;Marokko, 2e generatie;3;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9040;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9041;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9042;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9043;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9044;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9045;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9046;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9047;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9048;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9049;Totaal mannen en vrouwen;3;Marokko, 2e generatie;4;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9050;Totaal mannen en vrouwen;3;Marokko, 2e generatie;5;1999, vrijdag 24 september;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
9051;Totaal mannen en vrouwen;3;Marokko, 2e generatie;5;2000, vrijdag 29 september;0.5;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.3;0.1
9052;Totaal mannen en vrouwen;3;Marokko, 2e generatie;5;2001, vrijdag 28 september;0.7;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.4;0.1
