ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
7701;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2010/'11;112;104;93
7702;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2011/'12;108;102;94
7703;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2012/'13;110;107;97
7704;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2013/'14;123;118;96
7705;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2014/'15;126;123;98
7706;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2015/'16;159;155;97
7707;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2016/'17;146;137;94
7708;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2017/'18;150;138;92
7709;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2018/'19;158;149;94
7710;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2019/'20;162;162;100
7711;Totaal mannen en vrouwen;15 jaar;Vmbo-k;(voormalige) Nederlandse Antillen, Aruba;2020/'21;190;189;99
7712;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2005/'06;318;309;97
7713;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2006/'07;391;373;95
7714;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2007/'08;357;345;97
7715;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2008/'09;392;361;92
7716;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2009/'10;360;335;93
7717;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2010/'11;382;366;96
7718;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2011/'12;385;359;93
7719;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2012/'13;427;403;94
7720;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2013/'14;420;397;95
7721;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2014/'15;464;439;95
7722;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2015/'16;505;491;97
7723;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2016/'17;565;538;95
7724;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2017/'18;676;645;95
7725;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2018/'19;638;609;95
7726;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2019/'20;659;657;100
7727;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Overige niet-westerse migratieachterg...;2020/'21;702;697;99
7728;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2005/'06;8;8;100
7729;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2006/'07;4;3;75
7730;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2007/'08;0;0;0
7731;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2008/'09;2;2;100
7732;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2009/'10;5;4;80
7733;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2010/'11;1;0;0
7734;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2011/'12;1;1;100
7735;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2012/'13;7;7;100
7736;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2013/'14;5;5;100
7737;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2014/'15;4;4;100
7738;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2015/'16;2;2;100
7739;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2016/'17;1;1;100
7740;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2017/'18;3;3;100
7741;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2018/'19;5;4;80
7742;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2019/'20;2;2;100
7743;Totaal mannen en vrouwen;15 jaar;Vmbo-k;Onbekende migratieachtergrond;2020/'21;2;2;100
7744;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2005/'06;9435;9101;96
7745;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2006/'07;8479;8191;97
7746;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2007/'08;7561;7320;97
7747;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2008/'09;6967;6792;97
7748;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2009/'10;6869;6664;97
7749;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2010/'11;6127;5921;97
7750;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2011/'12;5725;5591;98
7751;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2012/'13;5834;5710;98
7752;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2013/'14;6218;6100;98
7753;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2014/'15;6395;6301;99
7754;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2015/'16;6576;6462;98
7755;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2016/'17;6746;6659;99
7756;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2017/'18;6688;6593;99
7757;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2018/'19;6233;6123;98
7758;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2019/'20;5999;5980;100
7759;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Totaal migratieachtergrond;2020/'21;5758;5733;100
7760;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2005/'06;7263;7076;97
7761;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2006/'07;6449;6272;97
7762;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2007/'08;5745;5608;98
7763;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2008/'09;5306;5200;98
7764;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2009/'10;5181;5054;98
7765;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2010/'11;4615;4487;97
7766;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2011/'12;4296;4222;98
7767;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2012/'13;4238;4158;98
7768;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2013/'14;4467;4402;99
7769;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2014/'15;4664;4606;99
7770;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2015/'16;4677;4607;99
7771;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2016/'17;4802;4756;99
7772;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2017/'18;4817;4760;99
7773;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2018/'19;4427;4370;99
7774;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2019/'20;4246;4237;100
7775;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Nederlandse achtergrond;2020/'21;3991;3978;100
7776;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2005/'06;2166;2019;93
7777;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2006/'07;2029;1919;95
7778;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2007/'08;1814;1710;94
7779;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2008/'09;1658;1589;96
7780;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2009/'10;1684;1606;95
7781;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2010/'11;1511;1433;95
7782;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2011/'12;1429;1369;96
7783;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2012/'13;1592;1548;97
7784;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2013/'14;1743;1692;97
7785;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2014/'15;1729;1693;98
7786;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2015/'16;1897;1853;98
7787;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2016/'17;1942;1901;98
7788;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2017/'18;1869;1831;98
7789;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2018/'19;1803;1750;97
7790;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2019/'20;1750;1740;99
7791;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Met migratieachtergrond;2020/'21;1764;1752;99
7792;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2005/'06;433;413;95
7793;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2006/'07;400;387;97
7794;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2007/'08;329;321;98
7795;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2008/'09;355;338;95
7796;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2009/'10;292;278;95
7797;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2010/'11;282;272;96
7798;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2011/'12;287;272;95
7799;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2012/'13;271;268;99
7800;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2013/'14;300;294;98
7801;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2014/'15;281;275;98
7802;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2015/'16;330;324;98
7803;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2016/'17;308;304;99
7804;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2017/'18;302;296;98
7805;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2018/'19;287;278;97
7806;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2019/'20;304;301;99
7807;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Westerse migratieachtergrond;2020/'21;308;307;100
7808;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2005/'06;1733;1606;93
7809;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2006/'07;1629;1532;94
7810;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2007/'08;1485;1389;94
7811;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2008/'09;1303;1251;96
7812;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2009/'10;1392;1328;95
7813;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2010/'11;1229;1161;94
7814;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2011/'12;1142;1097;96
7815;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2012/'13;1321;1280;97
7816;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2013/'14;1443;1398;97
7817;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2014/'15;1448;1418;98
7818;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2015/'16;1567;1529;98
7819;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2016/'17;1634;1597;98
7820;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2017/'18;1567;1535;98
7821;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2018/'19;1516;1472;97
7822;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2019/'20;1446;1439;100
7823;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Niet-westerse migratieachtergrond;2020/'21;1456;1445;99
7824;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2005/'06;467;424;91
7825;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2006/'07;479;436;91
7826;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2007/'08;403;373;93
7827;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2008/'09;377;360;95
7828;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2009/'10;411;392;95
7829;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2010/'11;349;325;93
7830;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2011/'12;313;295;94
7831;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2012/'13;387;369;95
7832;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2013/'14;407;391;96
7833;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2014/'15;381;367;96
7834;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2015/'16;407;394;97
7835;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2016/'17;424;412;97
7836;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2017/'18;411;399;97
7837;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2018/'19;359;344;96
7838;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2019/'20;341;340;100
7839;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Turkije;2020/'21;322;319;99
7840;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2005/'06;437;405;93
7841;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2006/'07;379;360;95
7842;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2007/'08;404;378;94
7843;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2008/'09;353;335;95
7844;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2009/'10;358;333;93
7845;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2010/'11;330;308;93
7846;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2011/'12;286;276;97
7847;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2012/'13;344;339;99
7848;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2013/'14;402;391;97
7849;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2014/'15;384;378;98
7850;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2015/'16;471;459;97
7851;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2016/'17;452;439;97
7852;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2017/'18;434;425;98
7853;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2018/'19;455;443;97
7854;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2019/'20;420;419;100
7855;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Marokko;2020/'21;456;453;99
7856;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2005/'06;399;382;96
7857;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2006/'07;335;322;96
7858;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2007/'08;295;283;96
7859;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2008/'09;257;252;98
7860;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2009/'10;240;235;98
7861;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2010/'11;213;207;97
7862;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2011/'12;209;202;97
7863;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2012/'13;230;224;97
7864;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2013/'14;255;245;96
7865;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2014/'15;237;234;99
7866;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2015/'16;237;231;97
7867;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2016/'17;261;258;99
7868;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2017/'18;246;238;97
7869;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2018/'19;211;207;98
7870;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2019/'20;186;184;99
7871;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Suriname;2020/'21;189;188;99
7872;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2005/'06;120;109;91
7873;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2006/'07;142;135;95
7874;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2007/'08;106;102;96
7875;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2008/'09;80;78;98
7876;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2009/'10;106;100;94
7877;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2010/'11;96;92;96
7878;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2011/'12;100;95;95
7879;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2012/'13;93;90;97
7880;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2013/'14;120;118;98
7881;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2014/'15;110;108;98
7882;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2015/'16;103;101;98
7883;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2016/'17;124;121;98
7884;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2017/'18;125;125;100
7885;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2018/'19;128;125;98
7886;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2019/'20;110;108;98
7887;Totaal mannen en vrouwen;15 jaar;Vmbo-b;(voormalige) Nederlandse Antillen, Aruba;2020/'21;116;116;100
7888;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2005/'06;310;286;92
7889;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2006/'07;294;279;95
7890;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2007/'08;277;253;91
7891;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2008/'09;236;226;96
7892;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2009/'10;277;268;97
7893;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2010/'11;241;229;95
7894;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2011/'12;234;229;98
7895;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2012/'13;267;258;97
7896;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2013/'14;259;253;98
7897;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2014/'15;336;331;99
7898;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2015/'16;349;344;99
7899;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2016/'17;373;367;98
7900;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2017/'18;351;348;99
7901;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2018/'19;363;353;97
7902;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2019/'20;389;388;100
7903;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Overige niet-westerse migratieachterg...;2020/'21;373;369;99
7904;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2005/'06;6;6;100
7905;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2006/'07;1;0;0
7906;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2007/'08;2;2;100
7907;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2008/'09;3;3;100
7908;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2009/'10;4;4;100
7909;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2010/'11;1;1;100
7910;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2011/'12;0;0;0
7911;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2012/'13;4;4;100
7912;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2013/'14;8;6;75
7913;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2014/'15;2;2;100
7914;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2015/'16;2;2;100
7915;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2016/'17;2;2;100
7916;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2017/'18;2;2;100
7917;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2018/'19;3;3;100
7918;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2019/'20;3;3;100
7919;Totaal mannen en vrouwen;15 jaar;Vmbo-b;Onbekende migratieachtergrond;2020/'21;3;3;100
7920;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2005/'06;570;549;96
7921;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2006/'07;660;641;97
7922;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2007/'08;703;684;97
7923;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2008/'09;803;774;96
7924;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2009/'10;858;825;96
7925;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2010/'11;909;867;95
7926;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2011/'12;947;908;96
7927;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2012/'13;948;923;97
7928;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2013/'14;1024;981;96
7929;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2014/'15;1085;1054;97
7930;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2015/'16;1077;1043;97
7931;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2016/'17;1189;1149;97
7932;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2017/'18;1189;1144;96
7933;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2018/'19;1348;1303;97
7934;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2019/'20;1459;1454;100
7935;Totaal mannen en vrouwen;16 jaar;Vwo;Totaal migratieachtergrond;2020/'21;1562;1521;97
7936;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2005/'06;490;471;96
7937;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2006/'07;572;558;98
7938;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2007/'08;608;594;98
7939;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2008/'09;688;665;97
7940;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2009/'10;756;728;96
7941;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2010/'11;809;774;96
7942;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2011/'12;835;799;96
7943;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2012/'13;814;790;97
7944;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2013/'14;897;862;96
7945;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2014/'15;927;901;97
7946;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2015/'16;935;904;97
7947;Totaal mannen en vrouwen;16 jaar;Vwo;Nederlandse achtergrond;2016/'17;1021;991;97
