ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
2908;Zelfstandige;A-U Alle economische activiteiten;Maasbree;2015;0.0;;;;;;;;;
2909;Zelfstandige;A-U Alle economische activiteiten;Maasbree;2016;0.0;;;;;;;;;
2910;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2007;1.1;38.8;35.5;38.5;34.1;33.4;28.4;0.8;445.2;62.9
2911;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2008;1.1;38.6;34.3;38.4;33.5;31.3;28.9;1.0;441.2;57.5
2912;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2009;1.1;37.1;32.5;37.3;31.8;30.1;27.7;1.0;397.0;48.4
2913;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2010;1.1;41.0;32.7;41.1;31.6;32.8;27.7;0.9;398.1;48.4
2914;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2011;1.1;40.6;35.0;41.0;34.3;38.9;32.4;1.0;387.6;50.7
2915;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2012;1.1;40.0;34.0;38.9;33.4;38.0;31.8;1.0;375.4;47.3
2916;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2013;1.1;39.6;33.0;38.1;32.5;37.1;31.1;0.9;317.0;48.4
2917;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2014;1.1;40.3;34.2;39.2;33.7;44.0;33.2;1.0;293.7;44.8
2918;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2015;0.0;;;;;;;;;
2919;Zelfstandige;A-U Alle economische activiteiten;Maasdonk;2016;0.0;;;;;;;;;
2920;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2007;2.5;36.1;30.3;34.9;29.6;31.7;28.0;1.9;342.5;44.6
2921;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2008;2.6;38.2;32.2;38.1;31.3;32.4;28.8;2.2;347.4;44.5
2922;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2009;2.5;35.9;29.5;35.2;28.9;30.9;27.9;2.2;318.9;38.9
2923;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2010;2.5;37.5;30.4;36.9;29.8;31.4;28.3;2.2;305.7;41.5
2924;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2011;2.6;37.8;31.9;37.0;30.9;38.8;32.1;2.2;298.3;40.5
2925;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2012;2.6;37.0;30.3;36.3;29.4;35.9;31.2;2.3;268.2;41.3
2926;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2013;2.7;37.1;30.6;35.9;29.3;34.7;31.0;2.4;240.5;35.7
2927;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2014;2.7;38.2;31.8;37.3;31.0;40.2;32.7;2.4;229.7;38.9
2928;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2015;2.7;38.8;32.6;37.7;31.5;36.8;33.2;2.4;227.4;36.2
2929;Zelfstandige;A-U Alle economische activiteiten;Maasdriel;2016;2.8;;;;;;;;;
2930;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2007;1.9;33.8;26.0;33.1;25.3;31.7;27.2;1.3;244.5;49.2
2931;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2008;2.0;36.1;28.3;36.2;27.2;32.9;29.0;1.6;234.5;47.1
2932;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2009;1.9;30.3;23.1;31.1;21.9;27.8;26.3;1.6;204.1;38.4
2933;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2010;1.8;32.5;25.5;31.8;24.9;28.3;26.5;1.6;201.3;39.6
2934;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2011;1.9;35.9;29.4;35.2;29.1;37.6;31.6;1.6;192.3;35.7
2935;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2012;1.9;33.8;26.8;32.9;26.0;34.2;30.3;1.6;171.4;36.5
2936;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2013;1.9;34.9;28.3;33.3;26.6;33.8;31.4;1.6;156.3;34.6
2937;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2014;1.9;37.6;29.8;36.5;28.9;42.7;32.8;1.6;159.7;37.6
2938;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2015;1.9;39.6;30.9;38.5;30.4;37.6;33.2;1.6;161.9;33.3
2939;Zelfstandige;A-U Alle economische activiteiten;Maasgouw;2016;1.9;;;;;;;;;
2940;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2007;1.4;37.9;30.5;36.0;28.3;31.2;27.3;1.0;165.8;31.4
2941;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2008;1.5;41.0;31.1;39.4;29.6;31.5;27.8;1.1;154.0;29.6
2942;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2009;1.5;37.8;29.7;37.2;28.4;29.8;27.1;1.2;125.5;23.8
2943;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2010;1.5;36.7;28.9;35.6;27.1;29.2;26.4;1.1;121.5;22.2
2944;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2011;1.5;38.6;30.4;37.0;28.9;33.3;30.0;1.2;124.0;21.4
2945;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2012;1.5;37.3;28.9;35.7;27.9;32.6;29.2;1.2;81.2;21.2
2946;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2013;1.6;36.8;27.0;34.8;24.9;32.4;28.5;1.3;58.8;22.2
2947;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2014;1.6;40.3;31.9;38.4;30.0;36.5;30.6;1.3;58.5;20.4
2948;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2015;1.6;40.6;32.1;38.8;30.0;35.3;31.5;1.3;59.5;20.7
2949;Zelfstandige;A-U Alle economische activiteiten;Maassluis;2016;1.7;;;;;;;;;
2950;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2007;5.2;34.0;22.0;32.6;20.6;30.4;23.8;3.4;155.1;17.6
2951;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2008;5.5;34.8;22.3;33.4;20.9;29.2;24.1;4.1;141.4;17.4
2952;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2009;5.5;34.7;21.6;33.4;20.5;29.4;24.3;4.4;119.3;14.9
2953;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2010;5.4;35.4;22.9;34.0;21.3;29.5;24.4;4.2;113.9;15.7
2954;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2011;5.7;35.3;23.6;33.7;22.0;33.9;27.2;4.4;102.4;14.5
2955;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2012;5.8;34.6;23.0;33.0;21.5;32.9;26.9;4.6;83.6;15.2
2956;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2013;6.0;34.8;22.6;32.9;20.8;31.8;26.5;4.6;62.8;15.2
2957;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2014;6.0;36.1;23.3;34.4;22.0;36.3;27.9;4.7;58.0;14.4
2958;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2015;6.1;36.1;24.6;34.3;23.5;34.3;28.9;4.8;58.2;13.8
2959;Zelfstandige;A-U Alle economische activiteiten;Maastricht;2016;6.1;;;;;;;;;
2960;Zelfstandige;A-U Alle economische activiteiten;Margraten;2007;1.0;32.8;23.9;32.6;23.0;32.5;27.2;0.8;410.6;58.5
2961;Zelfstandige;A-U Alle economische activiteiten;Margraten;2008;1.1;35.3;25.6;34.3;24.7;32.2;28.2;0.9;414.9;58.4
2962;Zelfstandige;A-U Alle economische activiteiten;Margraten;2009;1.1;33.4;24.6;32.3;23.5;30.4;26.9;0.9;383.8;53.5
2963;Zelfstandige;A-U Alle economische activiteiten;Margraten;2010;0.0;;;;;;;;;
2964;Zelfstandige;A-U Alle economische activiteiten;Margraten;2011;0.0;;;;;;;;;
2965;Zelfstandige;A-U Alle economische activiteiten;Margraten;2012;0.0;;;;;;;;;
2966;Zelfstandige;A-U Alle economische activiteiten;Margraten;2013;0.0;;;;;;;;;
2967;Zelfstandige;A-U Alle economische activiteiten;Margraten;2014;0.0;;;;;;;;;
2968;Zelfstandige;A-U Alle economische activiteiten;Margraten;2015;0.0;;;;;;;;;
2969;Zelfstandige;A-U Alle economische activiteiten;Margraten;2016;0.0;;;;;;;;;
2970;Zelfstandige;A-U Alle economische activiteiten;De Marne;2007;1.0;34.7;23.9;34.7;23.3;31.9;25.4;0.7;215.4;67.7
2971;Zelfstandige;A-U Alle economische activiteiten;De Marne;2008;1.0;33.5;24.1;33.5;23.3;31.1;25.3;0.8;239.3;70.0
2972;Zelfstandige;A-U Alle economische activiteiten;De Marne;2009;1.0;27.3;21.4;26.7;21.2;26.6;24.0;0.9;213.3;63.4
2973;Zelfstandige;A-U Alle economische activiteiten;De Marne;2010;1.0;31.7;24.1;30.4;23.9;29.8;25.1;0.8;207.5;59.9
2974;Zelfstandige;A-U Alle economische activiteiten;De Marne;2011;1.0;35.7;24.9;35.0;24.3;35.6;27.8;0.9;199.7;57.2
2975;Zelfstandige;A-U Alle economische activiteiten;De Marne;2012;1.0;29.2;23.3;28.0;22.6;30.6;27.1;0.8;186.5;64.5
2976;Zelfstandige;A-U Alle economische activiteiten;De Marne;2013;1.0;35.2;25.4;34.1;24.4;34.0;28.2;0.9;182.3;63.9
2977;Zelfstandige;A-U Alle economische activiteiten;De Marne;2014;1.0;35.0;25.9;34.2;23.9;34.9;29.2;0.9;170.1;64.4
2978;Zelfstandige;A-U Alle economische activiteiten;De Marne;2015;1.0;34.7;26.4;33.3;24.9;33.9;30.1;0.9;191.7;67.2
2979;Zelfstandige;A-U Alle economische activiteiten;De Marne;2016;1.0;;;;;;;;;
2980;Zelfstandige;A-U Alle economische activiteiten;Marum;2007;0.8;28.0;21.8;29.6;20.8;26.2;23.0;0.6;290.5;49.6
2981;Zelfstandige;A-U Alle economische activiteiten;Marum;2008;0.8;27.9;22.5;28.1;22.2;27.0;23.6;0.7;297.5;44.5
2982;Zelfstandige;A-U Alle economische activiteiten;Marum;2009;0.8;27.2;21.5;27.2;20.7;25.8;23.4;0.7;264.6;45.1
2983;Zelfstandige;A-U Alle economische activiteiten;Marum;2010;0.8;30.4;23.9;29.5;22.8;27.2;23.5;0.7;241.3;41.0
2984;Zelfstandige;A-U Alle economische activiteiten;Marum;2011;0.9;29.7;25.1;28.8;24.6;30.1;27.7;0.7;238.5;39.3
2985;Zelfstandige;A-U Alle economische activiteiten;Marum;2012;0.9;29.1;24.4;28.2;24.2;30.0;27.3;0.7;228.8;44.5
2986;Zelfstandige;A-U Alle economische activiteiten;Marum;2013;0.9;30.4;25.1;29.5;24.5;30.2;27.0;0.7;203.8;40.7
2987;Zelfstandige;A-U Alle economische activiteiten;Marum;2014;0.9;33.8;24.5;32.8;24.1;34.5;28.6;0.8;192.1;37.0
2988;Zelfstandige;A-U Alle economische activiteiten;Marum;2015;0.9;35.6;24.2;34.6;23.1;34.4;29.3;0.8;190.3;35.0
2989;Zelfstandige;A-U Alle economische activiteiten;Marum;2016;0.9;;;;;;;;;
2990;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2007;2.4;40.4;32.2;40.7;31.7;34.7;27.8;1.8;293.1;48.2
2991;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2008;2.5;40.3;32.8;40.2;31.9;32.0;28.1;2.1;272.8;42.9
2992;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2009;2.5;36.8;30.3;36.6;29.7;30.2;27.0;2.2;240.7;33.5
2993;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2010;3.9;38.7;31.7;38.6;31.1;31.0;27.6;3.4;248.7;39.0
2994;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2011;4.0;37.9;32.8;37.4;31.9;34.1;30.3;3.4;232.7;36.5
2995;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2012;3.9;37.5;31.2;36.9;30.5;34.0;29.9;3.4;208.0;37.5
2996;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2013;4.0;37.9;31.5;37.0;30.2;33.7;30.1;3.5;177.8;37.7
2997;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2014;4.0;39.4;32.8;38.2;31.6;38.7;31.8;3.5;175.0;37.2
2998;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2015;4.1;42.3;34.7;41.2;33.0;37.1;32.5;3.6;179.1;38.4
2999;Zelfstandige;A-U Alle economische activiteiten;Medemblik;2016;4.1;;;;;;;;;
3000;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2007;0.6;31.9;27.3;33.2;25.3;29.4;27.0;0.4;334.6;64.4
3001;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2008;0.6;32.9;27.0;33.4;26.7;29.3;27.2;0.5;323.0;57.9
3002;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2009;0.0;;;;;;;;;
3003;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2010;0.0;;;;;;;;;
3004;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2011;0.0;;;;;;;;;
3005;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2012;0.0;;;;;;;;;
3006;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2013;0.0;;;;;;;;;
3007;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2014;0.0;;;;;;;;;
3008;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2015;0.0;;;;;;;;;
3009;Zelfstandige;A-U Alle economische activiteiten;Meerlo-Wanssum;2016;0.0;;;;;;;;;
3010;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2007;1.3;35.6;25.0;34.4;23.7;32.0;26.2;0.9;257.0;31.0
3011;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2008;1.3;35.1;25.3;34.5;23.8;30.4;26.5;1.0;252.0;30.6
3012;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2009;1.3;34.2;25.3;33.4;24.1;30.0;27.1;1.1;233.5;27.8
3013;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2010;1.3;38.7;26.4;37.6;25.0;31.4;26.7;1.0;242.5;32.6
3014;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2011;1.4;38.0;28.0;36.6;26.6;35.0;30.6;1.1;228.3;29.7
3015;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2012;1.4;36.5;26.0;35.0;24.6;35.0;29.9;1.1;198.7;26.8
3016;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2013;1.4;38.6;26.7;36.8;25.5;36.2;30.2;1.1;170.8;30.4
3017;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2014;1.4;39.9;28.1;37.8;26.6;39.9;32.6;1.2;171.9;27.1
3018;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2015;1.4;40.9;27.5;39.0;26.8;37.2;32.3;1.2;156.1;29.1
3019;Zelfstandige;A-U Alle economische activiteiten;Meerssen;2016;1.4;;;;;;;;;
3020;Zelfstandige;A-U Alle economische activiteiten;Meijel;2007;0.5;30.0;25.6;29.9;23.9;28.0;25.7;0.4;343.7;46.1
3021;Zelfstandige;A-U Alle economische activiteiten;Meijel;2008;0.5;28.7;27.8;28.5;27.7;26.0;27.2;0.4;336.4;42.9
3022;Zelfstandige;A-U Alle economische activiteiten;Meijel;2009;0.0;;;;;;;;;
3023;Zelfstandige;A-U Alle economische activiteiten;Meijel;2010;0.0;;;;;;;;;
3024;Zelfstandige;A-U Alle economische activiteiten;Meijel;2011;0.0;;;;;;;;;
3025;Zelfstandige;A-U Alle economische activiteiten;Meijel;2012;0.0;;;;;;;;;
3026;Zelfstandige;A-U Alle economische activiteiten;Meijel;2013;0.0;;;;;;;;;
3027;Zelfstandige;A-U Alle economische activiteiten;Meijel;2014;0.0;;;;;;;;;
3028;Zelfstandige;A-U Alle economische activiteiten;Meijel;2015;0.0;;;;;;;;;
3029;Zelfstandige;A-U Alle economische activiteiten;Meijel;2016;0.0;;;;;;;;;
3030;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2007;1.0;32.5;24.7;32.4;23.0;29.1;24.5;0.7;228.9;48.6
3031;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2008;1.1;33.2;25.6;33.3;24.7;29.7;25.0;0.8;234.6;54.4
3032;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2009;1.1;30.0;21.6;29.7;21.8;26.3;24.3;0.9;194.5;54.9
3033;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2010;0.0;;;;;;;;;
3034;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2011;0.0;;;;;;;;;
3035;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2012;0.0;;;;;;;;;
3036;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2013;0.0;;;;;;;;;
3037;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2014;0.0;;;;;;;;;
3038;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2015;0.0;;;;;;;;;
3039;Zelfstandige;A-U Alle economische activiteiten;Menaldumadeel;2016;0.0;;;;;;;;;
3040;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2007;0.0;;;;;;;;;
3041;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2008;0.0;;;;;;;;;
3042;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2009;0.0;;;;;;;;;
3043;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2010;1.0;32.8;24.7;33.1;24.7;27.6;24.2;0.8;204.2;53.3
3044;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2011;1.0;32.9;26.4;32.7;25.5;32.0;27.9;0.9;199.0;51.8
3045;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2012;1.1;32.0;24.7;31.5;24.5;30.8;27.8;0.9;183.0;49.0
3046;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2013;1.1;32.6;24.1;32.3;23.5;31.0;27.5;0.9;167.0;46.3
3047;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2014;1.1;35.1;26.0;34.1;26.0;35.0;28.3;0.9;162.6;49.5
3048;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2015;1.1;35.7;27.3;35.3;26.8;33.5;29.2;1.0;165.7;50.0
3049;Zelfstandige;A-U Alle economische activiteiten;Menameradiel;2016;1.1;;;;;;;;;
3050;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2007;0.8;27.9;20.5;26.5;18.8;26.0;23.0;0.5;204.8;35.7
3051;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2008;0.8;29.5;21.8;29.6;21.0;26.3;22.9;0.6;188.1;39.3
3052;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2009;0.8;27.1;19.8;26.6;19.3;25.0;22.7;0.6;170.8;34.1
3053;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2010;0.7;28.9;22.8;28.0;21.0;26.4;23.0;0.6;160.2;33.7
3054;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2011;0.7;32.4;26.1;32.1;25.0;30.3;27.2;0.6;156.3;32.0
3055;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2012;0.7;29.5;23.8;28.2;22.7;27.9;26.4;0.6;125.3;28.1
3056;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2013;0.7;31.2;26.2;30.1;25.0;29.7;27.0;0.6;108.6;24.1
3057;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2014;0.7;33.5;27.5;31.9;25.4;32.9;29.1;0.6;111.5;29.3
3058;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2015;0.8;33.2;27.2;32.0;25.4;31.8;28.3;0.7;103.5;30.0
3059;Zelfstandige;A-U Alle economische activiteiten;Menterwolde;2016;0.8;;;;;;;;;
3060;Zelfstandige;A-U Alle economische activiteiten;Meppel;2007;1.7;34.6;25.5;34.1;24.8;30.6;25.2;1.2;201.4;30.3
3061;Zelfstandige;A-U Alle economische activiteiten;Meppel;2008;1.8;36.5;26.6;35.8;25.7;31.4;26.4;1.4;180.5;27.7
3062;Zelfstandige;A-U Alle economische activiteiten;Meppel;2009;1.8;32.6;23.7;32.1;22.6;28.1;25.3;1.5;147.3;22.5
3063;Zelfstandige;A-U Alle economische activiteiten;Meppel;2010;1.8;35.0;26.5;34.4;24.4;29.7;26.1;1.4;149.9;22.4
3064;Zelfstandige;A-U Alle economische activiteiten;Meppel;2011;1.8;35.8;27.0;35.1;25.8;32.9;28.8;1.5;147.8;21.5
3065;Zelfstandige;A-U Alle economische activiteiten;Meppel;2012;1.9;34.6;25.5;33.8;24.4;32.6;28.0;1.5;128.8;21.8
3066;Zelfstandige;A-U Alle economische activiteiten;Meppel;2013;1.9;34.6;25.0;33.6;24.0;32.2;27.8;1.6;97.3;20.4
3067;Zelfstandige;A-U Alle economische activiteiten;Meppel;2014;2.0;37.0;27.3;35.8;26.2;35.4;29.5;1.6;98.5;19.7
3068;Zelfstandige;A-U Alle economische activiteiten;Meppel;2015;2.0;37.4;28.0;36.2;26.4;34.0;29.7;1.7;102.0;20.6
3069;Zelfstandige;A-U Alle economische activiteiten;Meppel;2016;2.0;;;;;;;;;
3070;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2007;2.6;35.3;25.6;34.6;24.0;31.1;26.0;1.8;195.4;34.0
3071;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2008;2.7;36.3;25.6;35.9;24.1;30.8;25.9;2.1;179.6;29.7
3072;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2009;2.8;36.3;24.7;35.7;23.4;30.0;25.4;2.1;160.2;24.9
3073;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2010;2.6;37.8;26.8;37.4;25.2;30.6;25.7;2.0;157.9;27.3
3074;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2011;2.7;39.4;27.8;38.8;26.3;36.1;29.2;2.1;155.7;24.9
3075;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2012;2.8;36.2;26.8;35.4;25.1;34.5;28.8;2.2;131.0;25.2
3076;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2013;2.8;37.4;26.6;35.9;24.9;34.3;28.4;2.2;114.2;24.7
3077;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2014;2.8;38.9;27.2;37.6;26.3;38.9;30.0;2.2;105.8;25.1
3078;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2015;2.9;39.9;28.0;38.7;27.3;36.0;30.5;2.3;107.4;23.6
3079;Zelfstandige;A-U Alle economische activiteiten;Middelburg (Z.);2016;2.9;;;;;;;;;
3080;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2007;1.1;42.1;32.5;42.4;32.3;34.5;28.9;0.8;266.6;65.7
3081;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2008;1.2;43.4;34.6;42.6;32.8;33.7;29.0;0.9;239.8;57.6
3082;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2009;1.2;40.9;33.9;40.9;32.9;32.4;28.1;1.0;215.0;51.5
3083;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2010;1.1;41.9;33.4;41.4;32.6;32.8;28.4;1.0;218.3;54.2
3084;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2011;1.2;42.3;33.0;41.1;31.9;35.9;31.4;1.0;215.1;51.2
3085;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2012;1.2;44.1;34.2;42.6;32.6;37.5;31.8;1.0;190.6;53.5
3086;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2013;0.0;;;;;;;;;
3087;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2014;0.0;;;;;;;;;
3088;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2015;0.0;;;;;;;;;
3089;Zelfstandige;A-U Alle economische activiteiten;Middelharnis;2016;0.0;;;;;;;;;
3090;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2007;1.4;48.0;39.7;47.2;38.5;39.0;31.1;1.2;464.6;97.0
3091;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2008;1.5;48.3;39.1;47.8;38.9;36.8;31.5;1.3;444.7;85.5
3092;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2009;1.5;40.3;34.9;39.2;33.8;29.9;29.8;1.3;406.8;78.2
3093;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2010;1.5;43.9;35.5;43.7;34.9;33.6;29.8;1.3;380.6;71.5
3094;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2011;1.5;46.3;38.6;45.3;37.9;39.9;34.3;1.3;363.1;68.6
3095;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2012;1.5;43.3;36.5;42.5;35.8;39.6;34.0;1.3;325.4;63.4
3096;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2013;1.5;45.1;37.8;43.4;36.7;39.2;33.9;1.4;278.2;59.8
3097;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2014;1.6;44.2;37.9;42.4;36.3;45.9;36.6;1.4;271.8;68.9
3098;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2015;1.6;46.6;38.9;45.0;37.8;38.6;34.9;1.5;291.3;59.8
3099;Zelfstandige;A-U Alle economische activiteiten;Midden-Delfland;2016;1.6;;;;;;;;;
3100;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2007;2.4;30.3;24.1;29.8;23.0;28.1;24.6;1.7;270.9;54.3
3101;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2008;2.6;30.7;24.6;30.3;23.7;29.2;25.9;2.1;269.2;47.0
3102;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2009;2.6;29.7;23.9;29.7;22.9;27.6;25.2;2.2;231.9;44.2
3103;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2010;2.4;31.7;26.1;31.0;25.3;28.4;26.0;2.1;228.8;51.2
3104;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2011;2.5;31.8;27.2;31.4;26.0;31.7;29.0;2.2;218.7;48.3
3105;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2012;2.6;32.5;27.3;31.4;25.9;32.9;29.2;2.2;201.4;51.0
3106;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2013;2.6;32.6;26.6;31.5;25.4;32.0;29.2;2.3;188.6;47.1
3107;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2014;2.6;33.7;27.5;32.3;26.3;34.5;30.4;2.3;176.5;48.2
3108;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2015;2.6;32.7;27.4;31.4;25.9;32.6;30.9;2.3;173.5;45.2
3109;Zelfstandige;A-U Alle economische activiteiten;Midden-Drenthe;2016;2.7;;;;;;;;;
3110;Zelfstandige;A-U Alle economische activiteiten;Mill en Sint Hubert;2007;0.9;33.1;28.4;32.3;27.8;32.3;26.2;0.7;425.0;71.6
