ID;Geslacht;Leeftijd;RegioS;Perioden;Verkeersdoden_1
8299;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2001;30
8300;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2002;36
8301;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2003;41
8302;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2004;31
8303;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2005;37
8304;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2006;39
8305;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2007;24
8306;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2008;41
8307;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2009;28
8308;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2010;18
8309;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2011;21
8310;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2012;24
8311;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2013;25
8312;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2014;23
8313;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2015;17
8314;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2016;26
8315;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2017;24
8316;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2018;28
8317;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2019;40
8318;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2020;23
8319;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2021;22
8320;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2022;29
8321;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2023;34
8322;Vrouwen;Totaal alle leeftijden;Gelderland (PV);2024;35
8323;Vrouwen;Totaal alle leeftijden;Utrecht (PV);1996;30
8324;Vrouwen;Totaal alle leeftijden;Utrecht (PV);1997;22
8325;Vrouwen;Totaal alle leeftijden;Utrecht (PV);1998;16
8326;Vrouwen;Totaal alle leeftijden;Utrecht (PV);1999;22
8327;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2000;12
8328;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2001;12
8329;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2002;12
8330;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2003;11
8331;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2004;15
8332;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2005;20
8333;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2006;16
8334;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2007;9
8335;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2008;13
8336;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2009;6
8337;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2010;10
8338;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2011;10
8339;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2012;9
8340;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2013;5
8341;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2014;6
8342;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2015;4
8343;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2016;14
8344;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2017;14
8345;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2018;10
8346;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2019;18
8347;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2020;16
8348;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2021;14
8349;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2022;8
8350;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2023;14
8351;Vrouwen;Totaal alle leeftijden;Utrecht (PV);2024;11
8352;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);1996;50
8353;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);1997;51
8354;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);1998;51
8355;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);1999;49
8356;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2000;43
8357;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2001;39
8358;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2002;36
8359;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2003;43
8360;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2004;25
8361;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2005;30
8362;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2006;25
8363;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2007;34
8364;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2008;24
8365;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2009;29
8366;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2010;17
8367;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2011;33
8368;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2012;28
8369;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2013;17
8370;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2014;16
8371;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2015;24
8372;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2016;28
8373;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2017;18
8374;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2018;21
8375;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2019;26
8376;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2020;22
8377;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2021;29
8378;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2022;35
8379;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2023;25
8380;Vrouwen;Totaal alle leeftijden;Noord-Holland (PV);2024;25
8381;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);1996;39
8382;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);1997;50
8383;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);1998;58
8384;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);1999;42
8385;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2000;46
8386;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2001;38
8387;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2002;32
8388;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2003;42
8389;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2004;34
8390;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2005;24
8391;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2006;38
8392;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2007;38
8393;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2008;25
8394;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2009;32
8395;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2010;26
8396;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2011;24
8397;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2012;20
8398;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2013;25
8399;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2014;23
8400;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2015;24
8401;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2016;16
8402;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2017;24
8403;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2018;32
8404;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2019;22
8405;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2020;19
8406;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2021;28
8407;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2022;37
8408;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2023;33
8409;Vrouwen;Totaal alle leeftijden;Zuid-Holland (PV);2024;32
8410;Vrouwen;Totaal alle leeftijden;Zeeland (PV);1996;12
8411;Vrouwen;Totaal alle leeftijden;Zeeland (PV);1997;9
8412;Vrouwen;Totaal alle leeftijden;Zeeland (PV);1998;14
8413;Vrouwen;Totaal alle leeftijden;Zeeland (PV);1999;12
8414;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2000;12
8415;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2001;10
8416;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2002;7
8417;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2003;10
8418;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2004;7
8419;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2005;6
8420;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2006;17
8421;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2007;5
8422;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2008;6
8423;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2009;5
8424;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2010;10
8425;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2011;4
8426;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2012;4
8427;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2013;6
8428;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2014;8
8429;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2015;8
8430;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2016;9
8431;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2017;6
8432;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2018;4
8433;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2019;1
8434;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2020;4
8435;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2021;3
8436;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2022;5
8437;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2023;5
8438;Vrouwen;Totaal alle leeftijden;Zeeland (PV);2024;6
8439;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);1996;66
8440;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);1997;58
8441;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);1998;50
8442;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);1999;50
8443;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2000;60
8444;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2001;55
8445;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2002;55
8446;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2003;42
8447;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2004;51
8448;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2005;46
8449;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2006;28
8450;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2007;36
8451;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2008;33
8452;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2009;34
8453;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2010;29
8454;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2011;31
8455;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2012;28
8456;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2013;20
8457;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2014;22
8458;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2015;36
8459;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2016;23
8460;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2017;27
8461;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2018;40
8462;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2019;36
8463;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2020;23
8464;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2021;19
8465;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2022;35
8466;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2023;29
8467;Vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2024;40
8468;Vrouwen;Totaal alle leeftijden;Limburg (PV);1996;30
8469;Vrouwen;Totaal alle leeftijden;Limburg (PV);1997;34
8470;Vrouwen;Totaal alle leeftijden;Limburg (PV);1998;29
8471;Vrouwen;Totaal alle leeftijden;Limburg (PV);1999;11
8472;Vrouwen;Totaal alle leeftijden;Limburg (PV);2000;25
8473;Vrouwen;Totaal alle leeftijden;Limburg (PV);2001;21
8474;Vrouwen;Totaal alle leeftijden;Limburg (PV);2002;24
8475;Vrouwen;Totaal alle leeftijden;Limburg (PV);2003;19
8476;Vrouwen;Totaal alle leeftijden;Limburg (PV);2004;18
8477;Vrouwen;Totaal alle leeftijden;Limburg (PV);2005;15
8478;Vrouwen;Totaal alle leeftijden;Limburg (PV);2006;24
8479;Vrouwen;Totaal alle leeftijden;Limburg (PV);2007;26
8480;Vrouwen;Totaal alle leeftijden;Limburg (PV);2008;16
8481;Vrouwen;Totaal alle leeftijden;Limburg (PV);2009;15
8482;Vrouwen;Totaal alle leeftijden;Limburg (PV);2010;11
8483;Vrouwen;Totaal alle leeftijden;Limburg (PV);2011;19
8484;Vrouwen;Totaal alle leeftijden;Limburg (PV);2012;12
8485;Vrouwen;Totaal alle leeftijden;Limburg (PV);2013;14
8486;Vrouwen;Totaal alle leeftijden;Limburg (PV);2014;9
8487;Vrouwen;Totaal alle leeftijden;Limburg (PV);2015;17
8488;Vrouwen;Totaal alle leeftijden;Limburg (PV);2016;15
8489;Vrouwen;Totaal alle leeftijden;Limburg (PV);2017;7
8490;Vrouwen;Totaal alle leeftijden;Limburg (PV);2018;19
8491;Vrouwen;Totaal alle leeftijden;Limburg (PV);2019;18
8492;Vrouwen;Totaal alle leeftijden;Limburg (PV);2020;15
8493;Vrouwen;Totaal alle leeftijden;Limburg (PV);2021;8
8494;Vrouwen;Totaal alle leeftijden;Limburg (PV);2022;14
8495;Vrouwen;Totaal alle leeftijden;Limburg (PV);2023;13
8496;Vrouwen;Totaal alle leeftijden;Limburg (PV);2024;11
8497;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1996;0
8498;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1997;0
8499;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1998;0
8500;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1999;0
8501;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2000;0
8502;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2001;2
8503;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2002;0
8504;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2003;0
8505;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2004;0
8506;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2005;0
8507;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2006;0
8508;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2007;0
8509;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2008;0
8510;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2009;0
8511;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2010;0
8512;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2011;0
8513;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2012;0
8514;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2013;0
8515;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2014;0
8516;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2015;0
8517;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2016;0
8518;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2017;0
8519;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2018;0
8520;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2019;0
8521;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2020;0
8522;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2021;0
8523;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2022;0
8524;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2023;0
8525;Vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2024;0
8526;Vrouwen;Jonger dan 15 jaar;Nederland;1996;27
8527;Vrouwen;Jonger dan 15 jaar;Nederland;1997;33
8528;Vrouwen;Jonger dan 15 jaar;Nederland;1998;19
8529;Vrouwen;Jonger dan 15 jaar;Nederland;1999;28
8530;Vrouwen;Jonger dan 15 jaar;Nederland;2000;22
8531;Vrouwen;Jonger dan 15 jaar;Nederland;2001;14
8532;Vrouwen;Jonger dan 15 jaar;Nederland;2002;13
8533;Vrouwen;Jonger dan 15 jaar;Nederland;2003;24
8534;Vrouwen;Jonger dan 15 jaar;Nederland;2004;22
8535;Vrouwen;Jonger dan 15 jaar;Nederland;2005;17
8536;Vrouwen;Jonger dan 15 jaar;Nederland;2006;20
8537;Vrouwen;Jonger dan 15 jaar;Nederland;2007;18
8538;Vrouwen;Jonger dan 15 jaar;Nederland;2008;11
8539;Vrouwen;Jonger dan 15 jaar;Nederland;2009;11
8540;Vrouwen;Jonger dan 15 jaar;Nederland;2010;10
8541;Vrouwen;Jonger dan 15 jaar;Nederland;2011;5
8542;Vrouwen;Jonger dan 15 jaar;Nederland;2012;8
8543;Vrouwen;Jonger dan 15 jaar;Nederland;2013;3
8544;Vrouwen;Jonger dan 15 jaar;Nederland;2014;6
8545;Vrouwen;Jonger dan 15 jaar;Nederland;2015;4
8546;Vrouwen;Jonger dan 15 jaar;Nederland;2016;6
8547;Vrouwen;Jonger dan 15 jaar;Nederland;2017;10
8548;Vrouwen;Jonger dan 15 jaar;Nederland;2018;10
8549;Vrouwen;Jonger dan 15 jaar;Nederland;2019;2
8550;Vrouwen;Jonger dan 15 jaar;Nederland;2020;5
8551;Vrouwen;Jonger dan 15 jaar;Nederland;2021;8
8552;Vrouwen;Jonger dan 15 jaar;Nederland;2022;9
8553;Vrouwen;Jonger dan 15 jaar;Nederland;2023;9
8554;Vrouwen;Jonger dan 15 jaar;Nederland;2024;7
8555;Vrouwen;Jonger dan 15 jaar;Groningen (PV);1996;1
8556;Vrouwen;Jonger dan 15 jaar;Groningen (PV);1997;2
8557;Vrouwen;Jonger dan 15 jaar;Groningen (PV);1998;0
8558;Vrouwen;Jonger dan 15 jaar;Groningen (PV);1999;0
8559;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2000;1
8560;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2001;1
8561;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2002;1
8562;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2003;3
8563;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2004;2
8564;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2005;1
8565;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2006;3
8566;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2007;1
8567;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2008;0
8568;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2009;0
8569;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2010;2
8570;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2011;0
8571;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2012;1
8572;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2013;1
8573;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2014;0
8574;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2015;0
8575;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2016;0
8576;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2017;1
8577;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2018;0
8578;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2019;0
8579;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2020;0
8580;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2021;0
8581;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2022;0
8582;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2023;0
8583;Vrouwen;Jonger dan 15 jaar;Groningen (PV);2024;1
8584;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);1996;1
8585;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);1997;1
8586;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);1998;0
8587;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);1999;2
8588;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2000;2
8589;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2001;1
8590;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2002;1
8591;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2003;1
8592;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2004;3
8593;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2005;2
8594;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2006;0
8595;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2007;1
8596;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2008;1
8597;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2009;0
8598;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2010;1
8599;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2011;0
8600;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2012;1
8601;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2013;0
8602;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2014;0
8603;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2015;0
8604;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2016;1
8605;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2017;0
8606;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2018;0
8607;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2019;0
8608;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2020;0
8609;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2021;0
8610;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2022;1
8611;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2023;0
8612;Vrouwen;Jonger dan 15 jaar;Fryslân (PV);2024;0
8613;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);1996;3
8614;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);1997;3
8615;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);1998;0
8616;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);1999;0
8617;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2000;2
8618;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2001;2
8619;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2002;1
8620;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2003;0
8621;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2004;2
8622;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2005;0
8623;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2006;0
8624;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2007;1
8625;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2008;2
8626;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2009;1
8627;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2010;0
8628;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2011;0
8629;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2012;0
8630;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2013;0
8631;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2014;0
8632;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2015;0
8633;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2016;0
8634;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2017;0
8635;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2018;0
8636;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2019;0
8637;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2020;0
8638;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2021;2
8639;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2022;0
8640;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2023;1
8641;Vrouwen;Jonger dan 15 jaar;Drenthe (PV);2024;0
8642;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);1996;3
8643;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);1997;0
8644;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);1998;1
8645;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);1999;2
8646;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2000;2
8647;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2001;0
8648;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2002;0
8649;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2003;4
8650;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2004;2
8651;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2005;0
8652;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2006;0
8653;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2007;1
8654;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2008;0
8655;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2009;1
8656;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2010;0
8657;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2011;2
8658;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2012;1
8659;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2013;0
8660;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2014;3
8661;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2015;0
8662;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2016;1
8663;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2017;1
8664;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2018;2
8665;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2019;0
8666;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2020;0
8667;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2021;0
8668;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2022;2
8669;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2023;0
8670;Vrouwen;Jonger dan 15 jaar;Overijssel (PV);2024;0
8671;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);1996;0
8672;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);1997;2
8673;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);1998;0
8674;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);1999;0
8675;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2000;0
8676;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2001;0
8677;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2002;0
8678;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2003;0
