ID;Geslacht;Leeftijd;BurgerlijkeStaat;CaribischNederland;Perioden;BevolkingOp1Januari_1
6952;Totaal mannen en vrouwen;23 jaar;Gescheiden;Caribisch Nederland;2019;1.0
6953;Totaal mannen en vrouwen;23 jaar;Gescheiden;Caribisch Nederland;2020;0.0
6954;Totaal mannen en vrouwen;23 jaar;Gescheiden;Caribisch Nederland;2021;0.0
6955;Totaal mannen en vrouwen;23 jaar;Gescheiden;Caribisch Nederland;2022;0.0
6956;Totaal mannen en vrouwen;23 jaar;Gescheiden;Caribisch Nederland;2023;0.0
6957;Totaal mannen en vrouwen;23 jaar;Gescheiden;Caribisch Nederland;2024;1.0
6958;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2011;0.0
6959;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2012;1.0
6960;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2013;0.0
6961;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2014;1.0
6962;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2015;2.0
6963;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2016;1.0
6964;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2017;0.0
6965;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2018;0.0
6966;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2019;1.0
6967;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2020;0.0
6968;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2021;0.0
6969;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2022;0.0
6970;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2023;0.0
6971;Totaal mannen en vrouwen;23 jaar;Gescheiden;Bonaire;2024;0.0
6972;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2011;0.0
6973;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2012;0.0
6974;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2013;1.0
6975;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2014;0.0
6976;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2015;0.0
6977;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2016;0.0
6978;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2017;0.0
6979;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2018;0.0
6980;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2019;0.0
6981;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2020;0.0
6982;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2021;0.0
6983;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2022;0.0
6984;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2023;0.0
6985;Totaal mannen en vrouwen;23 jaar;Gescheiden;Sint Eustatius;2024;1.0
6986;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2011;0.0
6987;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2012;0.0
6988;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2013;0.0
6989;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2014;0.0
6990;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2015;1.0
6991;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2016;0.0
6992;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2017;0.0
6993;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2018;0.0
6994;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2019;0.0
6995;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2020;0.0
6996;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2021;0.0
6997;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2022;0.0
6998;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2023;0.0
6999;Totaal mannen en vrouwen;23 jaar;Gescheiden;Saba;2024;0.0
7000;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2011;325.0
7001;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2012;321.0
7002;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2013;417.0
7003;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2014;390.0
7004;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2015;353.0
7005;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2016;364.0
7006;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2017;333.0
7007;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2018;349.0
7008;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2019;294.0
7009;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2020;310.0
7010;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2021;294.0
7011;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2022;269.0
7012;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2023;298.0
7013;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Caribisch Nederland;2024;301.0
7014;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2011;175.0
7015;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2012;201.0
7016;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2013;241.0
7017;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2014;272.0
7018;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2015;254.0
7019;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2016;243.0
7020;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2017;235.0
7021;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2018;241.0
7022;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2019;217.0
7023;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2020;236.0
7024;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2021;238.0
7025;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2022;218.0
7026;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2023;243.0
7027;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Bonaire;2024;250.0
7028;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2011;55.0
7029;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;39.0
7030;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;53.0
7031;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;37.0
7032;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;36.0
7033;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;41.0
7034;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;33.0
7035;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;29.0
7036;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;20.0
7037;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;32.0
7038;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;28.0
7039;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;27.0
7040;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;27.0
7041;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Sint Eustatius;2024;26.0
7042;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2011;95.0
7043;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2012;81.0
7044;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2013;123.0
7045;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2014;81.0
7046;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2015;63.0
7047;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2016;80.0
7048;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2017;65.0
7049;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2018;79.0
7050;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2019;57.0
7051;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2020;42.0
7052;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2021;28.0
7053;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2022;24.0
7054;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2023;28.0
7055;Totaal mannen en vrouwen;24 jaar;Totaal burgerlijke staat;Saba;2024;25.0
7056;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2011;298.0
7057;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2012;296.0
7058;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2013;384.0
7059;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2014;366.0
7060;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2015;330.0
7061;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2016;336.0
7062;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2017;305.0
7063;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2018;326.0
7064;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2019;274.0
7065;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2020;290.0
7066;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2021;275.0
7067;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2022;256.0
7068;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2023;287.0
7069;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Caribisch Nederland;2024;284.0
7070;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2011;154.0
7071;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2012;181.0
7072;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2013;213.0
7073;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2014;254.0
7074;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2015;239.0
7075;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2016;219.0
7076;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2017;210.0
7077;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2018;220.0
7078;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2019;200.0
7079;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2020;217.0
7080;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2021;226.0
7081;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2022;206.0
7082;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2023;234.0
7083;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Bonaire;2024;234.0
7084;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2011;49.0
7085;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2012;34.0
7086;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2013;51.0
7087;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2014;33.0
7088;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2015;36.0
7089;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2016;40.0
7090;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2017;30.0
7091;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2018;28.0
7092;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2019;18.0
7093;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2020;32.0
7094;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2021;24.0
7095;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2022;26.0
7096;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2023;25.0
7097;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Sint Eustatius;2024;26.0
7098;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2011;95.0
7099;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2012;81.0
7100;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2013;120.0
7101;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2014;79.0
7102;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2015;55.0
7103;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2016;77.0
7104;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2017;65.0
7105;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2018;78.0
7106;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2019;56.0
7107;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2020;41.0
7108;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2021;25.0
7109;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2022;24.0
7110;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2023;28.0
7111;Totaal mannen en vrouwen;24 jaar;Ongehuwd;Saba;2024;24.0
7112;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2011;25.0
7113;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2012;25.0
7114;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2013;31.0
7115;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2014;22.0
7116;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2015;21.0
7117;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2016;25.0
7118;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2017;27.0
7119;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2018;22.0
7120;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2019;17.0
7121;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2020;19.0
7122;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2021;19.0
7123;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2022;13.0
7124;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2023;11.0
7125;Totaal mannen en vrouwen;24 jaar;Gehuwd;Caribisch Nederland;2024;17.0
7126;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2011;19.0
7127;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2012;20.0
7128;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2013;26.0
7129;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2014;17.0
7130;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2015;13.0
7131;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2016;22.0
7132;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2017;24.0
7133;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2018;20.0
7134;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2019;14.0
7135;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2020;18.0
7136;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2021;12.0
7137;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2022;12.0
7138;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2023;9.0
7139;Totaal mannen en vrouwen;24 jaar;Gehuwd;Bonaire;2024;16.0
7140;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2011;6.0
7141;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2012;5.0
7142;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2013;2.0
7143;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2014;3.0
7144;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2015;0.0
7145;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2016;1.0
7146;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2017;3.0
7147;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2018;1.0
7148;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2019;2.0
7149;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2020;0.0
7150;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2021;4.0
7151;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2022;1.0
7152;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2023;2.0
7153;Totaal mannen en vrouwen;24 jaar;Gehuwd;Sint Eustatius;2024;0.0
7154;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2011;0.0
7155;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2012;0.0
7156;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2013;3.0
7157;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2014;2.0
7158;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2015;8.0
7159;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2016;2.0
7160;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2017;0.0
7161;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2018;1.0
7162;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2019;1.0
7163;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2020;1.0
7164;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2021;3.0
7165;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2022;0.0
7166;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2023;0.0
7167;Totaal mannen en vrouwen;24 jaar;Gehuwd;Saba;2024;1.0
7168;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2011;0.0
7169;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2012;0.0
7170;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2013;0.0
7171;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2014;0.0
7172;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2015;0.0
7173;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2016;0.0
7174;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2017;0.0
7175;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2018;0.0
7176;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2019;0.0
7177;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2020;0.0
7178;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2021;0.0
7179;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2022;0.0
7180;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2023;0.0
7181;Totaal mannen en vrouwen;24 jaar;Verweduwd;Caribisch Nederland;2024;0.0
7182;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2011;0.0
7183;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2012;0.0
7184;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2013;0.0
7185;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2014;0.0
7186;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2015;0.0
7187;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2016;0.0
7188;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2017;0.0
7189;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2018;0.0
7190;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2019;0.0
7191;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2020;0.0
7192;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2021;0.0
7193;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2022;0.0
7194;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2023;0.0
7195;Totaal mannen en vrouwen;24 jaar;Verweduwd;Bonaire;2024;0.0
7196;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2011;0.0
7197;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2012;0.0
7198;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2013;0.0
7199;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2014;0.0
7200;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2015;0.0
7201;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2016;0.0
7202;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2017;0.0
7203;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2018;0.0
7204;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2019;0.0
7205;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2020;0.0
7206;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2021;0.0
7207;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2022;0.0
7208;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2023;0.0
7209;Totaal mannen en vrouwen;24 jaar;Verweduwd;Sint Eustatius;2024;0.0
7210;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2011;0.0
7211;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2012;0.0
7212;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2013;0.0
7213;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2014;0.0
7214;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2015;0.0
7215;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2016;0.0
7216;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2017;0.0
7217;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2018;0.0
7218;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2019;0.0
7219;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2020;0.0
7220;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2021;0.0
7221;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2022;0.0
7222;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2023;0.0
7223;Totaal mannen en vrouwen;24 jaar;Verweduwd;Saba;2024;0.0
7224;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2011;2.0
7225;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2012;0.0
7226;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2013;2.0
7227;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2014;2.0
7228;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2015;2.0
7229;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2016;3.0
7230;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2017;1.0
7231;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2018;1.0
7232;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2019;3.0
7233;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2020;1.0
7234;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2021;0.0
7235;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2022;0.0
7236;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2023;0.0
7237;Totaal mannen en vrouwen;24 jaar;Gescheiden;Caribisch Nederland;2024;0.0
7238;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2011;2.0
7239;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2012;0.0
7240;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2013;2.0
7241;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2014;1.0
7242;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2015;2.0
7243;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2016;2.0
7244;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2017;1.0
7245;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2018;1.0
7246;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2019;3.0
7247;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2020;1.0
7248;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2021;0.0
7249;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2022;0.0
7250;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2023;0.0
7251;Totaal mannen en vrouwen;24 jaar;Gescheiden;Bonaire;2024;0.0
7252;Totaal mannen en vrouwen;24 jaar;Gescheiden;Sint Eustatius;2011;0.0
7253;Totaal mannen en vrouwen;24 jaar;Gescheiden;Sint Eustatius;2012;0.0
7254;Totaal mannen en vrouwen;24 jaar;Gescheiden;Sint Eustatius;2013;0.0
7255;Totaal mannen en vrouwen;24 jaar;Gescheiden;Sint Eustatius;2014;1.0
7256;Totaal mannen en vrouwen;24 jaar;Gescheiden;Sint Eustatius;2015;0.0
7257;Totaal mannen en vrouwen;24 jaar;Gescheiden;Sint Eustatius;2016;0.0
