ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
317;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 3e kwartaal;159.8;6.3
318;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 oktober;190.3;8.0
319;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 november;192.9;0.9
320;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 december;208.1;0.2
321;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 4e kwartaal;197.1;2.8
322;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023;172.4;6.7
323;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 januari;54.4;-1.6
324;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 februari;69.5;-1.7
325;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 maart;83.2;-3.3
326;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 1e kwartaal;69.0;-2.3
327;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 april;89.6;6.6
328;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 mei;85.3;8.1
329;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 juni;104.5;11.9
330;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 2e kwartaal;93.2;9.0
331;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 juli;87.5;5.0
332;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 augustus;61.1;13.2
333;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 september;100.1;9.3
334;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 3e kwartaal;82.9;8.6
335;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 oktober;97.5;3.9
336;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 november;104.1;5.8
337;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 december;123.4;7.7
338;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005 4e kwartaal;108.3;5.9
339;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2005;88.4;5.6
340;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 januari;56.8;4.5
341;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 februari;76.0;9.3
342;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 maart;96.9;16.5
343;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 1e kwartaal;76.6;10.9
344;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 april;88.9;-0.8
345;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 mei;100.4;17.7
346;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 juni;108.6;3.9
347;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 2e kwartaal;99.3;6.6
348;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 juli;90.5;3.4
349;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 augustus;67.4;10.2
350;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 september;107.6;7.4
351;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 3e kwartaal;88.5;6.7
352;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 oktober;107.9;10.7
353;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 november;115.2;10.6
354;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 december;133.2;7.9
355;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006 4e kwartaal;118.7;9.6
356;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2006;95.8;8.4
357;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 januari;64.4;13.3
358;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 februari;86.9;14.4
359;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 maart;110.7;14.2
360;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 1e kwartaal;87.3;14.0
361;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 april;99.0;11.4
362;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 mei;106.4;5.9
363;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 juni;120.7;11.2
364;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 2e kwartaal;108.7;9.5
365;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 juli;99.9;10.4
366;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 augustus;76.8;14.1
367;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 september;112.4;4.5
368;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 3e kwartaal;96.4;8.9
369;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 oktober;120.9;12.1
370;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 november;125.0;8.5
371;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 december;137.0;2.8
372;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007 4e kwartaal;127.6;7.5
373;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2007;105.0;9.6
374;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 januari;75.4;17.1
375;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 februari;102.9;18.5
376;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 maart;114.8;3.7
377;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 1e kwartaal;97.7;11.9
378;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 april;119.5;20.7
379;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 mei;114.0;7.2
380;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 juni;130.8;8.4
381;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 2e kwartaal;121.5;11.7
382;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 juli;109.3;9.4
383;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 augustus;83.6;8.8
384;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 september;127.6;13.6
385;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 3e kwartaal;106.8;10.9
386;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 oktober;133.8;10.7
387;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 november;125.3;0.3
388;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 december;143.7;5.0
389;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008 4e kwartaal;134.3;5.2
390;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2008;115.1;9.6
391;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 januari;77.0;2.2
392;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 februari;97.8;-5.0
393;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 maart;122.0;6.3
394;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 1e kwartaal;99.0;1.3
395;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 april;115.6;-3.3
396;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 mei;111.0;-2.6
397;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 juni;123.3;-5.8
398;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 2e kwartaal;116.6;-4.0
399;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 juli;112.7;3.1
400;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 augustus;75.4;-9.8
401;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 september;117.6;-7.9
402;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 3e kwartaal;101.9;-4.6
403;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 oktober;121.9;-8.9
404;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 november;116.5;-7.0
405;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 december;126.2;-12.2
406;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009 4e kwartaal;121.5;-9.5
407;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2009;109.7;-4.6
408;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 januari;63.9;-17.1
409;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 februari;76.6;-21.7
410;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 maart;105.5;-13.5
411;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 1e kwartaal;82.0;-17.1
412;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 april;105.4;-8.8
413;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 mei;98.5;-11.3
414;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 juni;117.7;-4.6
415;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 2e kwartaal;107.2;-8.1
416;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 juli;106.9;-5.2
417;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 augustus;70.0;-7.2
418;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 september;107.8;-8.4
419;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 3e kwartaal;94.9;-6.9
420;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 oktober;112.6;-7.7
421;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 november;116.3;-0.2
422;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 december;119.9;-5.0
423;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010 4e kwartaal;116.3;-4.3
424;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2010;100.1;-8.8
425;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 januari;70.4;10.2
426;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 februari;89.2;16.4
427;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 maart;109.1;3.3
428;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 1e kwartaal;89.5;9.2
429;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 april;105.9;0.5
430;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 mei;115.1;16.9
431;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 juni;109.7;-6.8
432;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 2e kwartaal;110.3;2.9
433;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 juli;103.6;-3.0
434;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 augustus;74.1;5.9
435;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 september;117.0;8.6
436;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 3e kwartaal;98.3;3.6
437;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 oktober;109.9;-2.4
438;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 november;118.2;1.6
439;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 december;129.8;8.2
440;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011 4e kwartaal;119.3;2.6
441;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2011;104.3;4.3
442;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 januari;66.4;-5.6
443;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 februari;79.4;-10.9
444;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 maart;100.7;-7.7
445;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 1e kwartaal;82.2;-8.2
446;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 april;97.6;-7.9
447;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 mei;101.6;-11.7
448;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 juni;109.3;-0.4
449;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 2e kwartaal;102.8;-6.8
450;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 juli;96.1;-7.3
451;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 augustus;74.2;0.0
452;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 september;112.0;-4.3
453;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 3e kwartaal;94.1;-4.3
454;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 oktober;104.1;-5.3
455;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 november;111.5;-5.7
456;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 december;112.4;-13.4
457;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012 4e kwartaal;109.3;-8.4
458;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2012;97.1;-6.9
459;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 januari;61.7;-7.2
460;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 februari;72.7;-8.5
461;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 maart;90.5;-10.2
462;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 1e kwartaal;74.9;-8.8
463;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 april;91.6;-6.1
464;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 mei;96.2;-5.3
465;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 juni;101.5;-7.1
466;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 2e kwartaal;96.4;-6.2
467;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 juli;94.3;-1.8
468;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 augustus;72.8;-1.8
469;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 september;102.1;-8.8
470;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 3e kwartaal;89.7;-4.6
471;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 oktober;108.2;4.0
472;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 november;106.7;-4.3
473;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 december;116.0;3.3
474;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013 4e kwartaal;110.3;0.9
475;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2013;92.9;-4.4
476;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 januari;67.5;9.5
477;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 februari;79.5;9.3
478;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 maart;88.6;-2.0
479;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 1e kwartaal;78.5;4.8
480;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 april;94.3;2.9
481;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 mei;93.8;-2.5
482;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 juni;96.8;-4.6
483;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 2e kwartaal;94.9;-1.5
484;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 juli;97.7;3.6
485;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 augustus;65.3;-10.3
486;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 september;102.2;0.1
487;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 3e kwartaal;88.4;-1.5
488;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 oktober;116.0;7.2
489;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 november;110.6;3.7
490;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 december;123.5;6.5
491;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014 4e kwartaal;116.7;5.8
492;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2014;94.6;1.9
493;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 januari;68.3;1.1
494;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 februari;80.8;1.6
495;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 maart;100.1;12.9
496;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 1e kwartaal;83.1;5.7
497;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 april;96.1;2.0
498;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 mei;97.4;3.9
499;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 juni;119.8;23.7
500;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 2e kwartaal;104.5;10.0
501;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 juli;103.5;5.9
502;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 augustus;71.8;9.9
503;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 september;108.4;6.1
504;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 3e kwartaal;94.6;7.0
505;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 oktober;113.3;-2.3
506;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 november;115.2;4.1
507;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 december;125.3;1.4
508;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015 4e kwartaal;117.9;1.0
509;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2015;100.0;5.7
510;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 januari;71.5;4.6
511;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 februari;88.7;9.8
512;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 maart;103.3;3.2
513;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 1e kwartaal;87.8;5.7
514;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 april;102.7;6.9
515;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 mei;102.1;4.8
516;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 juni;118.2;-1.3
517;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 2e kwartaal;107.7;3.1
518;Totaal 1 of meer werkzame personen;412-439 Bouw (geen projectontwikkeling);2016 juli;115.0;11.1
