ID;Populatie;RegioS;Vervoerwijzen;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
233;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1988;;;
234;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1989;;;
235;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1990;;;
236;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1991;;;
237;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1992;;;
238;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1993;;;
239;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1994;0.15;3.4;5.37
240;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1995;0.15;3.28;5.3
241;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1996;0.14;3.2;5.07
242;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1997;0.15;3.34;5.33
243;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1998;0.15;3.39;5.33
244;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;1999;0.15;3.61;5.49
245;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2000;0.15;3.61;5.48
246;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2001;0.15;3.58;5.37
247;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2002;0.15;3.63;5.41
248;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2003;0.14;3.51;5.15
249;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2004;0.15;3.51;5.67
250;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2005;0.15;3.49;5.43
251;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2006;0.15;3.37;5.37
252;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 20 tot 30 km;2007;0.15;3.45;5.56
253;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1985;;;
254;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1986;;;
255;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1987;;;
256;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1988;;;
257;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1989;;;
258;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1990;;;
259;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1991;;;
260;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1992;;;
261;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1993;;;
262;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1994;0.08;2.47;3.39
263;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1995;0.08;2.41;3.39
264;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1996;0.07;2.37;3.31
265;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1997;0.08;2.54;3.55
266;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1998;0.08;2.53;3.58
267;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;1999;0.08;2.64;3.46
268;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2000;0.08;2.7;3.54
269;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2001;0.08;2.78;3.55
270;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2002;0.08;2.62;3.45
271;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2003;0.08;2.75;3.68
272;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2004;0.09;2.84;3.76
273;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2005;0.08;2.72;3.57
274;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2006;0.09;2.86;3.94
275;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 30 tot 40 km;2007;0.08;2.75;3.71
276;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1985;;;
277;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1986;;;
278;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1987;;;
279;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1988;;;
280;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1989;;;
281;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1990;;;
282;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1991;;;
283;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1992;;;
284;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1993;;;
285;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1994;0.04;1.7;2.13
286;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1995;0.04;1.76;2.3
287;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1996;0.04;1.83;2.38
288;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1997;0.05;1.86;2.47
289;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1998;0.05;1.92;2.55
290;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;1999;0.05;1.99;2.36
291;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2000;0.05;2.01;2.44
292;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2001;0.05;1.97;2.38
293;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2002;0.04;1.91;2.25
294;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2003;0.05;1.94;2.41
295;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2004;0.05;2.17;2.62
296;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2005;0.05;2.01;2.39
297;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2006;0.05;2.09;2.64
298;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 40 tot 50 km;2007;0.05;2.27;2.69
299;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1985;;;
300;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1986;;;
301;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1987;;;
302;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1988;;;
303;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1989;;;
304;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1990;;;
305;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1991;;;
306;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1992;;;
307;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1993;;;
308;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1994;0.13;11.6;12.24
309;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1995;0.14;12.31;12.5
310;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1996;0.13;12.12;12.44
311;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1997;0.14;12.76;13.18
312;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1998;0.14;12.56;12.92
313;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;1999;0.14;12.87;12.61
314;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2000;0.14;12.47;12.5
315;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2001;0.14;12.28;12.48
316;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2002;0.14;12.48;12.44
317;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2003;0.14;12.47;12.32
318;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2004;0.15;13.52;12.57
319;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2005;0.15;13.48;12.34
320;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2006;0.15;13.53;12.33
321;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Afstand van 50 km of meer;2007;0.15;13.74;12.45
322;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1985;;;
323;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1986;;;
324;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1987;;;
325;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1988;;;
326;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1989;;;
327;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1990;;;
328;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1991;;;
329;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1992;;;
330;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1993;;;
331;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1994;0.28;0.19;0.65
332;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1995;0.27;0.2;0.62
333;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1996;0.27;0.2;0.64
334;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1997;0.27;0.19;0.62
335;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1998;0.26;0.22;0.61
336;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;1999;0.21;0.12;0.51
337;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2000;0.23;0.15;0.56
338;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2001;0.25;0.16;0.61
339;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2002;0.26;0.17;0.64
340;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2003;0.26;0.17;0.64
341;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2004;0.23;0.14;0.57
342;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2005;0.21;0.14;0.53
343;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2006;0.22;0.14;0.55
344;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 0 tot 5 min;2007;0.22;0.14;0.52
345;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1985;;;
346;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1986;;;
347;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1987;;;
348;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1988;;;
349;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1989;;;
350;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1990;;;
351;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1991;;;
352;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1992;;;
353;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1993;;;
354;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1994;0.76;1.2;4.03
355;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1995;0.74;1.19;3.93
356;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1996;0.74;1.2;3.93
357;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1997;0.73;1.18;3.87
358;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1998;0.74;1.2;3.91
359;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;1999;0.76;1.08;4.08
360;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2000;0.75;1.11;4.09
361;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2001;0.75;1.12;4.11
362;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2002;0.76;1.16;4.2
363;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2003;0.77;1.16;4.26
364;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2004;0.71;1.03;3.91
365;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2005;0.69;0.99;3.76
366;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2006;0.71;1.04;3.88
367;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 5 tot 10 min;2007;0.69;1.04;3.81
368;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1985;;;
369;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1986;;;
370;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1987;;;
371;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1988;;;
372;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1989;;;
373;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1990;;;
374;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1991;;;
375;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1992;;;
376;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1993;;;
377;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1994;0.63;2.01;6.26
378;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1995;0.62;2.02;6.15
379;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1996;0.62;2.07;6.17
380;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1997;0.61;2.03;6.1
381;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1998;0.61;2.01;6.1
382;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;1999;0.63;1.92;6.36
383;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2000;0.62;1.92;6.3
384;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2001;0.6;1.9;6.13
385;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2002;0.6;1.93;6.11
386;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2003;0.61;1.92;6.22
387;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2004;0.62;1.9;6.37
388;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2005;0.6;1.86;6.2
389;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2006;0.59;1.82;6.15
390;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 10 tot 15 min;2007;0.58;1.81;6.03
391;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1985;;;
392;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1986;;;
393;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1987;;;
394;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1988;;;
395;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1989;;;
396;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1990;;;
397;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1991;;;
398;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1992;;;
399;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1993;;;
400;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1994;0.52;2.88;7.56
401;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1995;0.52;2.87;7.58
402;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1996;0.52;2.89;7.59
403;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1997;0.51;2.88;7.54
404;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1998;0.5;2.82;7.34
405;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;1999;0.54;2.93;8.13
406;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2000;0.51;2.81;7.67
407;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2001;0.49;2.74;7.41
408;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2002;0.48;2.72;7.26
409;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2003;0.48;2.72;7.25
410;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2004;0.48;2.71;7.36
411;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2005;0.49;2.68;7.35
412;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2006;0.49;2.66;7.36
413;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 15 tot 20 min;2007;0.47;2.57;7.15
414;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1985;;;
415;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1986;;;
416;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1987;;;
417;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1988;;;
418;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1989;;;
419;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1990;;;
420;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1991;;;
421;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1992;;;
422;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1993;;;
423;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1994;0.24;2.32;4.72
424;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1995;0.23;2.17;4.47
425;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1996;0.23;2.26;4.58
426;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1997;0.23;2.23;4.55
427;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1998;0.23;2.24;4.53
428;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;1999;0.23;2.13;4.68
429;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2000;0.23;2.18;4.72
430;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2001;0.23;2.13;4.63
431;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2002;0.23;2.2;4.71
432;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2003;0.23;2.17;4.69
433;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2004;0.23;2.11;4.72
434;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2005;0.24;2.15;4.78
435;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2006;0.23;2.05;4.59
436;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 20 tot 25 min;2007;0.23;2.14;4.73
437;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1985;;;
438;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1986;;;
439;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1987;;;
440;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1988;;;
441;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1989;;;
442;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1990;;;
443;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1991;;;
444;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1992;;;
445;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1993;;;
446;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1994;0.12;1.48;2.8
447;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1995;0.12;1.49;2.85
448;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1996;0.11;1.46;2.81
449;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1997;0.12;1.58;2.95
450;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1998;0.12;1.52;2.87
451;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;1999;0.1;1.33;2.6
452;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2000;0.1;1.36;2.63
453;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2001;0.11;1.46;2.82
454;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2002;0.11;1.49;2.87
455;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2003;0.11;1.45;2.85
456;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2004;0.12;1.47;3.07
457;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2005;0.12;1.52;3.14
458;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2006;0.12;1.45;3.11
459;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 25 tot 30 min;2007;0.12;1.41;3.0
460;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1985;;;
461;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1986;;;
462;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1987;;;
463;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1988;;;
464;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1989;;;
465;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1990;;;
466;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1991;;;
467;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1992;;;
468;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1993;;;
469;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1994;0.32;5.26;9.97
470;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1995;0.33;5.31;10.06
471;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1996;0.32;5.21;9.78
472;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;Reisduur: 30 tot 45 min;1997;0.33;5.41;10.17
