ID;Regions;Periods;TotalSurface_1;TransportTotal_2;Railroad_3;MainRoad_4;Airport_5;BuiltUpAreaTotal_6;Residential_7;IndustryBusinessPublicInstitutions_8;SocioCulturalFacilities_9;SemiBuiltUpAreaTotal_10;MiningArea_11;BuildingSite_12;OtherSemiBuiltUpArea_13;RecreationTotal_14;ParkAndPublicGarden_15;SportGrounds_16;OtherRecreationUsage_17;AgricultureTotal_18;Greenhouses_19;OtherAgriculturalUsage_20;WoodlandAndNatureTotal_21;Woodland_22;NaturalOpenArea_23;WaterTotal_24;InlandWaterTotal_25;TidalWaterTotal_26
667;Flevoland (PV);1976;1143.0;21.0;;20.0;1.0;16.0;;1.0;;;;15.0;;;2.0;1.0;;;;599.0;281.0;85.0;196.0;191.0;191.0;
668;Flevoland (PV);1977;1134.0;28.0;0.0;28.0;0.0;13.0;7.0;5.0;0.0;29.0;0.0;27.0;2.0;12.0;2.0;1.0;9.0;608.0;0.0;608.0;264.0;97.0;167.0;180.0;180.0;
669;Flevoland (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
670;Flevoland (PV);1979;1135.0;30.0;0.0;28.0;2.0;18.0;9.0;8.0;0.0;36.0;0.0;30.0;6.0;12.0;1.0;2.0;10.0;623.0;0.0;623.0;236.0;107.0;129.0;180.0;180.0;
671;Flevoland (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
672;Flevoland (PV);1981;1136.0;36.0;0.0;34.0;2.0;24.0;14.0;10.0;1.0;36.0;0.0;31.0;5.0;19.0;4.0;2.0;12.0;641.0;0.0;641.0;194.0;111.0;82.0;187.0;187.0;
673;Flevoland (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
674;Flevoland (PV);1983;1136.0;38.0;0.0;37.0;2.0;26.0;15.0;10.0;1.0;33.0;0.0;29.0;5.0;19.0;4.0;2.0;13.0;639.0;0.0;639.0;193.0;111.0;81.0;187.0;187.0;
675;Flevoland (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
676;Flevoland (PV);1985;1131.0;38.0;1.0;36.0;0.0;30.0;18.0;11.0;1.0;26.0;0.0;21.0;6.0;21.0;5.0;3.0;13.0;656.0;0.0;656.0;167.0;118.0;49.0;193.0;193.0;
677;Flevoland (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
678;Flevoland (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
679;Flevoland (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
680;Flevoland (PV);1989;1637.0;50.0;2.0;48.0;0.0;47.0;30.0;16.0;2.0;27.0;0.0;19.0;8.0;27.0;7.0;7.0;14.0;1059.0;1.0;1058.0;214.0;150.0;63.0;213.0;213.0;
681;Flevoland (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
682;Flevoland (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
683;Flevoland (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
684;Flevoland (PV);1993;1931.0;49.0;2.0;47.0;1.0;52.0;35.0;15.0;3.0;26.0;1.0;21.0;4.0;30.0;7.0;7.0;16.0;1061.0;1.0;1060.0;204.0;154.0;50.0;509.0;509.0;
685;Flevoland (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
686;Flevoland (PV);1995;1931.0;;;;;;;;;;;;;;;;;;;;;;;;;
687;Flevoland (PV);1996;2412.0;35.0;1.0;33.0;0.0;58.0;40.0;15.0;3.0;24.0;0.0;18.0;5.0;35.0;10.0;9.0;16.0;1047.0;2.0;1046.0;221.0;174.0;47.0;993.0;993.0;
688;Flevoland (PV);1997;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
689;Flevoland (PV);1998;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
690;Flevoland (PV);1999;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
691;Flevoland (PV);2000;2412.0;34.0;1.0;33.0;0.0;68.0;47.0;18.0;3.0;27.0;0.0;21.0;6.0;38.0;12.0;10.0;16.0;1028.0;3.0;1026.0;225.0;177.0;48.0;993.0;993.0;
692;Flevoland (PV);2001;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
693;Flevoland (PV);2002;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
694;Flevoland (PV);2003;2412.0;35.0;1.0;33.0;1.0;73.0;49.0;22.0;3.0;31.0;0.0;25.0;6.0;40.0;13.0;10.0;17.0;1010.0;3.0;1006.0;229.0;179.0;50.0;995.0;995.0;
695;Flevoland (PV);2004;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
696;Flevoland (PV);2005;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
697;Flevoland (PV);2006;2412.0;34.0;1.0;32.0;1.0;79.0;52.0;23.0;3.0;29.0;0.0;23.0;6.0;43.0;14.0;11.0;17.0;1005.0;3.0;1002.0;226.0;177.0;49.0;996.0;996.0;
698;Flevoland (PV);2007;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
699;Flevoland (PV);2008;2412.0;34.0;1.0;32.0;1.0;82.0;53.0;25.0;4.0;32.0;0.0;26.0;6.0;44.0;15.0;12.0;17.0;997.0;4.0;992.0;227.0;177.0;50.0;997.0;997.0;
700;Flevoland (PV);2009;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
701;Flevoland (PV);2010;2412.0;34.0;1.0;32.0;1.0;84.0;53.0;27.0;4.0;28.0;0.0;23.0;5.0;45.0;15.0;13.0;17.0;989.0;5.0;985.0;233.0;177.0;57.0;999.0;999.0;
702;Flevoland (PV);2011;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
703;Flevoland (PV);2012;2412.0;34.0;2.0;31.0;0.0;86.0;55.0;28.0;4.0;26.0;0.0;21.0;5.0;46.0;16.0;13.0;18.0;989.0;5.0;983.0;232.0;175.0;56.0;1000.0;1000.0;
704;Flevoland (PV);2013;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
705;Flevoland (PV);2014;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
706;Flevoland (PV);2015;2412.0;34.0;2.0;31.0;1.0;89.0;56.0;28.0;4.0;26.0;0.0;20.0;5.0;48.0;17.0;13.0;18.0;985.0;5.0;980.0;231.0;170.0;60.0;1001.0;1001.0;
707;Flevoland (PV);2016;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
708;Flevoland (PV);2017;2412.0;34.0;2.0;31.0;1.0;91.0;57.0;29.0;5.0;24.0;0.0;18.0;6.0;49.0;18.0;14.0;17.0;990.0;6.0;985.0;223.0;165.0;58.0;1002.0;1002.0;
709;Flevoland (PV);2018;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
710;Flevoland (PV);2019;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
711;Flevoland (PV);2020;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
712;Flevoland (PV);2021;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
713;Flevoland (PV);2022;2412.0;;;;;;;;;;;;;;;;;;;;;;;;;
714;Gelderland (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
715;Gelderland (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
716;Gelderland (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
717;Gelderland (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
718;Gelderland (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
719;Gelderland (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
720;Gelderland (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
721;Gelderland (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
722;Gelderland (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
723;Gelderland (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
724;Gelderland (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
725;Gelderland (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
726;Gelderland (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
727;Gelderland (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
728;Gelderland (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
729;Gelderland (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
730;Gelderland (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
731;Gelderland (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
732;Gelderland (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
733;Gelderland (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
734;Gelderland (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
735;Gelderland (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
736;Gelderland (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
737;Gelderland (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
738;Gelderland (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
739;Gelderland (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
740;Gelderland (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
741;Gelderland (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
742;Gelderland (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
743;Gelderland (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
744;Gelderland (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
745;Gelderland (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
746;Gelderland (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
747;Gelderland (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
748;Gelderland (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
749;Gelderland (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
750;Gelderland (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
751;Gelderland (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
752;Gelderland (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
753;Gelderland (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
754;Gelderland (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
755;Gelderland (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
756;Gelderland (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
757;Gelderland (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
758;Gelderland (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
759;Gelderland (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
760;Gelderland (PV);1950;5051.0;150.0;22.0;111.0;16.0;;;;;;;;;;5.0;;;;;3434.0;1173.0;766.0;408.0;72.0;72.0;
761;Gelderland (PV);1951;5076.0;150.0;22.0;112.0;16.0;;;;;;;;;;5.0;;;;;3435.0;1172.0;766.0;406.0;81.0;81.0;
762;Gelderland (PV);1952;5094.0;149.0;22.0;111.0;16.0;;;;;;;;;;5.0;;;;;3440.0;1175.0;770.0;405.0;88.0;88.0;
763;Gelderland (PV);1953;5115.0;152.0;22.0;114.0;16.0;;;;;;;;;;9.0;;;;;3454.0;1173.0;768.0;405.0;83.0;83.0;
764;Gelderland (PV);1954;5115.0;153.0;22.0;115.0;16.0;;;;;;;;;;9.0;;;;;3454.0;1170.0;768.0;402.0;83.0;83.0;
765;Gelderland (PV);1955;5115.0;150.0;22.0;115.0;13.0;;;;;;;1.0;;;9.0;;;;;3452.0;1170.0;770.0;400.0;84.0;84.0;
766;Gelderland (PV);1956;5134.0;152.0;22.0;117.0;13.0;;;;;;;1.0;;;9.0;;;;;3459.0;1175.0;776.0;399.0;84.0;84.0;
767;Gelderland (PV);1957;5132.0;155.0;22.0;120.0;13.0;;;;;;;1.0;;;9.0;;;;;3451.0;1173.0;777.0;396.0;85.0;85.0;
768;Gelderland (PV);1958;5134.0;152.0;20.0;119.0;13.0;;;;;;;2.0;;;9.0;;;;;3446.0;1184.0;797.0;388.0;85.0;85.0;
769;Gelderland (PV);1959;5139.0;151.0;15.0;124.0;12.0;;;;;;;2.0;;;10.0;;;;;3462.0;1184.0;814.0;371.0;107.0;107.0;
770;Gelderland (PV);1960;5141.0;127.0;14.0;101.0;12.0;;;;;;;2.0;;;11.0;;;;;3472.0;1186.0;820.0;366.0;106.0;106.0;
771;Gelderland (PV);1961;5142.0;130.0;14.0;103.0;12.0;;;;;;;4.0;;;10.0;;;;;3460.0;1184.0;821.0;363.0;108.0;108.0;
772;Gelderland (PV);1962;5142.0;131.0;14.0;104.0;12.0;;;;;;;6.0;;;11.0;;;;;3448.0;1183.0;820.0;363.0;113.0;113.0;
773;Gelderland (PV);1963;5142.0;124.0;13.0;106.0;5.0;;;;;;;6.0;;;11.0;;;;;3439.0;1181.0;857.0;324.0;113.0;113.0;
774;Gelderland (PV);1964;5125.0;111.0;11.0;95.0;5.0;;;;;;;7.0;;;11.0;;;;;3434.0;1195.0;883.0;312.0;108.0;108.0;
775;Gelderland (PV);1965;5125.0;108.0;11.0;91.0;5.0;;;;;;;7.0;;;12.0;;;;;3428.0;1194.0;883.0;312.0;108.0;108.0;
776;Gelderland (PV);1966;5125.0;106.0;11.0;90.0;5.0;;;;;;;11.0;;;13.0;;;;;3418.0;1194.0;883.0;311.0;108.0;108.0;
777;Gelderland (PV);1967;5138.0;110.0;11.0;94.0;5.0;274.0;;22.0;;;;12.0;;;11.0;;;;;3403.0;1207.0;882.0;325.0;109.0;109.0;
778;Gelderland (PV);1968;5138.0;111.0;11.0;95.0;5.0;282.0;;25.0;;;;12.0;;;12.0;;;;;3394.0;1206.0;880.0;325.0;109.0;109.0;
779;Gelderland (PV);1969;5145.0;112.0;11.0;95.0;5.0;288.0;;25.0;;;;14.0;;;13.0;;;;;3385.0;1206.0;880.0;326.0;116.0;116.0;
780;Gelderland (PV);1970;5145.0;114.0;11.0;98.0;5.0;286.0;;26.0;;;;22.0;;;14.0;;;;;3376.0;1202.0;877.0;325.0;117.0;117.0;
781;Gelderland (PV);1971;5145.0;118.0;11.0;102.0;5.0;292.0;;27.0;;;;24.0;;;14.0;;;;;3365.0;1200.0;875.0;325.0;117.0;117.0;
782;Gelderland (PV);1972;5140.0;119.0;11.0;103.0;5.0;299.0;;28.0;;;;25.0;;;15.0;5.0;;;;3350.0;1199.0;874.0;325.0;118.0;118.0;
783;Gelderland (PV);1973;5145.0;122.0;11.0;105.0;5.0;302.0;;28.0;;;;30.0;;;14.0;13.0;;;;3330.0;1198.0;874.0;325.0;120.0;120.0;
784;Gelderland (PV);1974;5143.0;124.0;11.0;107.0;5.0;313.0;;28.0;;;;28.0;;;14.0;13.0;;;;3312.0;1205.0;888.0;317.0;119.0;119.0;
785;Gelderland (PV);1975;5143.0;125.0;11.0;109.0;5.0;319.0;;30.0;;;;28.0;;;15.0;14.0;;;;3297.0;1210.0;891.0;318.0;121.0;121.0;
786;Gelderland (PV);1976;5143.0;128.0;11.0;112.0;5.0;325.0;;31.0;;;;25.0;;;16.0;15.0;;;;3288.0;1209.0;891.0;318.0;121.0;121.0;
787;Gelderland (PV);1977;5131.0;186.0;15.0;170.0;1.0;343.0;247.0;63.0;34.0;46.0;10.0;24.0;12.0;94.0;14.0;26.0;54.0;3233.0;9.0;3225.0;1108.0;859.0;250.0;120.0;120.0;
788;Gelderland (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
789;Gelderland (PV);1979;5129.0;185.0;15.0;169.0;1.0;353.0;253.0;65.0;34.0;46.0;10.0;24.0;12.0;98.0;15.0;27.0;56.0;3216.0;9.0;3208.0;1112.0;862.0;250.0;119.0;119.0;
790;Gelderland (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
791;Gelderland (PV);1981;5129.0;188.0;15.0;172.0;1.0;365.0;261.0;70.0;34.0;46.0;10.0;23.0;12.0;100.0;16.0;28.0;56.0;3198.0;9.0;3189.0;1112.0;862.0;250.0;120.0;120.0;
792;Gelderland (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
793;Gelderland (PV);1983;5128.0;190.0;15.0;174.0;2.0;374.0;269.0;71.0;35.0;42.0;10.0;19.0;13.0;103.0;17.0;29.0;57.0;3190.0;9.0;3181.0;1108.0;862.0;247.0;121.0;121.0;
794;Gelderland (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
795;Gelderland (PV);1985;5139.0;198.0;15.0;181.0;2.0;382.0;274.0;72.0;36.0;36.0;8.0;14.0;14.0;118.0;17.0;31.0;70.0;3169.0;8.0;3161.0;1109.0;863.0;245.0;128.0;128.0;
796;Gelderland (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
797;Gelderland (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
798;Gelderland (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
799;Gelderland (PV);1989;5143.0;204.0;15.0;187.0;2.0;396.0;282.0;85.0;28.0;36.0;9.0;11.0;16.0;110.0;17.0;32.0;61.0;3146.0;8.0;3138.0;1105.0;870.0;234.0;147.0;147.0;
800;Gelderland (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
801;Gelderland (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
802;Gelderland (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
803;Gelderland (PV);1993;5143.0;194.0;15.0;178.0;2.0;399.0;285.0;88.0;26.0;40.0;8.0;16.0;15.0;114.0;16.0;36.0;61.0;3134.0;7.0;3127.0;1113.0;885.0;228.0;150.0;150.0;
804;Gelderland (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
805;Gelderland (PV);1995;5143.0;;;;;;;;;;;;;;;;;;;;;;;;;
806;Gelderland (PV);1996;5143.0;158.0;13.0;144.0;1.0;402.0;282.0;97.0;23.0;35.0;4.0;16.0;15.0;118.0;23.0;39.0;56.0;3119.0;6.0;3113.0;1152.0;942.0;210.0;160.0;160.0;
807;Gelderland (PV);1997;5143.0;;;;;;;;;;;;;;;;;;;;;;;;;
808;Gelderland (PV);1998;5138.0;;;;;;;;;;;;;;;;;;;;;;;;;
809;Gelderland (PV);1999;5138.0;;;;;;;;;;;;;;;;;;;;;;;;;
810;Gelderland (PV);2000;5137.0;156.0;12.0;143.0;1.0;416.0;289.0;104.0;23.0;42.0;4.0;24.0;15.0;121.0;25.0;40.0;57.0;3081.0;7.0;3075.0;1158.0;955.0;204.0;161.0;161.0;
811;Gelderland (PV);2001;5137.0;;;;;;;;;;;;;;;;;;;;;;;;;
812;Gelderland (PV);2002;5137.0;;;;;;;;;;;;;;;;;;;;;;;;;
813;Gelderland (PV);2003;5137.0;159.0;11.0;146.0;1.0;429.0;292.0;113.0;23.0;55.0;4.0;36.0;15.0;127.0;28.0;40.0;59.0;3058.0;8.0;3050.0;1143.0;939.0;204.0;165.0;165.0;
814;Gelderland (PV);2004;5137.0;;;;;;;;;;;;;;;;;;;;;;;;;
815;Gelderland (PV);2005;5137.0;;;;;;;;;;;;;;;;;;;;;;;;;
816;Gelderland (PV);2006;5137.0;162.0;11.0;150.0;1.0;442.0;300.0;118.0;23.0;53.0;4.0;34.0;15.0;129.0;29.0;41.0;59.0;3045.0;9.0;3036.0;1140.0;935.0;205.0;167.0;167.0;
817;Gelderland (PV);2007;5137.0;;;;;;;;;;;;;;;;;;;;;;;;;
818;Gelderland (PV);2008;5137.0;164.0;12.0;151.0;1.0;447.0;301.0;122.0;23.0;55.0;3.0;37.0;14.0;130.0;29.0;42.0;59.0;3033.0;9.0;3023.0;1142.0;936.0;206.0;167.0;167.0;
819;Gelderland (PV);2009;5137.0;;;;;;;;;;;;;;;;;;;;;;;;;
820;Gelderland (PV);2010;5137.0;163.0;12.0;150.0;1.0;452.0;303.0;126.0;23.0;59.0;3.0;42.0;14.0;131.0;29.0;42.0;60.0;3018.0;10.0;3009.0;1145.0;935.0;209.0;168.0;168.0;
821;Gelderland (PV);2011;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
822;Gelderland (PV);2012;5136.0;163.0;13.0;149.0;1.0;465.0;308.0;133.0;24.0;50.0;3.0;34.0;14.0;136.0;30.0;44.0;62.0;3005.0;9.0;2996.0;1148.0;935.0;214.0;169.0;169.0;
823;Gelderland (PV);2013;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
824;Gelderland (PV);2014;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
825;Gelderland (PV);2015;5136.0;161.0;13.0;147.0;1.0;472.0;312.0;136.0;25.0;53.0;4.0;35.0;14.0;139.0;31.0;45.0;63.0;2984.0;9.0;2975.0;1154.0;933.0;221.0;173.0;173.0;
826;Gelderland (PV);2016;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
827;Gelderland (PV);2017;5136.0;160.0;13.0;146.0;2.0;487.0;321.0;140.0;26.0;41.0;4.0;24.0;13.0;143.0;33.0;46.0;64.0;2967.0;9.0;2958.0;1161.0;935.0;226.0;176.0;176.0;
828;Gelderland (PV);2018;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
829;Gelderland (PV);2019;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
830;Gelderland (PV);2020;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
831;Gelderland (PV);2021;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
832;Gelderland (PV);2022;5136.0;;;;;;;;;;;;;;;;;;;;;;;;;
833;Utrecht (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
834;Utrecht (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
835;Utrecht (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
836;Utrecht (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
837;Utrecht (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
838;Utrecht (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
839;Utrecht (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
840;Utrecht (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
841;Utrecht (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
842;Utrecht (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
843;Utrecht (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
844;Utrecht (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
845;Utrecht (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
846;Utrecht (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
847;Utrecht (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
848;Utrecht (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
849;Utrecht (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
850;Utrecht (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
851;Utrecht (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
852;Utrecht (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
853;Utrecht (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
854;Utrecht (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
855;Utrecht (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
856;Utrecht (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
857;Utrecht (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
858;Utrecht (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
859;Utrecht (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
860;Utrecht (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
861;Utrecht (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
862;Utrecht (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
863;Utrecht (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
864;Utrecht (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
865;Utrecht (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
866;Utrecht (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
867;Utrecht (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
868;Utrecht (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
869;Utrecht (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
870;Utrecht (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
871;Utrecht (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
872;Utrecht (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
873;Utrecht (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
874;Utrecht (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
875;Utrecht (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
876;Utrecht (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
877;Utrecht (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
878;Utrecht (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
879;Utrecht (PV);1950;1385.0;39.0;13.0;24.0;3.0;;;;;;;;;;2.0;;;;;936.0;255.0;180.0;75.0;34.0;34.0;
880;Utrecht (PV);1951;1384.0;37.0;9.0;26.0;2.0;;;;;;;;;;2.0;;;;;936.0;254.0;181.0;73.0;38.0;38.0;
881;Utrecht (PV);1952;1387.0;38.0;9.0;27.0;3.0;;;;;;;;;;3.0;;;;;935.0;253.0;180.0;73.0;40.0;40.0;
882;Utrecht (PV);1953;1396.0;39.0;9.0;28.0;3.0;;;;;;;;;;3.0;;;;;942.0;234.0;179.0;55.0;57.0;57.0;
883;Utrecht (PV);1954;1396.0;40.0;8.0;28.0;4.0;;;;;;;;;;3.0;;;;;941.0;233.0;179.0;54.0;57.0;57.0;
884;Utrecht (PV);1955;1396.0;41.0;8.0;29.0;4.0;;;;;;;2.0;;;6.0;;;;;945.0;218.0;163.0;55.0;58.0;58.0;
885;Utrecht (PV);1956;1396.0;41.0;8.0;30.0;4.0;;;;;;;1.0;;;5.0;;;;;945.0;215.0;168.0;47.0;59.0;59.0;
886;Utrecht (PV);1957;1396.0;42.0;8.0;29.0;4.0;;;;;;;1.0;;;6.0;;;;;948.0;212.0;165.0;47.0;58.0;58.0;
887;Utrecht (PV);1958;1396.0;41.0;8.0;29.0;4.0;;;;;;;3.0;;;6.0;;;;;945.0;216.0;165.0;51.0;56.0;56.0;
888;Utrecht (PV);1959;1396.0;41.0;8.0;29.0;4.0;;;;;;;2.0;;;6.0;;;;;944.0;217.0;167.0;49.0;57.0;57.0;
889;Utrecht (PV);1960;1396.0;41.0;8.0;29.0;4.0;;;;;;;2.0;;;6.0;;;;;942.0;216.0;167.0;49.0;57.0;57.0;
890;Utrecht (PV);1961;1395.0;37.0;7.0;26.0;4.0;;;;;;;6.0;;;6.0;;;;;942.0;214.0;165.0;48.0;56.0;56.0;
891;Utrecht (PV);1962;1393.0;35.0;6.0;24.0;5.0;;;;;;;7.0;;;5.0;;;;;940.0;212.0;168.0;44.0;66.0;66.0;
892;Utrecht (PV);1963;1393.0;35.0;6.0;24.0;5.0;;;;;;;6.0;;;5.0;;;;;938.0;212.0;168.0;44.0;66.0;66.0;
893;Utrecht (PV);1964;1395.0;34.0;4.0;24.0;5.0;;;;;;;8.0;;;5.0;;;;;952.0;223.0;191.0;31.0;66.0;66.0;
894;Utrecht (PV);1965;1395.0;33.0;4.0;23.0;5.0;;;;;;;10.0;;;6.0;;;;;949.0;222.0;191.0;31.0;65.0;65.0;
