ID;Inkomensbegrippen;Inkomensklassen;Populatie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;Inkomenssom_2
8836;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2001;1068.712753;35204.908556
8837;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2002;1098.788167;37508.97144
8838;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2003;1115.426245;39272.42943
8839;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2004;1131.105753;41100.807405
8840;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2005;1137.427393;42557.91685
8841;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2006;1136.050568;44874.216895
8842;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2007;1144.389418;47078.689576
8843;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2008;1145.133528;48423.374751
8844;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2009;1141.426097;48582.990036
8845;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2010;1162.361623;50171.914776
8846;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2011;1166.115746;51480.1777549
8847;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2012;1149.375885;51908.1876944
8848;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2013;1115.084396;50145.3668524
8849;Persoonlijk primair inkomen;301;494;Totaal personen;40 tot 45 jaar;2014;1056.56108399;48356.5368952
8850;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2000;959.336848;30423.641892
8851;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2001;989.604119;33542.414512
8852;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2002;1006.401759;35499.361038
8853;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2003;1026.745329;36795.864591
8854;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2004;1048.756663;39220.259789
8855;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2005;1057.964478;40975.146741
8856;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2006;1081.686731;43026.114725
8857;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2007;1106.094444;45586.668245
8858;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2008;1131.056044;48165.556449
8859;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2009;1146.352654;48641.468745
8860;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2010;1176.32478;49897.188364
8861;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2011;1176.110742;51305.3780924
8862;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2012;1175.318543;52271.7253218
8863;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2013;1165.60724199;52402.4041243
8864;Persoonlijk primair inkomen;301;494;Totaal personen;45 tot 50 jaar;2014;1160.073311;53717.1245522
8865;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2000;957.103045;30578.012467
8866;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2001;942.278268;31120.698821
8867;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2002;939.652653;31958.740126
8868;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2003;941.370585;32983.945936
8869;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2004;948.051264;34214.217968
8870;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2005;956.489009;35840.68733
8871;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2006;971.717085;38472.272079
8872;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2007;993.26036;40247.459262
8873;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2008;1015.292279;42407.496154
8874;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2009;1029.596259;43965.652102
8875;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2010;1074.115826;45476.048064
8876;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2011;1095.769377;46767.1147363
8877;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2012;1112.766792;47938.9465775
8878;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2013;1131.62256599;49227.4103255
8879;Persoonlijk primair inkomen;301;494;Totaal personen;50 tot 55 jaar;2014;1144.56879799;50019.1596086
8880;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2000;683.015426;18453.439455
8881;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2001;754.899451;22103.449253
8882;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2002;822.572984;24963.446434
8883;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2003;870.221701;27183.669641
8884;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2004;896.319981;29228.111299
8885;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2005;934.721896;30489.474601
8886;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2006;908.069028;30854.530148
8887;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2007;903.588906;31872.718419
8888;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2008;905.196776;33817.990329
8889;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2009;911.901819;34824.925659
8890;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2010;943.715428;36045.374995
8891;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2011;965.717077001;37748.0804078
8892;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2012;983.158521001;39120.3261826
8893;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2013;995.457151;40324.0364612
8894;Persoonlijk primair inkomen;301;494;Totaal personen;55 tot 60 jaar;2014;1014.600653;42380.1360281
8895;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2000;550.761737;5745.95152
8896;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2001;565.930538;6342.471812
8897;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2002;585.109954;7320.72572
8898;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2003;605.112686;7743.107454
8899;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2004;630.557216;9073.910403
8900;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2005;648.654892;9605.327631
8901;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2006;714.8707;11735.824058
8902;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2007;778.104872;14352.197558
8903;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2008;820.943213;16582.308733
8904;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2009;849.860851;18032.623665
8905;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2010;896.365074;19336.754187
8906;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2011;876.603705001;20973.7268814
8907;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2012;871.222405001;22557.2511826
8908;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2013;870.954415;24921.3348348
8909;Persoonlijk primair inkomen;301;494;Totaal personen;60 tot 65 jaar;2014;871.911689999;27220.7970911
8910;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2000;609.474364;956.548824
8911;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2001;610.723625;961.63224
8912;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2002;612.955616;929.320214
8913;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2003;628.211062;1106.214871
8914;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2004;637.66217;1316.174322
8915;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2005;658.964563;1567.61469
8916;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2006;673.85963;1620.378215
8917;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2007;691.846339;1944.298868
8918;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2008;711.884303;2397.938816
8919;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2009;738.716123;2457.11867
8920;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2010;754.274662;2415.416171
8921;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2011;829.256164;3208.05322156
8922;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2012;902.718393;3104.8863352
8923;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2013;941.711256;3407.41593706
8924;Persoonlijk primair inkomen;301;494;Totaal personen;65 tot 70 jaar;2014;971.317005;3956.63589547
8925;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2000;546.740949;422.549907
8926;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2001;553.366235;406.079754
8927;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2002;561.377202;410.975533
8928;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2003;563.724183;427.337011
8929;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2004;568.850088;407.996786
8930;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2005;568.419705;439.20829
8931;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2006;573.259587;554.632997
8932;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2007;577.220713;543.720177
8933;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2008;593.469256;646.947373
8934;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2009;608.230787;612.185757
8935;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2010;627.174024;647.030865
8936;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2011;638.94887;622.903296251
8937;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2012;657.366208001;687.755166477
8938;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2013;677.328206;836.225758489
8939;Persoonlijk primair inkomen;301;494;Totaal personen;70 tot 75 jaar;2014;704.933639999;899.929009955
8940;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2000;433.509866;200.221143
8941;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2001;437.546232;121.643164
8942;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2002;437.636535;133.352444
8943;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2003;437.744605;116.620176
8944;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2004;441.134494;182.05788
8945;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2005;450.633149;175.386409
8946;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2006;457.481321;138.200066
8947;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2007;468.555244;175.095849
8948;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2008;471.340463;206.884566
8949;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2009;478.010346;174.935497
8950;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2010;481.150107;294.971197
8951;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2011;490.679901;306.793251397
8952;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2012;495.55177;249.015718741
8953;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2013;509.150067;270.120838422
8954;Persoonlijk primair inkomen;301;494;Totaal personen;75 tot 80 jaar;2014;526.337495999;298.125167384
8955;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2000;252.257648;83.293358
8956;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2001;263.223715;73.547028
8957;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2002;275.455466;87.636681
8958;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2003;294.25599;66.416047
8959;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2004;304.711107;60.358149
8960;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2005;308.668721;98.038539
8961;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2006;312.938306;110.038326
8962;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2007;314.951662;57.818657
8963;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2008;320.255715;61.602744
8964;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2009;321.787902;33.002846
8965;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2010;331.635723;61.47026
8966;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2011;342.318991;42.4521122739
8967;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2012;353.88894;51.49364758
8968;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2013;356.211734999;87.4138143769
8969;Persoonlijk primair inkomen;301;494;Totaal personen;80 tot 85 jaar;2014;365.873360999;58.4426184919
8970;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2000;157.645225;32.422271
8971;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2001;160.912589;24.312743
8972;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2002;162.710848;19.671025
8973;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2003;158.188508;16.58174
8974;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2004;167.288283;31.139056
8975;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2005;179.685547;54.627802
8976;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2006;191.099064;12.566736
8977;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2007;203.650598;19.083232
8978;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2008;217.321807;16.45872
8979;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2009;232.597228;17.240484
8980;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2010;239.896551;14.756724
8981;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2011;248.71857;10.898707488
8982;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2012;257.018723;16.8866853139
8983;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2013;258.937383999;13.134225532
8984;Persoonlijk primair inkomen;301;494;Totaal personen;85 jaar of ouder;2014;271.765680999;20.5345151369
8985;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2000;8796.021454;188347.028469
8986;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2001;8925.38907;202645.415685
8987;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2002;9017.410935;212827.085222
8988;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2003;9036.251094;217918.552552
8989;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2004;9077.141182;226186.587989
8990;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2005;9078.796682;232462.57686
8991;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2006;9133.067194;242744.208675
8992;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2007;9250.506463;254070.438061
8993;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2008;9345.563959;265143.077461
8994;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2009;9340.593604;264127.481269
8995;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2010;9442.098856;268444.009833
8996;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2011;9504.15973301;274316.021237
8997;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2012;9550.120448;276925.878019
8998;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2013;9537.30853299;277947.850766
8999;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2014;9538.468583;281803.491002
9000;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2000;904.654607;19275.93395
9001;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2001;924.46968;21418.759501
9002;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2002;937.136516;21935.014209
9003;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2003;940.765687;22374.931352
9004;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2004;949.380455;22941.266102
9005;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2005;947.801815;23555.806201
9006;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2006;970.582873;25171.784248
9007;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2007;982.305179;26061.957145
9008;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2008;1003.675963;27836.450916
9009;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2009;1027.118451;28915.264874
9010;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2010;1041.357985;29418.121501
9011;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2011;1063.875792;30246.3359636
9012;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2012;1084.519877;31015.6022894
9013;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2013;1093.861548;31369.6897108
9014;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2014;1104.99434699;32354.2735612
9015;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2000;307.355033;7177.269406
9016;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2001;310.040116;7770.611683
9017;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2002;311.569107;8134.718976
9018;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2003;311.838916;8476.836223
9019;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2004;314.041835;8483.191946
9020;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2005;312.584252;8902.597832
9021;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2006;317.952056;9385.200318
9022;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2007;322.235762;9831.975039
9023;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2008;318.119239;10333.47918
9024;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2009;318.440941;10521.626176
9025;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2010;317.230573;10361.807026
9026;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2011;316.988394;10420.2632416
9027;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2012;315.538602;10567.6474945
9028;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2013;314.994076999;10478.8768909
9029;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Indonesië;2014;315.583866;10473.568636
9030;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2000;279.846862;4884.212666
9031;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2001;284.462953;5273.649393
9032;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2002;283.941079;5310.218717
9033;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2003;282.747485;5299.966533
9034;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2004;282.337807;5365.012426
9035;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2005;279.925737;5149.937337
9036;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2006;280.848162;5377.467549
9037;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2007;280.351844;5415.173286
9038;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2008;279.044904;5591.935545
9039;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2009;277.658838;5602.785857
9040;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2010;279.18838;5553.541508
9041;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2011;279.380905;5645.865116
9042;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2012;279.373721;5566.57206348
9043;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2013;273.200188;5471.94890683
9044;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Duitsland;2014;268.466571999;5472.801772
9045;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2000;74.294348;1389.813318
9046;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2001;74.793072;1635.699267
9047;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2002;75.972143;1577.338892
9048;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2003;76.389474;1589.481183
9049;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2004;75.643659;1664.991549
9050;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2005;75.778623;1759.504799
9051;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2006;75.434075;1863.441894
9052;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2007;74.916397;1869.597856
9053;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2008;75.075943;1917.296733
9054;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2009;74.227146;1979.114097
9055;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2010;75.72861;2005.778072
9056;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2011;74.545384;2000.23284213
9057;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2012;74.6346450001;2040.33737106
9058;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2013;75.215851;2082.11601379
9059;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: België;2014;75.0120369999;2117.86272455
9060;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2000;243.158364;5824.638561
9061;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2001;255.173539;6738.799158
9062;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2002;265.654187;6912.737623
9063;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2003;269.789812;7008.647413
9064;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2004;277.357154;7428.070182
9065;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2005;279.513203;7743.766233
9066;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2006;296.34858;8545.674486
9067;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2007;304.801176;8945.210964
9068;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2008;331.435877;9993.739457
9069;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2009;356.791526;10811.738745
9070;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2010;369.210422;11496.994896
9071;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2011;392.961109;12179.9747638
9072;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2012;414.972909;12841.0453603
9073;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2013;430.451432;13336.7478993
9074;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land, overig;2014;445.931872;14290.0404286
9075;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2000;701.133546;11107.420473
9076;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2001;724.782913;12413.024535
9077;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2002;765.385123;13729.957919
9078;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2003;774.91661;13853.682008
9079;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2004;793.032165;14399.094791
9080;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2005;794.441007;14744.838392
9081;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2006;851.188079;16830.067775
9082;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2007;885.855863;18285.648067
9083;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2008;932.516863;20005.618691
9084;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2009;967.92609;20951.192558
9085;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2010;966.704989;21560.353319
9086;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2011;1011.245635;22516.8271476
9087;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2012;1028.947716;23035.8332008
9088;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2013;1041.40285599;23176.3258426
9089;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2014;1065.12876;24013.4081234
9090;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2000;183.17216;3508.124575
9091;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2001;184.123767;3882.122239
9092;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2002;186.652535;4123.545371
9093;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2003;190.032453;4230.189531
9094;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2004;191.474112;4327.045405
