ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1448;Kollumerland en Nieuwkruisland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.3
1449;Kollumerland en Nieuwkruisland;Pensioen;1.3;20.6
1450;Korendijk;Totaal particulier huishouden;4.1;35.1
1451;Korendijk;Loon;2.3;39.7
1452;Korendijk;Winst;0.6;40.8
1453;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.5
1454;Korendijk;Pensioen;1.0;23.3
1455;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;35.0
1456;Krimpen aan den IJssel;Loon;6.2;38.5
1457;Krimpen aan den IJssel;Winst;1.1;48.6
1458;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.3
1459;Krimpen aan den IJssel;Pensioen;3.3;25.8
1460;Laarbeek;Totaal particulier huishouden;8.4;33.2
1461;Laarbeek;Loon;4.6;37.1
1462;Laarbeek;Winst;1.0;42.8
1463;Laarbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.8
1464;Laarbeek;Pensioen;2.1;22.8
1465;Landerd;Totaal particulier huishouden;5.4;34.6
1466;Landerd;Loon;3.0;38.2
1467;Landerd;Winst;0.8;46.0
1468;Landerd;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.8
1469;Landerd;Pensioen;1.3;22.0
1470;Landgraaf;Totaal particulier huishouden;16.8;28.4
1471;Landgraaf;Loon;8.5;33.4
1472;Landgraaf;Winst;1.2;36.0
1473;Landgraaf;Werkloosheid,bijstand,arbeidsongeschikt;2.1;17.7
1474;Landgraaf;Pensioen;4.7;22.0
1475;Landsmeer;Totaal particulier huishouden;4.2;37.9
1476;Landsmeer;Loon;2.1;42.8
1477;Landsmeer;Winst;0.7;48.7
1478;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.8
1479;Landsmeer;Pensioen;1.2;26.1
1480;Langedijk;Totaal particulier huishouden;9.9;35.0
1481;Langedijk;Loon;5.7;38.5
1482;Langedijk;Winst;1.3;44.1
1483;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.2
1484;Langedijk;Pensioen;2.3;24.8
1485;Lansingerland;Totaal particulier huishouden;17.7;39.2
1486;Lansingerland;Loon;11.0;42.7
1487;Lansingerland;Winst;2.0;48.6
1488;Lansingerland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.9
1489;Lansingerland;Pensioen;3.7;26.0
1490;Laren (NH.);Totaal particulier huishouden;4.6;45.2
1491;Laren (NH.);Loon;1.9;52.8
1492;Laren (NH.);Winst;0.7;55.1
1493;Laren (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.2
1494;Laren (NH.);Pensioen;1.6;34.3
1495;Leek;Totaal particulier huishouden;7.5;31.0
1496;Leek;Loon;3.9;34.6
1497;Leek;Winst;0.8;40.0
1498;Leek;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.8
1499;Leek;Pensioen;2.2;22.9
1500;Leerdam;Totaal particulier huishouden;8.0;31.5
1501;Leerdam;Loon;4.4;35.8
1502;Leerdam;Winst;0.7;43.1
1503;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.9
1504;Leerdam;Pensioen;2.1;22.3
1505;Leeuwarden;Totaal particulier huishouden;41.0;26.1
1506;Leeuwarden;Loon;21.5;29.3
1507;Leeuwarden;Winst;2.9;38.5
1508;Leeuwarden;Werkloosheid,bijstand,arbeidsongeschikt;5.6;15.2
1509;Leeuwarden;Pensioen;10.2;22.5
1510;Leeuwarderadeel;Totaal particulier huishouden;4.0;31.0
1511;Leeuwarderadeel;Loon;2.3;35.0
1512;Leeuwarderadeel;Winst;0.4;34.9
1513;Leeuwarderadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.7
1514;Leeuwarderadeel;Pensioen;1.1;23.1
1515;Leiden;Totaal particulier huishouden;50.3;30.5
1516;Leiden;Loon;30.4;33.8
1517;Leiden;Winst;4.2;42.2
1518;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;4.9;16.3
1519;Leiden;Pensioen;10.1;22.8
1520;Leiderdorp;Totaal particulier huishouden;10.9;35.2
1521;Leiderdorp;Loon;6.1;38.9
1522;Leiderdorp;Winst;1.0;45.1
1523;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.6
1524;Leiderdorp;Pensioen;3.0;27.6
1525;Leidschendam-Voorburg;Totaal particulier huishouden;33.6;33.4
1526;Leidschendam-Voorburg;Loon;17.4;37.9
1527;Leidschendam-Voorburg;Winst;2.7;43.8
1528;Leidschendam-Voorburg;Werkloosheid,bijstand,arbeidsongeschikt;2.6;18.8
1529;Leidschendam-Voorburg;Pensioen;10.3;26.4
1530;Lelystad;Totaal particulier huishouden;29.6;30.0
1531;Lelystad;Loon;17.3;33.8
1532;Lelystad;Winst;2.6;39.0
1533;Lelystad;Werkloosheid,bijstand,arbeidsongeschikt;3.6;17.7
1534;Lelystad;Pensioen;5.6;22.4
1535;Lemsterland;Totaal particulier huishouden;5.4;30.7
1536;Lemsterland;Loon;2.6;34.1
1537;Lemsterland;Winst;0.9;39.0
1538;Lemsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.6
1539;Lemsterland;Pensioen;1.3;22.4
1540;Leudal;Totaal particulier huishouden;14.3;33.2
1541;Leudal;Loon;7.9;36.6
1542;Leudal;Winst;1.7;44.9
1543;Leudal;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.6
1544;Leudal;Pensioen;3.7;23.2
1545;Leusden;Totaal particulier huishouden;11.4;37.3
1546;Leusden;Loon;6.6;40.2
1547;Leusden;Winst;1.3;48.0
1548;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.5
1549;Leusden;Pensioen;2.9;27.9
1550;Liesveld;Totaal particulier huishouden;3.5;35.3
1551;Liesveld;Loon;2.0;37.8
1552;Liesveld;Winst;0.5;47.8
1553;Liesveld;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.8
1554;Liesveld;Pensioen;0.8;22.4
1555;Lingewaal;Totaal particulier huishouden;4.0;35.9
1556;Lingewaal;Loon;2.2;39.3
1557;Lingewaal;Winst;0.6;48.1
1558;Lingewaal;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.5
1559;Lingewaal;Pensioen;0.9;23.8
1560;Lingewaard;Totaal particulier huishouden;17.4;32.7
1561;Lingewaard;Loon;10.1;36.5
1562;Lingewaard;Winst;1.9;40.6
1563;Lingewaard;Werkloosheid,bijstand,arbeidsongeschikt;1.0;21.6
1564;Lingewaard;Pensioen;4.2;22.5
1565;Lisse;Totaal particulier huishouden;9.1;32.9
1566;Lisse;Loon;5.3;36.5
1567;Lisse;Winst;0.9;41.4
1568;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.7
1569;Lisse;Pensioen;2.5;24.2
1570;Lith;Totaal particulier huishouden;2.3;36.2
1571;Lith;Loon;1.2;39.6
1572;Lith;Winst;0.5;44.8
1573;Lith;Werkloosheid,bijstand,arbeidsongeschikt;0.1;24.2
1574;Lith;Pensioen;0.4;23.1
1575;Littenseradiel;Totaal particulier huishouden;4.0;32.7
1576;Littenseradiel;Loon;2.1;34.8
1577;Littenseradiel;Winst;0.8;41.0
1578;Littenseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
1579;Littenseradiel;Pensioen;0.8;22.2
1580;Lochem;Totaal particulier huishouden;13.2;35.3
1581;Lochem;Loon;6.0;38.3
1582;Lochem;Winst;1.9;48.2
1583;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.0
1584;Lochem;Pensioen;4.2;26.4
1585;Loenen;Totaal particulier huishouden;3.3;42.0
1586;Loenen;Loon;1.7;47.6
1587;Loenen;Winst;0.5;49.7
1588;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
1589;Loenen;Pensioen;0.9;27.6
1590;Loon op Zand;Totaal particulier huishouden;9.0;33.3
1591;Loon op Zand;Loon;5.1;37.5
1592;Loon op Zand;Winst;0.8;42.1
1593;Loon op Zand;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.7
1594;Loon op Zand;Pensioen;2.4;23.3
1595;Lopik;Totaal particulier huishouden;5.0;36.9
1596;Lopik;Loon;2.9;38.6
1597;Lopik;Winst;0.9;48.6
1598;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.2
1599;Lopik;Pensioen;1.0;23.4
1600;Loppersum;Totaal particulier huishouden;4.3;29.5
1601;Loppersum;Loon;2.1;33.1
1602;Loppersum;Winst;0.7;36.9
1603;Loppersum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.3
1604;Loppersum;Pensioen;1.1;20.7
1605;Losser;Totaal particulier huishouden;8.5;31.7
1606;Losser;Loon;4.6;35.8
1607;Losser;Winst;0.8;41.6
1608;Losser;Werkloosheid,bijstand,arbeidsongeschikt;0.7;22.2
1609;Losser;Pensioen;2.3;22.3
1610;Maarssen;Totaal particulier huishouden;16.0;35.5
1611;Maarssen;Loon;9.6;39.4
1612;Maarssen;Winst;1.7;44.3
1613;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;20.7
1614;Maarssen;Pensioen;3.4;24.9
1615;Maasbree;Totaal particulier huishouden;4.8;34.2
1616;Maasbree;Loon;2.9;37.0
1617;Maasbree;Winst;0.6;44.9
1618;Maasbree;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.8
1619;Maasbree;Pensioen;1.1;23.9
1620;Maasdonk;Totaal particulier huishouden;4.0;35.2
1621;Maasdonk;Loon;2.2;38.9
1622;Maasdonk;Winst;0.6;47.5
1623;Maasdonk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.8
1624;Maasdonk;Pensioen;0.9;21.0
1625;Maasdriel;Totaal particulier huishouden;8.9;34.9
1626;Maasdriel;Loon;4.7;38.0
1627;Maasdriel;Winst;1.5;44.8
1628;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1629;Maasdriel;Pensioen;2.0;22.1
1630;Maasgouw;Totaal particulier huishouden;9.8;32.0
1631;Maasgouw;Loon;5.1;36.4
1632;Maasgouw;Winst;1.1;43.4
1633;Maasgouw;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.7
1634;Maasgouw;Pensioen;2.8;22.8
1635;Maassluis;Totaal particulier huishouden;13.2;32.0
1636;Maassluis;Loon;7.2;36.2
1637;Maassluis;Winst;0.9;43.5
1638;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;21.1
1639;Maassluis;Pensioen;3.6;24.4
1640;Maastricht;Totaal particulier huishouden;51.7;27.4
1641;Maastricht;Loon;25.4;32.0
1642;Maastricht;Winst;3.7;36.1
1643;Maastricht;Werkloosheid,bijstand,arbeidsongeschikt;6.9;17.1
1644;Maastricht;Pensioen;14.7;22.3
1645;Margraten;Totaal particulier huishouden;5.2;34.5
1646;Margraten;Loon;2.6;39.2
1647;Margraten;Winst;0.7;41.5
1648;Margraten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.0
1649;Margraten;Pensioen;1.5;26.0
1650;Marum;Totaal particulier huishouden;3.8;31.7
1651;Marum;Loon;2.1;34.3
1652;Marum;Winst;0.5;41.4
1653;Marum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
1654;Marum;Pensioen;0.9;21.5
1655;Medemblik;Totaal particulier huishouden;10.5;33.6
1656;Medemblik;Loon;5.5;36.1
1657;Medemblik;Winst;1.8;44.2
1658;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.8
1659;Medemblik;Pensioen;2.4;22.5
1660;Meerlo-Wanssum;Totaal particulier huishouden;2.9;32.7
1661;Meerlo-Wanssum;Loon;1.6;36.1
1662;Meerlo-Wanssum;Winst;0.4;42.7
1663;Meerlo-Wanssum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.3
1664;Meerlo-Wanssum;Pensioen;0.7;22.5
1665;Meerssen;Totaal particulier huishouden;8.2;32.2
1666;Meerssen;Loon;4.2;37.2
1667;Meerssen;Winst;0.9;38.3
1668;Meerssen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.1
1669;Meerssen;Pensioen;2.4;25.3
1670;Meijel;Totaal particulier huishouden;2.2;34.2
1671;Meijel;Loon;1.2;37.9
1672;Meijel;Winst;0.3;45.8
1673;Meijel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.9
1674;Meijel;Pensioen;0.5;21.5
1675;Menaldumadeel;Totaal particulier huishouden;5.5;30.7
1676;Menaldumadeel;Loon;3.0;34.0
1677;Menaldumadeel;Winst;0.7;40.9
1678;Menaldumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.9
1679;Menaldumadeel;Pensioen;1.4;21.1
1680;Menterwolde;Totaal particulier huishouden;5.1;28.5
1681;Menterwolde;Loon;2.8;33.3
1682;Menterwolde;Winst;0.5;32.9
1683;Menterwolde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.8
1684;Menterwolde;Pensioen;1.2;19.7
1685;Meppel;Totaal particulier huishouden;13.2;29.4
1686;Meppel;Loon;7.5;32.3
1687;Meppel;Winst;1.1;42.5
1688;Meppel;Werkloosheid,bijstand,arbeidsongeschikt;1.1;16.8
1689;Meppel;Pensioen;3.3;22.8
1690;Middelburg (Z.);Totaal particulier huishouden;20.3;29.5
1691;Middelburg (Z.);Loon;10.7;32.7
1692;Middelburg (Z.);Winst;1.8;42.2
1693;Middelburg (Z.);Werkloosheid,bijstand,arbeidsongeschikt;1.7;17.2
1694;Middelburg (Z.);Pensioen;5.7;23.7
1695;Middelharnis;Totaal particulier huishouden;7.0;32.0
1696;Middelharnis;Loon;3.9;36.5
1697;Middelharnis;Winst;0.7;42.3
1698;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
1699;Middelharnis;Pensioen;2.1;22.0
1700;Midden-Delfland;Totaal particulier huishouden;6.5;38.6
1701;Midden-Delfland;Loon;3.7;41.3
1702;Midden-Delfland;Winst;1.0;50.6
1703;Midden-Delfland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.7
1704;Midden-Delfland;Pensioen;1.5;25.7
1705;Midden-Drenthe;Totaal particulier huishouden;13.4;30.8
1706;Midden-Drenthe;Loon;6.8;34.7
1707;Midden-Drenthe;Winst;1.7;39.3
1708;Midden-Drenthe;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.8
1709;Midden-Drenthe;Pensioen;3.9;22.7
1710;Mill en Sint Hubert;Totaal particulier huishouden;4.2;31.5
1711;Mill en Sint Hubert;Loon;2.2;35.8
1712;Mill en Sint Hubert;Winst;0.6;42.0
1713;Mill en Sint Hubert;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1714;Mill en Sint Hubert;Pensioen;1.1;20.6
1715;Millingen aan de Rijn;Totaal particulier huishouden;2.3;30.0
1716;Millingen aan de Rijn;Loon;1.4;34.8
1717;Millingen aan de Rijn;Winst;0.2;32.5
1718;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.2
1719;Millingen aan de Rijn;Pensioen;0.5;21.2
1720;Moerdijk;Totaal particulier huishouden;14.9;32.7
1721;Moerdijk;Loon;8.4;37.0
1722;Moerdijk;Winst;1.6;41.5
1723;Moerdijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.2
1724;Moerdijk;Pensioen;3.8;22.6
1725;Montferland;Totaal particulier huishouden;13.5;32.0
1726;Montferland;Loon;7.3;36.6
1727;Montferland;Winst;1.4;41.7
1728;Montferland;Werkloosheid,bijstand,arbeidsongeschikt;1.1;20.6
1729;Montferland;Pensioen;3.6;22.5
1730;Montfoort;Totaal particulier huishouden;5.0;36.8
1731;Montfoort;Loon;2.9;40.2
1732;Montfoort;Winst;0.8;45.6
1733;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.9
1734;Montfoort;Pensioen;1.1;24.8
1735;Mook en Middelaar;Totaal particulier huishouden;3.3;35.8
1736;Mook en Middelaar;Loon;1.7;39.9
1737;Mook en Middelaar;Winst;0.4;45.3
1738;Mook en Middelaar;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
1739;Mook en Middelaar;Pensioen;0.9;27.4
1740;Moordrecht;Totaal particulier huishouden;3.0;34.1
1741;Moordrecht;Loon;1.8;38.4
1742;Moordrecht;Winst;0.3;43.4
1743;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.2
1744;Moordrecht;Pensioen;0.7;22.6
1745;Muiden;Totaal particulier huishouden;2.7;42.8
1746;Muiden;Loon;1.3;45.7
1747;Muiden;Winst;0.5;58.5
1748;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.7
1749;Muiden;Pensioen;0.7;29.5
1750;Naarden;Totaal particulier huishouden;7.1;44.3
1751;Naarden;Loon;3.5;51.3
1752;Naarden;Winst;0.9;58.5
1753;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.6
1754;Naarden;Pensioen;2.1;30.8
1755;Neder-Betuwe;Totaal particulier huishouden;7.6;33.7
1756;Neder-Betuwe;Loon;4.2;37.4
1757;Neder-Betuwe;Winst;1.2;43.3
1758;Neder-Betuwe;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.0
1759;Neder-Betuwe;Pensioen;1.8;21.5
1760;Nederlek;Totaal particulier huishouden;5.9;34.3
1761;Nederlek;Loon;3.1;38.7
1762;Nederlek;Winst;0.7;45.1
1763;Nederlek;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.2
1764;Nederlek;Pensioen;1.7;22.6
1765;Nederweert;Totaal particulier huishouden;6.3;32.3
1766;Nederweert;Loon;3.5;36.0
1767;Nederweert;Winst;0.8;41.1
1768;Nederweert;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.5
1769;Nederweert;Pensioen;1.5;22.3
1770;Neerijnen;Totaal particulier huishouden;4.4;35.7
1771;Neerijnen;Loon;2.3;40.1
1772;Neerijnen;Winst;0.8;47.5
1773;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
1774;Neerijnen;Pensioen;1.0;20.1
1775;Niedorp;Totaal particulier huishouden;4.5;34.3
1776;Niedorp;Loon;2.4;37.1
1777;Niedorp;Winst;0.8;44.8
1778;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.4
1779;Niedorp;Pensioen;1.0;22.4
1780;Nieuwegein;Totaal particulier huishouden;26.0;32.7
1781;Nieuwegein;Loon;16.4;36.1
1782;Nieuwegein;Winst;1.9;42.6
1783;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.1;18.6
1784;Nieuwegein;Pensioen;5.4;24.6
1785;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.5;37.5
1786;Nieuwerkerk aan den IJssel;Loon;5.2;40.9
1787;Nieuwerkerk aan den IJssel;Winst;1.0;47.5
1788;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.0
1789;Nieuwerkerk aan den IJssel;Pensioen;1.8;25.2
1790;Nieuwkoop;Totaal particulier huishouden;10.0;37.3
1791;Nieuwkoop;Loon;5.6;39.9
1792;Nieuwkoop;Winst;1.6;48.5
1793;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.4
1794;Nieuwkoop;Pensioen;2.4;24.2
1795;Nieuw-Lekkerland;Totaal particulier huishouden;3.3;33.4
1796;Nieuw-Lekkerland;Loon;2.0;36.4
1797;Nieuw-Lekkerland;Winst;0.3;44.9
1798;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.5
1799;Nieuw-Lekkerland;Pensioen;0.8;23.2
1800;Nijefurd;Totaal particulier huishouden;4.6;28.6
1801;Nijefurd;Loon;1.9;31.7
1802;Nijefurd;Winst;0.9;36.6
1803;Nijefurd;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.9
1804;Nijefurd;Pensioen;1.4;21.8
1805;Nijkerk;Totaal particulier huishouden;14.8;34.8
1806;Nijkerk;Loon;8.3;37.2
1807;Nijkerk;Winst;2.0;46.7
1808;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.4
1809;Nijkerk;Pensioen;3.5;25.1
1810;Nijmegen;Totaal particulier huishouden;68.9;27.5
1811;Nijmegen;Loon;37.9;30.8
1812;Nijmegen;Winst;5.7;38.8
1813;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;9.0;16.0
1814;Nijmegen;Pensioen;15.0;22.1
1815;Noord-Beveland;Totaal particulier huishouden;3.2;29.8
1816;Noord-Beveland;Loon;1.5;32.2
1817;Noord-Beveland;Winst;0.5;40.8
1818;Noord-Beveland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.9
1819;Noord-Beveland;Pensioen;1.0;22.7
1820;Noordenveld;Totaal particulier huishouden;13.0;32.1
1821;Noordenveld;Loon;6.2;36.1
1822;Noordenveld;Winst;1.5;41.9
1823;Noordenveld;Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.8
1824;Noordenveld;Pensioen;4.3;25.0
1825;Noordoostpolder;Totaal particulier huishouden;17.7;30.0
1826;Noordoostpolder;Loon;9.4;32.8
1827;Noordoostpolder;Winst;2.7;38.1
1828;Noordoostpolder;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.8
1829;Noordoostpolder;Pensioen;4.1;21.8
1830;Noordwijk;Totaal particulier huishouden;10.2;35.7
1831;Noordwijk;Loon;5.7;39.4
1832;Noordwijk;Winst;1.2;48.8
1833;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.0
1834;Noordwijk;Pensioen;2.6;25.1
1835;Noordwijkerhout;Totaal particulier huishouden;6.1;34.0
1836;Noordwijkerhout;Loon;3.2;37.3
1837;Noordwijkerhout;Winst;0.9;45.1
1838;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.3
1839;Noordwijkerhout;Pensioen;1.6;23.5
1840;Nuenen, Gerwen en Nederwetten;Totaal particulier huishouden;9.0;38.4
1841;Nuenen, Gerwen en Nederwetten;Loon;4.8;43.2
1842;Nuenen, Gerwen en Nederwetten;Winst;1.0;45.1
1843;Nuenen, Gerwen en Nederwetten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;24.8
1844;Nuenen, Gerwen en Nederwetten;Pensioen;2.6;29.8
1845;Nunspeet;Totaal particulier huishouden;9.6;33.6
1846;Nunspeet;Loon;5.2;36.8
1847;Nunspeet;Winst;1.2;44.9
1848;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.7
1849;Nunspeet;Pensioen;2.7;24.7
1850;Nuth;Totaal particulier huishouden;6.5;32.8
1851;Nuth;Loon;3.2;38.4
1852;Nuth;Winst;0.7;44.6
1853;Nuth;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1854;Nuth;Pensioen;2.0;22.9
1855;Oegstgeest;Totaal particulier huishouden;8.6;41.5
1856;Oegstgeest;Loon;4.8;44.8
1857;Oegstgeest;Winst;0.9;56.3
1858;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
1859;Oegstgeest;Pensioen;2.4;32.0
1860;Oirschot;Totaal particulier huishouden;6.6;35.7
1861;Oirschot;Loon;3.6;39.3
1862;Oirschot;Winst;1.0;45.4
1863;Oirschot;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.4
1864;Oirschot;Pensioen;1.6;23.7
1865;Oisterwijk;Totaal particulier huishouden;10.2;35.4
1866;Oisterwijk;Loon;5.2;39.7
1867;Oisterwijk;Winst;1.3;43.2
1868;Oisterwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.4
1869;Oisterwijk;Pensioen;2.9;26.2
1870;Oldebroek;Totaal particulier huishouden;7.8;34.8
1871;Oldebroek;Loon;4.4;38.0
1872;Oldebroek;Winst;1.0;46.5
1873;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.6
1874;Oldebroek;Pensioen;1.9;22.9
1875;Oldenzaal;Totaal particulier huishouden;12.9;30.6
1876;Oldenzaal;Loon;7.1;34.2
1877;Oldenzaal;Winst;1.0;44.2
1878;Oldenzaal;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.2
1879;Oldenzaal;Pensioen;3.6;22.8
1880;Olst-Wijhe;Totaal particulier huishouden;6.6;32.5
1881;Olst-Wijhe;Loon;3.5;36.6
1882;Olst-Wijhe;Winst;0.8;43.4
1883;Olst-Wijhe;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.7
1884;Olst-Wijhe;Pensioen;1.7;22.5
1885;Ommen;Totaal particulier huishouden;6.6;33.4
1886;Ommen;Loon;3.5;36.0
1887;Ommen;Winst;1.0;43.0
1888;Ommen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.2
1889;Ommen;Pensioen;1.8;23.9
1890;Onderbanken;Totaal particulier huishouden;3.4;29.6
1891;Onderbanken;Loon;1.7;34.6
1892;Onderbanken;Winst;0.3;35.1
1893;Onderbanken;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.5
1894;Onderbanken;Pensioen;1.0;22.5
1895;Oost Gelre;Totaal particulier huishouden;11.5;31.6
1896;Oost Gelre;Loon;6.5;35.2
1897;Oost Gelre;Winst;1.3;40.5
1898;Oost Gelre;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.2
1899;Oost Gelre;Pensioen;2.9;22.1
1900;Oosterhout;Totaal particulier huishouden;22.2;32.5
1901;Oosterhout;Loon;12.5;36.4
1902;Oosterhout;Winst;1.9;43.8
1903;Oosterhout;Werkloosheid,bijstand,arbeidsongeschikt;1.6;19.6
1904;Oosterhout;Pensioen;5.9;23.6
1905;Oostflakkee;Totaal particulier huishouden;4.0;31.5
1906;Oostflakkee;Loon;2.2;36.5
1907;Oostflakkee;Winst;0.5;38.0
1908;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
1909;Oostflakkee;Pensioen;1.0;20.3
1910;Ooststellingwerf;Totaal particulier huishouden;10.6;28.8
1911;Ooststellingwerf;Loon;5.1;32.5
1912;Ooststellingwerf;Winst;1.4;38.3
1913;Ooststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.3
1914;Ooststellingwerf;Pensioen;3.1;21.6
1915;Oostzaan;Totaal particulier huishouden;3.6;35.6
1916;Oostzaan;Loon;2.0;40.6
1917;Oostzaan;Winst;0.5;42.8
1918;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.2
1919;Oostzaan;Pensioen;1.0;24.2
1920;Opmeer;Totaal particulier huishouden;4.2;34.7
1921;Opmeer;Loon;2.2;36.9
1922;Opmeer;Winst;0.7;44.7
1923;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.3
1924;Opmeer;Pensioen;1.1;24.0
1925;Opsterland;Totaal particulier huishouden;11.7;31.1
1926;Opsterland;Loon;6.1;33.7
1927;Opsterland;Winst;1.6;41.8
1928;Opsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.8
1929;Opsterland;Pensioen;3.0;22.8
1930;Oss;Totaal particulier huishouden;30.9;31.7
1931;Oss;Loon;16.9;35.7
1932;Oss;Winst;2.9;42.7
1933;Oss;Werkloosheid,bijstand,arbeidsongeschikt;2.8;19.0
1934;Oss;Pensioen;7.7;23.4
1935;Oud-Beijerland;Totaal particulier huishouden;9.2;35.0
1936;Oud-Beijerland;Loon;5.7;38.7
1937;Oud-Beijerland;Winst;0.8;43.0
