ID;Geslacht;Leeftijd;Herkomstgroepering;SoortHuishouden;Perioden;TotaalBevolking_1;AlleenArbeidTotaal_2;ArbeidAlsWerknemer_3;ArbeidAlsZelfstandige_4;ArbeidAlsWerknemerEnAlsZelfstandige_5;AlleenUitkeringTotaal_6;AOUitkering_7;WWUitkering_8;WWEnAOUitkering_9;Bijstandsuitkering_10;BijstandsEnAOUitkering_11;AndereUitkeringen_12;AlleenArbeidEnUitkeringTotaal_13;ArbeidAlsWerknemerEnUitkeringTotaal_14;ArbeidAlsWerknemerEnAOUitkering_15;ArbeidAlsWerknemerEnWWUitkering_16;ArbeidAlsWerknemerEnBijstandsuitk_17;ArbeidAlsWerknemerEnAndereUitkering_18;ArbeidAlsZelfstandigeEnUitkering_19;ArbeidAlsWerknEnAlsZelfsEnUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;ArbeidAlsWerknemerEnPensioen_23;ArbeidAlsZelfstandigeEnPensioen_24;ArbeidAlsWerknEnAlsZelfsEnPens_25;AlleenUitkeringEnPensioenTotaal_26;PensioenEnAOUitkering_27;PensioenEnWWUitkering_28;PensioenEnBijstandsuitkering_29;PensioenEnAndereUitkeringen_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
7742;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2003, vrijdag 26 september;9.4;1.0;0.9;0.1;0.0;5.4;2.6;0.1;0.1;2.2;0.2;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;1.7;;0.0;1.7
7743;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2004, vrijdag 24 september;9.6;1.0;0.9;0.1;0.0;5.4;2.6;0.1;0.1;2.2;0.2;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;1.8;;0.0;1.8
7744;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2005, vrijdag 30 september;10.0;1.1;1.0;0.1;0.0;5.5;2.6;0.1;0.1;2.2;0.2;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.7;0.5;0.0;0.0;0.1;0.0;1.9;;0.0;1.9
7745;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2006, vrijdag 29 september;9.8;1.2;1.0;0.1;0.0;5.2;2.7;0.2;0.0;2.0;0.1;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;2.0;;0.0;2.0
7746;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2007, vrijdag 28 september;9.7;1.3;1.1;0.1;0.0;5.1;2.6;0.1;0.0;2.0;0.1;0.2;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.1;0.0;0.0;0.7;0.5;0.0;0.1;0.1;0.0;1.9;;0.0;1.9
7747;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2008, vrijdag 26 september;9.5;1.5;1.2;0.2;0.0;4.9;2.6;0.1;0.0;1.9;0.0;0.2;0.3;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.7;0.5;0.0;0.1;0.0;0.0;1.8;;0.0;1.8
7748;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2009, vrijdag 25 september;9.4;1.5;1.2;0.3;0.0;4.7;2.4;0.1;0.0;1.9;0.1;0.2;0.3;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.6;0.0;0.1;0.0;0.0;1.7;;0.0;1.7
7749;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2010, vrijdag 24 september;9.3;1.7;1.4;0.3;0.0;4.6;2.3;0.1;0.0;1.8;0.1;0.2;0.3;0.3;0.1;0.0;0.1;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.6;0.0;0.1;0.0;0.0;1.6;;0.0;1.6
7750;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2011, vrijdag 30 september;10.5;2.1;1.7;0.3;0.0;5.2;2.6;0.2;0.0;2.0;0.1;0.3;0.4;0.3;0.2;0.0;0.1;0.1;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.7;0.6;0.0;0.1;0.0;0.1;1.7;;0.0;1.7
7751;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2012, vrijdag 28 september;11.0;2.3;1.9;0.3;0.0;5.3;2.7;0.2;0.0;1.9;0.1;0.3;0.4;0.3;0.2;0.0;0.1;0.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.7;0.0;0.1;0.0;0.1;1.8;;0.0;1.8
7752;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2013. vrijdag 27 september;11.7;2.5;2.0;0.4;0.1;5.7;2.9;0.3;0.0;2.1;0.1;0.3;0.4;0.4;0.2;0.1;0.1;0.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.7;0.0;0.1;0.0;0.1;1.9;;0.0;1.9
7753;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2014, vrijdag 26 september;12.8;3.1;2.4;0.6;0.1;6.1;3.1;0.3;0.0;2.3;0.1;0.3;0.5;0.4;0.2;0.1;0.1;0.0;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.8;0.7;0.0;0.1;0.0;0.1;1.8;;0.0;1.8
7754;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal huishoudens;2015, vrijdag 25 september;15.1;3.9;3.1;0.8;0.1;7.1;3.6;0.4;0.0;2.7;0.1;0.4;0.6;0.5;0.2;0.1;0.1;0.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.9;0.8;0.0;0.1;0.0;0.1;2.1;;0.0;2.1
7755;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2001, vrijdag 28 september;9.5;0.9;0.8;0.1;0.0;5.6;2.8;0.1;0.1;2.2;0.3;0.2;0.3;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;1.6;;0.0;1.6
7756;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2002, vrijdag 27 september;9.2;0.9;0.8;0.1;0.0;5.3;2.7;0.1;0.1;2.1;0.2;0.2;0.3;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.1;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;1.6;;0.0;1.6
7757;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2003, vrijdag 26 september;9.4;1.0;0.9;0.1;0.0;5.4;2.6;0.1;0.1;2.2;0.2;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;1.7;;0.0;1.7
7758;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2004, vrijdag 24 september;9.6;1.0;0.9;0.1;0.0;5.4;2.6;0.1;0.1;2.2;0.2;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.1;0.0;1.8;;0.0;1.8
7759;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2005, vrijdag 30 september;10.0;1.1;1.0;0.1;0.0;5.5;2.6;0.1;0.1;2.2;0.2;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.7;0.5;0.0;0.0;0.1;0.0;1.9;;0.0;1.9
7760;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2006, vrijdag 29 september;9.8;1.2;1.0;0.1;0.0;5.2;2.7;0.2;0.0;2.0;0.1;0.2;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;2.0;;0.0;2.0
7761;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2007, vrijdag 28 september;9.7;1.3;1.1;0.1;0.0;5.1;2.6;0.1;0.0;2.0;0.1;0.2;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.1;0.0;0.0;0.7;0.5;0.0;0.1;0.1;0.0;1.9;;0.0;1.9
7762;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2008, vrijdag 26 september;9.5;1.5;1.2;0.2;0.0;4.9;2.6;0.1;0.0;1.9;0.0;0.2;0.3;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.7;0.5;0.0;0.1;0.0;0.0;1.8;;0.0;1.8
7763;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2009, vrijdag 25 september;9.4;1.5;1.2;0.3;0.0;4.7;2.4;0.1;0.0;1.9;0.1;0.2;0.3;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.6;0.0;0.1;0.0;0.0;1.7;;0.0;1.7
7764;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2010, vrijdag 24 september;9.3;1.7;1.4;0.3;0.0;4.6;2.3;0.1;0.0;1.8;0.1;0.2;0.3;0.3;0.1;0.0;0.1;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.6;0.0;0.1;0.0;0.0;1.6;;0.0;1.6
7765;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2011, vrijdag 30 september;10.5;2.1;1.7;0.3;0.0;5.2;2.6;0.2;0.0;2.0;0.1;0.3;0.4;0.3;0.2;0.0;0.1;0.1;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.7;0.6;0.0;0.1;0.0;0.1;1.7;;0.0;1.7
7766;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2012, vrijdag 28 september;10.9;2.3;1.9;0.3;0.0;5.3;2.7;0.2;0.0;1.9;0.1;0.3;0.4;0.3;0.2;0.0;0.1;0.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.7;0.0;0.1;0.0;0.1;1.8;;0.0;1.8
7767;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2013. vrijdag 27 september;11.7;2.5;2.0;0.4;0.1;5.7;2.9;0.3;0.0;2.1;0.1;0.3;0.4;0.4;0.2;0.1;0.1;0.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.7;0.0;0.1;0.0;0.1;1.8;;0.0;1.8
7768;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2014, vrijdag 26 september;12.7;3.1;2.4;0.6;0.1;6.1;3.1;0.3;0.0;2.3;0.1;0.3;0.5;0.4;0.2;0.1;0.1;0.0;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.8;0.7;0.0;0.1;0.0;0.1;1.8;;0.0;1.8
7769;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal particuliere huishoudens;2015, vrijdag 25 september;15.0;3.9;3.1;0.8;0.1;7.1;3.6;0.4;0.0;2.6;0.1;0.4;0.6;0.5;0.2;0.1;0.1;0.0;0.1;0.0;0.3;0.1;0.1;0.0;0.0;0.9;0.8;0.0;0.1;0.0;0.1;2.1;;0.0;2.1
7770;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7771;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7772;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7773;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7774;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7775;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7776;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7777;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7778;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2009, vrijdag 25 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7779;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2010, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7780;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2011, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7781;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2012, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7782;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2013. vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7783;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2014, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7784;Totaal mannen en vrouwen;55 tot 60 jaar;Turkije;Totaal institutionele huishoudens;2015, vrijdag 25 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7785;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2001, vrijdag 28 september;10.5;3.9;3.5;0.2;0.1;3.8;1.6;0.1;0.0;1.8;0.1;0.2;0.6;0.6;0.4;0.0;0.0;0.1;0.0;0.0;0.4;0.4;0.3;0.0;0.0;0.5;0.4;0.1;0.0;0.1;0.1;0.8;;0.0;0.8
7786;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2002, vrijdag 27 september;11.2;4.3;4.0;0.2;0.1;3.8;1.6;0.1;0.0;1.8;0.1;0.2;0.7;0.6;0.5;0.0;0.0;0.1;0.1;0.0;0.4;0.4;0.4;0.0;0.0;0.6;0.4;0.1;0.0;0.1;0.2;0.8;;0.0;0.8
7787;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2003, vrijdag 26 september;12.2;4.8;4.4;0.3;0.1;4.1;1.7;0.2;0.0;1.8;0.1;0.2;0.8;0.7;0.5;0.0;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.6;0.5;0.1;0.0;0.1;0.2;0.9;;0.0;0.9
7788;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2004, vrijdag 24 september;12.9;5.2;4.8;0.3;0.1;4.2;1.8;0.2;0.0;1.9;0.1;0.2;0.8;0.7;0.5;0.1;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.6;0.5;0.1;0.0;0.1;0.2;0.9;;0.0;0.9
7789;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2005, vrijdag 30 september;13.7;5.8;5.3;0.3;0.2;4.3;1.8;0.2;0.0;1.9;0.1;0.2;0.8;0.7;0.5;0.1;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.7;0.5;0.1;0.0;0.1;0.2;1.0;;0.0;1.0
7790;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2006, vrijdag 29 september;14.7;6.5;6.0;0.4;0.2;4.4;1.8;0.3;0.1;1.9;0.1;0.2;0.8;0.7;0.4;0.1;0.1;0.1;0.1;0.0;0.5;0.5;0.4;0.0;0.0;0.8;0.6;0.1;0.0;0.1;0.2;1.0;;0.0;1.0
7791;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2007, vrijdag 28 september;15.8;7.5;6.9;0.4;0.2;4.5;1.9;0.3;0.0;2.0;0.1;0.2;0.8;0.7;0.4;0.1;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.8;0.6;0.1;0.0;0.1;0.2;1.1;;0.0;1.0
7792;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2008, vrijdag 26 september;17.1;8.7;7.9;0.5;0.3;4.6;2.0;0.2;0.0;2.0;0.1;0.3;0.9;0.8;0.5;0.1;0.1;0.1;0.1;0.0;0.3;0.5;0.5;0.0;0.0;0.8;0.6;0.1;0.1;0.1;0.2;1.1;;0.0;1.1
7793;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2009, vrijdag 25 september;18.6;9.7;8.8;0.6;0.4;4.7;1.9;0.3;0.0;2.1;0.1;0.3;0.8;0.7;0.4;0.2;0.1;0.1;0.1;0.0;0.3;0.5;0.5;0.0;0.0;1.1;0.8;0.1;0.1;0.1;0.3;1.2;;0.0;1.2
7794;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2010, vrijdag 24 september;20.0;10.5;9.5;0.6;0.4;5.2;2.0;0.5;0.0;2.3;0.1;0.3;0.8;0.7;0.4;0.1;0.1;0.1;0.1;0.0;0.3;0.6;0.6;0.0;0.0;1.1;0.9;0.1;0.1;0.1;0.3;1.2;;0.0;1.2
7795;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2011, vrijdag 30 september;21.2;11.2;10.1;0.7;0.4;5.7;2.2;0.5;0.0;2.5;0.1;0.4;0.9;0.8;0.4;0.2;0.1;0.1;0.1;0.0;0.3;0.6;0.5;0.0;0.0;1.2;0.9;0.1;0.1;0.1;0.3;1.2;;0.0;1.2
7796;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2012, vrijdag 28 september;22.2;11.5;10.3;0.8;0.4;6.0;2.2;0.6;0.0;2.7;0.1;0.4;0.9;0.8;0.3;0.2;0.1;0.1;0.1;0.0;0.2;0.7;0.6;0.1;0.0;1.2;0.9;0.1;0.1;0.1;0.3;1.3;;0.0;1.3
7797;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2013. vrijdag 27 september;23.0;11.8;10.5;0.8;0.4;6.5;2.3;0.8;0.0;2.9;0.1;0.4;1.0;0.9;0.3;0.3;0.2;0.1;0.1;0.0;0.3;0.6;0.5;0.1;0.0;1.2;0.9;0.1;0.1;0.1;0.2;1.4;;0.0;1.3
7798;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2014, vrijdag 26 september;24.0;12.3;10.9;0.9;0.5;7.0;2.4;0.9;0.0;3.1;0.1;0.5;1.1;0.9;0.3;0.4;0.2;0.1;0.2;0.0;0.2;0.5;0.5;0.0;0.0;1.2;0.9;0.1;0.1;0.1;0.2;1.4;;0.0;1.4
7799;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal huishoudens;2015, vrijdag 25 september;24.8;12.7;11.2;1.0;0.5;7.3;2.5;0.9;0.0;3.3;0.1;0.5;1.2;1.0;0.3;0.4;0.2;0.1;0.2;0.0;0.3;0.5;0.4;0.0;0.0;1.1;0.8;0.1;0.1;0.1;0.2;1.5;;0.0;1.5
7800;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2001, vrijdag 28 september;10.4;3.9;3.5;0.2;0.1;3.8;1.5;0.1;0.0;1.8;0.1;0.2;0.6;0.6;0.4;0.0;0.0;0.1;0.0;0.0;0.4;0.4;0.3;0.0;0.0;0.5;0.4;0.1;0.0;0.1;0.1;0.8;;0.0;0.8
7801;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2002, vrijdag 27 september;11.2;4.3;4.0;0.2;0.1;3.8;1.6;0.1;0.0;1.8;0.1;0.2;0.7;0.6;0.5;0.0;0.0;0.1;0.1;0.0;0.4;0.4;0.4;0.0;0.0;0.6;0.4;0.1;0.0;0.1;0.2;0.8;;0.0;0.8
7802;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2003, vrijdag 26 september;12.1;4.8;4.4;0.3;0.1;4.0;1.7;0.2;0.0;1.8;0.1;0.2;0.8;0.7;0.5;0.0;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.6;0.5;0.1;0.0;0.1;0.2;0.9;;0.0;0.9
7803;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2004, vrijdag 24 september;12.8;5.2;4.8;0.3;0.1;4.2;1.8;0.2;0.0;1.8;0.1;0.2;0.8;0.7;0.5;0.1;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.6;0.5;0.1;0.0;0.1;0.2;0.9;;0.0;0.9
7804;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2005, vrijdag 30 september;13.6;5.8;5.3;0.3;0.2;4.2;1.7;0.2;0.0;1.9;0.1;0.2;0.8;0.7;0.5;0.1;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.7;0.5;0.1;0.0;0.1;0.2;1.0;;0.0;1.0
7805;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2006, vrijdag 29 september;14.6;6.5;6.0;0.4;0.2;4.3;1.8;0.3;0.1;1.9;0.1;0.2;0.8;0.7;0.4;0.1;0.1;0.1;0.1;0.0;0.5;0.5;0.4;0.0;0.0;0.8;0.6;0.1;0.0;0.1;0.2;1.0;;0.0;1.0
7806;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2007, vrijdag 28 september;15.6;7.5;6.9;0.4;0.2;4.4;1.8;0.3;0.0;1.9;0.1;0.2;0.8;0.7;0.4;0.1;0.1;0.1;0.1;0.0;0.4;0.5;0.4;0.0;0.0;0.8;0.6;0.1;0.0;0.1;0.2;1.0;;0.0;1.0
7807;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2008, vrijdag 26 september;16.9;8.7;7.9;0.5;0.3;4.4;2.0;0.2;0.0;1.9;0.1;0.3;0.9;0.8;0.5;0.1;0.1;0.1;0.1;0.0;0.3;0.5;0.5;0.0;0.0;0.8;0.6;0.1;0.1;0.1;0.2;1.1;;0.0;1.1
7808;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2009, vrijdag 25 september;18.4;9.7;8.8;0.6;0.4;4.5;1.8;0.3;0.0;2.0;0.1;0.3;0.8;0.7;0.4;0.2;0.1;0.1;0.1;0.0;0.3;0.5;0.5;0.0;0.0;1.1;0.8;0.1;0.1;0.1;0.3;1.1;;0.0;1.1
7809;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2010, vrijdag 24 september;19.8;10.5;9.5;0.6;0.4;5.0;1.9;0.4;0.0;2.2;0.1;0.3;0.8;0.7;0.3;0.1;0.1;0.1;0.1;0.0;0.3;0.6;0.6;0.0;0.0;1.1;0.9;0.1;0.1;0.1;0.3;1.1;;0.0;1.1
