ID;Geslacht;Leeftijd;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
9463;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2015;241.0
9464;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2016;247.0
9465;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2017;248.0
9466;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2018;332.0
9467;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2019;325.0
9468;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2020;190.0
9469;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2021;322.0
9470;Totaal mannen en vrouwen;0 jaar;R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2022;357.0
9471;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2012;
9472;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2013;
9473;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2014;
9474;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2015;
9475;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2016;
9476;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2017;
9477;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2018;
9478;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2019;
9479;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2020;
9480;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2021;
9481;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Waarde;2022;
9482;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2012;
9483;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2013;
9484;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2014;
9485;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2015;
9486;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2016;
9487;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2017;
9488;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2018;
9489;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2019;
9490;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2020;
9491;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2021;
9492;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Ondergrens 95%-interval;2022;
9493;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2012;
9494;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2013;
9495;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2014;
9496;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2015;
9497;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2016;
9498;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2017;
9499;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2018;
9500;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2019;
9501;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2020;
9502;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2021;
9503;Totaal mannen en vrouwen;0 jaar;R75 Acute of chronische sinusitis;Bovengrens 95%-interval;2022;
9504;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2012;5.0
9505;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2013;3.0
9506;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2014;3.0
9507;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2015;3.0
9508;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2016;3.0
9509;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2017;3.0
9510;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2018;3.0
9511;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2019;4.0
9512;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2020;3.0
9513;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2021;2.0
9514;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Waarde;2022;2.0
9515;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2012;3.0
9516;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2013;2.0
9517;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2014;2.0
9518;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2015;1.0
9519;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2016;2.0
9520;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2017;2.0
9521;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2018;2.0
9522;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2019;2.0
9523;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2020;1.0
9524;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2021;1.0
9525;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2022;1.0
9526;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2012;7.0
9527;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2013;4.0
9528;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2014;4.0
9529;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2015;4.0
9530;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2016;4.0
9531;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2017;4.0
9532;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2018;5.0
9533;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2019;5.0
9534;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2020;4.0
9535;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2021;3.0
9536;Totaal mannen en vrouwen;0 jaar;R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2022;3.0
9537;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2012;36.0
9538;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2013;25.0
9539;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2014;19.0
9540;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2015;23.0
9541;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2016;28.0
9542;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2017;23.0
9543;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2018;28.0
9544;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2019;31.0
9545;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2020;5.0
9546;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2021;30.0
9547;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Waarde;2022;33.0
9548;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2012;31.0
9549;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2013;22.0
9550;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2014;15.0
9551;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2015;19.0
9552;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2016;25.0
9553;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2017;20.0
9554;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2018;24.0
9555;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2019;27.0
9556;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2020;3.0
9557;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2021;26.0
9558;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2022;29.0
9559;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2012;41.0
9560;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2013;28.0
9561;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2014;22.0
9562;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2015;27.0
9563;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2016;32.0
9564;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2017;25.0
9565;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2018;32.0
9566;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2019;34.0
9567;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2020;6.0
9568;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2021;34.0
9569;Totaal mannen en vrouwen;0 jaar;R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2022;36.0
9570;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2012;1.0
9571;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2013;1.0
9572;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2014;1.0
9573;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2015;
9574;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2016;1.0
9575;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2017;1.0
9576;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2018;1.0
9577;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2019;1.0
9578;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2020;
9579;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2021;1.0
9580;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Waarde;2022;2.0
9581;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2012;0.0
9582;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2013;0.0
9583;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2014;0.0
9584;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2015;
9585;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2016;1.0
9586;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2017;0.0
9587;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2018;1.0
9588;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2019;0.0
9589;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2020;
9590;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2021;0.0
9591;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Ondergrens 95%-interval;2022;1.0
9592;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2012;2.0
9593;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2013;1.0
9594;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2014;1.0
9595;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2015;
9596;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2016;2.0
9597;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2017;1.0
9598;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2018;2.0
9599;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2019;2.0
9600;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2020;
9601;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2021;2.0
9602;Totaal mannen en vrouwen;0 jaar;R80 Influenza;Bovengrens 95%-interval;2022;3.0
9603;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2012;6.0
9604;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2013;5.0
9605;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2014;4.0
9606;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2015;3.0
9607;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2016;9.0
9608;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2017;6.0
9609;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2018;7.0
9610;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2019;8.0
9611;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2020;2.0
9612;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2021;6.0
9613;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Waarde;2022;6.0
9614;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2012;4.0
9615;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2013;4.0
9616;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2014;3.0
9617;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2015;2.0
9618;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2016;7.0
9619;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2017;5.0
9620;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2018;5.0
9621;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2019;6.0
9622;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2020;1.0
9623;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2021;4.0
9624;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Ondergrens 95%-interval;2022;4.0
9625;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2012;8.0
9626;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2013;7.0
9627;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2014;6.0
9628;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2015;5.0
9629;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2016;11.0
9630;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2017;8.0
9631;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2018;9.0
9632;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2019;10.0
9633;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2020;2.0
9634;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2021;8.0
9635;Totaal mannen en vrouwen;0 jaar;R81 Pneumonie;Bovengrens 95%-interval;2022;7.0
9636;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2012;
9637;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2013;1.0
9638;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2014;
9639;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2015;
9640;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2016;1.0
9641;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2017;
9642;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2018;1.0
9643;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2019;1.0
9644;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2020;
9645;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2021;1.0
9646;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2022;1.0
9647;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2012;
9648;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2013;0.0
9649;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2014;
9650;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2015;
9651;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2016;0.0
9652;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2017;
9653;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2018;0.0
9654;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2019;0.0
9655;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2020;
9656;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2021;0.0
9657;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2022;0.0
9658;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2012;
9659;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2013;1.0
9660;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2014;
9661;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2015;
9662;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2016;2.0
9663;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2017;
9664;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2018;1.0
9665;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2019;1.0
9666;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2020;
9667;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2021;1.0
9668;Totaal mannen en vrouwen;0 jaar;R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2022;1.0
9669;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2012;25.0
9670;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2013;15.0
9671;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2014;14.0
9672;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2015;13.0
9673;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2016;23.0
9674;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2017;18.0
9675;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2018;16.0
9676;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2019;10.0
9677;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2020;4.0
9678;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2021;5.0
9679;Totaal mannen en vrouwen;0 jaar;R96 Astma;Waarde;2022;6.0
9680;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2012;21.0
9681;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2013;13.0
9682;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2014;11.0
9683;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2015;10.0
9684;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2016;20.0
9685;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2017;16.0
9686;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2018;13.0
9687;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2019;8.0
9688;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2020;3.0
9689;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2021;3.0
9690;Totaal mannen en vrouwen;0 jaar;R96 Astma;Ondergrens 95%-interval;2022;4.0
9691;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2012;29.0
9692;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2013;18.0
9693;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2014;17.0
9694;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2015;16.0
9695;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2016;26.0
9696;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2017;21.0
9697;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2018;19.0
9698;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2019;11.0
9699;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2020;6.0
9700;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2021;6.0
9701;Totaal mannen en vrouwen;0 jaar;R96 Astma;Bovengrens 95%-interval;2022;8.0
9702;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2012;1.0
9703;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2013;1.0
9704;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2014;1.0
9705;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2015;1.0
9706;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2016;1.0
9707;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2017;1.0
9708;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2018;1.0
9709;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2019;1.0
9710;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2020;1.0
9711;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2021;2.0
9712;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Waarde;2022;2.0
9713;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Ondergrens 95%-interval;2012;0.0
9714;Totaal mannen en vrouwen;0 jaar;R97 Hooikoorts, allergische rhinitis;Ondergrens 95%-interval;2013;1.0
