ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
8064;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2009;15.0;12.0;3.21;378.0;378.0;4650.0;4540.0;110.0;0.0;30.7;30.6;1411.0;1793.0
8065;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2010 voor methodewijziging;16.0;13.0;3.29;385.0;384.0;4730.0;4610.0;110.0;0.0;30.5;30.5;1399.0;1751.0
8066;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2010 na methodewijziging;16.0;13.0;3.3;385.0;384.0;4730.0;4620.0;110.0;0.0;30.5;30.4;1396.0;1751.0
8067;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2011;17.0;13.0;3.04;350.0;350.0;4320.0;4200.0;120.0;0.0;29.9;29.8;1379.0;1794.0
8068;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2012;18.0;14.0;3.04;347.0;347.0;4280.0;4170.0;110.0;0.0;29.9;29.8;1368.0;1781.0
8069;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2013;18.0;14.0;2.95;350.0;349.0;4300.0;4200.0;110.0;0.0;31.1;31.0;1420.0;1797.0
8070;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2014;19.0;15.0;2.98;352.0;351.0;4330.0;4220.0;110.0;0.0;30.9;30.9;1417.0;1803.0
8071;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2015;21.0;16.0;3.02;359.0;358.0;4400.0;4310.0;90.0;0.0;31.2;31.1;1423.0;1788.0
8072;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2016;22.0;17.0;2.98;354.0;354.0;4350.0;4250.0;100.0;0.0;31.1;31.1;1426.0;1793.0
8073;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2017;23.0;18.0;2.97;354.0;353.0;4340.0;4240.0;90.0;0.0;31.1;31.1;1426.0;1802.0
8074;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2018;23.0;19.0;2.81;333.0;333.0;4060.0;4000.0;60.0;0.0;31.1;31.1;1421.0;1789.0
8075;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2019;24.0;19.0;2.9;345.0;345.0;4200.0;4140.0;60.0;0.0;31.1;31.1;1428.0;1796.0
8076;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2020;22.0;18.0;2.91;348.0;348.0;4220.0;4180.0;40.0;0.0;31.4;31.4;1433.0;1793.0
8077;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2021;25.0;21.0;2.89;352.0;352.0;4280.0;4230.0;50.0;0.0;31.8;31.8;1462.0;1803.0
8078;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2022;26.0;21.0;3.08;370.0;370.0;4500.0;4440.0;60.0;0.0;31.3;31.3;1440.0;1802.0
8079;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: stageplek;2023;26.0;20.0;3.33;394.0;394.0;4780.0;4730.0;60.0;0.0;31.0;31.0;1420.0;1795.0
8080;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8081;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8082;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8083;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8084;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8085;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8086;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8087;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8088;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8089;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8090;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8091;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8092;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8093;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8094;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8095;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: Wet sociale werkvoorziening;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8096;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2009;1727.0;1113.0;16.4;1538.0;1525.0;21050.0;18450.0;2600.0;220.0;24.6;24.4;1116.0;1731.0
8097;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2010 voor methodewijziging;1700.0;1089.0;16.8;1559.0;1547.0;21350.0;18710.0;2640.0;220.0;24.4;24.2;1105.0;1726.0
8098;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2010 na methodewijziging;1717.0;1097.0;16.79;1556.0;1544.0;21350.0;18680.0;2670.0;230.0;24.4;24.1;1104.0;1727.0
8099;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2011;1708.0;1088.0;17.08;1592.0;1580.0;21840.0;19100.0;2740.0;220.0;24.3;24.1;1110.0;1743.0
8100;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2012;1681.0;1076.0;17.7;1647.0;1635.0;22510.0;19770.0;2740.0;220.0;24.5;24.3;1109.0;1731.0
8101;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2013;1656.0;1062.0;18.04;1683.0;1670.0;23070.0;20190.0;2870.0;220.0;24.6;24.4;1111.0;1733.0
8102;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2014;1642.0;1052.0;18.3;1714.0;1702.0;23430.0;20570.0;2850.0;210.0;24.6;24.4;1116.0;1742.0
8103;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2015;1656.0;1062.0;18.73;1754.0;1741.0;23930.0;21040.0;2880.0;210.0;24.7;24.5;1115.0;1739.0
8104;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2016;1679.0;1087.0;18.85;1790.0;1779.0;24510.0;21480.0;3030.0;220.0;24.9;24.8;1132.0;1750.0
8105;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2017;1697.0;1110.0;19.17;1847.0;1836.0;25230.0;22160.0;3070.0;230.0;25.3;25.1;1149.0;1757.0
8106;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2018;1781.0;1171.0;19.61;1890.0;1879.0;25830.0;22680.0;3150.0;250.0;25.4;25.2;1150.0;1748.0
8107;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2019;1805.0;1204.0;20.14;1982.0;1971.0;27100.0;23780.0;3320.0;270.0;25.8;25.7;1174.0;1760.0
8108;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2020;1676.0;1181.0;21.31;2213.0;2202.0;30250.0;26550.0;3700.0;310.0;27.3;27.2;1240.0;1760.0
8109;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2021;1688.0;1202.0;21.88;2310.0;2298.0;31740.0;27710.0;4020.0;320.0;27.6;27.4;1261.0;1770.0
8110;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2022;1752.0;1266.0;22.83;2449.0;2438.0;33930.0;29380.0;4540.0;330.0;28.0;27.9;1281.0;1773.0
8111;Vrouwen;Totaal;Particuliere bedrijven;Soort baan: reguliere baan;2023;1791.0;1307.0;24.46;2636.0;2626.0;36380.0;31640.0;4750.0;370.0;28.3;28.2;1288.0;1766.0
8112;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2009;749.0;405.0;12.62;1000.0;989.0;13250.0;12000.0;1250.0;70.0;20.8;20.5;940.0;1737.0
8113;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2010 voor methodewijziging;724.0;391.0;12.88;1012.0;1000.0;13390.0;12140.0;1250.0;60.0;20.6;20.4;931.0;1725.0
8114;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2010 na methodewijziging;727.0;392.0;12.88;1011.0;999.0;13390.0;12130.0;1260.0;60.0;20.6;20.3;931.0;1725.0
8115;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2011;748.0;398.0;12.94;1016.0;1003.0;13440.0;12190.0;1250.0;60.0;20.4;20.2;930.0;1746.0
8116;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2012;765.0;406.0;13.28;1034.0;1020.0;13640.0;12410.0;1230.0;60.0;20.5;20.2;922.0;1736.0
8117;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2013;778.0;412.0;13.47;1047.0;1033.0;13810.0;12570.0;1240.0;60.0;20.5;20.2;920.0;1739.0
8118;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2014;813.0;430.0;13.45;1050.0;1036.0;13820.0;12600.0;1210.0;60.0;20.5;20.2;924.0;1749.0
8119;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2015;887.0;467.0;13.63;1061.0;1046.0;13920.0;12740.0;1190.0;60.0;20.5;20.2;921.0;1748.0
8120;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2016;934.0;502.0;13.57;1081.0;1068.0;14240.0;12970.0;1270.0;60.0;20.9;20.6;944.0;1756.0
8121;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2017;992.0;538.0;13.74;1110.0;1096.0;14600.0;13320.0;1280.0;60.0;21.1;20.9;957.0;1765.0
8122;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2018;1057.0;583.0;14.2;1159.0;1144.0;15230.0;13900.0;1320.0;70.0;21.5;21.2;967.0;1755.0
8123;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2019;1076.0;595.0;14.55;1199.0;1185.0;15780.0;14390.0;1400.0;70.0;21.6;21.3;977.0;1766.0
8124;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2020;888.0;489.0;14.53;1194.0;1181.0;15690.0;14330.0;1360.0;60.0;21.6;21.4;975.0;1770.0
8125;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2021;945.0;526.0;14.75;1227.0;1213.0;16100.0;14720.0;1380.0;50.0;21.7;21.5;987.0;1774.0
8126;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2022;1051.0;584.0;15.43;1282.0;1270.0;16860.0;15390.0;1480.0;50.0;21.7;21.5;988.0;1777.0
8127;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: bepaalde tijd;2023;1053.0;585.0;16.65;1378.0;1366.0;18130.0;16540.0;1590.0;60.0;21.7;21.5;984.0;1771.0
8128;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2009;1313.0;855.0;17.23;1629.0;1617.0;22460.0;19540.0;2920.0;260.0;24.8;24.6;1126.0;1729.0
8129;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2010 voor methodewijziging;1293.0;840.0;17.64;1660.0;1648.0;22890.0;19920.0;2970.0;250.0;24.7;24.5;1121.0;1725.0
8130;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2010 na methodewijziging;1308.0;848.0;17.64;1656.0;1645.0;22880.0;19870.0;3000.0;260.0;24.7;24.5;1119.0;1726.0
8131;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2011;1299.0;839.0;17.97;1696.0;1685.0;23460.0;20360.0;3100.0;260.0;24.6;24.4;1125.0;1741.0
8132;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2012;1277.0;827.0;18.65;1752.0;1741.0;24120.0;21020.0;3090.0;260.0;24.7;24.5;1120.0;1729.0
8133;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2013;1240.0;808.0;19.06;1803.0;1792.0;24920.0;21640.0;3280.0;260.0;24.9;24.8;1128.0;1732.0
8134;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2014;1217.0;795.0;19.41;1850.0;1838.0;25480.0;22190.0;3280.0;250.0;25.0;24.9;1137.0;1741.0
8135;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2015;1191.0;784.0;20.05;1922.0;1911.0;26460.0;23060.0;3400.0;250.0;25.3;25.1;1144.0;1736.0
8136;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2016;1197.0;796.0;20.23;1969.0;1958.0;27220.0;23620.0;3600.0;260.0;25.5;25.4;1161.0;1746.0
8137;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2017;1208.0;809.0;20.55;2020.0;2010.0;27890.0;24240.0;3650.0;280.0;25.8;25.6;1173.0;1753.0
8138;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2018;1219.0;828.0;21.16;2102.0;2091.0;29040.0;25220.0;3820.0;310.0;26.1;26.0;1186.0;1745.0
8139;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2019;1245.0;856.0;21.68;2193.0;2182.0;30290.0;26310.0;3980.0;330.0;26.5;26.4;1208.0;1756.0
8140;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2020;1364.0;946.0;22.3;2277.0;2266.0;31320.0;27320.0;4000.0;340.0;26.9;26.7;1220.0;1757.0
8141;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2021;1354.0;956.0;22.97;2401.0;2390.0;33260.0;28820.0;4440.0;360.0;27.3;27.2;1248.0;1768.0
8142;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2022;1360.0;975.0;24.19;2570.0;2559.0;35990.0;30840.0;5150.0;390.0;27.8;27.6;1270.0;1771.0
8143;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: onbepaalde tijd;2023;1377.0;1001.0;26.0;2789.0;2778.0;38860.0;33470.0;5390.0;440.0;28.1;28.0;1282.0;1765.0
8144;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2009;38.0;29.0;24.32;2776.0;2774.0;35340.0;33310.0;2030.0;2480.0;29.8;29.8;1369.0;1793.0
8145;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2010 voor methodewijziging;37.0;28.0;24.68;2808.0;2806.0;35700.0;33700.0;2010.0;2400.0;29.8;29.8;1364.0;1785.0
8146;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2010 na methodewijziging;46.0;34.0;23.27;2594.0;2592.0;32970.0;31130.0;1840.0;2270.0;29.1;29.1;1337.0;1792.0
8147;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2011;45.0;33.0;24.34;2681.0;2680.0;33990.0;32170.0;1810.0;2230.0;28.6;28.6;1321.0;1795.0
8148;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2012;43.0;32.0;25.23;2741.0;2740.0;34600.0;32890.0;1710.0;2230.0;28.5;28.5;1304.0;1782.0
8149;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2013;42.0;30.0;26.32;2827.0;2827.0;36480.0;33930.0;2560.0;2120.0;28.2;28.2;1289.0;1788.0
8150;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2014;41.0;30.0;26.55;2849.0;2849.0;36170.0;34190.0;1970.0;1990.0;28.1;28.1;1288.0;1801.0
8151;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2015;41.0;29.0;27.2;2911.0;2911.0;36910.0;34940.0;1970.0;1930.0;28.1;28.1;1285.0;1798.0
8152;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2016;42.0;30.0;27.67;2981.0;2980.0;37800.0;35770.0;2030.0;1910.0;28.2;28.2;1293.0;1809.0
8153;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2017;42.0;30.0;28.57;3075.0;3074.0;39170.0;36900.0;2270.0;1960.0;28.1;28.1;1291.0;1805.0
8154;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2018;43.0;31.0;29.47;3175.0;3174.0;40070.0;38100.0;1970.0;2050.0;28.3;28.3;1293.0;1802.0
8155;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2019;42.0;31.0;30.17;3317.0;3316.0;41730.0;39800.0;1920.0;2140.0;28.7;28.7;1319.0;1813.0
8156;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2020;42.0;31.0;30.74;3373.0;3373.0;42460.0;40480.0;1980.0;2210.0;28.8;28.8;1316.0;1811.0
8157;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2021;45.0;33.0;31.25;3484.0;3483.0;43860.0;41810.0;2050.0;2210.0;29.0;29.0;1337.0;1826.0
8158;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2022;48.0;36.0;32.36;3638.0;3637.0;45600.0;43660.0;1930.0;2250.0;29.3;29.3;1349.0;1825.0
8159;Vrouwen;Totaal;Particuliere bedrijven;Contractsoort: niet van toepassing;2023;52.0;38.0;34.26;3855.0;3854.0;48180.0;46260.0;1930.0;2360.0;29.4;29.4;1350.0;1819.0
8160;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2009;504.0;86.0;11.09;275.0;265.0;3740.0;3300.0;440.0;30.0;6.5;6.3;287.0;1684.0
8161;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2010 voor methodewijziging;496.0;84.0;11.48;283.0;273.0;3810.0;3390.0;420.0;30.0;6.5;6.2;285.0;1683.0
8162;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2010 na methodewijziging;505.0;85.0;11.61;286.0;276.0;3860.0;3440.0;430.0;40.0;6.5;6.3;285.0;1685.0
8163;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2011;516.0;86.0;11.62;287.0;276.0;3900.0;3440.0;460.0;40.0;6.4;6.2;285.0;1708.0
8164;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2012;519.0;87.0;11.9;291.0;281.0;3940.0;3500.0;440.0;40.0;6.4;6.2;283.0;1697.0
8165;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2013;521.0;89.0;12.1;300.0;291.0;3990.0;3600.0;390.0;40.0;6.6;6.4;289.0;1697.0
8166;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2014;529.0;90.0;11.95;297.0;288.0;3940.0;3570.0;370.0;40.0;6.6;6.4;290.0;1708.0
8167;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2015;542.0;92.0;11.95;296.0;287.0;3940.0;3560.0;380.0;40.0;6.6;6.4;289.0;1691.0
8168;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2016;536.0;93.0;11.47;291.0;285.0;3890.0;3500.0;400.0;40.0;6.7;6.5;299.0;1721.0
8169;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2017;543.0;95.0;11.46;293.0;287.0;3920.0;3510.0;410.0;40.0;6.7;6.6;301.0;1723.0
8170;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2018;546.0;95.0;11.63;296.0;290.0;3970.0;3550.0;430.0;50.0;6.7;6.6;299.0;1715.0
8171;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2019;543.0;94.0;11.84;302.0;297.0;4050.0;3620.0;430.0;50.0;6.7;6.6;301.0;1728.0
8172;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2020;486.0;85.0;12.37;318.0;313.0;4270.0;3810.0;460.0;60.0;6.8;6.7;304.0;1738.0
8173;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2021;492.0;87.0;12.54;323.0;319.0;4350.0;3880.0;470.0;60.0;6.7;6.7;305.0;1737.0
8174;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2022;519.0;90.0;12.94;330.0;326.0;4450.0;3960.0;500.0;60.0;6.7;6.6;302.0;1742.0
8175;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: minder dan 12 uur per week;2023;514.0;89.0;13.97;352.0;349.0;4700.0;4220.0;480.0;70.0;6.6;6.5;299.0;1738.0
8176;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2009;343.0;148.0;13.37;817.0;807.0;10950.0;9810.0;1150.0;50.0;16.1;15.9;724.0;1681.0
8177;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2010 voor methodewijziging;332.0;143.0;13.62;832.0;822.0;11110.0;9980.0;1130.0;50.0;16.1;15.9;724.0;1678.0
8178;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2010 na methodewijziging;336.0;145.0;13.68;836.0;826.0;11170.0;10030.0;1130.0;70.0;16.1;15.9;724.0;1680.0
8179;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2011;335.0;144.0;13.71;846.0;835.0;11220.0;10150.0;1070.0;60.0;16.1;15.9;731.0;1699.0
8180;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2012;328.0;141.0;14.07;859.0;849.0;11370.0;10310.0;1060.0;70.0;16.1;15.9;724.0;1687.0
8181;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2013;317.0;137.0;14.25;878.0;869.0;11600.0;10540.0;1060.0;80.0;16.3;16.1;732.0;1693.0
8182;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2014;309.0;133.0;14.15;871.0;861.0;11500.0;10460.0;1040.0;70.0;16.2;16.0;730.0;1699.0
8183;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2015;316.0;135.0;14.25;874.0;865.0;11500.0;10490.0;1010.0;70.0;16.2;16.0;728.0;1698.0
8184;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2016;328.0;140.0;14.03;864.0;855.0;11450.0;10370.0;1080.0;70.0;16.2;16.0;732.0;1713.0
8185;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2017;315.0;132.0;13.77;838.0;829.0;11080.0;10050.0;1030.0;60.0;16.0;15.8;723.0;1722.0
8186;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2018;316.0;133.0;13.98;847.0;839.0;11200.0;10170.0;1030.0;60.0;16.0;15.8;720.0;1714.0
8187;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2019;313.0;131.0;14.18;863.0;856.0;11420.0;10360.0;1050.0;70.0;16.0;15.9;724.0;1727.0
8188;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2020;298.0;124.0;14.61;886.0;879.0;11730.0;10630.0;1100.0;80.0;16.0;15.9;722.0;1733.0
8189;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2021;296.0;124.0;14.84;905.0;898.0;11980.0;10860.0;1120.0;80.0;15.9;15.8;726.0;1733.0
8190;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2022;302.0;126.0;15.28;931.0;924.0;12360.0;11170.0;1190.0;80.0;15.9;15.8;726.0;1738.0
8191;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 12 tot 20 uur per week;2023;290.0;121.0;16.45;997.0;991.0;13180.0;11970.0;1220.0;90.0;15.9;15.8;723.0;1735.0
8192;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 20 tot 25 uur per week;2009;306.0;185.0;15.49;1329.0;1320.0;18020.0;15950.0;2070.0;100.0;22.6;22.4;1022.0;1689.0
8193;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 20 tot 25 uur per week;2010 voor methodewijziging;303.0;184.0;15.75;1353.0;1343.0;18340.0;16240.0;2110.0;90.0;22.6;22.5;1023.0;1691.0
8194;Vrouwen;Totaal;Particuliere bedrijven;Arbeidsduur: 20 tot 25 uur per week;2010 na methodewijziging;307.0;185.0;15.78;1355.0;1345.0;18360.0;16260.0;2100.0;110.0;22.6;22.4;1023.0;1692.0
