ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;Perioden;BevolkingOp1Januari_1
6782;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2038;67395.0
6783;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2039;68027.0
6784;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2040;68426.0
6785;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2041;68789.0
6786;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2042;69129.0
6787;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2043;69455.0
6788;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2044;69771.0
6789;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2045;70079.0
6790;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2046;70395.0
6791;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2047;70705.0
6792;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2048;71002.0
6793;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2049;71304.0
6794;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2050;71601.0
6795;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2051;71886.0
6796;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2052;72179.0
6797;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2053;72465.0
6798;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2054;72759.0
6799;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2055;73057.0
6800;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2056;73361.0
6801;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2057;73677.0
6802;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2058;74011.0
6803;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2059;74376.0
6804;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2060;74754.0
6805;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2061;75171.0
6806;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2062;75609.0
6807;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2063;76064.0
6808;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2064;76533.0
6809;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2065;77002.0
6810;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2066;77465.0
6811;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2067;77913.0
6812;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2068;78340.0
6813;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2069;78730.0
6814;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, ouder(s) buiten NL;2070;79092.0
6815;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2024;22162.0
6816;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2025;21903.0
6817;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2026;21877.0
6818;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2027;21980.0
6819;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2028;22211.0
6820;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2029;22484.0
6821;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2030;22861.0
6822;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2031;23283.0
6823;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2032;23629.0
6824;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2033;23932.0
6825;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2034;24202.0
6826;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2035;24424.0
6827;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2036;24604.0
6828;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2037;24729.0
6829;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2038;24810.0
6830;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2039;24854.0
6831;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2040;24841.0
6832;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2041;24781.0
6833;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2042;24693.0
6834;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2043;24584.0
6835;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2044;24461.0
6836;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2045;24330.0
6837;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2046;24208.0
6838;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2047;24086.0
6839;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2048;23977.0
6840;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2049;23887.0
6841;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2050;23813.0
6842;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2051;23763.0
6843;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2052;23739.0
6844;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2053;23729.0
6845;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2054;23758.0
6846;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2055;23814.0
6847;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2056;23904.0
6848;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2057;24027.0
6849;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2058;24190.0
6850;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2059;24402.0
6851;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2060;24658.0
6852;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2061;24971.0
6853;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2062;25333.0
6854;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2063;25746.0
6855;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2064;26193.0
6856;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2065;26667.0
6857;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2066;27158.0
6858;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2067;27651.0
6859;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2068;28131.0
6860;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2069;28581.0
6861;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, één ouder geboren in NL;2070;29005.0
6862;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2024;24459.0
6863;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2025;25861.0
6864;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2026;27151.0
6865;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2027;28424.0
6866;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2028;29685.0
6867;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2029;30961.0
6868;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2030;32278.0
6869;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2031;33672.0
6870;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2032;35139.0
6871;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2033;36612.0
6872;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2034;38050.0
6873;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2035;39411.0
6874;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2036;40649.0
6875;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2037;41727.0
6876;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2038;42585.0
6877;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2039;43173.0
6878;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2040;43585.0
6879;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2041;44008.0
6880;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2042;44436.0
6881;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2043;44871.0
6882;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2044;45310.0
6883;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2045;45749.0
6884;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2046;46187.0
6885;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2047;46619.0
6886;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2048;47025.0
6887;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2049;47417.0
6888;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2050;47788.0
6889;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2051;48123.0
6890;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2052;48440.0
6891;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2053;48736.0
6892;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2054;49001.0
6893;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2055;49243.0
6894;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2056;49457.0
6895;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2057;49650.0
6896;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2058;49821.0
6897;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2059;49974.0
6898;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2060;50096.0
6899;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2061;50200.0
6900;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2062;50276.0
6901;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2063;50318.0
6902;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2064;50340.0
6903;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2065;50335.0
6904;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2066;50307.0
6905;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2067;50262.0
6906;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2068;50209.0
6907;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2069;50149.0
6908;Totaal mannen en vrouwen;0 jaar;Buiten Nederland;Geboren in NL, twee ouders buiten NL;2070;50087.0
6909;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2024;15486.0
6910;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2025;15797.0
6911;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2026;16197.0
6912;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2027;16682.0
6913;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2028;17269.0
6914;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2029;17919.0
6915;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2030;18638.0
6916;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2031;19409.0
6917;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2032;20178.0
6918;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2033;20941.0
6919;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2034;21675.0
6920;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2035;22359.0
6921;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2036;22969.0
6922;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2037;23488.0
6923;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2038;23883.0
6924;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2039;24131.0
6925;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2040;24248.0
6926;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2041;24351.0
6927;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2042;24450.0
6928;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2043;24546.0
6929;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2044;24642.0
6930;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2045;24737.0
6931;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2046;24837.0
6932;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2047;24940.0
6933;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2048;25038.0
6934;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2049;25137.0
6935;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2050;25233.0
6936;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2051;25324.0
6937;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2052;25417.0
6938;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2053;25503.0
6939;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2054;25593.0
6940;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2055;25679.0
6941;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2056;25766.0
6942;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2057;25861.0
6943;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2058;25960.0
6944;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2059;26072.0
6945;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2060;26182.0
6946;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2061;26311.0
6947;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2062;26449.0
6948;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2063;26593.0
6949;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2064;26745.0
6950;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2065;26899.0
6951;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2066;27049.0
6952;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2067;27197.0
6953;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2068;27339.0
6954;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2069;27467.0
6955;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Totaal;2070;27589.0
6956;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2024;14619.0
6957;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2025;14954.0
6958;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2026;15360.0
6959;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2027;15853.0
6960;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2028;16431.0
6961;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2029;17082.0
6962;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2030;17800.0
6963;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2031;18569.0
6964;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2032;19340.0
6965;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2033;20103.0
6966;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2034;20841.0
6967;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2035;21527.0
6968;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2036;22137.0
6969;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2037;22656.0
6970;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2038;23051.0
6971;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2039;23299.0
6972;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2040;23415.0
6973;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2041;23518.0
6974;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2042;23617.0
6975;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2043;23713.0
6976;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2044;23808.0
6977;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2045;23903.0
6978;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2046;24003.0
6979;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2047;24105.0
6980;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2048;24203.0
6981;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2049;24302.0
6982;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2050;24398.0
6983;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2051;24489.0
6984;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2052;24582.0
6985;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2053;24668.0
6986;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2054;24758.0
6987;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2055;24844.0
6988;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2056;24931.0
6989;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2057;25026.0
6990;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2058;25125.0
6991;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2059;25237.0
6992;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2060;25347.0
6993;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2061;25476.0
6994;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2062;25614.0
6995;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2063;25758.0
6996;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2064;25910.0
6997;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2065;26064.0
6998;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2066;26214.0
6999;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2067;26362.0
7000;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2068;26504.0
7001;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2069;26632.0
7002;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren in Nederland;2070;26754.0
7003;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2024;867.0
7004;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2025;843.0
7005;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2026;837.0
7006;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2027;829.0
7007;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2028;838.0
7008;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2029;837.0
7009;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2030;838.0
7010;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2031;840.0
7011;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2032;838.0
7012;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2033;838.0
7013;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2034;834.0
7014;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2035;832.0
7015;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2036;832.0
7016;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2037;832.0
7017;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2038;832.0
7018;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2039;832.0
7019;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2040;833.0
7020;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2041;833.0
7021;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2042;833.0
7022;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2043;833.0
7023;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2044;834.0
7024;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2045;834.0
7025;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2046;834.0
7026;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2047;835.0
7027;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2048;835.0
7028;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2049;835.0
7029;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2050;835.0
7030;Totaal mannen en vrouwen;0 jaar;Europa (exclusief Nederland);Geboren buiten Nederland;2051;835.0
