ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Perioden;AantalZelfstandigen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
2260;Vrouwen;6;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2261;Vrouwen;6;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2262;Vrouwen;6;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2263;Vrouwen;6;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2264;Vrouwen;6;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2265;Vrouwen;6;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2266;Vrouwen;6;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2267;Vrouwen;6;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2268;Vrouwen;6;4;Autochtonen;Totaal alle AOW percentages;2005;32950.0;4500.0;22700.0;8300.0;35.0;900.0;4600.0;1500.0;6.0;72.0;5400.0;27300.0;9800.0;41.0
2269;Vrouwen;6;4;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;2500.0;12700.0;6400.0;23.0;1200.0;6200.0;2000.0;7.0;66.0;3700.0;18900.0;8400.0;30.0
2270;Vrouwen;6;4;Autochtonen;70% tot 95% AOW opbouw;2005;650.0;4000.0;20200.0;8000.0;29.0;1400.0;7500.0;2400.0;9.0;62.0;5400.0;27700.0;10400.0;38.0
2271;Vrouwen;6;4;Autochtonen;95% of meer AOW opbouw;2005;31550.0;4500.0;23000.0;8400.0;36.0;900.0;4500.0;1500.0;6.0;72.0;5400.0;27500.0;9900.0;42.0
2272;Vrouwen;6;1;Totaal alle generaties;Totaal alle AOW percentages;2005;5550.0;3700.0;18600.0;7700.0;32.0;800.0;4000.0;1300.0;6.0;55.0;4500.0;22600.0;9000.0;38.0
2273;Vrouwen;6;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1900.0;2200.0;10900.0;6200.0;30.0;400.0;2100.0;800.0;4.0;47.0;2600.0;13000.0;7000.0;34.0
2274;Vrouwen;6;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;800.0;3800.0;19500.0;7700.0;38.0;400.0;2400.0;800.0;4.0;52.0;4200.0;21900.0;8500.0;42.0
2275;Vrouwen;6;1;Totaal alle generaties;95% of meer AOW opbouw;2005;2850.0;4600.0;23500.0;8600.0;32.0;1100.0;5800.0;1900.0;7.0;61.0;5700.0;29300.0;10500.0;39.0
2276;Vrouwen;6;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;3250.0;3000.0;15500.0;7000.0;34.0;500.0;2700.0;900.0;4.0;48.0;3500.0;18200.0;7900.0;38.0
2277;Vrouwen;6;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1850.0;2100.0;10900.0;6200.0;31.0;400.0;1900.0;700.0;3.0;46.0;2500.0;12800.0;6900.0;34.0
2278;Vrouwen;6;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;700.0;3800.0;19500.0;7700.0;40.0;300.0;1800.0;700.0;4.0;50.0;4100.0;21300.0;8400.0;44.0
2279;Vrouwen;6;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;750.0;4600.0;23200.0;8600.0;34.0;1000.0;5200.0;1700.0;7.0;52.0;5600.0;28400.0;10300.0;41.0
2280;Vrouwen;6;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2300.0;4500.0;23000.0;8500.0;31.0;1100.0;5900.0;1900.0;7.0;65.0;5600.0;28900.0;10400.0;38.0
2281;Vrouwen;6;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2500.0;12600.0;6400.0;23.0;900.0;4800.0;2400.0;9.0;60.0;3400.0;17400.0;8800.0;32.0
2282;Vrouwen;6;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;3900.0;19600.0;7900.0;27.0;1100.0;5700.0;1500.0;5.0;68.0;5000.0;25300.0;9400.0;32.0
2283;Vrouwen;6;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2100.0;4700.0;23600.0;8700.0;31.0;1100.0;5900.0;1900.0;7.0;65.0;5800.0;29500.0;10600.0;38.0
2284;Vrouwen;6;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2285;Vrouwen;6;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2286;Vrouwen;6;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2287;Vrouwen;6;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2288;Vrouwen;6;3;Totaal alle generaties;Totaal alle AOW percentages;2005;3600.0;3800.0;19400.0;7800.0;30.0;900.0;4900.0;1700.0;7.0;61.0;4700.0;24300.0;9500.0;37.0
2289;Vrouwen;6;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1050.0;2100.0;10800.0;6100.0;27.0;500.0;2800.0;1100.0;5.0;54.0;2600.0;13600.0;7200.0;32.0
2290;Vrouwen;6;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;300.0;3700.0;19200.0;7700.0;33.0;600.0;3000.0;900.0;4.0;66.0;4300.0;22200.0;8600.0;37.0
2291;Vrouwen;6;3;Totaal alle generaties;95% of meer AOW opbouw;2005;2200.0;4600.0;23500.0;8600.0;31.0;1200.0;6200.0;2100.0;7.0;65.0;5800.0;29700.0;10700.0;38.0
2292;Vrouwen;6;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1450.0;2700.0;14000.0;6700.0;29.0;700.0;3500.0;1300.0;6.0;56.0;3400.0;17500.0;8000.0;35.0
2293;Vrouwen;6;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1000.0;2100.0;10600.0;6100.0;28.0;500.0;2600.0;1000.0;4.0;53.0;2600.0;13200.0;7100.0;32.0
2294;Vrouwen;6;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;3700.0;18900.0;7500.0;35.0;300.0;1800.0;600.0;3.0;63.0;4000.0;20700.0;8100.0;38.0
2295;Vrouwen;6;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;250.0;4600.0;23200.0;8500.0;29.0;1700.0;9000.0;3400.0;11.0;59.0;6300.0;32200.0;11900.0;40.0
2296;Vrouwen;6;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2150.0;4500.0;23000.0;8500.0;31.0;1100.0;5900.0;1900.0;7.0;65.0;5600.0;28900.0;10400.0;38.0
2297;Vrouwen;6;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2500.0;12700.0;6400.0;23.0;1000.0;5100.0;2500.0;9.0;58.0;3500.0;17800.0;8900.0;32.0
2298;Vrouwen;6;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;3900.0;19700.0;7900.0;29.0;1100.0;5900.0;1700.0;6.0;72.0;5000.0;25600.0;9600.0;35.0
2299;Vrouwen;6;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1950.0;4600.0;23600.0;8600.0;31.0;1100.0;5900.0;1900.0;7.0;65.0;5700.0;29500.0;10500.0;38.0
2300;Vrouwen;6;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2301;Vrouwen;6;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2302;Vrouwen;6;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2303;Vrouwen;6;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2304;Vrouwen;6;2;Totaal alle generaties;Totaal alle AOW percentages;2005;1950.0;3400.0;17200.0;7400.0;38.0;400.0;2300.0;700.0;4.0;43.0;3800.0;19500.0;8100.0;42.0
2305;Vrouwen;6;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;850.0;2200.0;11200.0;6200.0;35.0;200.0;1200.0;400.0;2.0;38.0;2400.0;12400.0;6600.0;37.0
2306;Vrouwen;6;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;500.0;3900.0;19800.0;7800.0;42.0;400.0;1900.0;800.0;4.0;43.0;4300.0;21700.0;8600.0;46.0
2307;Vrouwen;6;2;Totaal alle generaties;95% of meer AOW opbouw;2005;650.0;4600.0;23300.0;8700.0;37.0;800.0;4100.0;1100.0;5.0;51.0;5400.0;27400.0;9800.0;42.0
2308;Vrouwen;6;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1800.0;3300.0;16700.0;7300.0;38.0;400.0;2000.0;600.0;3.0;42.0;3700.0;18700.0;7900.0;41.0
2309;Vrouwen;6;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;850.0;2200.0;11200.0;6200.0;36.0;200.0;1200.0;400.0;2.0;38.0;2400.0;12400.0;6600.0;38.0
2310;Vrouwen;6;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;450.0;3900.0;19800.0;7800.0;44.0;400.0;1900.0;800.0;4.0;43.0;4300.0;21700.0;8600.0;48.0
2311;Vrouwen;6;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;500.0;4600.0;23200.0;8600.0;38.0;700.0;3400.0;900.0;4.0;49.0;5300.0;26600.0;9500.0;42.0
2312;Vrouwen;6;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;150.0;4500.0;22800.0;8700.0;30.0;1200.0;6200.0;1500.0;5.0;57.0;5700.0;29000.0;10200.0;35.0
2313;Vrouwen;6;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2314;Vrouwen;6;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2315;Vrouwen;6;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;150.0;4700.0;23600.0;8800.0;33.0;1300.0;6600.0;1700.0;6.0;57.0;6000.0;30200.0;10500.0;39.0
2316;Vrouwen;6;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2317;Vrouwen;6;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2318;Vrouwen;6;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2319;Vrouwen;6;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2320;Vrouwen;7;0;Totaal alle generaties;Totaal alle AOW percentages;2005;34550.0;5200.0;32200.0;8200.0;34.0;1100.0;6900.0;1500.0;6.0;74.0;6300.0;39100.0;9700.0;40.0
2321;Vrouwen;7;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2250.0;2600.0;16500.0;5800.0;24.0;800.0;5200.0;1400.0;6.0;56.0;3400.0;21700.0;7200.0;30.0
2322;Vrouwen;7;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1550.0;4500.0;28300.0;7700.0;34.0;2500.0;15600.0;3000.0;13.0;62.0;7000.0;43900.0;10700.0;47.0
2323;Vrouwen;7;0;Totaal alle generaties;95% of meer AOW opbouw;2005;30750.0;5400.0;33500.0;8400.0;34.0;1000.0;6600.0;1400.0;6.0;76.0;6400.0;40100.0;9800.0;40.0
2324;Vrouwen;7;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;2850.0;3700.0;23300.0;6900.0;32.0;1600.0;9800.0;2000.0;9.0;54.0;5300.0;33100.0;8900.0;41.0
2325;Vrouwen;7;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1400.0;2600.0;15900.0;5700.0;27.0;500.0;3100.0;900.0;4.0;48.0;3100.0;19000.0;6600.0;31.0
2326;Vrouwen;7;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;950.0;4500.0;28100.0;7600.0;36.0;3300.0;20800.0;3800.0;18.0;59.0;7800.0;48900.0;11400.0;54.0
2327;Vrouwen;7;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;500.0;5600.0;34500.0;8700.0;37.0;1200.0;7700.0;1500.0;6.0;62.0;6800.0;42200.0;10200.0;43.0
2328;Vrouwen;7;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1900.0;5300.0;33200.0;8500.0;33.0;1300.0;8100.0;1800.0;7.0;70.0;6600.0;41300.0;10300.0;40.0
2329;Vrouwen;7;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2900.0;18100.0;6100.0;28.0;1000.0;6300.0;1400.0;6.0;69.0;3900.0;24400.0;7500.0;34.0
2330;Vrouwen;7;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;4600.0;28300.0;7800.0;38.0;700.0;4700.0;1000.0;5.0;64.0;5300.0;33000.0;8800.0;43.0
2331;Vrouwen;7;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1700.0;5500.0;34300.0;8600.0;33.0;1300.0;8400.0;1900.0;7.0;70.0;6800.0;42700.0;10500.0;40.0
2332;Vrouwen;7;0;Autochtonen;Totaal alle AOW percentages;2005;29850.0;5300.0;32900.0;8300.0;34.0;1000.0;6500.0;1500.0;6.0;76.0;6300.0;39400.0;9800.0;40.0
2333;Vrouwen;7;0;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;2800.0;17400.0;5900.0;19.0;1400.0;9100.0;2300.0;7.0;70.0;4200.0;26500.0;8200.0;26.0
2334;Vrouwen;7;0;Autochtonen;70% tot 95% AOW opbouw;2005;550.0;4600.0;28500.0;7800.0;32.0;1300.0;8400.0;1900.0;8.0;66.0;5900.0;36900.0;9700.0;40.0
2335;Vrouwen;7;0;Autochtonen;95% of meer AOW opbouw;2005;28550.0;5400.0;33400.0;8400.0;35.0;1000.0;6400.0;1400.0;6.0;76.0;6400.0;39800.0;9800.0;41.0
2336;Vrouwen;7;4;Totaal alle generaties;Totaal alle AOW percentages;2005;29850.0;5300.0;32900.0;8300.0;34.0;1000.0;6500.0;1500.0;6.0;76.0;6300.0;39400.0;9800.0;40.0
2337;Vrouwen;7;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;750.0;2800.0;17400.0;5900.0;19.0;1400.0;9100.0;2300.0;7.0;70.0;4200.0;26500.0;8200.0;26.0
2338;Vrouwen;7;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;550.0;4600.0;28500.0;7800.0;32.0;1300.0;8400.0;1900.0;8.0;66.0;5900.0;36900.0;9700.0;40.0
2339;Vrouwen;7;4;Totaal alle generaties;95% of meer AOW opbouw;2005;28550.0;5400.0;33400.0;8400.0;35.0;1000.0;6400.0;1400.0;6.0;76.0;6400.0;39800.0;9800.0;41.0
2340;Vrouwen;7;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2341;Vrouwen;7;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2342;Vrouwen;7;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2343;Vrouwen;7;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2344;Vrouwen;7;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2345;Vrouwen;7;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2346;Vrouwen;7;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2347;Vrouwen;7;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2348;Vrouwen;7;4;Autochtonen;Totaal alle AOW percentages;2005;29850.0;5300.0;32900.0;8300.0;34.0;1000.0;6500.0;1500.0;6.0;76.0;6300.0;39400.0;9800.0;40.0
2349;Vrouwen;7;4;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;2800.0;17400.0;5900.0;19.0;1400.0;9100.0;2300.0;7.0;70.0;4200.0;26500.0;8200.0;26.0
2350;Vrouwen;7;4;Autochtonen;70% tot 95% AOW opbouw;2005;550.0;4600.0;28500.0;7800.0;32.0;1300.0;8400.0;1900.0;8.0;66.0;5900.0;36900.0;9700.0;40.0
2351;Vrouwen;7;4;Autochtonen;95% of meer AOW opbouw;2005;28550.0;5400.0;33400.0;8400.0;35.0;1000.0;6400.0;1400.0;6.0;76.0;6400.0;39800.0;9800.0;41.0
2352;Vrouwen;7;1;Totaal alle generaties;Totaal alle AOW percentages;2005;4700.0;4400.0;27300.0;7500.0;32.0;1500.0;9100.0;1900.0;8.0;61.0;5900.0;36400.0;9400.0;40.0
2353;Vrouwen;7;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1500.0;2600.0;16100.0;5700.0;27.0;500.0;3300.0;1000.0;4.0;49.0;3100.0;19400.0;6700.0;31.0
2354;Vrouwen;7;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1000.0;4500.0;28200.0;7600.0;36.0;3100.0;19500.0;3600.0;17.0;59.0;7600.0;47700.0;11200.0;53.0
2355;Vrouwen;7;1;Totaal alle generaties;95% of meer AOW opbouw;2005;2200.0;5500.0;34400.0;8700.0;34.0;1300.0;8300.0;1800.0;7.0;69.0;6800.0;42700.0;10500.0;41.0
2356;Vrouwen;7;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;2850.0;3700.0;23300.0;6900.0;32.0;1600.0;9800.0;2000.0;9.0;54.0;5300.0;33100.0;8900.0;41.0
2357;Vrouwen;7;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1400.0;2600.0;15900.0;5700.0;27.0;500.0;3100.0;900.0;4.0;48.0;3100.0;19000.0;6600.0;31.0
2358;Vrouwen;7;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;950.0;4500.0;28100.0;7600.0;36.0;3300.0;20800.0;3800.0;18.0;59.0;7800.0;48900.0;11400.0;54.0
2359;Vrouwen;7;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;500.0;5600.0;34500.0;8700.0;37.0;1200.0;7700.0;1500.0;6.0;62.0;6800.0;42200.0;10200.0;43.0
2360;Vrouwen;7;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1900.0;5300.0;33200.0;8500.0;33.0;1300.0;8100.0;1800.0;7.0;70.0;6600.0;41300.0;10300.0;40.0
2361;Vrouwen;7;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2900.0;18100.0;6100.0;28.0;1000.0;6300.0;1400.0;6.0;69.0;3900.0;24400.0;7500.0;34.0
2362;Vrouwen;7;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;4600.0;28300.0;7800.0;38.0;700.0;4700.0;1000.0;5.0;64.0;5300.0;33000.0;8800.0;43.0
2363;Vrouwen;7;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1700.0;5500.0;34300.0;8600.0;33.0;1300.0;8400.0;1900.0;7.0;70.0;6800.0;42700.0;10500.0;40.0
2364;Vrouwen;7;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2365;Vrouwen;7;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2366;Vrouwen;7;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2367;Vrouwen;7;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2368;Vrouwen;7;3;Totaal alle generaties;Totaal alle AOW percentages;2005;3200.0;4600.0;28700.0;7700.0;31.0;1900.0;12000.0;2500.0;10.0;66.0;6500.0;40700.0;10200.0;41.0
2369;Vrouwen;7;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;850.0;2500.0;15900.0;5700.0;24.0;700.0;4200.0;1200.0;5.0;57.0;3200.0;20100.0;6900.0;29.0
2370;Vrouwen;7;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;450.0;4400.0;27800.0;7500.0;33.0;6900.0;43000.0;7900.0;34.0;69.0;11300.0;70800.0;15400.0;67.0
2371;Vrouwen;7;3;Totaal alle generaties;95% of meer AOW opbouw;2005;1950.0;5500.0;34400.0;8600.0;34.0;1300.0;8500.0;1800.0;7.0;70.0;6800.0;42900.0;10400.0;41.0
2372;Vrouwen;7;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1400.0;3600.0;22800.0;6800.0;28.0;2700.0;17000.0;3400.0;14.0;61.0;6300.0;39800.0;10200.0;42.0
2373;Vrouwen;7;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;750.0;2500.0;15600.0;5700.0;23.0;600.0;3900.0;1200.0;5.0;55.0;3100.0;19500.0;6900.0;28.0
2374;Vrouwen;7;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;350.0;4400.0;27600.0;7400.0;32.0;8200.0;51200.0;9300.0;39.0;70.0;12600.0;78800.0;16700.0;71.0
2375;Vrouwen;7;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;300.0;5600.0;35000.0;8700.0;36.0;1400.0;8700.0;1500.0;6.0;65.0;7000.0;43700.0;10200.0;42.0
2376;Vrouwen;7;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1800.0;5300.0;33100.0;8400.0;33.0;1300.0;8100.0;1800.0;7.0;70.0;6600.0;41200.0;10200.0;40.0
2377;Vrouwen;7;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2900.0;18000.0;6000.0;27.0;1000.0;6500.0;1400.0;6.0;69.0;3900.0;24500.0;7400.0;33.0
2378;Vrouwen;7;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;50.0;4600.0;28400.0;7800.0;39.0;600.0;3400.0;900.0;5.0;63.0;5200.0;31800.0;8700.0;44.0
2379;Vrouwen;7;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1650.0;5500.0;34300.0;8600.0;33.0;1300.0;8400.0;1900.0;7.0;71.0;6800.0;42700.0;10500.0;40.0
2380;Vrouwen;7;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2381;Vrouwen;7;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2382;Vrouwen;7;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2383;Vrouwen;7;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2384;Vrouwen;7;2;Totaal alle generaties;Totaal alle AOW percentages;2005;1550.0;3900.0;24400.0;7100.0;35.0;500.0;3200.0;700.0;4.0;48.0;4400.0;27600.0;7800.0;39.0
2385;Vrouwen;7;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;650.0;2600.0;16300.0;5800.0;32.0;300.0;2100.0;600.0;3.0;40.0;2900.0;18400.0;6400.0;35.0
2386;Vrouwen;7;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;600.0;4600.0;28400.0;7700.0;38.0;400.0;2600.0;500.0;2.0;52.0;5000.0;31000.0;8200.0;40.0
2387;Vrouwen;7;2;Totaal alle generaties;95% of meer AOW opbouw;2005;300.0;5600.0;34300.0;8800.0;35.0;1100.0;6800.0;1600.0;6.0;60.0;6700.0;41100.0;10400.0;41.0
2388;Vrouwen;7;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1450.0;3800.0;23800.0;7000.0;36.0;400.0;2900.0;700.0;3.0;48.0;4200.0;26700.0;7700.0;39.0
2389;Vrouwen;7;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;650.0;2600.0;16300.0;5800.0;32.0;300.0;2000.0;600.0;3.0;40.0;2900.0;18300.0;6400.0;35.0
2390;Vrouwen;7;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;600.0;4600.0;28500.0;7600.0;38.0;400.0;2400.0;400.0;2.0;52.0;5000.0;30900.0;8000.0;40.0
2391;Vrouwen;7;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;200.0;5500.0;33900.0;8800.0;40.0;1000.0;6400.0;1500.0;7.0;58.0;6500.0;40300.0;10300.0;47.0
2392;Vrouwen;7;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;100.0;5500.0;33900.0;8800.0;27.0;1300.0;8400.0;1800.0;6.0;63.0;6800.0;42300.0;10600.0;33.0
2393;Vrouwen;7;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2394;Vrouwen;7;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2395;Vrouwen;7;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;50.0;5700.0;35400.0;9100.0;26.0;1300.0;7900.0;1900.0;5.0;63.0;7000.0;43300.0;11000.0;31.0
2396;Vrouwen;7;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2397;Vrouwen;7;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2398;Vrouwen;7;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2399;Vrouwen;7;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2400;Vrouwen;8;0;Totaal alle generaties;Totaal alle AOW percentages;2005;31050.0;6000.0;46100.0;8200.0;33.0;1100.0;8700.0;1400.0;6.0;78.0;7100.0;54800.0;9600.0;39.0
2401;Vrouwen;8;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1700.0;3200.0;24400.0;5500.0;23.0;1300.0;10200.0;1800.0;8.0;62.0;4500.0;34600.0;7300.0;31.0
2402;Vrouwen;8;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1500.0;5300.0;40600.0;7500.0;35.0;1100.0;8500.0;1400.0;6.0;67.0;6400.0;49100.0;8900.0;41.0
2403;Vrouwen;8;0;Totaal alle generaties;95% of meer AOW opbouw;2005;27850.0;6200.0;47700.0;8400.0;34.0;1100.0;8600.0;1400.0;6.0;79.0;7300.0;56300.0;9800.0;40.0
2404;Vrouwen;8;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;2200.0;4500.0;34800.0;6800.0;30.0;900.0;7300.0;1200.0;5.0;60.0;5400.0;42100.0;8000.0;35.0
2405;Vrouwen;8;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;900.0;3000.0;23200.0;5400.0;26.0;600.0;4600.0;800.0;4.0;53.0;3600.0;27800.0;6200.0;30.0
2406;Vrouwen;8;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;850.0;5200.0;39600.0;7400.0;34.0;900.0;7200.0;1200.0;5.0;66.0;6100.0;46800.0;8600.0;39.0
2407;Vrouwen;8;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;450.0;6400.0;49300.0;8700.0;29.0;1700.0;13200.0;2100.0;7.0;65.0;8100.0;62500.0;10800.0;36.0
2408;Vrouwen;8;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1600.0;6200.0;47600.0;8400.0;32.0;1900.0;14800.0;2200.0;8.0;74.0;8100.0;62400.0;10600.0;40.0
