ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
6008;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2017;39.6;2.6;4.2;5.9;7.2;9.0;16.7;26.2;1.3;2.1;3.0;3.8;4.7;8.5
6009;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2018;44.8;2.9;4.7;6.7;8.4;10.3;18.9;30.2;1.5;2.4;3.5;4.5;5.6;9.9
6010;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2019;48.3;2.9;4.7;6.9;9.4;11.6;20.4;33.1;1.6;2.6;3.8;5.2;6.4;11.1
6011;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2020;46.4;2.7;4.2;6.0;8.3;10.7;19.4;32.2;1.5;2.4;3.5;4.8;6.1;10.7
6012;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2021;49.2;2.5;4.0;5.8;8.0;10.4;20.2;34.7;1.5;2.4;3.5;4.8;6.3;11.5
6013;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2022;53.6;2.5;4.0;5.8;8.1;10.6;20.9;38.1;1.5;2.5;3.6;5.0;6.6;12.2
6014;Leeftijd: 60 tot 65 jaar;N Verhuur en overige zakelijke diensten;2023;52.3;3.0;5.3;7.9;11.4;18.8;25.0;37.7;1.8;3.2;4.8;7.0;11.0;15.2
6015;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2009;25.0;0.8;0.9;1.0;1.1;1.4;1.7;21.7;0.7;0.8;0.9;1.0;1.2;1.4
6016;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2010;30.6;0.9;1.0;1.1;1.2;1.6;2.0;26.5;0.7;0.8;0.9;1.0;1.4;1.6
6017;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2011;34.8;0.8;0.9;1.1;1.2;1.6;1.9;30.5;0.6;0.7;0.8;0.9;1.3;1.5
6018;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2012;38.2;0.8;0.9;1.0;1.1;1.4;1.7;34.0;0.6;0.7;0.8;0.9;1.1;1.3
6019;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2013;43.6;0.8;0.9;1.0;1.0;1.3;1.6;39.0;0.7;0.8;0.8;0.9;1.1;1.3
6020;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2014;48.4;0.8;0.9;0.9;1.0;1.1;1.4;43.5;0.6;0.7;0.7;0.8;0.9;1.1
6021;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2015;52.0;0.7;0.8;0.8;0.9;1.0;1.2;46.9;0.6;0.6;0.7;0.7;0.8;1.0
6022;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2016;54.5;0.6;0.8;0.8;0.9;1.0;1.3;49.0;0.5;0.6;0.6;0.7;0.8;1.0
6023;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2017;56.8;0.6;0.8;0.9;1.1;1.2;1.5;50.6;0.5;0.6;0.7;0.8;1.0;1.2
6024;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2018;59.1;0.6;0.8;1.0;1.1;1.3;1.6;52.4;0.5;0.6;0.7;0.8;1.0;1.2
6025;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2019;61.6;0.6;0.8;1.0;1.2;1.4;1.8;54.4;0.5;0.6;0.7;0.8;1.0;1.3
6026;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2020;63.6;0.6;0.7;0.8;1.0;1.3;1.6;56.2;0.4;0.5;0.6;0.7;0.9;1.1
6027;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2021;67.1;0.5;0.7;0.8;0.9;1.3;1.6;59.3;0.4;0.5;0.5;0.7;0.9;1.2
6028;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2022;69.8;0.5;0.7;0.8;1.0;1.2;1.7;61.7;0.3;0.4;0.5;0.7;0.9;1.3
6029;Leeftijd: 60 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2023;72.5;0.7;1.0;1.3;1.6;2.0;2.4;64.2;0.4;0.7;0.9;1.2;1.4;1.8
6030;Leeftijd: 60 tot 65 jaar;P Onderwijs;2009;37.3;0.6;0.7;0.7;0.8;1.1;2.0;28.1;0.4;0.4;0.4;0.5;0.7;1.2
6031;Leeftijd: 60 tot 65 jaar;P Onderwijs;2010;41.8;0.6;0.7;0.7;0.9;1.2;2.0;31.7;0.4;0.4;0.5;0.6;0.8;1.3
6032;Leeftijd: 60 tot 65 jaar;P Onderwijs;2011;44.5;0.3;0.4;0.5;0.7;1.2;1.8;32.8;0.2;0.2;0.3;0.4;0.7;1.0
6033;Leeftijd: 60 tot 65 jaar;P Onderwijs;2012;45.7;0.3;0.4;0.5;0.6;1.1;1.7;33.6;0.2;0.2;0.3;0.4;0.6;1.0
6034;Leeftijd: 60 tot 65 jaar;P Onderwijs;2013;48.5;0.3;0.4;0.5;0.7;1.2;1.6;35.8;0.2;0.2;0.3;0.4;0.6;0.9
6035;Leeftijd: 60 tot 65 jaar;P Onderwijs;2014;52.6;0.3;0.4;0.5;0.8;1.3;1.9;40.7;0.2;0.2;0.3;0.4;0.7;1.1
6036;Leeftijd: 60 tot 65 jaar;P Onderwijs;2015;55.2;0.3;0.4;0.5;0.8;1.1;1.9;42.8;0.2;0.2;0.3;0.4;0.6;1.1
6037;Leeftijd: 60 tot 65 jaar;P Onderwijs;2016;57.2;0.3;0.4;0.6;0.9;1.3;2.0;44.5;0.2;0.3;0.4;0.5;0.7;1.2
6038;Leeftijd: 60 tot 65 jaar;P Onderwijs;2017;58.7;0.3;0.4;0.6;0.7;1.2;1.8;44.7;0.2;0.2;0.3;0.4;0.6;1.0
6039;Leeftijd: 60 tot 65 jaar;P Onderwijs;2018;59.5;0.3;0.4;0.6;0.8;1.2;1.9;45.0;0.2;0.2;0.4;0.4;0.6;1.1
6040;Leeftijd: 60 tot 65 jaar;P Onderwijs;2019;60.3;0.3;0.4;0.7;0.9;1.3;2.0;45.5;0.2;0.3;0.4;0.5;0.7;1.1
6041;Leeftijd: 60 tot 65 jaar;P Onderwijs;2020;59.7;0.3;0.4;0.6;0.8;1.2;1.9;45.0;0.2;0.2;0.4;0.5;0.7;1.1
6042;Leeftijd: 60 tot 65 jaar;P Onderwijs;2021;59.0;0.3;0.4;0.6;0.8;1.2;1.8;44.5;0.2;0.2;0.3;0.4;0.7;1.0
6043;Leeftijd: 60 tot 65 jaar;P Onderwijs;2022;58.9;0.3;0.3;0.5;0.7;0.9;1.6;44.4;0.2;0.2;0.3;0.4;0.5;0.9
6044;Leeftijd: 60 tot 65 jaar;P Onderwijs;2023;58.0;0.3;0.4;0.6;0.9;1.3;2.1;43.5;0.2;0.3;0.4;0.5;0.7;1.2
6045;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2009;43.6;1.5;1.8;2.4;3.1;4.0;6.6;27.7;0.8;1.0;1.3;1.7;2.1;3.6
6046;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2010;55.1;2.5;3.1;3.9;4.8;5.9;8.7;34.7;1.2;1.5;1.8;2.2;2.8;4.3
6047;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2011;64.8;2.7;3.3;4.2;5.2;6.4;9.5;41.6;1.3;1.6;2.0;2.4;3.1;4.7
6048;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2012;73.1;2.6;3.1;4.8;5.7;6.9;9.9;47.8;1.3;1.5;2.1;2.5;3.1;4.7
6049;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2013;82.2;2.2;2.7;3.7;4.7;6.4;9.6;54.2;1.0;1.2;1.6;2.1;2.8;4.4
6050;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2014;89.9;2.5;3.2;4.9;5.8;7.2;10.2;60.2;1.2;1.5;2.1;2.5;3.2;4.8
6051;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2015;94.8;2.2;3.0;4.5;5.3;6.5;9.5;63.9;1.1;1.3;1.9;2.2;2.8;4.3
6052;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2016;100.3;2.0;2.7;4.1;5.0;6.4;9.3;67.7;1.0;1.2;1.8;2.1;2.8;4.2
6053;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2017;108.5;1.5;3.0;5.1;5.9;6.8;9.5;72.2;0.7;1.3;2.1;2.4;2.8;4.0
6054;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2018;117.3;1.3;2.8;5.3;6.4;7.4;10.6;77.8;0.7;1.2;2.1;2.5;3.0;4.4
6055;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2019;127.5;1.2;2.2;4.2;6.8;8.3;12.0;84.4;0.6;1.0;1.8;2.8;3.4;5.1
6056;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2020;134.5;1.0;1.8;3.2;5.4;7.9;12.9;88.7;0.5;0.8;1.4;2.2;3.3;5.5
6057;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2021;140.8;1.0;1.6;2.7;4.1;6.4;12.9;93.0;0.6;0.8;1.2;1.9;2.8;5.6
6058;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2022;146.3;1.0;1.4;2.3;3.5;5.1;11.1;96.5;0.6;0.8;1.1;1.6;2.3;4.9
6059;Leeftijd: 60 tot 65 jaar;Q Gezondheids- en welzijnszorg;2023;151.7;1.4;2.6;4.1;6.1;9.3;20.9;99.9;0.7;1.3;1.9;2.9;4.3;9.7
6060;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2009;5.5;0.5;0.6;0.7;0.8;0.9;1.2;3.5;0.2;0.3;0.4;0.4;0.5;0.6
6061;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2010;6.1;0.5;0.6;0.8;0.9;1.1;1.4;3.9;0.3;0.4;0.4;0.5;0.6;0.7
6062;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2011;6.4;0.5;0.6;0.8;0.9;1.0;1.4;4.1;0.3;0.4;0.4;0.5;0.6;0.8
6063;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2012;6.5;0.4;0.5;0.6;0.8;0.9;1.2;4.2;0.2;0.3;0.3;0.4;0.5;0.6
6064;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2013;6.5;0.4;0.5;0.6;0.7;0.9;1.1;4.3;0.2;0.2;0.3;0.4;0.4;0.6
6065;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2014;6.8;0.3;0.5;0.6;0.7;0.8;1.1;4.5;0.2;0.2;0.3;0.3;0.4;0.6
6066;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2015;6.9;0.3;0.4;0.6;0.7;0.9;1.1;4.6;0.2;0.2;0.3;0.3;0.4;0.6
6067;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2016;7.4;0.3;0.4;0.6;0.7;0.9;1.2;4.9;0.2;0.2;0.3;0.4;0.4;0.6
6068;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2017;7.8;0.3;0.4;0.6;0.7;0.9;1.2;5.2;0.1;0.2;0.3;0.3;0.4;0.6
6069;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2018;8.5;0.3;0.5;0.6;0.8;1.0;1.4;5.6;0.2;0.2;0.3;0.4;0.5;0.7
6070;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2019;9.1;0.3;0.5;0.7;0.9;1.1;1.5;6.0;0.2;0.2;0.3;0.4;0.5;0.7
6071;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2020;9.2;0.3;0.5;0.7;0.9;1.1;1.5;6.2;0.2;0.2;0.3;0.4;0.5;0.7
6072;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2021;9.4;0.3;0.5;0.7;0.9;1.1;1.5;6.3;0.2;0.2;0.3;0.4;0.5;0.7
6073;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2022;10.0;0.3;0.5;0.6;0.9;1.1;1.6;6.6;0.2;0.2;0.3;0.4;0.5;0.8
6074;Leeftijd: 60 tot 65 jaar;R Cultuur, sport en recreatie;2023;10.2;0.4;0.7;1.0;1.2;1.6;2.2;6.8;0.2;0.3;0.5;0.6;0.8;1.1
6075;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2009;7.2;0.5;0.6;0.8;1.0;1.2;1.6;4.6;0.3;0.3;0.4;0.5;0.6;0.8
6076;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2010;8.3;0.6;0.7;0.9;1.2;1.4;1.8;5.3;0.3;0.4;0.5;0.6;0.7;0.9
6077;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2011;8.4;0.5;0.7;0.9;1.1;1.3;1.7;5.5;0.3;0.4;0.5;0.6;0.7;0.9
6078;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2012;8.4;0.4;0.6;0.8;1.0;1.1;1.5;5.6;0.2;0.3;0.4;0.5;0.6;0.8
6079;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2013;8.7;0.4;0.6;0.8;1.0;1.3;1.7;5.8;0.2;0.3;0.4;0.5;0.7;0.9
6080;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2014;8.9;0.5;0.7;0.9;1.1;1.3;1.7;6.1;0.3;0.4;0.5;0.6;0.8;0.9
6081;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2015;8.8;0.3;0.5;0.7;1.0;1.1;1.5;6.1;0.2;0.3;0.4;0.5;0.6;0.8
6082;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2016;9.0;0.3;0.4;0.7;1.0;1.1;1.5;6.2;0.1;0.2;0.4;0.5;0.6;0.8
6083;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2017;9.2;0.3;0.4;0.7;0.9;1.1;1.5;6.4;0.1;0.2;0.4;0.5;0.6;0.8
6084;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2018;9.7;0.3;0.4;0.7;0.9;1.1;1.6;6.8;0.1;0.2;0.4;0.5;0.6;0.9
6085;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2019;10.1;0.3;0.4;0.7;0.9;1.1;1.6;7.1;0.1;0.2;0.4;0.5;0.6;0.9
6086;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2020;10.4;0.3;0.4;0.7;0.9;1.1;1.5;7.4;0.1;0.2;0.4;0.5;0.6;0.9
6087;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2021;10.7;0.2;0.4;0.7;0.9;1.1;1.6;7.6;0.1;0.2;0.4;0.5;0.6;1.0
6088;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2022;10.7;0.2;0.4;0.7;0.9;1.1;1.7;7.7;0.1;0.2;0.4;0.6;0.7;1.0
6089;Leeftijd: 60 tot 65 jaar;S Overige dienstverlening;2023;11.1;0.3;0.5;0.8;1.2;1.6;2.2;8.0;0.2;0.3;0.5;0.7;0.9;1.3
6090;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2009;60.4;12.1;14.2;16.3;18.6;21.0;25.7;27.3;5.8;6.6;7.5;8.3;9.3;11.1
6091;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2010;67.7;13.1;15.3;17.7;20.1;22.9;27.7;31.4;7.0;7.9;8.9;9.8;10.9;12.8
6092;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2011;79.1;13.7;16.3;19.0;21.6;24.8;30.4;35.5;6.8;7.8;8.8;9.8;11.0;13.3
6093;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2012;87.5;14.1;17.1;20.1;23.0;26.1;32.0;38.8;6.9;8.0;9.1;10.2;11.4;13.6
6094;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2013;93.8;14.8;18.0;20.8;23.6;27.0;33.0;42.3;8.0;9.2;10.2;11.3;12.5;14.7
6095;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2014;97.8;15.3;18.8;21.9;24.8;28.0;34.2;44.6;8.0;9.3;10.4;11.6;12.8;15.1
6096;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2015;106.2;14.5;18.0;21.3;24.4;27.6;33.9;51.7;7.8;9.1;10.3;11.5;12.8;15.2
6097;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2016;119.2;13.9;17.9;21.3;24.8;28.5;35.5;62.0;7.3;8.8;10.2;11.6;13.0;15.9
6098;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2017;136.8;11.9;17.3;22.1;26.0;30.1;38.9;74.6;6.3;8.3;10.1;11.8;13.5;17.3
6099;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2018;160.5;14.0;19.6;25.0;29.5;34.2;44.6;91.0;6.8;9.0;11.1;13.1;15.2;19.8
6100;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2019;187.7;14.1;20.2;26.2;32.0;37.4;49.8;110.1;6.8;9.4;11.8;14.4;16.7;22.5
6101;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2020;193.1;12.6;18.2;23.4;28.9;34.6;47.1;116.5;6.4;8.8;11.0;13.4;16.1;21.9
6102;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2021;204.3;11.5;17.1;22.8;28.4;34.6;47.8;124.2;6.1;8.6;11.0;13.5;16.5;22.7
6103;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2022;233.4;11.5;16.6;23.3;29.6;36.2;51.4;142.3;6.0;8.2;11.0;13.9;17.0;24.2
6104;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;2023;261.6;15.9;24.0;32.9;41.2;51.5;69.4;161.5;7.8;11.6;15.5;19.4;24.2;33.0
6105;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2009;8.9;1.6;1.9;2.2;2.4;2.7;3.3;4.3;0.9;1.0;1.1;1.2;1.4;1.6
6106;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2010;9.7;1.7;2.0;2.3;2.6;3.0;3.5;4.8;1.0;1.2;1.3;1.4;1.6;1.8
6107;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2011;11.2;1.9;2.2;2.5;2.8;3.2;3.8;5.5;1.0;1.2;1.3;1.5;1.6;1.9
6108;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2012;11.9;1.8;2.1;2.4;2.7;3.1;3.8;5.7;1.0;1.1;1.3;1.4;1.6;1.9
6109;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2013;12.5;1.7;2.0;2.4;2.7;3.1;3.8;6.1;1.1;1.2;1.4;1.5;1.7;2.0
6110;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2014;13.2;1.7;2.1;2.5;2.8;3.2;4.0;6.6;1.1;1.3;1.4;1.6;1.8;2.1
6111;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2015;14.7;1.5;1.9;2.3;2.7;3.1;4.1;7.9;0.9;1.1;1.3;1.5;1.7;2.2
6112;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2016;17.6;1.4;1.9;2.4;2.9;3.5;4.6;10.4;0.9;1.2;1.4;1.7;2.0;2.5
6113;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2017;20.9;1.3;2.0;2.6;3.3;4.0;5.3;13.2;0.8;1.2;1.5;1.9;2.3;3.0
6114;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2018;25.2;1.4;2.2;3.0;3.8;4.5;6.1;16.7;0.8;1.3;1.8;2.3;2.7;3.6
6115;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2019;30.3;1.4;2.5;3.4;4.3;5.2;7.1;21.0;0.9;1.5;2.0;2.6;3.2;4.3
6116;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2020;32.0;1.4;2.4;3.3;4.2;5.1;6.9;22.6;0.9;1.5;2.0;2.6;3.1;4.2
6117;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2021;33.5;1.4;2.3;3.2;4.2;5.2;7.1;23.7;0.8;1.4;1.9;2.5;3.2;4.3
6118;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2022;37.2;1.3;2.2;3.2;4.1;5.1;7.0;26.5;0.8;1.3;1.8;2.4;3.1;4.2
6119;Leeftijd: 65 tot 75 jaar;A-F Landbouw en nijverheid;2023;41.5;1.9;3.2;4.6;5.7;6.8;8.9;30.1;1.1;2.0;2.8;3.4;4.1;5.3
6120;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2009;4.4;0.6;0.7;0.9;1.0;1.1;1.4;2.1;0.4;0.4;0.5;0.5;0.6;0.7
6121;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2010;4.8;0.7;0.8;0.9;1.1;1.2;1.6;2.4;0.4;0.5;0.5;0.6;0.7;0.8
6122;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2011;5.8;0.8;0.9;1.1;1.2;1.4;1.8;2.9;0.4;0.5;0.6;0.6;0.7;0.9
6123;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2012;6.3;0.8;0.9;1.1;1.3;1.5;1.9;3.1;0.4;0.5;0.6;0.7;0.7;0.9
6124;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2013;6.8;0.8;1.0;1.1;1.3;1.5;2.0;3.4;0.5;0.6;0.7;0.8;0.8;1.0
6125;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2014;7.5;0.8;1.0;1.2;1.4;1.6;2.1;3.8;0.5;0.6;0.7;0.8;0.9;1.1
6126;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2015;8.8;0.8;1.0;1.2;1.5;1.7;2.3;5.0;0.5;0.6;0.7;0.9;1.0;1.3
6127;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2016;11.0;0.8;1.2;1.4;1.8;2.1;2.8;6.9;0.5;0.7;0.9;1.1;1.3;1.6
6128;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2017;13.4;0.8;1.3;1.7;2.1;2.6;3.5;9.0;0.5;0.8;1.0;1.3;1.6;2.2
6129;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2018;16.5;0.8;1.5;2.0;2.6;3.1;4.2;11.6;0.5;1.0;1.3;1.7;2.0;2.7
6130;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2019;20.2;0.9;1.8;2.3;3.1;3.7;5.0;14.7;0.6;1.1;1.5;2.0;2.4;3.3
6131;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2020;21.0;0.9;1.7;2.3;3.0;3.6;4.9;15.6;0.6;1.1;1.5;1.9;2.4;3.2
6132;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2021;22.1;0.9;1.6;2.2;2.9;3.7;5.0;16.4;0.5;1.0;1.4;1.9;2.4;3.3
6133;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2022;24.6;0.8;1.5;2.1;2.8;3.6;4.9;18.3;0.5;1.0;1.3;1.8;2.3;3.2
6134;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2023;27.6;1.3;2.3;3.3;4.1;4.9;6.4;20.9;0.8;1.5;2.1;2.7;3.2;4.1
6135;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2009;6.9;0.9;1.1;1.3;1.4;1.6;2.0;3.4;0.5;0.6;0.7;0.8;0.8;1.0
6136;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2010;7.7;1.1;1.2;1.4;1.6;1.9;2.3;3.9;0.7;0.8;0.9;0.9;1.0;1.2
6137;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2011;9.0;1.2;1.4;1.6;1.8;2.1;2.6;4.5;0.7;0.8;0.9;1.0;1.1;1.3
6138;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2012;9.8;1.2;1.4;1.6;1.9;2.1;2.7;4.8;0.7;0.8;0.9;1.0;1.1;1.3
6139;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2013;10.2;1.2;1.4;1.6;1.9;2.1;2.7;5.1;0.8;0.9;1.0;1.1;1.2;1.5
6140;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2014;10.9;1.2;1.4;1.7;2.0;2.2;2.8;5.5;0.8;0.9;1.0;1.2;1.3;1.6
6141;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2015;12.4;1.1;1.4;1.7;2.0;2.3;3.0;6.8;0.7;0.9;1.0;1.2;1.3;1.7
6142;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2016;15.2;1.1;1.6;1.9;2.3;2.7;3.6;9.2;0.7;1.0;1.2;1.4;1.6;2.0
6143;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2017;18.3;1.1;1.7;2.1;2.6;3.2;4.3;11.9;0.7;1.1;1.3;1.6;1.9;2.6
6144;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2018;22.4;1.2;1.9;2.5;3.1;3.7;5.1;15.3;0.7;1.2;1.5;2.0;2.3;3.1
6145;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2019;27.2;1.2;2.1;2.8;3.6;4.4;5.9;19.4;0.8;1.3;1.8;2.3;2.8;3.7
6146;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2020;28.8;1.2;2.1;2.8;3.6;4.3;5.8;20.9;0.8;1.3;1.8;2.3;2.8;3.7
6147;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2021;30.2;1.2;2.0;2.7;3.5;4.3;5.9;21.9;0.7;1.3;1.6;2.2;2.8;3.8
6148;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2022;33.6;1.1;1.9;2.6;3.4;4.3;5.9;24.5;0.7;1.2;1.6;2.1;2.7;3.7
6149;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;2023;37.6;1.6;2.8;3.9;4.8;5.7;7.5;27.9;1.0;1.8;2.4;3.0;3.6;4.6
6150;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;2009;21.1;3.8;4.7;5.6;6.7;7.7;9.8;9.0;1.6;2.0;2.3;2.7;3.1;3.9
