ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
3492;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;1636;227;129;98;1408;508;150;357;454;374;53;20;1;7.0
3493;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;1635;238;134;103;1396;499;148;352;460;374;47;16;1;6.9
3494;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;1638;256;142;114;1381;478;145;333;433;398;55;16;1;6.9
3495;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;1640;254;144;110;1384;484;153;331;449;382;52;16;2;6.8
3496;Vrouwen;Leeftijd: 25 tot 45 jaar;2015;1637;244;138;106;1392;493;149;343;449;382;52;17;1;6.9
3497;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;1629;246;140;106;1382;484;156;328;464;368;50;16;1;6.9
3498;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;1639;254;143;111;1384;488;170;318;457;375;48;17;1;6.8
3499;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;1648;276;154;122;1371;498;163;334;410;390;55;18;1;6.8
3500;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;1653;278;153;126;1373;502;172;331;427;376;53;15;1;6.7
3501;Vrouwen;Leeftijd: 25 tot 45 jaar;2016;1642;263;147;116;1378;493;165;328;439;377;51;16;1;6.8
3502;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;1650;277;142;135;1372;510;180;330;437;363;45;16;2;6.7
3503;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;1653;285;153;133;1367;527;179;348;415;360;47;17;1;6.6
3504;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;1659;283;146;137;1374;525;182;344;385;395;53;16;2;6.6
3505;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;1663;283;159;125;1379;536;185;350;396;380;49;19;1;6.5
3506;Vrouwen;Leeftijd: 25 tot 45 jaar;2017;1656;282;150;132;1373;525;182;343;409;374;49;17;1;6.6
3507;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;1663;291;158;133;1371;548;188;360;394;362;48;18;1;6.5
3508;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;1686;301;163;138;1383;569;198;371;379;372;49;16;2;6.4
3509;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;1714;319;174;145;1394;583;205;379;348;390;52;20;1;6.2
3510;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;1718;322;171;152;1393;608;214;394;344;373;49;19;2;6.2
3511;Vrouwen;Leeftijd: 25 tot 45 jaar;2018;1695;308;166;142;1385;577;201;376;366;374;49;18;1;6.3
3512;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;1719;323;172;150;1394;623;230;393;349;360;44;19;1;6.1
3513;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;1721;309;160;148;1411;634;230;403;347;366;43;21;1;6.1
3514;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;1726;325;163;163;1398;631;226;405;317;379;52;19;2;6.1
3515;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;1742;315;159;155;1426;651;230;421;330;367;53;25;1;6.0
3516;Vrouwen;Leeftijd: 25 tot 45 jaar;2019;1727;318;164;154;1408;635;229;406;336;368;48;21;1;6.1
3517;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;1745;303;167;137;1441;675;238;437;334;364;49;19;1;6.1
3518;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;1731;275;140;135;1454;692;246;446;337;359;48;19;2;6.1
3519;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;1731;277;123;154;1454;695;241;455;310;365;61;23;0;6.1
3520;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;1751;266;132;135;1482;723;233;490;320;364;56;19;2;6.1
3521;Vrouwen;Leeftijd: 25 tot 45 jaar;2020;1740;280;140;140;1458;696;239;457;325;363;54;20;2;6.1
3522;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;1746;298;182;115;1410;757;236;521;289;316;47;0;39;5.7
3523;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;1751;328;178;150;1393;716;233;483;310;312;55;0;29;5.6
3524;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;1763;336;192;144;1395;700;222;478;322;318;55;0;32;5.5
3525;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;1786;364;211;153;1393;733;227;506;310;298;53;0;29;5.4
3526;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;1761;331;191;141;1398;726;229;497;308;311;52;0;32;5.5
3527;Vrouwen;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;1799;395;226;169;1379;747;215;532;302;280;50;0;25;5.3
3528;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 1e kwartaal;812;136;78;58;676;367;97;271;223;83;0;2;0;4.7
3529;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 2e kwartaal;805;141;75;67;664;356;99;258;215;90;0;3;0;4.6
3530;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 3e kwartaal;799;137;72;65;662;348;98;250;205;106;0;3;0;4.7
3531;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 4e kwartaal;807;143;76;67;664;350;99;251;212;97;0;4;0;4.6
3532;Vrouwen;Leeftijd: 25 tot 35 jaar;2011;806;139;75;64;667;355;98;257;214;94;0;3;0;4.7
3533;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 1e kwartaal;808;138;78;60;670;361;102;260;214;91;0;3;0;4.7
3534;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 2e kwartaal;811;135;69;66;676;362;108;254;215;96;0;4;0;4.7
3535;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 3e kwartaal;809;132;68;64;677;356;107;249;210;106;0;4;0;4.7
3536;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 4e kwartaal;814;131;70;61;683;347;105;242;224;104;0;7;1;4.7
3537;Vrouwen;Leeftijd: 25 tot 35 jaar;2012;811;134;71;63;676;357;105;251;216;99;0;5;0;4.7
3538;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;805;126;68;58;679;339;101;238;236;96;1;7;0;4.8
3539;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;807;136;71;65;670;326;96;229;235;102;0;7;1;4.8
3540;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;803;135;73;62;668;317;95;222;232;111;0;7;0;4.8
3541;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;810;138;75;63;672;317;97;220;245;101;1;8;1;4.8
3542;Vrouwen;Leeftijd: 25 tot 35 jaar;2013;806;134;72;62;672;325;97;227;237;103;0;7;0;4.8
3543;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;803;127;73;54;675;319;99;220;254;96;0;5;0;4.9
3544;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;802;124;70;55;677;325;104;221;253;94;0;5;1;4.9
3545;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;804;134;72;62;668;323;101;222;239;100;0;7;1;4.8
3546;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;810;139;78;61;671;320;97;224;249;93;0;8;1;4.8
3547;Vrouwen;Leeftijd: 25 tot 35 jaar;2014;805;131;73;58;673;322;100;222;249;96;0;6;1;4.8
3548;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;805;147;84;63;657;321;99;222;242;84;0;9;1;4.7
3549;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;815;155;86;69;660;319;98;221;249;84;0;8;0;4.7
3550;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;814;165;96;69;648;298;95;203;241;100;0;9;1;4.7
3551;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;817;164;97;67;653;304;100;204;246;94;0;9;1;4.7
3552;Vrouwen;Leeftijd: 25 tot 35 jaar;2015;813;158;91;67;655;311;98;212;244;90;0;9;1;4.7
3553;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;814;164;94;70;649;307;102;205;253;82;0;7;1;4.7
3554;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;819;173;99;74;646;306;110;195;243;89;0;8;1;4.6
3555;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;833;186;105;80;647;318;107;211;223;99;0;7;0;4.5
3556;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;843;187;105;82;656;325;114;211;232;93;0;6;0;4.5
3557;Vrouwen;Leeftijd: 25 tot 35 jaar;2016;827;178;101;77;649;314;108;206;238;91;0;7;0;4.6
3558;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;840;184;92;92;656;330;121;210;236;84;0;5;1;4.5
3559;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;845;193;102;90;652;341;117;224;218;84;0;9;0;4.3
3560;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;850;187;99;87;662;337;118;219;217;102;0;7;1;4.4
3561;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;853;185;107;79;668;345;118;227;222;92;0;9;0;4.3
3562;Vrouwen;Leeftijd: 25 tot 35 jaar;2017;847;187;100;87;659;338;119;220;223;90;0;7;0;4.4
3563;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;857;193;106;87;663;358;122;235;218;80;0;7;0;4.2
3564;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;871;200;112;89;670;371;130;242;203;88;0;7;1;4.1
3565;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;897;212;118;94;684;385;138;247;192;98;0;10;1;4.1
3566;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;900;215;115;100;684;398;142;256;192;85;1;9;1;4.0
3567;Vrouwen;Leeftijd: 25 tot 35 jaar;2018;881;205;113;92;675;378;133;245;201;88;0;8;1;4.1
3568;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;896;210;113;97;685;404;147;256;193;81;0;8;1;4.0
3569;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;901;204;101;102;697;407;150;258;192;86;0;11;1;4.1
3570;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;909;205;105;100;703;411;148;263;180;102;0;9;1;4.0
3571;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;915;199;107;92;715;421;150;271;191;92;0;11;1;4.0
3572;Vrouwen;Leeftijd: 25 tot 35 jaar;2019;905;204;106;98;700;411;149;262;189;90;0;10;1;4.0
3573;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;914;199;111;88;714;427;153;274;195;84;0;8;1;4.0
3574;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;911;182;91;91;728;445;154;291;193;82;0;8;1;4.0
3575;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;912;182;80;102;730;446;154;292;182;91;0;11;0;4.0
3576;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;929;176;88;88;751;468;150;318;184;90;0;10;2;4.0
3577;Vrouwen;Leeftijd: 25 tot 35 jaar;2020;916;185;92;92;731;446;153;294;188;87;0;9;1;4.0
3578;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;922;199;119;80;706;486;152;334;150;69;0;0;17;3.7
3579;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;926;220;120;101;692;452;152;300;170;70;0;0;14;3.6
3580;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;929;222;125;96;694;436;143;293;178;80;0;0;13;3.6
3581;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;948;241;138;102;696;451;145;305;181;64;0;0;11;3.5
3582;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;931;220;126;95;697;456;148;308;170;71;0;0;14;3.6
3583;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;955;253;146;107;694;462;143;319;170;62;0;0;8;3.5
3584;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 1e kwartaal;937;95;56;39;842;283;81;202;206;272;76;6;0;8.5
3585;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 2e kwartaal;926;95;54;41;831;277;78;199;206;266;77;5;0;8.4
3586;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 3e kwartaal;906;91;46;44;815;269;70;199;185;273;83;5;0;8.5
3587;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 4e kwartaal;910;93;48;45;817;271;67;204;195;273;72;5;0;8.4
3588;Vrouwen;Leeftijd: 35 tot 45 jaar;2011;920;94;51;42;826;275;74;201;198;271;77;5;0;8.4
3589;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 1e kwartaal;894;88;44;44;806;263;69;195;199;272;67;4;0;8.5
3590;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 2e kwartaal;893;87;43;44;806;263;70;193;203;268;66;6;0;8.4
3591;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 3e kwartaal;902;92;43;49;810;259;70;189;182;293;71;4;0;8.5
3592;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 4e kwartaal;907;83;42;41;823;262;73;189;199;286;70;7;0;8.5
3593;Vrouwen;Leeftijd: 35 tot 45 jaar;2012;899;88;43;45;811;262;70;191;196;280;69;5;0;8.5
3594;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;892;80;42;39;811;239;62;177;204;289;68;11;1;8.8
3595;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;886;78;41;38;807;230;64;166;204;296;70;8;0;8.9
3596;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;884;84;41;43;799;223;61;162;193;298;76;8;1;8.9
3597;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;878;78;36;42;799;222;61;161;203;296;70;9;0;9.0
3598;Vrouwen;Leeftijd: 35 tot 45 jaar;2013;885;80;40;40;804;228;62;166;201;295;71;9;1;8.9
3599;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;852;80;42;38;771;204;57;147;207;289;62;9;1;9.1
3600;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;845;77;44;34;768;208;60;148;207;282;61;10;0;8.9
3601;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;839;77;43;34;763;202;58;143;194;291;66;10;0;9.1
3602;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;845;83;48;36;761;194;52;142;204;295;57;12;0;9.0
3603;Vrouwen;Leeftijd: 35 tot 45 jaar;2014;845;79;44;35;766;202;57;145;203;289;61;10;0;9.0
3604;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;832;80;45;35;751;186;51;136;212;290;53;11;0;9.2
3605;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;819;83;48;34;736;181;50;131;211;290;47;8;1;9.0
3606;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;824;91;46;45;732;180;50;130;193;298;55;7;0;9.0
3607;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;823;91;47;44;731;180;53;127;203;288;52;7;1;9.0
3608;Vrouwen;Leeftijd: 35 tot 45 jaar;2015;824;86;47;40;738;182;51;131;205;292;51;8;1;9.1
3609;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;815;82;46;36;733;177;54;123;211;286;50;9;1;9.2
3610;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;820;80;44;37;739;182;60;123;214;286;48;9;1;9.0
3611;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;814;90;49;41;724;180;56;124;187;291;55;10;1;9.1
3612;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;809;92;48;44;717;177;58;119;195;283;52;9;1;9.0
3613;Vrouwen;Leeftijd: 35 tot 45 jaar;2016;815;86;47;39;728;179;57;122;202;287;51;9;1;9.1
3614;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;810;92;50;42;716;180;59;120;201;280;45;11;1;8.9
3615;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;808;93;51;42;715;186;62;125;197;276;47;9;1;8.9
3616;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;809;96;47;49;712;188;63;125;169;293;53;9;0;8.9
3617;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;810;98;52;46;712;191;67;123;174;288;49;10;1;8.8
3618;Vrouwen;Leeftijd: 35 tot 45 jaar;2017;809;95;50;45;714;186;63;123;185;284;49;9;1;8.9
3619;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;806;98;52;46;708;191;66;125;176;282;48;11;1;8.9
3620;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;815;101;52;49;713;197;68;129;176;283;49;9;1;8.8
3621;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;817;107;56;51;709;199;67;132;156;292;52;10;0;8.6
3622;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;817;107;55;52;709;210;72;138;153;288;49;10;1;8.5
3623;Vrouwen;Leeftijd: 35 tot 45 jaar;2018;814;103;54;49;710;199;68;131;165;286;49;10;1;8.7
3624;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;822;113;60;53;709;219;83;137;156;279;44;11;0;8.4
3625;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;820;105;59;46;714;226;81;146;155;280;43;10;0;8.3
3626;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;817;121;58;62;696;220;78;141;137;278;52;10;1;8.3
3627;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;827;115;52;63;711;230;80;150;139;275;53;14;0;8.3
3628;Vrouwen;Leeftijd: 35 tot 45 jaar;2019;822;113;57;56;708;224;80;144;147;278;48;11;0;8.3
3629;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;832;104;56;48;727;248;86;163;139;280;49;12;0;8.4
3630;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;820;93;48;44;726;247;92;155;144;276;48;11;1;8.4
3631;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;820;95;43;52;725;249;86;163;128;274;61;12;0;8.4
3632;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;822;91;44;47;731;255;83;172;137;274;56;9;0;8.3
3633;Vrouwen;Leeftijd: 35 tot 45 jaar;2020;823;96;48;48;727;250;87;163;137;276;54;11;1;8.4
3634;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;824;99;63;36;704;271;83;187;139;247;47;0;21;7.8
3635;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;825;108;58;49;701;264;82;182;140;242;55;0;15;7.9
3636;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;835;115;67;48;700;263;79;185;144;238;55;0;19;7.6
3637;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;838;123;72;50;698;282;81;201;129;234;53;0;17;7.4
3638;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;830;111;65;46;701;270;81;189;138;240;52;0;18;7.7
3639;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;843;142;80;62;684;285;72;213;132;218;49;0;17;7.3
3640;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 1e kwartaal;923;63;33;30;859;214;51;162;191;241;207;7;0;12.0
3641;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 2e kwartaal;932;65;34;31;867;214;52;162;192;242;213;5;0;12.1
3642;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 3e kwartaal;936;70;36;34;866;214;53;160;172;255;220;6;0;12.0
3643;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 4e kwartaal;941;68;36;32;874;211;50;161;178;258;220;7;0;12.1
3644;Vrouwen;Leeftijd: 45 tot 55 jaar;2011;933;66;35;32;866;213;52;162;183;249;215;6;0;12.0
3645;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 1e kwartaal;949;64;34;30;885;210;49;162;191;261;216;5;0;12.2
3646;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 2e kwartaal;950;68;35;33;882;217;56;161;183;263;214;5;0;12.0
3647;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 3e kwartaal;948;70;36;33;878;204;50;154;174;275;219;6;0;12.0
3648;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 4e kwartaal;940;67;33;34;872;200;48;152;181;259;224;9;1;12.1
3649;Vrouwen;Leeftijd: 45 tot 55 jaar;2012;947;67;35;33;879;208;51;157;182;265;218;6;0;12.1
3650;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;948;61;28;33;886;201;52;149;189;260;224;11;1;12.3
3651;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;943;61;29;31;882;200;56;144;190;255;224;12;1;12.3
3652;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;942;55;27;29;885;189;54;135;185;270;230;11;2;12.5
3653;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;936;53;26;27;881;184;53;131;194;266;226;12;1;12.5
3654;Vrouwen;Leeftijd: 45 tot 55 jaar;2013;942;57;27;30;883;194;54;140;189;263;226;12;1;12.4
3655;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;930;53;27;26;876;180;49;132;203;262;220;11;1;12.6
3656;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;937;57;34;23;879;178;47;132;196;267;225;12;1;12.7
3657;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;938;55;32;23;882;169;43;126;191;285;228;9;1;12.8
3658;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;936;59;33;26;877;169;42;127;193;282;224;9;0;12.7
3659;Vrouwen;Leeftijd: 45 tot 55 jaar;2014;935;56;31;24;879;174;45;129;196;274;224;10;1;12.7
3660;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;941;63;34;29;877;169;40;129;204;272;221;10;1;12.7
3661;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;952;71;42;28;880;165;43;121;199;284;222;11;1;12.7
3662;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;947;71;37;34;876;167;47;120;190;280;226;12;1;12.6
3663;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;944;73;39;34;870;160;46;115;194;277;228;10;0;12.7
3664;Vrouwen;Leeftijd: 45 tot 55 jaar;2015;946;70;38;31;876;165;44;121;197;278;224;11;1;12.7
3665;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;949;71;39;32;877;160;51;109;205;270;230;11;1;12.9
3666;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;962;84;49;35;877;165;54;112;208;261;233;11;1;12.6
3667;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;968;89;45;44;878;162;52;110;189;270;246;11;2;12.7
3668;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;975;95;50;45;879;163;53;109;193;269;242;11;1;12.7
3669;Vrouwen;Leeftijd: 45 tot 55 jaar;2016;964;85;46;39;878;163;53;110;199;268;238;11;1;12.7
3670;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;976;83;44;40;891;174;58;116;200;266;239;12;2;12.7
3671;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;981;88;46;42;892;178;66;112;196;276;228;13;2;12.5
3672;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;977;88;44;44;888;170;61;109;167;297;240;15;1;12.7
3673;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;974;92;49;42;881;171;56;115;165;299;230;16;1;12.6
3674;Vrouwen;Leeftijd: 45 tot 55 jaar;2017;977;88;46;42;888;173;60;113;182;284;234;14;1;12.6
3675;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;974;93;52;41;880;178;57;121;178;284;226;15;1;12.5
3676;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;977;100;57;43;876;183;67;116;162;283;234;14;1;12.5
3677;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;973;99;53;46;872;186;68;119;151;280;238;16;2;12.3
3678;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;977;102;53;49;874;193;66;127;150;275;244;12;1;12.4
3679;Vrouwen;Leeftijd: 45 tot 55 jaar;2018;975;98;54;45;876;185;65;121;160;280;235;14;1;12.4
3680;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;976;93;49;44;882;199;67;133;156;277;237;13;1;12.5
3681;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;983;99;53;45;883;201;65;136;150;278;242;12;1;12.4
3682;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;985;94;48;46;890;210;75;135;136;278;253;14;1;12.4
3683;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;971;94;47;46;876;215;74;141;140;267;241;13;1;12.3
3684;Vrouwen;Leeftijd: 45 tot 55 jaar;2019;979;95;49;45;883;207;70;136;146;275;243;13;1;12.4
3685;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;975;94;51;43;881;225;73;152;144;261;238;11;1;12.3
3686;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;965;84;41;43;880;224;74;150;142;258;244;11;1;12.4
3687;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;958;75;33;42;882;234;82;151;126;255;256;12;1;12.3
3688;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;957;80;39;40;876;223;71;152;135;252;254;12;2;12.4
3689;Vrouwen;Leeftijd: 45 tot 55 jaar;2020;964;83;41;42;879;226;75;151;137;256;248;12;1;12.4
3690;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;979;99;56;43;854;272;74;199;140;232;210;0;27;11.1
3691;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;973;98;53;45;845;267;79;189;127;230;221;0;31;11.2
