ID;Populatie;Geslacht;Persoonskenmerken;Marges;Perioden;Verkeersdeelname_1;GebruikVanHetOpenbaarVervoer_2
3201;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2021;82.1;8.4
3202;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2022;85.3;12.6
3203;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2023;85.8;11.8
3204;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Waarde;2018;87.9;26.6
3205;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Waarde;2019;85.8;27.4
3206;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Waarde;2020;75.9;14.5
3207;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Waarde;2021;81.0;17.2
3208;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Waarde;2022;82.9;20.4
3209;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Waarde;2023;83.5;24.1
3210;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2018;86.0;24.6
3211;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2019;83.7;25.3
3212;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2020;74.0;13.1
3213;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2021;79.5;15.9
3214;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2022;80.9;18.9
3215;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2023;81.6;22.4
3216;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2018;89.7;28.6
3217;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2019;87.7;29.5
3218;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2020;77.6;16.0
3219;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2021;82.5;18.7
3220;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2022;84.7;22.1
3221;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2023;85.2;25.9
3222;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Waarde;2018;89.7;14.2
3223;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Waarde;2019;86.5;13.0
3224;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Waarde;2020;77.9;6.1
3225;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Waarde;2021;81.6;7.0
3226;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Waarde;2022;82.6;10.2
3227;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Waarde;2023;83.9;10.6
3228;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2018;88.3;12.9
3229;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2019;84.9;11.8
3230;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2020;76.5;5.4
3231;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2021;80.3;6.3
3232;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2022;81.1;9.2
3233;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2023;82.4;9.6
3234;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2018;90.9;15.5
3235;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2019;87.9;14.3
3236;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2020;79.2;6.8
3237;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2021;82.8;7.8
3238;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2022;84.0;11.3
3239;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2023;85.2;11.6
3240;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Waarde;2018;86.8;7.6
3241;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Waarde;2019;86.4;7.7
3242;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Waarde;2020;78.5;3.2
3243;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Waarde;2021;82.4;3.2
3244;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Waarde;2022;83.5;4.9
3245;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Waarde;2023;85.7;6.3
3246;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2018;85.6;6.8
3247;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2019;85.0;6.9
3248;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2020;77.3;2.8
3249;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2021;81.3;2.7
3250;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2022;82.3;4.3
3251;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2023;84.6;5.7
3252;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2018;88.0;8.4
3253;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2019;87.7;8.6
3254;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2020;79.6;3.8
3255;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2021;83.5;3.7
3256;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2022;84.7;5.6
3257;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2023;86.8;7.0
3258;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Waarde;2018;84.0;6.2
3259;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Waarde;2019;83.2;6.9
3260;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Waarde;2020;76.8;2.5
3261;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Waarde;2021;81.1;2.6
3262;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Waarde;2022;81.8;4.1
3263;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Waarde;2023;81.5;4.5
3264;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2018;82.8;5.5
3265;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2019;81.9;6.2
3266;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2020;75.7;2.1
3267;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2021;80.0;2.2
3268;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2022;80.6;3.6
3269;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2023;80.3;4.0
3270;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2018;85.2;6.9
3271;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2019;84.5;7.7
3272;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2020;78.0;3.0
3273;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2021;82.2;3.0
3274;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2022;82.9;4.7
3275;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2023;82.6;5.0
3276;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Waarde;2018;75.4;5.0
3277;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Waarde;2019;72.4;5.4
3278;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Waarde;2020;66.0;2.2
3279;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Waarde;2021;73.5;2.0
3280;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Waarde;2022;75.7;2.5
3281;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Waarde;2023;76.0;3.2
3282;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2018;73.4;4.1
3283;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2019;70.4;4.6
3284;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2020;64.3;1.7
3285;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2021;72.0;1.5
3286;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2022;74.1;2.0
3287;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2023;74.3;2.6
3288;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2018;77.2;6.0
3289;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2019;74.4;6.4
3290;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2020;67.6;2.8
3291;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2021;75.0;2.5
3292;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2022;77.3;3.2
3293;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2023;77.5;3.9
3294;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Waarde;2018;57.3;3.2
3295;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Waarde;2019;56.0;2.8
3296;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Waarde;2020;47.7;
3297;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Waarde;2021;55.9;1.5
3298;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Waarde;2022;59.1;2.1
3299;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Waarde;2023;58.7;2.5
3300;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2018;54.9;2.5
3301;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2019;53.7;2.2
3302;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2020;45.8;
3303;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2021;54.0;1.1
3304;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2022;57.2;1.6
3305;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2023;56.9;2.0
3306;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2018;59.6;4.1
3307;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2019;58.2;3.6
3308;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2020;49.6;
3309;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2021;57.7;2.1
3310;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2022;61.0;2.7
3311;Populatie: 12 jaar of ouder;Vrouwen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2023;60.4;3.1
3312;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Waarde;2018;83.9;7.8
3313;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Waarde;2019;82.5;7.9
3314;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Waarde;2020;76.2;3.6
3315;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Waarde;2021;80.4;3.7
3316;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Waarde;2022;82.0;5.0
3317;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Waarde;2023;;
3318;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2018;83.3;7.4
3319;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2019;81.7;7.5
3320;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2020;75.6;3.3
3321;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2021;79.8;3.5
3322;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2022;81.3;4.7
3323;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2023;;
3324;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2018;84.6;8.2
3325;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2019;83.2;8.4
3326;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2020;76.8;3.8
3327;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2021;81.0;4.0
3328;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2022;82.6;5.3
3329;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2023;;
3330;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Waarde;2018;80.2;12.7
3331;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Waarde;2019;78.4;12.9
3332;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Waarde;2020;68.0;5.8
3333;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Waarde;2021;74.7;5.8
3334;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Waarde;2022;73.5;9.5
3335;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Waarde;2023;;
3336;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2018;78.1;11.2
3337;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2019;76.2;11.5
3338;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2020;66.2;5.0
3339;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2021;72.9;5.0
3340;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2022;71.6;8.4
3341;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2023;;
3342;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2018;82.2;14.3
3343;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2019;80.5;14.5
3344;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2020;69.7;6.7
3345;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2021;76.3;6.7
3346;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2022;75.4;10.7
3347;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2023;;
3348;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Waarde;2018;74.3;19.0
3349;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Waarde;2019;72.8;17.9
3350;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Waarde;2020;57.0;8.6
3351;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Waarde;2021;65.9;10.9
3352;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Waarde;2022;69.9;14.7
3353;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Waarde;2023;;
3354;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2018;72.3;17.4
3355;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2019;70.8;16.4
3356;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2020;55.3;7.7
3357;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2021;64.4;9.9
3358;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2022;68.2;13.5
3359;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2023;;
3360;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2018;76.3;20.7
3361;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2019;74.7;19.4
3362;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2020;58.7;9.6
3363;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2021;67.5;11.9
3364;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2022;71.6;16.0
3365;Populatie: 12 jaar of ouder;Vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2023;;
3366;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2018;75.8;14.0
3367;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2019;73.4;14.1
3368;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2020;60.9;6.5
3369;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2021;69.5;8.2
3370;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2022;72.5;10.0
3371;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2023;71.5;11.4
3372;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2018;74.0;12.7
3373;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2019;71.6;12.8
3374;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2020;59.2;5.7
3375;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2021;67.9;7.4
3376;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2022;70.9;9.0
3377;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2023;69.8;10.4
3378;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2018;77.4;15.3
3379;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2019;75.2;15.5
3380;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2020;62.5;7.4
3381;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2021;70.9;9.1
3382;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2022;74.1;11.1
3383;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2023;73.1;12.5
3384;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2018;75.0;7.7
3385;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2019;74.1;7.6
3386;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2020;64.6;4.0
3387;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2021;71.5;4.9
3388;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2022;73.7;6.7
3389;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2023;73.4;6.6
3390;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2018;73.4;6.9
3391;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2019;72.5;6.8
3392;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2020;63.2;3.5
3393;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2021;70.2;4.4
3394;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2022;72.3;6.0
3395;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2023;72.0;5.9
3396;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2018;76.4;8.6
3397;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2019;75.6;8.5
3398;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2020;66.0;4.7
3399;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2021;72.7;5.5
3400;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2022;75.1;7.6
3401;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2023;74.7;7.4
3402;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2018;85.0;8.9
3403;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2019;82.3;8.9
3404;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2020;75.5;4.4
3405;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2021;79.2;4.6
3406;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2022;80.8;6.0
3407;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2023;82.2;6.4
3408;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2018;83.7;8.1
3409;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2019;80.8;8.0
3410;Populatie: 12 jaar of ouder;Vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2020;74.2;3.9
