ID;Geslacht;GeboortelandOuders;Herkomstland;OnderwijspositieBasisjaar;Sectorkamer;PositieInVolgendStudiejaar;Perioden;StudentenMbo_1
8130;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 3;2017/'18 naar 2018/'19;3580
8131;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 3;2018/'19 naar 2019/'20;3210
8132;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 3;2019/'20 naar 2020/'21;2900
8133;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 3;2020/'21 naar 2021/'22;2570
8134;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 3;2021/'22 naar 2022/'23;2240
8135;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 3;2022/'23 naar 2023/'24;1700
8136;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2011/'12 naar 2012/'13;9560
8137;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2012/'13 naar 2013/'14;9840
8138;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2013/'14 naar 2014/'15;10250
8139;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2014/'15 naar 2015/'16;11330
8140;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2015/'16 naar 2016/'17;12390
8141;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2016/'17 naar 2017/'18;13380
8142;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2017/'18 naar 2018/'19;14060
8143;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2018/'19 naar 2019/'20;14470
8144;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2019/'20 naar 2020/'21;15030
8145;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2020/'21 naar 2021/'22;15710
8146;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2021/'22 naar 2022/'23;14760
8147;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bol niveau 4;2022/'23 naar 2023/'24;13740
8148;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2011/'12 naar 2012/'13;6450
8149;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2012/'13 naar 2013/'14;5860
8150;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2013/'14 naar 2014/'15;5210
8151;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2014/'15 naar 2015/'16;4710
8152;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2015/'16 naar 2016/'17;5250
8153;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2016/'17 naar 2017/'18;5210
8154;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2017/'18 naar 2018/'19;5170
8155;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2018/'19 naar 2019/'20;5140
8156;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2019/'20 naar 2020/'21;4810
8157;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2020/'21 naar 2021/'22;4560
8158;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2021/'22 naar 2022/'23;4520
8159;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl totaal;2022/'23 naar 2023/'24;4450
8160;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2011/'12 naar 2012/'13;10
8161;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2012/'13 naar 2013/'14;20
8162;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2013/'14 naar 2014/'15;10
8163;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2014/'15 naar 2015/'16;0
8164;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2015/'16 naar 2016/'17;0
8165;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2016/'17 naar 2017/'18;0
8166;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2017/'18 naar 2018/'19;0
8167;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2018/'19 naar 2019/'20;0
8168;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2019/'20 naar 2020/'21;0
8169;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2020/'21 naar 2021/'22;0
8170;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2021/'22 naar 2022/'23;0
8171;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl entreeopleiding;2022/'23 naar 2023/'24;0
8172;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2011/'12 naar 2012/'13;1930
8173;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2012/'13 naar 2013/'14;1540
8174;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2013/'14 naar 2014/'15;1310
8175;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2014/'15 naar 2015/'16;1030
8176;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2015/'16 naar 2016/'17;1060
8177;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2016/'17 naar 2017/'18;1000
8178;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2017/'18 naar 2018/'19;960
8179;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2018/'19 naar 2019/'20;850
8180;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2019/'20 naar 2020/'21;780
8181;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2020/'21 naar 2021/'22;690
8182;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2021/'22 naar 2022/'23;710
8183;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 2;2022/'23 naar 2023/'24;690
8184;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2011/'12 naar 2012/'13;2780
8185;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2012/'13 naar 2013/'14;2600
8186;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2013/'14 naar 2014/'15;2190
8187;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2014/'15 naar 2015/'16;1990
8188;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2015/'16 naar 2016/'17;2080
8189;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2016/'17 naar 2017/'18;2120
8190;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2017/'18 naar 2018/'19;2050
8191;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2018/'19 naar 2019/'20;1990
8192;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2019/'20 naar 2020/'21;1780
8193;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2020/'21 naar 2021/'22;1620
8194;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2021/'22 naar 2022/'23;1610
8195;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl niveau 3;2022/'23 naar 2023/'24;1530
8196;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2011/'12 naar 2012/'13;1720
8197;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2012/'13 naar 2013/'14;1710
8198;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2013/'14 naar 2014/'15;1700
8199;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2014/'15 naar 2015/'16;1690
8200;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2015/'16 naar 2016/'17;2110
8201;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2016/'17 naar 2017/'18;2090
8202;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2017/'18 naar 2018/'19;2170
8203;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2018/'19 naar 2019/'20;2300
8204;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2019/'20 naar 2020/'21;2250
8205;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2020/'21 naar 2021/'22;2260
8206;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2021/'22 naar 2022/'23;2200
8207;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Bbl  niveau 4;2022/'23 naar 2023/'24;2230
8208;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2011/'12 naar 2012/'13;890
8209;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2012/'13 naar 2013/'14;980
8210;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2013/'14 naar 2014/'15;960
8211;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2014/'15 naar 2015/'16;880
8212;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2015/'16 naar 2016/'17;1060
8213;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2016/'17 naar 2017/'18;1010
8214;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2017/'18 naar 2018/'19;1070
8215;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2018/'19 naar 2019/'20;1200
8216;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2019/'20 naar 2020/'21;1240
8217;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2020/'21 naar 2021/'22;1080
8218;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2021/'22 naar 2022/'23;980
8219;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Extranei;2022/'23 naar 2023/'24;970
8220;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2011/'12 naar 2012/'13;120
8221;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2012/'13 naar 2013/'14;90
8222;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2013/'14 naar 2014/'15;80
8223;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2014/'15 naar 2015/'16;60
8224;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2015/'16 naar 2016/'17;70
8225;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2016/'17 naar 2017/'18;60
8226;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2017/'18 naar 2018/'19;60
8227;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2018/'19 naar 2019/'20;70
8228;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2019/'20 naar 2020/'21;270
8229;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2020/'21 naar 2021/'22;280
8230;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2021/'22 naar 2022/'23;270
8231;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Hoger beroepsonderwijs;2022/'23 naar 2023/'24;90
8232;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2011/'12 naar 2012/'13;160
8233;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2012/'13 naar 2013/'14;150
8234;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2013/'14 naar 2014/'15;160
8235;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2014/'15 naar 2015/'16;190
8236;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2015/'16 naar 2016/'17;180
8237;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2016/'17 naar 2017/'18;180
8238;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2017/'18 naar 2018/'19;170
8239;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2018/'19 naar 2019/'20;170
8240;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2019/'20 naar 2020/'21;140
8241;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2020/'21 naar 2021/'22;120
8242;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2021/'22 naar 2022/'23;150
8243;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Overig onderwijs;2022/'23 naar 2023/'24;100
8244;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2011/'12 naar 2012/'13;6010
8245;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2012/'13 naar 2013/'14;5140
8246;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2013/'14 naar 2014/'15;4820
8247;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2014/'15 naar 2015/'16;4840
8248;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2015/'16 naar 2016/'17;4470
8249;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2016/'17 naar 2017/'18;4840
8250;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2017/'18 naar 2018/'19;5270
8251;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2018/'19 naar 2019/'20;5510
8252;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2019/'20 naar 2020/'21;4300
8253;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2020/'21 naar 2021/'22;4530
8254;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2021/'22 naar 2022/'23;5540
8255;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Totaal niet in onderwijs;2022/'23 naar 2023/'24;4870
8256;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2011/'12 naar 2012/'13;5830
8257;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2012/'13 naar 2013/'14;4970
8258;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2013/'14 naar 2014/'15;4650
8259;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2014/'15 naar 2015/'16;4680
8260;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2015/'16 naar 2016/'17;4320
8261;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2016/'17 naar 2017/'18;4710
8262;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2017/'18 naar 2018/'19;5120
8263;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2018/'19 naar 2019/'20;5380
8264;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2019/'20 naar 2020/'21;4230
8265;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2020/'21 naar 2021/'22;4450
8266;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2021/'22 naar 2022/'23;5460
8267;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Niet in onderwijs, overig;2022/'23 naar 2023/'24;4800
8268;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2011/'12 naar 2012/'13;180
8269;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2012/'13 naar 2013/'14;170
8270;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2013/'14 naar 2014/'15;170
8271;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2014/'15 naar 2015/'16;160
8272;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2015/'16 naar 2016/'17;150
8273;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2016/'17 naar 2017/'18;130
8274;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2017/'18 naar 2018/'19;150
8275;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2018/'19 naar 2019/'20;120
8276;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2019/'20 naar 2020/'21;70
8277;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2020/'21 naar 2021/'22;80
8278;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2021/'22 naar 2022/'23;80
8279;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer handel;Onbekend, niet in BRP;2022/'23 naar 2023/'24;70
8280;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2011/'12 naar 2012/'13;34890
8281;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2012/'13 naar 2013/'14;34210
8282;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2013/'14 naar 2014/'15;34490
8283;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2014/'15 naar 2015/'16;35170
8284;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2015/'16 naar 2016/'17;36750
8285;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2016/'17 naar 2017/'18;37300
8286;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2017/'18 naar 2018/'19;38710
8287;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2018/'19 naar 2019/'20;39340
8288;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2019/'20 naar 2020/'21;38910
8289;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2020/'21 naar 2021/'22;38520
8290;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2021/'22 naar 2022/'23;37790
8291;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal;2022/'23 naar 2023/'24;36190
8292;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal in onderwijs;2011/'12 naar 2012/'13;31300
8293;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal in onderwijs;2012/'13 naar 2013/'14;31020
8294;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal in onderwijs;2013/'14 naar 2014/'15;31470
8295;Totaal mannen en vrouwen;Totaal;Totaal;Mbo zonder diploma (excl.extranei);Sectorkamer creatieve industrie en ICT;Totaal in onderwijs;2014/'15 naar 2015/'16;32140
