ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
269;814;814;Mierlo                             ;MLO;Mierlo                    ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;115;Industriegebied Helmond                 ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant                    ;3;Helmond            ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;74;Helmond               ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;38;Helmond e.o.                            ;402;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;10168;853
270;815;815;Mill en Sint Hubert                ;MHT;Mill en Sint Hubert       ;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant (0.2);15;Nijmegen                           ;35;Noordoost-Noord-Brabant            ;119;Land van Cuijk                          ;1;'s-Hertogenbosch;7;Nijmegen          ;24;'s-Hertogenbosch ;54;GGD Hart van Brabant                    ;4;Boxmeer            ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk veehouderijgebied  ;73;Boxmeer               ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL413;Noordoost-Noord-Brabant            ;11;Oostelijk Maas-Waalgebied       ;21;Brabant-Noord            ;30;Noord-Brabant;27;Noordoost Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;152;352;Overig Noordoost-Noord-Brabant         ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11108;268
271;265;265;Millingen aan de Rijn              ;MIN;Millingen aan de Rijn     ;5;Arnhem          ;48;Nijmegen e.o.                 ;15;Nijmegen                           ;15;Arnhem/Nijmegen                    ;40;Gebied om Nijmegen                      ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;17;Nijmegen           ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;30;Nijmegen              ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland   ;13;Nijmegen               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;14;Arnhem/Nijmegen                ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;151;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;5911;548
272;Moerdijk;1709;Moerdijk                           ;MOK;Moerdijk                  ;2;Breda           ;26;Stadsgewest Breda             ;44;Bergen op Zoom/Roosendaal en Nispen;33;West-Noord-Brabant                 ;101;Zeekleigebied in Noord-Brabant          ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;7;Zevenbergen        ;17;Tilburg         ;4;Zuid-Nederland ;3001;Noordwesthoek                           ;11;Zuidwestelijk akkerbouwgebied;65;Roosendaal en Nispen  ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;442;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;36553;607
273;562;562;Monster                            ;MSR;Monster                   ;9;'s-Gravenhage   ;46;Haaglanden                    ;29;'s-Gravenhage                      ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;49;'s-Gravenhage         ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL333;Delft en Westland                  ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland ;22;Haaglanden             ;2;Noordzeebadplaatsen                     ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;20446;1044
274;335;335;Montfoort                          ;MFT;Montfoort                 ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;49;Utrechts weidegebied                    ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;48;Woerden               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;17;Overig Nederland                        ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;193;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;13339;636
275;944;944;Mook en Middelaar                  ;MMR;Mook en Middelaar         ;4;Roermond        ;48;Nijmegen e.o.                 ;15;Nijmegen                           ;37;Noord-Limburg                      ;120;Noord-Limburg                           ;1;'s-Hertogenbosch;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;13;Venlo              ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;30;Nijmegen              ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL421;Noord-Limburg                      ;11;Oostelijk Maas-Waalgebied       ;23;Limburg-Noord            ;31;Limburg      ;13;Nijmegen               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;14;Arnhem/Nijmegen                ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;151;   ;                                       ;0;                   ;7;Nijmegen           ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8011;356
276;563;563;Moordrecht                         ;MRT;Moordrecht                ;9;'s-Gravenhage   ;12;Hollands-Midden               ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;74;Gouda en omstreken                      ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied;51;Gouda                 ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL334;Oost-Zuid-Holland                  ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;21;Rijnstreek             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8079;938
277;424;424;Muiden                             ;MUN;Muiden                    ;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;65;Vechtstreek in Noord-Holland            ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied;45;Hilversum             ;NL3;West-Nederland ;NL32;Noord-Holland; NL327;Het Gooi en Vechtstreek            ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland;16;Gooi & Vechtstreek     ;3;IJsselmeerkust                          ;20;Gooi en Vechtstreek            ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;   ;   ;                                       ;0;                   ;10;Amsterdam          ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6647;406
278;565;565;Naaldwijk                          ;NWK;Naaldwijk                 ;9;'s-Gravenhage   ;46;Haaglanden                    ;29;'s-Gravenhage                      ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;49;'s-Gravenhage         ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL333;Delft en Westland                  ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;28774;1131
279;425;425;Naarden                            ;NDN;Naarden                   ;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;67;Overige gemeenten in het Gooi           ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied;45;Hilversum             ;NL3;West-Nederland ;NL32;Noord-Holland; NL327;Het Gooi en Vechtstreek            ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland;16;Gooi & Vechtstreek     ;7;Utrechtse Heuvelrug en 't Gooi          ;20;Gooi en Vechtstreek            ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;16947;1030
280;643;643;Nederlek                           ;NLK;Nederlek                  ;9;'s-Gravenhage   ;12;Hollands-Midden               ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;75;Krimpenerwaard                          ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied;54;Rotterdam             ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;16;Hollands Midden          ;28;Zuid-Holland ;21;Rijnstreek             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;281;292;Overig Groot-Rijnmond                  ;0;                   ;14;Rotterdam          ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;14860;844
281;946;946;Nederweert                         ;NWT;Nederweert                ;4;Roermond        ;42;Noord- en Midden-Limburg      ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;75;Weert                 ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL422;Midden-Limburg                     ;22;Zuidoost-Noord-Brabant          ;23;Limburg-Noord            ;31;Limburg      ;30;Weert                  ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;472;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16104;475
282;266;266;Neede                              ;NDE;Neede                     ;6;Zutphen         ;35;Twente                        ;10;Enschede-Hengelo                   ;14;Achterhoek                         ;30;Overige gemeenten oostelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;7;Arnhem           ;11;GGD Regio Twente                        ;21;Groenlo            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;22;Enschede              ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;6;Twente                          ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;12;Twente                         ;11;Achterhoek                              ;12;Achterhoek                              ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11057;673
