ID;Geslacht;HOOPGebieden;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na1Jaar_30;Na2Jaar_31;Na3Jaar_32;Na4Jaar_33;Na5Jaar_34;Na6Jaar_35;Na7Jaar_36;Na8Jaar_37;Na9Jaar_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar10_47;InJaar2_48;InJaar3_49;InJaar4_50;InJaar5_51;InJaar6_52;InJaar7_53;InJaar8_54;InJaar9_55;InJaar10_56;InJaar2_57;InJaar3_58;InJaar4_59;InJaar5_60;InJaar6_61;InJaar7_62;InJaar8_63;InJaar9_64;InJaar10_65
405;Vrouwen;Natuur;VWO;Cohort 1990;640;0.0;1.0;18.0;66.0;79.0;84.0;87.0;0.0;1.0;14.0;55.0;64.0;67.0;68.0;0.0;0.0;0.0;6.0;9.0;12.0;13.0;0.0;0.0;3.0;5.0;6.0;6.0;6.0;4.0;5.0;6.0;7.0;7.0;8.0;8.0;9.0;9.0;96.0;95.0;94.0;92.0;75.0;26.0;13.0;7.0;4.0;91.0;89.0;87.0;85.0;72.0;24.0;12.0;6.0;4.0;5.0;6.0;6.0;7.0;3.0;2.0;1.0;0.0;1.0
406;Vrouwen;Natuur;VWO;Cohort 1991;680;0.0;2.0;40.0;73.0;82.0;86.0;87.0;0.0;2.0;35.0;60.0;66.0;68.0;68.0;0.0;0.0;2.0;7.0;9.0;11.0;12.0;0.0;0.0;3.0;6.0;7.0;7.0;7.0;5.0;5.0;5.0;6.0;6.0;7.0;7.0;8.0;8.0;95.0;95.0;95.0;92.0;54.0;20.0;11.0;6.0;4.0;92.0;87.0;87.0;84.0;48.0;17.0;9.0;5.0;3.0;4.0;8.0;9.0;8.0;6.0;3.0;2.0;1.0;1.0
407;Vrouwen;Natuur;VWO;Cohort 1992;670;0.0;3.0;43.0;72.0;84.0;87.0;89.0;0.0;2.0;36.0;58.0;64.0;67.0;67.0;0.0;0.0;2.0;8.0;11.0;12.0;13.0;0.0;1.0;5.0;7.0;8.0;8.0;9.0;4.0;5.0;6.0;5.0;6.0;6.0;7.0;6.0;7.0;96.0;95.0;94.0;92.0;51.0;21.0;10.0;6.0;4.0;91.0;88.0;86.0;84.0;47.0;19.0;8.0;4.0;3.0;5.0;8.0;8.0;8.0;4.0;3.0;2.0;2.0;1.0
408;Vrouwen;Natuur;VWO;Cohort 1993;770;0.0;4.0;41.0;68.0;79.0;85.0;88.0;0.0;3.0;33.0;52.0;59.0;62.0;63.0;0.0;0.0;3.0;8.0;12.0;15.0;16.0;0.0;1.0;5.0;7.0;8.0;9.0;9.0;4.0;5.0;5.0;6.0;6.0;6.0;8.0;8.0;8.0;96.0;95.0;95.0;89.0;52.0;26.0;13.0;6.0;4.0;91.0;86.0;85.0;80.0;47.0;23.0;12.0;5.0;4.0;5.0;8.0;10.0;9.0;5.0;3.0;2.0;1.0;0.0
409;Vrouwen;Natuur;VWO;Cohort 1994;890;0.0;5.0;42.0;68.0;81.0;88.0;90.0;0.0;4.0;36.0;55.0;62.0;65.0;65.0;0.0;0.0;2.0;9.0;14.0;17.0;18.0;0.0;1.0;3.0;5.0;6.0;6.0;7.0;4.0;4.0;5.0;5.0;5.0;6.0;6.0;7.0;7.0;96.0;95.0;95.0;90.0;52.0;26.0;12.0;6.0;4.0;90.0;89.0;88.0;83.0;49.0;24.0;11.0;5.0;4.0;5.0;7.0;7.0;7.0;3.0;2.0;1.0;1.0;0.0
410;Vrouwen;Natuur;HBO-diploma;Cohort 1990;90;67.0;78.0;82.0;84.0;84.0;84.0;84.0;66.0;77.0;81.0;83.0;83.0;83.0;83.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;9.0;14.0;17.0;16.0;16.0;16.0;16.0;16.0;94.0;83.0;19.0;5.0;2.0;0.0;0.0;0.0;0.0;94.0;83.0;19.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411;Vrouwen;Natuur;HBO-diploma;Cohort 1991;90;57.0;76.0;80.0;80.0;80.0;80.0;80.0;57.0;75.0;78.0;78.0;78.0;78.0;78.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;16.0;17.0;18.0;19.0;19.0;18.0;19.0;19.0;86.0;80.0;26.0;6.0;1.0;1.0;2.0;1.0;1.0;86.0;80.0;26.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0
412;Vrouwen;Natuur;HBO-diploma;Cohort 1992;100;65.0;84.0;85.0;86.0;87.0;87.0;87.0;65.0;84.0;85.0;86.0;87.0;87.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;9.0;9.0;11.0;12.0;12.0;12.0;12.0;13.0;93.0;81.0;26.0;6.0;4.0;3.0;2.0;2.0;1.0;93.0;81.0;26.0;6.0;4.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
413;Vrouwen;Natuur;HBO-diploma;Cohort 1993;100;63.0;78.0;79.0;79.0;81.0;81.0;81.0;60.0;74.0;75.0;75.0;76.0;76.0;76.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;3.0;3.0;3.0;13.0;20.0;19.0;19.0;18.0;18.0;19.0;19.0;19.0;87.0;76.0;18.0;3.0;3.0;3.0;0.0;0.0;1.0;86.0;75.0;17.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0
414;Vrouwen;Natuur;HBO-diploma;Cohort 1994;70;42.0;58.0;65.0;66.0;66.0;68.0;68.0;41.0;54.0;59.0;61.0;61.0;62.0;62.0;1.0;4.0;4.0;4.0;4.0;4.0;4.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;20.0;25.0;31.0;30.0;32.0;32.0;32.0;32.0;31.0;80.0;66.0;27.0;13.0;3.0;1.0;1.0;0.0;1.0;79.0;65.0;25.0;11.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
415;Vrouwen;Natuur;Andere vooropleiding;Cohort 1990;90;10.0;13.0;30.0;49.0;56.0;59.0;62.0;10.0;13.0;27.0;44.0;47.0;51.0;51.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;0.0;0.0;2.0;5.0;7.0;7.0;7.0;21.0;23.0;27.0;29.0;30.0;33.0;35.0;35.0;36.0;77.0;71.0;63.0;58.0;41.0;18.0;9.0;5.0;2.0;76.0;64.0;54.0;49.0;34.0;15.0;8.0;4.0;1.0;1.0;8.0;9.0;9.0;7.0;2.0;1.0;1.0;1.0
416;Vrouwen;Natuur;Andere vooropleiding;Cohort 1991;80;6.0;19.0;35.0;52.0;55.0;59.0;59.0;6.0;16.0;30.0;45.0;48.0;52.0;52.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0;4.0;5.0;5.0;5.0;5.0;5.0;24.0;27.0;30.0;31.0;31.0;33.0;36.0;37.0;39.0;76.0;71.0;64.0;49.0;34.0;16.0;8.0;4.0;2.0;69.0;64.0;58.0;47.0;33.0;14.0;6.0;1.0;1.0;7.0;7.0;6.0;2.0;1.0;1.0;2.0;2.0;1.0
417;Vrouwen;Natuur;Andere vooropleiding;Cohort 1992;90;9.0;10.0;31.0;48.0;53.0;56.0;61.0;9.0;10.0;24.0;40.0;43.0;44.0;46.0;0.0;0.0;3.0;5.0;6.0;7.0;9.0;0.0;0.0;3.0;3.0;5.0;6.0;6.0;20.0;26.0;29.0;29.0;30.0;30.0;30.0;31.0;32.0;76.0;68.0;62.0;61.0;39.0;22.0;17.0;13.0;7.0;74.0;62.0;56.0;55.0;37.0;17.0;14.0;11.0;6.0;2.0;6.0;6.0;6.0;2.0;5.0;3.0;1.0;1.0
418;Vrouwen;Natuur;Andere vooropleiding;Cohort 1993;120;8.0;14.0;35.0;52.0;57.0;61.0;64.0;7.0;13.0;31.0;43.0;47.0;51.0;53.0;0.0;0.0;1.0;3.0;3.0;3.0;3.0;1.0;1.0;3.0;6.0;6.0;7.0;8.0;16.0;25.0;25.0;25.0;31.0;28.0;28.0;27.0;29.0;81.0;71.0;67.0;62.0;35.0;20.0;15.0;12.0;7.0;81.0;65.0;61.0;56.0;31.0;19.0;12.0;8.0;6.0;1.0;6.0;6.0;6.0;3.0;2.0;3.0;3.0;1.0
419;Vrouwen;Natuur;Andere vooropleiding;Cohort 1994;100;14.0;22.0;46.0;54.0;65.0;67.0;69.0;11.0;20.0;39.0;44.0;49.0;49.0;50.0;0.0;0.0;2.0;5.0;10.0;13.0;13.0;2.0;2.0;5.0;5.0;5.0;5.0;6.0;19.0;23.0;22.0;24.0;24.0;25.0;27.0;27.0;26.0;80.0;70.0;65.0;54.0;30.0;21.0;8.0;6.0;5.0;76.0;68.0;61.0;50.0;28.0;20.0;7.0;4.0;4.0;4.0;2.0;3.0;4.0;2.0;1.0;1.0;2.0;1.0
420;Vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1990;790;2.0;4.0;15.0;49.0;71.0;81.0;84.0;2.0;4.0;10.0;39.0;59.0;67.0;69.0;0.0;0.0;0.0;3.0;4.0;5.0;5.0;0.0;0.0;4.0;7.0;8.0;9.0;9.0;7.0;7.0;7.0;8.0;9.0;10.0;10.0;11.0;11.0;93.0;93.0;90.0;88.0;76.0;41.0;18.0;8.0;5.0;88.0;83.0;80.0;78.0;71.0;38.0;17.0;7.0;5.0;5.0;9.0;10.0;10.0;5.0;3.0;1.0;1.0;1.0
421;Vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1991;840;2.0;4.0;19.0;56.0;76.0;83.0;86.0;2.0;3.0;14.0;45.0;63.0;68.0;70.0;0.0;0.0;1.0;3.0;4.0;5.0;6.0;0.0;1.0;5.0;8.0;9.0;10.0;10.0;5.0;5.0;6.0;8.0;8.0;9.0;9.0;10.0;10.0;95.0;94.0;92.0;87.0;72.0;35.0;14.0;7.0;4.0;89.0;86.0;81.0;78.0;67.0;32.0;13.0;6.0;3.0;6.0;9.0;10.0;9.0;6.0;3.0;2.0;1.0;1.0
422;Vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1992;780;3.0;6.0;21.0;52.0;69.0;78.0;79.0;3.0;5.0;16.0;42.0;56.0;64.0;65.0;0.0;0.0;1.0;3.0;5.0;5.0;5.0;0.0;0.0;4.0;7.0;8.0;8.0;9.0;7.0;9.0;11.0;11.0;12.0;12.0;13.0;13.0;14.0;93.0;91.0;86.0;82.0;66.0;36.0;18.0;9.0;7.0;88.0;82.0;77.0;74.0;61.0;34.0;16.0;8.0;6.0;5.0;8.0;9.0;9.0;5.0;2.0;2.0;1.0;1.0
423;Vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1993;860;3.0;7.0;19.0;46.0;65.0;73.0;77.0;3.0;6.0;14.0;36.0;53.0;60.0;62.0;0.0;0.0;1.0;3.0;4.0;5.0;5.0;0.0;1.0;5.0;7.0;8.0;9.0;9.0;11.0;14.0;16.0;16.0;16.0;18.0;18.0;18.0;18.0;88.0;85.0;81.0;76.0;64.0;35.0;17.0;9.0;5.0;83.0;77.0;71.0;67.0;59.0;32.0;15.0;7.0;4.0;5.0;8.0;10.0;9.0;5.0;3.0;2.0;1.0;1.0
424;Vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1994;830;2.0;6.0;16.0;35.0;59.0;71.0;76.0;2.0;5.0;12.0;27.0;48.0;59.0;63.0;0.0;0.0;1.0;3.0;4.0;5.0;5.0;0.0;1.0;3.0;6.0;6.0;7.0;8.0;11.0;13.0;14.0;15.0;16.0;16.0;16.0;17.0;17.0;89.0;86.0;84.0;79.0;68.0;48.0;24.0;12.0;8.0;85.0;80.0;76.0;71.0;62.0;45.0;22.0;11.0;7.0;4.0;6.0;8.0;8.0;5.0;3.0;2.0;1.0;1.0
425;Vrouwen;Techniek;VWO;Cohort 1990;680;0.0;1.0;12.0;50.0;75.0;85.0;88.0;0.0;0.0;7.0;40.0;61.0;70.0;72.0;0.0;0.0;0.0;3.0;5.0;6.0;6.0;0.0;0.0;5.0;7.0;9.0;9.0;10.0;3.0;3.0;3.0;4.0;5.0;6.0;7.0;7.0;8.0;97.0;97.0;97.0;95.0;82.0;44.0;18.0;7.0;5.0;91.0;86.0;85.0;85.0;77.0;41.0;17.0;7.0;4.0;6.0;10.0;11.0;11.0;6.0;3.0;1.0;1.0;0.0
426;Vrouwen;Techniek;VWO;Cohort 1991;750;0.0;2.0;18.0;57.0;80.0;86.0;89.0;0.0;1.0;12.0;46.0;65.0;70.0;72.0;0.0;0.0;1.0;3.0;5.0;6.0;6.0;0.0;1.0;5.0;9.0;10.0;11.0;11.0;2.0;2.0;3.0;5.0;5.0;5.0;6.0;6.0;7.0;98.0;98.0;97.0;93.0;77.0;37.0;15.0;7.0;4.0;91.0;88.0;85.0;83.0;71.0;34.0;13.0;6.0;3.0;7.0;10.0;11.0;9.0;6.0;3.0;2.0;1.0;1.0
427;Vrouwen;Techniek;VWO;Cohort 1992;630;0.0;1.0;17.0;53.0;74.0;84.0;86.0;0.0;0.0;12.0;41.0;59.0;68.0;70.0;0.0;0.0;1.0;3.0;5.0;6.0;6.0;0.0;0.0;5.0;8.0;9.0;10.0;10.0;2.0;3.0;4.0;5.0;5.0;5.0;6.0;7.0;8.0;98.0;97.0;96.0;94.0;76.0;41.0;20.0;9.0;7.0;92.0;88.0;85.0;84.0;71.0;39.0;18.0;8.0;6.0;5.0;9.0;10.0;10.0;5.0;2.0;2.0;1.0;1.0
428;Vrouwen;Techniek;VWO;Cohort 1993;640;0.0;1.0;15.0;49.0;73.0;83.0;87.0;0.0;0.0;9.0;37.0;58.0;66.0;69.0;0.0;0.0;1.0;4.0;5.0;6.0;7.0;0.0;1.0;6.0;8.0;10.0;11.0;12.0;3.0;4.0;5.0;5.0;5.0;7.0;7.0;7.0;7.0;97.0;96.0;95.0;93.0;79.0;43.0;20.0;10.0;6.0;90.0;86.0;83.0;82.0;73.0;40.0;18.0;9.0;5.0;7.0;10.0;12.0;11.0;6.0;3.0;2.0;1.0;1.0
429;Vrouwen;Techniek;VWO;Cohort 1994;630;0.0;1.0;12.0;35.0;64.0;79.0;85.0;0.0;0.0;7.0;25.0;51.0;64.0;69.0;0.0;0.0;1.0;3.0;5.0;6.0;7.0;0.0;1.0;4.0;7.0;7.0;8.0;9.0;2.0;3.0;4.0;4.0;5.0;6.0;6.0;7.0;7.0;98.0;97.0;96.0;95.0;82.0;59.0;30.0;15.0;10.0;93.0;89.0;87.0;86.0;76.0;55.0;27.0;13.0;9.0;5.0;8.0;9.0;9.0;6.0;4.0;3.0;2.0;1.0
430;Vrouwen;Techniek;HBO-diploma;Cohort 1990;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Vrouwen;Techniek;HBO-diploma;Cohort 1991;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Vrouwen;Techniek;HBO-diploma;Cohort 1992;60;35.0;58.0;67.0;74.0;75.0;77.0;77.0;35.0;58.0;67.0;74.0;74.0;75.0;75.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;19.0;23.0;21.0;21.0;21.0;23.0;23.0;23.0;89.0;81.0;42.0;21.0;12.0;5.0;2.0;0.0;0.0;89.0;79.0;42.0;21.0;12.0;5.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
433;Vrouwen;Techniek;HBO-diploma;Cohort 1993;70;27.0;58.0;63.0;67.0;68.0;70.0;70.0;27.0;55.0;60.0;64.0;66.0;66.0;66.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;3.0;18.0;27.0;29.0;30.0;30.0;30.0;29.0;30.0;30.0;82.0;73.0;44.0;12.0;7.0;3.0;3.0;0.0;0.0;82.0;73.0;42.0;11.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0
434;Vrouwen;Techniek;HBO-diploma;Cohort 1994;60;23.0;63.0;79.0;80.0;82.0;82.0;84.0;23.0;61.0;75.0;77.0;79.0;79.0;79.0;0.0;2.0;4.0;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;11.0;14.0;14.0;14.0;16.0;14.0;16.0;16.0;16.0;89.0;86.0;63.0;23.0;5.0;5.0;2.0;2.0;0.0;88.0;86.0;61.0;21.0;5.0;4.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0
435;Vrouwen;Techniek;Andere vooropleiding;Cohort 1990;80;8.0;13.0;19.0;32.0;44.0;51.0;53.0;8.0;13.0;17.0;28.0;37.0;44.0;47.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;5.0;5.0;5.0;32.0;33.0;36.0;33.0;35.0;35.0;36.0;35.0;36.0;67.0;63.0;56.0;53.0;47.0;33.0;20.0;15.0;11.0;67.0;60.0;53.0;51.0;44.0;29.0;19.0;13.0;8.0;0.0;3.0;3.0;3.0;3.0;4.0;1.0;1.0;3.0
436;Vrouwen;Techniek;Andere vooropleiding;Cohort 1991;60;6.0;6.0;15.0;34.0;45.0;52.0;52.0;6.0;6.0;15.0;32.0;44.0;45.0;45.0;0.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;27.0;31.0;34.0;34.0;35.0;37.0;37.0;37.0;40.0;71.0;63.0;58.0;58.0;48.0;27.0;16.0;11.0;8.0;69.0;60.0;53.0;52.0;44.0;23.0;11.0;10.0;5.0;2.0;3.0;5.0;6.0;5.0;5.0;5.0;2.0;3.0
437;Vrouwen;Techniek;Andere vooropleiding;Cohort 1992;100;5.0;9.0;19.0;31.0;35.0;37.0;39.0;4.0;8.0;18.0;24.0;28.0;29.0;31.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;4.0;4.0;5.0;5.0;36.0;44.0;46.0;47.0;48.0;49.0;52.0;51.0;52.0;63.0;53.0;48.0;43.0;32.0;19.0;12.0;11.0;9.0;61.0;45.0;41.0;36.0;25.0;16.0;11.0;11.0;9.0;2.0;7.0;7.0;7.0;7.0;2.0;1.0;0.0;0.0
438;Vrouwen;Techniek;Andere vooropleiding;Cohort 1993;150;5.0;9.0;15.0;22.0;28.0;34.0;36.0;5.0;8.0;12.0;18.0;24.0;30.0;31.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;3.0;3.0;3.0;3.0;46.0;53.0;55.0;57.0;57.0;59.0;59.0;60.0;61.0;53.0;45.0;40.0;34.0;28.0;19.0;14.0;6.0;3.0;51.0;44.0;36.0;30.0;25.0;17.0;11.0;5.0;3.0;1.0;1.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0
439;Vrouwen;Techniek;Andere vooropleiding;Cohort 1994;140;3.0;8.0;10.0;21.0;28.0;33.0;33.0;3.0;6.0;8.0;17.0;24.0;28.0;28.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;4.0;4.0;5.0;5.0;51.0;58.0;59.0;60.0;61.0;61.0;62.0;63.0;61.0;48.0;41.0;38.0;32.0;28.0;18.0;10.0;4.0;6.0;48.0;39.0;35.0;28.0;26.0;17.0;10.0;4.0;5.0;0.0;2.0;3.0;3.0;3.0;1.0;1.0;0.0;1.0
440;Vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1990;1470;5.0;15.0;44.0;74.0;83.0;86.0;88.0;5.0;15.0;42.0;68.0;76.0;78.0;79.0;0.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;0.0;2.0;4.0;5.0;5.0;6.0;4.0;6.0;7.0;7.0;8.0;9.0;9.0;9.0;10.0;96.0;93.0;89.0;78.0;48.0;18.0;8.0;5.0;3.0;93.0;88.0;83.0;72.0;44.0;16.0;7.0;4.0;2.0;3.0;5.0;6.0;6.0;4.0;2.0;1.0;1.0;1.0
441;Vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1991;1450;5.0;15.0;54.0;78.0;85.0;87.0;88.0;5.0;14.0;52.0;72.0;78.0;79.0;80.0;0.0;0.0;0.0;2.0;2.0;3.0;4.0;0.0;1.0;2.0;4.0;4.0;5.0;5.0;5.0;7.0;8.0;8.0;8.0;9.0;9.0;9.0;9.0;95.0;92.0;87.0;78.0;37.0;14.0;7.0;4.0;3.0;92.0;87.0;82.0;73.0;34.0;12.0;6.0;3.0;2.0;3.0;5.0;5.0;5.0;3.0;1.0;1.0;1.0;1.0
442;Vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1992;1420;7.0;19.0;61.0;78.0;85.0;88.0;89.0;7.0;18.0;59.0;74.0;79.0;82.0;83.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;4.0;4.0;4.0;4.0;5.0;6.0;7.0;7.0;7.0;8.0;8.0;8.0;96.0;93.0;87.0;75.0;33.0;15.0;7.0;4.0;3.0;93.0;89.0;82.0;70.0;30.0;13.0;7.0;3.0;2.0;2.0;4.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0
443;Vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1993;1440;8.0;20.0;60.0;77.0;85.0;88.0;90.0;8.0;20.0;58.0;73.0;80.0;82.0;83.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0;2.0;3.0;4.0;4.0;4.0;4.0;5.0;5.0;6.0;7.0;7.0;7.0;8.0;8.0;96.0;94.0;87.0;74.0;33.0;16.0;8.0;5.0;3.0;94.0;90.0;83.0;70.0;31.0;15.0;7.0;4.0;2.0;3.0;4.0;4.0;4.0;2.0;1.0;1.0;1.0;0.0
444;Vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1994;1550;5.0;22.0;56.0;76.0;85.0;89.0;91.0;5.0;22.0;54.0;72.0;79.0;83.0;84.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;4.0;4.0;4.0;3.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;97.0;95.0;90.0;72.0;39.0;18.0;10.0;5.0;3.0;94.0;91.0;85.0;68.0;36.0;17.0;9.0;5.0;3.0;3.0;4.0;5.0;5.0;2.0;1.0;1.0;1.0;0.0
445;Vrouwen;Gezondheid;VWO;Cohort 1990;1190;0.0;9.0;41.0;75.0;85.0;89.0;90.0;0.0;9.0;39.0;69.0;77.0;80.0;81.0;0.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;0.0;2.0;4.0;5.0;6.0;6.0;3.0;4.0;5.0;5.0;6.0;6.0;6.0;7.0;7.0;97.0;96.0;95.0;85.0;53.0;19.0;8.0;4.0;2.0;93.0;90.0;88.0;79.0;49.0;16.0;7.0;4.0;2.0;4.0;5.0;7.0;7.0;4.0;2.0;1.0;1.0;1.0
446;Vrouwen;Gezondheid;VWO;Cohort 1991;1160;0.0;8.0;53.0;79.0;87.0;90.0;91.0;0.0;8.0;50.0;74.0;80.0;81.0;82.0;0.0;0.0;0.0;2.0;3.0;3.0;4.0;0.0;0.0;2.0;4.0;5.0;5.0;5.0;3.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;97.0;95.0;95.0;87.0;42.0;15.0;7.0;4.0;3.0;94.0;90.0;89.0;82.0;39.0;13.0;6.0;3.0;2.0;3.0;5.0;5.0;6.0;4.0;2.0;1.0;1.0;1.0
447;Vrouwen;Gezondheid;VWO;Cohort 1992;1100;0.0;11.0;60.0;80.0;88.0;91.0;93.0;0.0;11.0;58.0;76.0;82.0;85.0;85.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;0.0;0.0;2.0;3.0;4.0;4.0;5.0;2.0;3.0;3.0;4.0;3.0;3.0;4.0;5.0;5.0;98.0;97.0;97.0;85.0;36.0;16.0;8.0;4.0;3.0;95.0;93.0;92.0;80.0;33.0;14.0;7.0;3.0;2.0;2.0;4.0;5.0;5.0;3.0;2.0;1.0;1.0;1.0
448;Vrouwen;Gezondheid;VWO;Cohort 1993;1140;0.0;13.0;59.0;78.0;87.0;90.0;93.0;0.0;13.0;57.0;74.0;82.0;84.0;85.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0;2.0;3.0;4.0;4.0;4.0;2.0;3.0;3.0;3.0;4.0;4.0;4.0;5.0;5.0;98.0;97.0;97.0;83.0;38.0;18.0;9.0;5.0;3.0;96.0;93.0;93.0;79.0;35.0;17.0;8.0;4.0;3.0;2.0;4.0;5.0;5.0;3.0;1.0;1.0;0.0;0.0
449;Vrouwen;Gezondheid;VWO;Cohort 1994;1300;0.0;18.0;54.0;76.0;86.0;91.0;92.0;0.0;17.0;52.0;72.0;80.0;84.0;85.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;0.0;0.0;2.0;3.0;4.0;4.0;4.0;2.0;4.0;3.0;4.0;4.0;4.0;4.0;4.0;5.0;98.0;96.0;96.0;79.0;42.0;19.0;10.0;5.0;3.0;95.0;92.0;91.0;74.0;39.0;18.0;9.0;5.0;3.0;3.0;4.0;5.0;5.0;2.0;1.0;1.0;0.0;0.0
450;Vrouwen;Gezondheid;HBO-diploma;Cohort 1990;130;49.0;73.0;83.0;85.0;86.0;87.0;87.0;49.0;71.0;80.0;82.0;83.0;83.0;83.0;0.0;2.0;2.0;2.0;3.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;6.0;10.0;11.0;10.0;13.0;13.0;13.0;13.0;12.0;94.0;79.0;40.0;17.0;5.0;2.0;1.0;0.0;1.0;94.0;78.0;39.0;17.0;5.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
451;Vrouwen;Gezondheid;HBO-diploma;Cohort 1991;130;50.0;68.0;75.0;76.0;77.0;77.0;78.0;50.0;66.0;74.0;74.0;75.0;75.0;75.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;10.0;17.0;19.0;20.0;22.0;23.0;23.0;22.0;19.0;90.0;75.0;30.0;12.0;3.0;1.0;0.0;2.0;3.0;89.0;74.0;30.0;12.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0
