ID;Geslacht;Herkomstgroepering;Immigratiemotief;Immigrantencohort;Woongemeente;Perioden;AantalAllochtoneImmigrantenTotaal_1;PersonenMetWerkOfUitkeringTotaal_2;WerkzamePersonen_3;PersonenMetEenUitkering_4
8478;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Almere;2005, vrijdag 30 september;0.1;26.7;;21.9
8479;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Almere;2006, vrijdag 29 september;0.1;63.0;;50.0
8480;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;1999, vrijdag 24 september;;;;
8481;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2000, vrijdag 29 september;;;;
8482;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2001, vrijdag 28 september;;;;
8483;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2002, vrijdag 27 september;;;;
8484;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2003, vrijdag 26 september;0.0;;;
8485;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2004, vrijdag 24 september;0.0;;;
8486;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2005, vrijdag 30 september;0.0;;;
8487;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Alphen aan den Rijn;2006, vrijdag 29 september;0.0;;;
8488;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;1999, vrijdag 24 september;;;;
8489;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2000, vrijdag 29 september;;;;
8490;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2001, vrijdag 28 september;;;;
8491;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2002, vrijdag 27 september;;;;
8492;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2003, vrijdag 26 september;0.0;;;
8493;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2004, vrijdag 24 september;0.0;;;
8494;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2005, vrijdag 30 september;0.0;;;
8495;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amersfoort;2006, vrijdag 29 september;0.0;;;
8496;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;1999, vrijdag 24 september;;;;
8497;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2000, vrijdag 29 september;;;;
8498;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2001, vrijdag 28 september;;;;
8499;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2002, vrijdag 27 september;;;;
8500;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2003, vrijdag 26 september;0.1;;;
8501;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2004, vrijdag 24 september;0.1;21.2;;
8502;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2005, vrijdag 30 september;0.0;;;
8503;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amstelveen;2006, vrijdag 29 september;0.0;;;
8504;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;1999, vrijdag 24 september;;;;
8505;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2000, vrijdag 29 september;;;;
8506;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2001, vrijdag 28 september;;;;
8507;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2002, vrijdag 27 september;;;;
8508;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2003, vrijdag 26 september;0.4;11.0;8.2;2.8
8509;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2004, vrijdag 24 september;0.4;18.2;10.2;8.8
8510;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2005, vrijdag 30 september;0.3;25.9;11.0;14.8
8511;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Amsterdam;2006, vrijdag 29 september;0.2;51.3;21.2;36.8
8512;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;1999, vrijdag 24 september;;;;
8513;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2000, vrijdag 29 september;;;;
8514;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2001, vrijdag 28 september;;;;
8515;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2002, vrijdag 27 september;;;;
8516;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2003, vrijdag 26 september;0.1;;;
8517;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2004, vrijdag 24 september;0.1;19.5;;14.9
8518;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2005, vrijdag 30 september;0.1;17.5;;15.0
8519;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Apeldoorn;2006, vrijdag 29 september;0.0;;;
8520;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;1999, vrijdag 24 september;;;;
8521;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2000, vrijdag 29 september;;;;
8522;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2001, vrijdag 28 september;;;;
8523;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2002, vrijdag 27 september;;;;
8524;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2003, vrijdag 26 september;0.1;24.5;;24.5
8525;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2004, vrijdag 24 september;0.1;33.9;;32.3
8526;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2005, vrijdag 30 september;0.1;29.3;;22.4
8527;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Arnhem;2006, vrijdag 29 september;0.0;;;
8528;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;1999, vrijdag 24 september;;;;
8529;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2000, vrijdag 29 september;;;;
8530;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2001, vrijdag 28 september;;;;
8531;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2002, vrijdag 27 september;;;;
8532;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2003, vrijdag 26 september;0.0;;;
8533;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2004, vrijdag 24 september;0.0;;;
8534;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2005, vrijdag 30 september;0.0;;;
8535;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Assen;2006, vrijdag 29 september;0.0;;;
8536;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;1999, vrijdag 24 september;;;;
8537;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2000, vrijdag 29 september;;;;
8538;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2001, vrijdag 28 september;;;;
8539;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2002, vrijdag 27 september;;;;
8540;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2003, vrijdag 26 september;0.1;;;
8541;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2004, vrijdag 24 september;0.0;;;
8542;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2005, vrijdag 30 september;0.0;;;
8543;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Barneveld;2006, vrijdag 29 september;0.0;;;
8544;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;1999, vrijdag 24 september;;;;
8545;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2000, vrijdag 29 september;;;;
8546;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2001, vrijdag 28 september;;;;
8547;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2002, vrijdag 27 september;;;;
8548;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2003, vrijdag 26 september;0.0;;;
8549;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2004, vrijdag 24 september;0.0;;;
8550;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2005, vrijdag 30 september;0.0;;;
8551;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Bergen op Zoom;2006, vrijdag 29 september;0.0;;;
8552;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;1999, vrijdag 24 september;;;;
8553;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2000, vrijdag 29 september;;;;
8554;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2001, vrijdag 28 september;;;;
8555;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2002, vrijdag 27 september;;;;
8556;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2003, vrijdag 26 september;0.0;;;
8557;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2004, vrijdag 24 september;0.0;;;
8558;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2005, vrijdag 30 september;0.0;;;
8559;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Breda;2006, vrijdag 29 september;0.0;;;
8560;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;1999, vrijdag 24 september;;;;
8561;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2000, vrijdag 29 september;;;;
8562;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2001, vrijdag 28 september;;;;
8563;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2002, vrijdag 27 september;;;;
8564;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2003, vrijdag 26 september;0.0;;;
8565;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2004, vrijdag 24 september;0.0;;;
8566;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2005, vrijdag 30 september;0.0;;;
8567;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Capelle aan den IJssel;2006, vrijdag 29 september;0.0;;;
8568;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;1999, vrijdag 24 september;;;;
8569;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2000, vrijdag 29 september;;;;
8570;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2001, vrijdag 28 september;;;;
8571;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2002, vrijdag 27 september;;;;
8572;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2003, vrijdag 26 september;0.0;;;
8573;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2004, vrijdag 24 september;0.0;;;
8574;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2005, vrijdag 30 september;0.0;;;
8575;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Delft;2006, vrijdag 29 september;0.0;;;
8576;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;1999, vrijdag 24 september;;;;
8577;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2000, vrijdag 29 september;;;;
8578;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2001, vrijdag 28 september;;;;
8579;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2002, vrijdag 27 september;;;;
8580;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2003, vrijdag 26 september;0.1;9.2;;7.0
8581;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2004, vrijdag 24 september;0.1;14.3;;11.4
8582;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2005, vrijdag 30 september;0.1;19.8;9.1;12.4
8583;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Deventer;2006, vrijdag 29 september;0.1;23.3;12.6;14.6
8584;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;1999, vrijdag 24 september;;;;
8585;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2000, vrijdag 29 september;;;;
8586;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2001, vrijdag 28 september;;;;
8587;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2002, vrijdag 27 september;;;;
8588;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2003, vrijdag 26 september;0.1;;;
8589;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2004, vrijdag 24 september;0.1;;;
8590;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2005, vrijdag 30 september;0.0;;;
8591;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Doetinchem;2006, vrijdag 29 september;0.0;;;
8592;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;1999, vrijdag 24 september;;;;
8593;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2000, vrijdag 29 september;;;;
8594;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2001, vrijdag 28 september;;;;
8595;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2002, vrijdag 27 september;;;;
8596;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2003, vrijdag 26 september;0.0;;;
8597;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2004, vrijdag 24 september;0.1;58.8;;49.0
8598;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2005, vrijdag 30 september;0.1;67.3;23.6;43.6
8599;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Dordrecht;2006, vrijdag 29 september;0.1;76.5;45.1;33.3
8600;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;1999, vrijdag 24 september;;;;
8601;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2000, vrijdag 29 september;;;;
8602;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2001, vrijdag 28 september;;;;
8603;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2002, vrijdag 27 september;;;;
8604;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2003, vrijdag 26 september;0.0;;;
8605;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2004, vrijdag 24 september;0.0;;;
8606;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2005, vrijdag 30 september;0.0;;;
8607;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Ede;2006, vrijdag 29 september;0.0;;;
8608;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;1999, vrijdag 24 september;;;;
8609;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2000, vrijdag 29 september;;;;
8610;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2001, vrijdag 28 september;;;;
8611;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2002, vrijdag 27 september;;;;
8612;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2003, vrijdag 26 september;0.1;36.4;;36.4
8613;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2004, vrijdag 24 september;0.1;43.6;;36.4
8614;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2005, vrijdag 30 september;0.1;63.2;26.3;40.4
8615;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Eindhoven;2006, vrijdag 29 september;0.1;77.4;48.4;38.7
8616;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;1999, vrijdag 24 september;;;;
8617;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2000, vrijdag 29 september;;;;
8618;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2001, vrijdag 28 september;;;;
8619;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2002, vrijdag 27 september;;;;
8620;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2003, vrijdag 26 september;0.1;25.0;;20.0
8621;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2004, vrijdag 24 september;0.1;31.5;;25.9
8622;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2005, vrijdag 30 september;0.0;;;
8623;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Emmen;2006, vrijdag 29 september;0.0;;;
8624;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;1999, vrijdag 24 september;;;;
8625;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2000, vrijdag 29 september;;;;
8626;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2001, vrijdag 28 september;;;;
8627;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2002, vrijdag 27 september;;;;
8628;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2003, vrijdag 26 september;0.1;22.3;;21.4
8629;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2004, vrijdag 24 september;0.1;48.8;;42.7
8630;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2005, vrijdag 30 september;0.1;55.8;11.6;46.5
8631;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Enschede;2006, vrijdag 29 september;0.1;68.8;20.4;51.6
8632;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;1999, vrijdag 24 september;;;;
8633;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2000, vrijdag 29 september;;;;
8634;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2001, vrijdag 28 september;;;;
8635;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2002, vrijdag 27 september;;;;
8636;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2003, vrijdag 26 september;0.0;;;
8637;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2004, vrijdag 24 september;0.0;;;
8638;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2005, vrijdag 30 september;0.0;;;
8639;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Gouda;2006, vrijdag 29 september;0.0;;;
8640;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);1999, vrijdag 24 september;;;;
8641;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2000, vrijdag 29 september;;;;
8642;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2001, vrijdag 28 september;;;;
8643;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2002, vrijdag 27 september;;;;
8644;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2003, vrijdag 26 september;0.2;41.2;5.5;36.2
8645;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2004, vrijdag 24 september;0.2;49.6;12.3;40.8
8646;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2005, vrijdag 30 september;0.2;52.4;19.8;35.5
8647;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Gravenhage (gemeente);2006, vrijdag 29 september;0.2;63.8;32.9;37.0
8648;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);1999, vrijdag 24 september;;;;
8649;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2000, vrijdag 29 september;;;;
8650;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2001, vrijdag 28 september;;;;
8651;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2002, vrijdag 27 september;;;;
8652;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2003, vrijdag 26 september;0.1;24.2;15.0;10.8
8653;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2004, vrijdag 24 september;0.1;26.4;10.9;17.8
8654;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2005, vrijdag 30 september;0.1;47.4;21.1;31.6
8655;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Groningen (gemeente);2006, vrijdag 29 september;0.1;54.8;15.1;43.8
8656;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;1999, vrijdag 24 september;;;;
8657;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2000, vrijdag 29 september;;;;
8658;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2001, vrijdag 28 september;;;;
8659;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2002, vrijdag 27 september;;;;
8660;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2003, vrijdag 26 september;0.0;;;
8661;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2004, vrijdag 24 september;0.0;;;
8662;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2005, vrijdag 30 september;0.0;;;
8663;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlem;2006, vrijdag 29 september;0.0;;;
8664;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;1999, vrijdag 24 september;;;;
8665;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2000, vrijdag 29 september;;;;
8666;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2001, vrijdag 28 september;;;;
8667;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2002, vrijdag 27 september;;;;
8668;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2003, vrijdag 26 september;0.0;;;
8669;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2004, vrijdag 24 september;0.0;;;
8670;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2005, vrijdag 30 september;0.0;;;
8671;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Haarlemmermeer;2006, vrijdag 29 september;0.0;;;
8672;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;1999, vrijdag 24 september;;;;
8673;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2000, vrijdag 29 september;;;;
8674;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2001, vrijdag 28 september;;;;
8675;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2002, vrijdag 27 september;;;;
8676;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2003, vrijdag 26 september;0.0;;;
8677;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2004, vrijdag 24 september;0.0;;;
8678;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2005, vrijdag 30 september;0.0;;;
8679;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hardenberg;2006, vrijdag 29 september;0.0;;;
8680;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;1999, vrijdag 24 september;;;;
8681;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2000, vrijdag 29 september;;;;
